p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
1.30465812229194e-13,2.79150566121526,0.776,0.389,3.91397436687581e-10,1,Gas1,0.387,0.300312
1.38824506119717e-13,2.07650327987096,0.697,0.333,4.16473518359152e-10,1,Lama4,0.364,0.253708
1.7350645987134e-13,4.23368067770906,0.658,0.218,5.20519379614021e-10,1,Tbx15,0.44,0.28952
1.7566496188801e-13,4.36123865475354,0.75,0.198,5.26994885664032e-10,1,Bmp4,0.552,0.414
2.87417344625139e-13,3.55735192492758,0.763,0.391,8.62252033875416e-10,1,Rab11fip5,0.372,0.283836
3.78420703242398e-13,3.32014476926242,0.737,0.351,1.13526210972719e-09,1,Capn6,0.386,0.284482
4.09615813269036e-13,2.70053984006695,0.776,0.364,1.22884743980711e-09,1,Cdon,0.412,0.319712
5.0976473173956e-13,4.6046175596865,0.684,0.187,1.52929419521868e-09,1,Fuca2,0.497,0.339948
5.89547752598246e-13,3.18095602758584,0.737,0.326,1.76864325779474e-09,1,Flrt2,0.411,0.302907
6.6127127346697e-13,2.49401441142836,0.763,0.393,1.98381382040091e-09,1,Ahnak2,0.37,0.28231
6.65274690792709e-13,4.06271891774058,0.697,0.227,1.99582407237813e-09,1,Thy1,0.47,0.32759
7.19535278198193e-13,2.45455688509684,0.711,0.258,2.15860583459458e-09,1,Tubb2b,0.453,0.322083
9.31822978684853e-13,3.77553216887969,0.697,0.256,2.79546893605456e-09,1,Clcn5,0.441,0.307377
1.14217955337069e-12,5.9551603304473,0.579,0.157,3.42653866011207e-09,1,Meox1,0.422,0.244338
1.14902462227746e-12,3.86502821006675,0.724,0.326,3.44707386683238e-09,1,Myadm,0.398,0.288152
1.37417841117817e-12,4.60317092860851,0.724,0.207,4.1225352335345e-09,1,Sema3a,0.517,0.374308
1.79524455759735e-12,2.94578944123753,0.763,0.407,5.38573367279204e-09,1,Hexb,0.356,0.271628
1.88234746507721e-12,3.54533767802724,0.671,0.33,5.64704239523164e-09,1,Gnpnat1,0.341,0.228811
1.90476194197308e-12,3.18616568119108,0.737,0.288,5.71428582591924e-09,1,Syne3,0.449,0.330913
2.22109455012084e-12,2.82828510785655,0.789,0.402,6.66328365036251e-09,1,Foxo1,0.387,0.305343
2.23423850024202e-12,3.64363696827235,0.632,0.272,6.70271550072606e-09,1,Fam117a,0.36,0.22752
2.98082345878256e-12,2.60671505457076,0.645,0.189,8.94247037634767e-09,1,Ccn3,0.456,0.29412
3.87890487113737e-12,3.23335348982228,0.697,0.348,1.16367146134121e-08,1,Fyn,0.349,0.243253
3.92444954121582e-12,2.38047023051845,0.737,0.396,1.17733486236475e-08,1,Lpar1,0.341,0.251317
4.04061741214277e-12,3.49184064003025,0.697,0.292,1.21218522364283e-08,1,Ly6a,0.405,0.282285
4.11192934147367e-12,2.65538829308977,0.737,0.371,1.2335788024421e-08,1,Aebp1,0.366,0.269742
4.48741352867162e-12,2.79145424556517,0.697,0.337,1.34622405860149e-08,1,Myof,0.36,0.25092
4.53995165187194e-12,2.74649256475988,0.697,0.346,1.36198549556158e-08,1,Pi16,0.351,0.244647
4.81182163899528e-12,4.6545377124946,0.658,0.218,1.44354649169858e-08,1,Epyc,0.44,0.28952
5.01156179161085e-12,5.60140207310223,0.75,0.357,1.50346853748325e-08,1,Serpinb6a,0.393,0.29475
5.18921892979221e-12,2.9663924165453,0.737,0.324,1.55676567893766e-08,1,Tppp3,0.413,0.304381
5.59558518889532e-12,2.81072849620884,0.75,0.33,1.67867555666859e-08,1,Six2,0.42,0.315
5.69370230890215e-12,2.79857270896176,0.763,0.411,1.70811069267064e-08,1,Anxa2,0.352,0.268576
6.42934126800536e-12,5.1243996223803,0.684,0.24,1.92880238040161e-08,1,Man1a,0.444,0.303696
8.09712246301489e-12,4.25505995527002,0.618,0.182,2.42913673890447e-08,1,Lrrc17,0.436,0.269448
9.84251325480671e-12,2.47823898706192,0.737,0.364,2.95275397644201e-08,1,Ly6e,0.373,0.274901
1.00417526556369e-11,2.23900942858742,0.75,0.402,3.01252579669105e-08,1,Sesn1,0.348,0.261
1.04226035772821e-11,1.95699421413127,0.711,0.333,3.12678107318464e-08,1,C1qtnf6,0.378,0.268758
1.12913501593169e-11,2.18855949444393,0.724,0.409,3.38740504779507e-08,1,Rab3il1,0.315,0.22806
1.15523314437689e-11,8.32284430965393,0.658,0.173,3.46569943313066e-08,1,Itga2,0.485,0.31913
1.51842568743185e-11,2.13210033223576,0.684,0.256,4.55527706229554e-08,1,Gja1,0.428,0.292752
2.09658283730014e-11,4.8163253762429,0.697,0.196,6.28974851190043e-08,1,Epdr1,0.501,0.349197
2.64069136430698e-11,2.22060286480714,0.697,0.366,7.92207409292094e-08,1,Fbln1,0.331,0.230707
2.74648551939348e-11,3.37328706117527,0.697,0.319,8.23945655818045e-08,1,Srpx,0.378,0.263466
3.7352900220614e-11,2.75553381941699,0.658,0.303,1.12058700661842e-07,1,Celf2,0.355,0.23359
7.41656016377869e-11,5.42937980000867,0.658,0.207,2.22496804913361e-07,1,Cyb561,0.451,0.296758
7.58119176539789e-11,2.82570296686272,0.684,0.324,2.27435752961937e-07,1,Ptn,0.36,0.24624
8.00856386236136e-11,2.43791265199177,0.724,0.369,2.40256915870841e-07,1,Anxa1,0.355,0.25702
8.88643597766939e-11,4.44021511221302,0.711,0.31,2.66593079330082e-07,1,Ldlrad4,0.401,0.285111
1.11741226879019e-10,2.51394983132064,0.75,0.353,3.35223680637057e-07,1,Sema3c,0.397,0.29775
1.35122881696626e-10,2.71858233173295,0.724,0.364,4.05368645089877e-07,1,Creb3l1,0.36,0.26064
1.42243333357159e-10,3.21046123315,0.671,0.312,4.26730000071476e-07,1,Eif4ebp1,0.359,0.240889
1.47343971519501e-10,3.8051558080268,0.632,0.303,4.42031914558502e-07,1,Slc43a3,0.329,0.207928
1.59343054263769e-10,4.62114267182877,0.671,0.369,4.78029162791306e-07,1,Axl,0.302,0.202642
1.60643030336335e-10,3.20265752762335,0.697,0.348,4.81929091009004e-07,1,Mest,0.349,0.243253
1.60643030336335e-10,3.03348257378027,0.711,0.393,4.81929091009004e-07,1,Vit,0.318,0.226098
1.73236560191914e-10,2.41986182386798,0.658,0.261,5.19709680575741e-07,1,Nid1,0.397,0.261226
1.85791251631154e-10,4.15478192395711,0.553,0.112,5.57373754893463e-07,1,Bmp3,0.441,0.243873
1.88812357582966e-10,1.79547942340787,0.447,0.153,5.664370727489e-07,1,Aff2,0.294,0.131418
2.21788486739841e-10,1.65878510714201,0.763,0.382,6.65365460219523e-07,1,Nupr1,0.381,0.290703
2.26589877161682e-10,3.10627266385251,0.724,0.371,6.79769631485046e-07,1,Adamtsl4,0.353,0.255572
2.40323268680519e-10,0.713680029076368,0.526,0.162,7.20969806041558e-07,1,Dgkb,0.364,0.191464
2.65983398549844e-10,2.23481603343534,0.789,0.317,7.97950195649532e-07,1,Ptgds,0.472,0.372408
2.91197155262504e-10,2.55637346043518,0.724,0.411,8.73591465787511e-07,1,Dap,0.313,0.226612
3.39696715230198e-10,4.71426364960073,0.579,0.146,1.01909014569059e-06,1,Cavin2,0.433,0.250707
3.89823525410587e-10,3.7433051434296,0.658,0.258,1.16947057623176e-06,1,Qpct,0.4,0.2632
4.35518678634303e-10,2.08969390192589,0.724,0.348,1.30655603590291e-06,1,Marcks,0.376,0.272224
5.40287797404175e-10,2.98889496878273,0.605,0.263,1.62086339221252e-06,1,Rhou,0.342,0.20691
5.87526666385692e-10,1.72888988433056,0.75,0.292,1.76257999915708e-06,1,Vim,0.458,0.3435
6.35448269329163e-10,2.80567655608017,0.684,0.265,1.90634480798749e-06,1,Papss2,0.419,0.286596
6.45493729718204e-10,2.45410486297169,0.671,0.393,1.93648118915461e-06,1,Itm2a,0.278,0.186538
7.09027380425846e-10,2.19033410579073,0.724,0.344,2.12708214127754e-06,1,Crip1,0.38,0.27512
8.11688570307159e-10,2.32596288869777,0.684,0.24,2.43506571092148e-06,1,Prickle2,0.444,0.303696
8.86506782483094e-10,8.53837606662121,0.579,0.157,2.65952034744928e-06,1,Tek,0.422,0.244338
9.831629823732e-10,2.65571910242244,0.724,0.387,2.9494889471196e-06,1,Vsir,0.337,0.243988
9.93375672501244e-10,2.45739782439979,0.697,0.382,2.98012701750373e-06,1,S100a6,0.315,0.219555
1.19591506380762e-09,3.08425294532751,0.658,0.339,3.58774519142287e-06,1,Cast,0.319,0.209902
1.39498844702481e-09,2.00488751330355,0.684,0.364,4.18496534107443e-06,1,Prss23,0.32,0.21888
1.40215218195643e-09,1.92660849223325,0.75,0.378,4.2064565458693e-06,1,Fam129a,0.372,0.279
1.40935176971214e-09,2.523811987959,0.671,0.402,4.22805530913642e-06,1,Islr,0.269,0.180499
1.43848922385634e-09,2.51471603108287,0.711,0.369,4.31546767156902e-06,1,Fkbp7,0.342,0.243162
1.46076752680846e-09,4.82439689032108,0.632,0.146,4.38230258042538e-06,1,Pcolce2,0.486,0.307152
1.46826028946908e-09,2.4614076161191,0.645,0.29,4.40478086840724e-06,1,Prnp,0.355,0.228975
1.53740258920478e-09,2.65947934547181,0.684,0.234,4.61220776761433e-06,1,Myoc,0.45,0.3078
1.561147503096e-09,1.85232195731946,0.737,0.425,4.683442509288e-06,1,Mn1,0.312,0.229944
1.95331437768355e-09,5.19601149667592,0.658,0.22,5.85994313305064e-06,1,Cd55,0.438,0.288204
2.32058908705676e-09,2.24347277318647,0.671,0.33,6.96176726117027e-06,1,Cavin1,0.341,0.228811
2.3323513375383e-09,3.61792590086228,0.632,0.236,6.9970540126149e-06,1,Tnfrsf1b,0.396,0.250272
2.54142467732286e-09,2.63050914305544,0.697,0.398,7.62427403196859e-06,1,Fbn1,0.299,0.208403
2.94093889174837e-09,2.3770531947483,0.684,0.387,8.8228166752451e-06,1,Scara5,0.297,0.203148
3.00063401525094e-09,2.51078255771796,0.671,0.351,9.00190204575283e-06,1,Hr,0.32,0.21472
3.1788176787702e-09,1.89163975075429,0.724,0.288,9.53645303631058e-06,1,Gxylt2,0.436,0.315664
3.31725649269634e-09,3.99269786455181,0.566,0.166,9.95176947808902e-06,1,Sema3b,0.4,0.2264
3.41842770691747e-09,3.32115172595665,0.592,0.18,1.02552831207524e-05,1,Agmo,0.412,0.243904
3.50502621782811e-09,2.52597158817459,0.645,0.258,1.05150786534843e-05,1,Rftn1,0.387,0.249615
3.61176607643312e-09,2.98312440436589,0.671,0.409,1.08352982292994e-05,1,Igf2r,0.262,0.175802
3.62986102306189e-09,2.83295326378657,0.658,0.191,1.08895830691857e-05,1,Dchs2,0.467,0.307286
3.66631604584722e-09,2.11207888761629,0.711,0.375,1.09989481375417e-05,1,Gpr153,0.336,0.238896
3.97081624791226e-09,4.55786548146186,0.513,0.137,1.19124487437368e-05,1,Srgap1,0.376,0.192888
4.05103114822384e-09,1.83849117332526,0.724,0.425,1.21530934446715e-05,1,Loxl1,0.299,0.216476
4.36507567194128e-09,3.28455852514783,0.658,0.348,1.30952270158239e-05,1,Arsi,0.31,0.20398
4.77328889582604e-09,4.41111927789757,0.566,0.153,1.43198666874781e-05,1,Creb5,0.413,0.233758
5.6480845958125e-09,2.4738240853609,0.645,0.288,1.69442537874375e-05,1,Smoc2,0.357,0.230265
6.64533745271749e-09,2.09057549620336,0.724,0.324,1.99360123581525e-05,1,Gpm6b,0.4,0.2896
6.71094274235758e-09,2.39673858634525,0.671,0.351,2.01328282270727e-05,1,Man2a1,0.32,0.21472
6.77727714036473e-09,2.52619649621364,0.632,0.355,2.03318314210942e-05,1,Prrx1,0.277,0.175064
6.81065808062499e-09,1.8428112276948,0.645,0.299,2.0431974241875e-05,1,Gap43,0.346,0.22317
7.11837105656322e-09,2.09722722604831,0.684,0.389,2.13551131696897e-05,1,Fbln5,0.295,0.20178
8.57343222249573e-09,3.33172023646319,0.658,0.391,2.57202966674872e-05,1,Phldb1,0.267,0.175686
9.17928609442022e-09,2.7186944827262,0.671,0.351,2.75378582832606e-05,1,Arl4a,0.32,0.21472
9.87458159400825e-09,3.27850922554923,0.539,0.171,2.96237447820248e-05,1,Fst,0.368,0.198352
1.13119435273903e-08,3.8825217207857,0.5,0.108,3.39358305821708e-05,1,Akr1c14,0.392,0.196
1.23412368193071e-08,1.40661739296764,0.724,0.373,3.70237104579214e-05,1,Ptgis,0.351,0.254124
1.24010125603678e-08,0.61756784750944,0.658,0.261,3.72030376811035e-05,1,Rs1,0.397,0.261226
1.32041662986572e-08,2.51596124718368,0.697,0.369,3.96124988959717e-05,1,Fhl1,0.328,0.228616
1.47506215984795e-08,2.02039473502367,0.684,0.382,4.42518647954384e-05,1,Vat1,0.302,0.206568
1.48217044432648e-08,2.44078409974893,0.605,0.36,4.44651133297945e-05,1,Tmem198b,0.245,0.148225
1.53286846424786e-08,3.7525931188593,0.566,0.191,4.59860539274357e-05,1,Lepr,0.375,0.21225
1.55510819773963e-08,4.16796064670469,0.684,0.391,4.66532459321888e-05,1,Pcolce,0.293,0.200412
1.73634181047721e-08,1.75867194560766,0.724,0.427,5.20902543143162e-05,1,Dab2,0.297,0.215028
1.77837209266831e-08,3.22036360073616,0.632,0.292,5.33511627800494e-05,1,Metrnl,0.34,0.21488
1.90133386837343e-08,3.0601785383238,0.645,0.263,5.70400160512028e-05,1,Dock11,0.382,0.24639
1.93801817428415e-08,3.19424623988848,0.592,0.31,5.81405452285244e-05,1,Jam2,0.282,0.166944
2.11154324809614e-08,2.43760900096447,0.697,0.449,6.33462974428841e-05,1,Scara3,0.248,0.172856
2.36652664082983e-08,2.70140627161234,0.658,0.261,7.0995799224895e-05,1,Stxbp6,0.397,0.261226
2.54080906298302e-08,2.59176602786645,0.697,0.384,7.62242718894906e-05,1,Medag,0.313,0.218161
2.62012294778022e-08,2.69836801836987,0.671,0.396,7.86036884334065e-05,1,Vkorc1,0.275,0.184525
2.66385075721228e-08,3.19864982114599,0.671,0.245,7.99155227163685e-05,1,Slc43a1,0.426,0.285846
2.91375290550115e-08,3.68164535354689,0.684,0.382,8.74125871650344e-05,1,Cyb5a,0.302,0.206568
3.09769102115252e-08,2.31050758475696,0.671,0.413,9.29307306345755e-05,1,Abca1,0.258,0.173118
3.11229758981241e-08,2.37068396714646,0.605,0.189,9.33689276943723e-05,1,Guca1a,0.416,0.25168
3.21643082114669e-08,1.98244723537827,0.605,0.294,9.64929246344008e-05,1,Loxl3,0.311,0.188155
3.4349325726283e-08,1.72261410132421,0.711,0.44,0.000103047977178849,1,Lox,0.271,0.192681
3.45107915737032e-08,2.7528170052019,0.671,0.36,0.00010353237472111,1,Psd3,0.311,0.208681
4.67421816977683e-08,2.98096624908916,0.645,0.272,0.000140226545093305,1,Pdia5,0.373,0.240585
4.67439219175992e-08,1.87961102944541,0.658,0.398,0.000140231765752798,1,Eef2k,0.26,0.17108
5.66515174232827e-08,2.80211285617042,0.671,0.366,0.000169954552269848,1,Fgf2,0.305,0.204655
5.97408572767942e-08,2.93809031843252,0.632,0.292,0.000179222571830383,1,DEPRECATED-ENSMUSG00000006205,0.34,0.21488
6.198461831995e-08,6.64131995005386,0.539,0.137,0.00018595385495985,1,Efhd1,0.402,0.216678
6.49043380277269e-08,1.48837256699464,0.789,0.467,0.000194713014083181,1,Lum,0.322,0.254058
6.49043380277269e-08,4.21281029483529,0.605,0.348,0.000194713014083181,1,Ifngr1,0.257,0.155485
7.38061604087429e-08,2.27719619776613,0.632,0.315,0.000221418481226229,1,Abca9,0.317,0.200344
8.38854718903702e-08,2.64480592381237,0.5,0.216,0.00025165641567111,1,Zfp185,0.284,0.142
1.13198614980764e-07,2.49410037111547,0.645,0.375,0.000339595844942291,1,Dapk1,0.27,0.17415
1.20041236834831e-07,2.0601346817831,0.658,0.436,0.000360123710504494,1,Cd9,0.222,0.146076
1.29013606653469e-07,2.68848163916516,0.592,0.267,0.000387040819960408,1,Chrdl1,0.325,0.1924
1.45645325809473e-07,2.07699072136913,0.658,0.344,0.000436935977428419,1,B3gnt9,0.314,0.206612
1.69556143705986e-07,2.91336165277077,0.605,0.326,0.000508668431117957,1,Pamr1,0.279,0.168795
1.99000052469986e-07,2.97528419757993,0.658,0.326,0.000597000157409959,1,Insyn1,0.332,0.218456
2.22293322041444e-07,3.00309300462343,0.513,0.243,0.000666879966124331,1,Il33,0.27,0.13851
2.65137806913379e-07,2.2842310685625,0.697,0.337,0.000795413420740138,1,Igf1,0.36,0.25092
3.01079235706031e-07,2.75926662913726,0.618,0.31,0.000903237707118094,1,Mgst1,0.308,0.190344
3.72751017238651e-07,3.63100884150631,0.671,0.227,0.00111825305171595,1,Pycr1,0.444,0.297924
3.76001419779899e-07,2.66053940780554,0.579,0.339,0.0011280042593397,1,Adgrl2,0.24,0.13896
3.92668057941786e-07,1.23454521201065,0.618,0.297,0.00117800417382536,1,Daam1,0.321,0.198378
4.13610123026342e-07,2.81933877546698,0.605,0.267,0.00124083036907902,1,Itgb3,0.338,0.20449
4.33750643169259e-07,2.69341360479522,0.553,0.229,0.00130125192950778,1,Fibin,0.324,0.179172
4.56800798171657e-07,2.43077481654649,0.539,0.182,0.00137040239451497,1,Enpp3,0.357,0.192423
5.83407547019946e-07,2.28648251231353,0.671,0.4,0.00175022264105984,1,Hdac4,0.271,0.181841
7.78965408755613e-07,1.49104435526452,0.645,0.355,0.00233689622626684,1,Ebf1,0.29,0.18705
7.92249263843054e-07,2.42413235864403,0.618,0.279,0.00237674779152916,1,Efna5,0.339,0.209502
8.51180208414952e-07,1.69421127539905,0.395,0.144,0.00255354062524486,1,Kcnma1,0.251,0.099145
8.69301510531404e-07,2.80075544614068,0.579,0.319,0.00260790453159421,1,Hsd3b7,0.26,0.15054
