p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
8.60631243887653e-11,3.02317081705466,0.542,0.262,2.58189373166296e-07,0,Zfp36,0.28,0.15176
9.06694144902044e-11,2.30218735969346,0.442,0.213,2.72008243470613e-07,0,Rhod,0.229,0.101218
1.04163506342128e-10,5.13816488360226,0.489,0.248,3.12490519026383e-07,0,Pim3,0.241,0.117849
1.18075595246166e-10,2.12800124875885,0.545,0.298,3.54226785738497e-07,0,Pdpn,0.247,0.134615
1.23814469019507e-10,4.77972119042473,0.5,0.248,3.71443407058522e-07,0,Nop58,0.252,0.126
1.30386082659017e-10,1.83406284748227,0.5,0.241,3.91158247977051e-07,0,Id1,0.259,0.1295
1.3437568213331e-10,3.89270247771933,0.484,0.199,4.0312704639993e-07,0,Arap1,0.285,0.13794
1.53525602600971e-10,3.03920748681292,0.584,0.355,4.60576807802913e-07,0,Tmbim1,0.229,0.133736
1.65133870746042e-10,2.06890745194862,0.418,0.135,4.95401612238126e-07,0,Col13a1,0.283,0.118294
1.7608549901805e-10,3.73471351412306,0.484,0.213,5.2825649705415e-07,0,Gclc,0.271,0.131164
1.93442080604585e-10,2.46519773085348,0.516,0.241,5.80326241813756e-07,0,Ephb3,0.275,0.1419
2.01873669480778e-10,1.70517774114186,0.521,0.312,6.05621008442335e-07,0,Plagl1,0.209,0.108889
2.49718005994189e-10,3.84794151281576,0.392,0.156,7.49154017982567e-07,0,Nfasc,0.236,0.092512
2.55071428339748e-10,1.28084494751982,0.516,0.312,7.65214285019243e-07,0,Sulf1,0.204,0.105264
2.67241899652365e-10,5.18913689811682,0.539,0.284,8.01725698957095e-07,0,Pcf11,0.255,0.137445
2.68381093301453e-10,2.71244659252006,0.482,0.241,8.05143279904358e-07,0,Nfkbiz,0.241,0.116162
3.287379992002e-10,2.13294378967932,0.482,0.22,9.86213997600599e-07,0,Rtl3,0.262,0.126284
3.44333993423676e-10,1.93486427546023,0.339,0.191,1.03300198027103e-06,0,Rgcc,0.148,0.050172
3.60651584381578e-10,1.27220078041319,0.642,0.262,1.08195475314473e-06,0,Akap12,0.38,0.24396
4.37458407840256e-10,1.91442124992293,0.484,0.284,1.31237522352077e-06,0,Id3,0.2,0.0968
4.42987821040802e-10,9.23962375693577,0.45,0.199,1.32896346312241e-06,0,Helz2,0.251,0.11295
5.36821774037226e-10,1.74831463019876,0.429,0.163,1.61046532211168e-06,0,Gabra3,0.266,0.114114
5.67836926579927e-10,2.748783757254,0.432,0.255,1.70351077973978e-06,0,Rcc1,0.177,0.076464
5.85859409698402e-10,3.65323320322534,0.355,0.121,1.75757822909521e-06,0,Olfm2,0.234,0.08307
7.14932566490299e-10,2.48952684714067,0.508,0.227,2.1447976994709e-06,0,Tiam2,0.281,0.142748
8.50322518428002e-10,4.00754669534564,0.463,0.156,2.550967555284e-06,0,Epb41,0.307,0.142141
8.82432716362931e-10,0.497032979294433,0.466,0.227,2.64729814908879e-06,0,Pcsk6,0.239,0.111374
8.93396606315714e-10,2.66713843616694,0.424,0.184,2.68018981894714e-06,0,Fgfr3,0.24,0.10176
1.03154471250314e-09,2.27639206848656,0.439,0.255,3.09463413750942e-06,0,Slc12a7,0.184,0.080776
1.07911366425611e-09,7.23792360296672,0.5,0.234,3.23734099276832e-06,0,Rnf19b,0.266,0.133
1.09245393664684e-09,2.35626536214873,0.503,0.262,3.27736180994053e-06,0,Lhfpl2,0.241,0.121223
1.27599794688135e-09,2.64705800035916,0.529,0.255,3.82799384064406e-06,0,Btg2,0.274,0.144946
1.35092916663919e-09,5.29139192099405,0.455,0.234,4.05278749991758e-06,0,Patj,0.221,0.100555
1.37311455851458e-09,0.615365608126187,0.353,0.177,4.11934367554375e-06,0,Emilin3,0.176,0.062128
1.47143004271983e-09,2.70349093038244,0.489,0.277,4.41429012815948e-06,0,C1qtnf7,0.212,0.103668
1.53243280158061e-09,1.04227235571261,0.471,0.262,4.59729840474184e-06,0,Gsta4,0.209,0.098439
1.56385156031501e-09,3.31482267990343,0.455,0.262,4.69155468094504e-06,0,Maff,0.193,0.087815
1.57659407346373e-09,2.9929916367883,0.487,0.227,4.72978222039118e-06,0,Stk39,0.26,0.12662
1.70971408546514e-09,7.56707590552326,0.471,0.277,5.12914225639542e-06,0,Gstm2,0.194,0.091374
1.92238104432337e-09,2.09915559800562,0.329,0.156,5.76714313297012e-06,0,Vwa1,0.173,0.056917
2.00152604730103e-09,2.35308950577073,0.503,0.227,6.00457814190309e-06,0,Hmgcs2,0.276,0.138828
2.12622785671085e-09,2.86338614561385,0.458,0.241,6.37868357013255e-06,0,Maf,0.217,0.099386
2.15206113888685e-09,4.01644954708062,0.466,0.262,6.45618341666056e-06,0,H2-K1,0.204,0.095064
2.50695828314532e-09,2.21816318279749,0.408,0.227,7.52087484943597e-06,0,Slc24a3,0.181,0.073848
2.68360923972704e-09,2.95040240170576,0.579,0.326,8.05082771918111e-06,0,Fos,0.253,0.146487
3.14842690557055e-09,3.19554823360202,0.432,0.234,9.44528071671164e-06,0,Fam43a,0.198,0.085536
3.1609981897101e-09,7.97633668774106,0.403,0.121,9.48299456913029e-06,0,Baiap3,0.282,0.113646
3.26334327318084e-09,3.17380712360618,0.453,0.206,9.79002981954251e-06,0,Cpm,0.247,0.111891
3.54759073844888e-09,2.62032413715795,0.497,0.262,1.06427722153467e-05,0,Ifrd1,0.235,0.116795
3.72069158623542e-09,6.90956381779304,0.505,0.234,1.11620747587063e-05,0,Hsp90aa1,0.271,0.136855
3.76523531350595e-09,0.441023769990652,0.495,0.326,1.12957059405179e-05,0,Lsp1,0.169,0.083655
3.88657151595942e-09,1.75198737155329,0.468,0.22,1.16597145478783e-05,0,Hspa1b,0.248,0.116064
3.88657151595942e-09,0.272416779432196,0.313,0.17,1.16597145478783e-05,0,Rtl5,0.143,0.044759
6.08962320772765e-09,7.04103787715128,0.358,0.149,1.8268869623183e-05,0,Prcd,0.209,0.074822
6.20997790953747e-09,2.52556582221045,0.366,0.213,1.86299337286124e-05,0,G0s2,0.153,0.055998
6.28329797790298e-09,3.35339772189796,0.505,0.262,1.88498939337089e-05,0,Dact3,0.243,0.122715
6.33264508597291e-09,3.58587310591635,0.434,0.213,1.89979352579187e-05,0,Srgn,0.221,0.095914
6.68878531334267e-09,1.71233138379963,0.355,0.17,2.0066355940028e-05,0,Cyp27a1,0.185,0.065675
6.99572668668643e-09,1.37335444656963,0.358,0.156,2.09871800600593e-05,0,Ampd3,0.202,0.072316
7.31657350188272e-09,7.87954779193156,0.545,0.277,2.19497205056482e-05,0,Auts2,0.268,0.14606
7.68110347619073e-09,2.62071654232374,0.295,0.135,2.30433104285722e-05,0,Pnpla3,0.16,0.0472
7.84750412199301e-09,6.40543968839897,0.495,0.213,2.3542512365979e-05,0,Socs1,0.282,0.13959
8.22207462525008e-09,5.24357191240144,0.489,0.27,2.46662238757502e-05,0,Bdh2,0.219,0.107091
8.48138540407315e-09,1.9354003894446,0.5,0.319,2.54441562122194e-05,0,Plpp3,0.181,0.0905
9.09424049182403e-09,3.94966501345184,0.495,0.277,2.72827214754721e-05,0,Dusp1,0.218,0.10791
9.25295073503475e-09,1.60165447335695,0.276,0.128,2.77588522051042e-05,0,Svopl,0.148,0.040848
9.30793289970642e-09,4.34278017370634,0.379,0.163,2.79237986991193e-05,0,Lgi4,0.216,0.081864
9.3440196567542e-09,2.93076421773744,0.476,0.248,2.80320589702626e-05,0,Cpne8,0.228,0.108528
1.00173234706432e-08,1.09285696017445,0.555,0.305,3.00519704119297e-05,0,Carhsp1,0.25,0.13875
1.00560806757897e-08,5.80495404068143,0.482,0.262,3.01682420273691e-05,0,Sned1,0.22,0.10604
1.14641141149857e-08,4.35898377647411,0.482,0.255,3.43923423449571e-05,0,Smarca1,0.227,0.109414
1.17316360571266e-08,4.82901842552418,0.5,0.284,3.51949081713799e-05,0,Rnpc3,0.216,0.108
1.27170298787729e-08,2.13301106980597,0.471,0.262,3.81510896363188e-05,0,Uap1l1,0.209,0.098439
1.388843131572e-08,2.48271196260999,0.497,0.291,4.16652939471601e-05,0,Arhgef40,0.206,0.102382
1.51643825508186e-08,0.459580812446634,0.363,0.22,4.54931476524557e-05,0,Thbs4,0.143,0.051909
1.64909945409948e-08,3.84559527235813,0.489,0.284,4.94729836229844e-05,0,Zfp423,0.205,0.100245
1.89085109927512e-08,2.27773446722571,0.516,0.284,5.67255329782536e-05,0,Kdelr3,0.232,0.119712
2.1586996208683e-08,3.2478334612478,0.387,0.191,6.4760988626049e-05,0,Nkd2,0.196,0.075852
2.16686974385225e-08,2.46770504286094,0.424,0.22,6.50060923155676e-05,0,Mgarp,0.204,0.086496
2.19985144318902e-08,3.25025005717685,0.505,0.277,6.59955432956707e-05,0,Nr1d1,0.228,0.11514
2.3632863488386e-08,0.59992556095527,0.434,0.255,7.0898590465158e-05,0,Cacna1g,0.179,0.077686
2.70586903039917e-08,3.23468716773712,0.311,0.149,8.11760709119752e-05,0,Tmem35a,0.162,0.050382
3.00517846538623e-08,1.66028342066917,0.334,0.156,9.01553539615868e-05,0,Cox7a1,0.178,0.059452
3.05047690363006e-08,3.47739734351862,0.384,0.191,9.15143071089018e-05,0,Ephb6,0.193,0.074112
3.07900642415538e-08,3.37595000109974,0.429,0.248,9.23701927246613e-05,0,Slc4a4,0.181,0.077649
3.2263200269983e-08,2.11619750545479,0.537,0.305,9.6789600809949e-05,0,Ppp1r15a,0.232,0.124584
3.5151927480976e-08,1.29802078169418,0.479,0.262,0.000105455782442928,0,Ccdc80,0.217,0.103943
3.55467329033211e-08,4.2645359172264,0.468,0.234,0.000106640198709963,0,Ankrd44,0.234,0.109512
3.7307821388866e-08,0.296011042299022,0.271,0.156,0.000111923464166598,0,Eda2r,0.115,0.031165
3.74467404636633e-08,1.40087848575193,0.479,0.277,0.00011234022139099,0,Ptprk,0.202,0.096758
3.75861611389154e-08,2.60364646472981,0.447,0.298,0.000112758483416746,0,Sat1,0.149,0.066603
3.77953608839169e-08,3.58215878244689,0.484,0.262,0.000113386082651751,0,Fam20c,0.222,0.107448
4.21667955394397e-08,2.81760903435964,0.503,0.312,0.000126500386618319,0,Irf1,0.191,0.096073
4.25579458841806e-08,5.96618146704872,0.471,0.27,0.000127673837652542,0,Hist3h2a,0.201,0.094671
4.2795896592283e-08,1.59796774862524,0.461,0.248,0.000128387689776849,0,Slc25a25,0.213,0.098193
4.78130286090912e-08,1.53500613294349,0.5,0.284,0.000143439085827274,0,Hspa1a,0.216,0.108
4.8345015372975e-08,2.15019948728222,0.539,0.284,0.000145035046118925,0,Foxp4,0.255,0.137445
4.8345015372975e-08,1.22216069974979,0.505,0.348,0.000145035046118925,0,Fzd2,0.157,0.079285
5.2618605860466e-08,1.5973796017747,0.324,0.177,0.000157855817581398,0,Prodh,0.147,0.047628
5.35949629700939e-08,0.640222786132437,0.447,0.284,0.000160784888910282,0,Piezo2,0.163,0.072861
5.64230921795369e-08,0.65667844718017,0.408,0.248,0.000169269276538611,0,Apbb1ip,0.16,0.06528
5.78908640419585e-08,1.04766459796306,0.482,0.255,0.000173672592125875,0,Plxdc1,0.227,0.109414
5.83156642238492e-08,4.01923624509591,0.45,0.262,0.000174946992671547,0,Xpc,0.188,0.0846
5.91783447056985e-08,2.44199910404842,0.45,0.241,0.000177535034117096,0,Gli2,0.209,0.09405
6.02724002201577e-08,0.798342404246044,0.353,0.191,0.000180817200660473,0,Plekha6,0.162,0.057186
6.18370591454333e-08,8.60899615394232,0.437,0.227,0.0001855111774363,0,Acsl4,0.21,0.09177
7.10421227391036e-08,1.51303439115098,0.45,0.27,0.000213126368217311,0,Rab32,0.18,0.081
7.18228656629635e-08,3.14475736427652,0.492,0.248,0.000215468596988891,0,Cbfb,0.244,0.120048
7.95218660459201e-08,2.44724906055174,0.416,0.234,0.00023856559813776,0,Mgat3,0.182,0.075712
7.9811320694827e-08,1.00094642589772,0.387,0.248,0.000239433962084481,0,Thsd4,0.139,0.053793
8.18648177527067e-08,2.1430698137959,0.521,0.298,0.00024559445325812,0,Mxi1,0.223,0.116183
8.6126402854472e-08,2.64299140078079,0.532,0.348,0.000258379208563416,0,Fosb,0.184,0.097888
8.64388871746953e-08,2.76899163134278,0.524,0.284,0.000259316661524086,0,Ivns1abp,0.24,0.12576
8.70671524016329e-08,1.40236578786779,0.518,0.305,0.000261201457204899,0,Cd200,0.213,0.110334
8.89785901790746e-08,4.20077812328123,0.503,0.34,0.000266935770537224,0,Txnip,0.163,0.081989
9.77414365845913e-08,1.84381116596282,0.487,0.27,0.000293224309753774,0,Ier5l,0.217,0.105679
1.00601828206334e-07,1.42307869951975,0.516,0.333,0.000301805484619002,0,Arl4d,0.183,0.094428
1.03543169261814e-07,4.15718213364882,0.453,0.27,0.000310629507785443,0,Bcl6,0.183,0.082899
1.06567667578657e-07,0.651270406707132,0.45,0.277,0.00031970300273597,0,Gas7,0.173,0.07785
1.10468687516247e-07,1.80671090988367,0.495,0.27,0.000331406062548741,0,Fosl2,0.225,0.111375
1.12470669426935e-07,0.822064759775589,0.355,0.206,0.000337412008280804,0,Lamc3,0.149,0.052895
1.22792540411475e-07,1.07895890288757,0.518,0.291,0.000368377621234424,0,Ddr2,0.227,0.117586
1.23459410313386e-07,3.671987303097,0.492,0.291,0.000370378230940159,0,Crppa,0.201,0.098892
1.28416086739043e-07,1.60277108009021,0.558,0.326,0.00038524826021713,0,Dock9,0.232,0.129456
1.30730296139172e-07,4.06381881766105,0.445,0.234,0.000392190888417517,0,Tia1,0.211,0.093895
1.48111866446329e-07,0.916916340660358,0.384,0.241,0.000444335599338986,0,Rasd1,0.143,0.054912
1.590243929357e-07,1.46092576534989,0.371,0.149,0.0004770731788071,0,Chrnb1,0.222,0.082362
1.5902544732832e-07,1.88641972165483,0.395,0.248,0.00047707634198496,0,Timp1,0.147,0.058065
1.61299605820065e-07,1.50677703805524,0.492,0.305,0.000483898817460194,0,Ddit4,0.187,0.092004
1.74999018392021e-07,2.7701599199669,0.334,0.199,0.000524997055176064,0,Irf7,0.135,0.04509
1.8453237925825e-07,3.8699122397233,0.437,0.191,0.00055359713777475,0,Alx3,0.246,0.107502
1.86498394431173e-07,2.07745067906613,0.45,0.27,0.000559495183293518,0,Lrp4,0.18,0.081
1.89151267654423e-07,2.10949010512463,0.442,0.17,0.000567453802963268,0,Gng8,0.272,0.120224
1.93881816253364e-07,1.55446691440927,0.511,0.284,0.000581645448760092,0,Alx4,0.227,0.115997
2.01547402136304e-07,2.48173551314041,0.345,0.163,0.000604642206408912,0,Adcy1,0.182,0.06279
2.08036353483672e-07,2.0580494596107,0.505,0.312,0.000624109060451015,0,Tmem45a,0.193,0.097465
2.08769688827549e-07,4.21839937282625,0.466,0.262,0.000626309066482647,0,Sertad1,0.204,0.095064
2.12473998340762e-07,2.26866101122183,0.387,0.206,0.000637421995022285,0,Tulp1,0.181,0.070047
2.2994137228403e-07,4.91215827779016,0.339,0.142,0.00068982411685209,0,Iglon5,0.197,0.066783
2.36898749393406e-07,4.4012314900664,0.487,0.27,0.000710696248180218,0,Spats2l,0.217,0.105679
2.41084122489945e-07,0.583485104338447,0.511,0.291,0.000723252367469835,0,Tsc22d3,0.22,0.11242
2.60363850528364e-07,6.34484445819856,0.389,0.177,0.000781091551585091,0,Grm7,0.212,0.082468
2.65875246037831e-07,3.47805445649233,0.458,0.27,0.000797625738113493,0,Cdkn2aip,0.188,0.086104
2.71499244198497e-07,2.19202974461833,0.511,0.333,0.000814497732595492,0,Synpo,0.178,0.090958
2.97225901491141e-07,1.5627509981391,0.505,0.305,0.000891677704473422,0,Id2,0.2,0.101
3.13122755043969e-07,2.41708709729838,0.353,0.149,0.000939368265131908,0,Itgb4,0.204,0.072012
3.36763939019958e-07,1.17890757565207,0.355,0.206,0.00101029181705987,0,Cnp,0.149,0.052895
3.40278832972109e-07,0.277501463099557,0.455,0.298,0.00102083649891633,0,Lgals3bp,0.157,0.071435
3.46808066750707e-07,2.87891033016847,0.484,0.27,0.00104042420025212,0,Tead2,0.214,0.103576
3.57770707694271e-07,2.98720606157063,0.413,0.27,0.00107331212308281,0,Fbxl12,0.143,0.059059
3.69701580757749e-07,1.5522401540947,0.308,0.121,0.00110910474227325,0,Gfra1,0.187,0.057596
3.92012605049165e-07,1.51393759576088,0.292,0.213,0.0011760378151475,0,Rassf4,0.079,0.023068
3.947213086236e-07,0.756575285376475,0.392,0.255,0.0011841639258708,0,Kank4,0.137,0.053704
4.08537991776724e-07,0.362440391569672,0.374,0.234,0.00122561397533017,0,Deptor,0.14,0.05236
4.09945048759228e-07,2.3815184601512,0.368,0.213,0.00122983514627768,0,Syp,0.155,0.05704
4.40596549980768e-07,3.19924761064639,0.495,0.305,0.0013217896499423,0,Ccnl1,0.19,0.09405
4.71833443496636e-07,6.54266187277603,0.45,0.277,0.00141550033048991,0,Xpnpep1,0.173,0.07785
5.10405163549116e-07,3.06265555219917,0.476,0.305,0.00153121549064735,0,Pcdhga7,0.171,0.081396
5.19183197050889e-07,1.44488316322993,0.474,0.291,0.00155754959115267,0,Rai14,0.183,0.086742
6.38712944016633e-07,2.35792993205285,0.411,0.177,0.0019161388320499,0,Lpar6,0.234,0.096174
6.51809198395534e-07,2.95945983322997,0.421,0.177,0.0019554275951866,0,Enho,0.244,0.102724
6.51809198395534e-07,2.22724071310373,0.374,0.262,0.0019554275951866,0,Enpp2,0.112,0.041888
6.65164044729878e-07,2.41636262277401,0.255,0.206,0.00199549213418963,0,Ush2a,0.049,0.012495
7.48481602096891e-07,1.96940551852468,0.474,0.312,0.00224544480629067,0,Nfkb2,0.162,0.076788
7.89836651627502e-07,5.1361988478567,0.421,0.177,0.0023695099548825,0,Lfng,0.244,0.102724
7.89836651627502e-07,2.26927032174678,0.439,0.284,0.0023695099548825,0,Klhl21,0.155,0.068045
8.04529617729075e-07,2.72899306863998,0.405,0.177,0.00241358885318722,0,Fignl2,0.228,0.09234
8.08613709757573e-07,2.2443628783084,0.492,0.298,0.00242584112927272,0,Pdxk,0.194,0.095448
8.44632199539878e-07,1.58454794361066,0.505,0.234,0.00253389659861963,0,Mmp19,0.271,0.136855
8.44632199539878e-07,0.416818653872956,0.342,0.241,0.00253389659861963,0,Sorl1,0.101,0.034542
8.56022262477463e-07,2.2400690991601,0.463,0.326,0.00256806678743239,0,Irs2,0.137,0.063431
9.58996127896627e-07,2.4127295812314,0.495,0.277,0.00287698838368988,0,Asap3,0.218,0.10791
9.94792675000518e-07,1.04232895679297,0.35,0.206,0.00298437802500155,0,Gpx3,0.144,0.0504
1.00812576541886e-06,4.36189129697897,0.403,0.255,0.00302437729625658,0,Pycard,0.148,0.059644
1.08099497565882e-06,0.906878927658727,0.368,0.184,0.00324298492697647,0,Pde9a,0.184,0.067712
1.1063919908148e-06,3.39081668942027,0.405,0.22,0.00331917597244441,0,Ptprd,0.185,0.074925
1.12116135477341e-06,2.25520814328531,0.508,0.291,0.00336348406432024,0,Resf1,0.217,0.110236
1.12861700118095e-06,3.50805712576476,0.45,0.262,0.00338585100354285,0,Prrg3,0.188,0.0846
1.17048350274028e-06,0.639383452222578,0.421,0.248,0.00351145050822084,0,Nuak2,0.173,0.072833
