"X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","signed_log10FDR.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","signed_log10FDR.y"
"A2m",2.4138856653549e-36,-0.720087944860192,0.823,0.858,-31.4012230183575,3.68494183807694e-46,-0.772035101286944,0.794,0.858,-41.2175090765905
"A3galt2",0.127672110517482,1.47675739241559,0.001,0,0,0.104022601496165,1.88660648894554,0.002,0,0
"A4galt",0.14214797476847,-2.10820510830557,0,0.001,0,0.646436562403815,-0.920748433112063,0,0.001,0
"AA467197",1,-1.10820510830557,0,0,0,1,-0.920748433112063,0,0,0
"AA792892",1,-1.10820510830557,0,0,0,0.467621948241451,0.0792515668879368,0,0,0
"AA986860",0.569686165186805,-0.388313027498306,0.007,0.009,0,0.781937686074447,0.0361828449960511,0.009,0.009,0
"Aaas",0.147354239090954,0.396587043731602,0.026,0.019,0,0.0731831817160551,0.454760701980144,0.027,0.019,0
"Aacs",0.0838055923535143,0.721869890252117,0.023,0.016,0,0.019456139981096,0.953720684804079,0.026,0.016,0
"Aadacl2",1,-1.10820510830557,0,0,0,1,-0.920748433112063,0,0,0
"Aadacl4",1,-1.10820510830557,0,0,0,1,-0.920748433112063,0,0,0
"Aagab",0.128212168686781,0.100473378579003,0.083,0.07,0,0.171865863114642,0.2027906012981,0.081,0.07,0
"Aak1",0.159295958908146,0.158581432389331,0.072,0.061,0,0.114133541334172,0.24917656833025,0.073,0.061,0
"Aamdc",0.00153260256016553,0.186091867604601,0.208,0.168,0,0.0227654673049324,0.153545349235252,0.196,0.168,0
"Aamp",0.650746081855418,-0.0514625965194724,0.163,0.156,0,0.532406989843646,-0.0191035050906367,0.165,0.156,0
"Aanat",0.00805043712588065,0.450525850842405,0.057,0.039,0,0.0814311891880056,0.337403751341985,0.05,0.039,0
"Aar2",0.997064685141536,0.0173257737782881,0.02,0.02,0,0.906929791308055,0.0348574475294843,0.019,0.02,0
"Aard",0.351364137069542,-0.605704767776387,0.004,0.005,0,0.760452735301952,-0.418248092582878,0.005,0.005,0
"Aars",0.110530064670183,0.135172338160213,0.126,0.11,0,0.128979293181425,0.148466061619226,0.126,0.11,0
"Aarsd1",0.36910097733716,0.0326574275342786,0.063,0.057,0,0.0267403297311488,0.343313167525459,0.074,0.057,0
"Aasdh",0.747765351359043,-0.577690391606791,0.003,0.004,0,0.472607447938814,0.0792515668879386,0.005,0.004,0
"Aasdhppt",0.0683234201115534,0.216757046671425,0.058,0.046,0,0.00789045822549002,0.422285294786952,0.065,0.046,0
"Aass",0.161702888700684,0.324754298970535,0.028,0.021,0,0.0431775505536567,0.498790458401722,0.032,0.021,0
"Aatf",0.508305381496504,-0.266902854324629,0.021,0.024,0,0.301284870667236,-0.461316814474765,0.019,0.024,0
"Aatk",0.335551318426755,0.891794891694429,0.001,0,0,0.0543574503707952,2.53868318552523,0.002,0,0
