"X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","signed_log10FDR.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","signed_log10FDR.y"
"Abcd1",0.239848322717161,0.448389447845712,0.054,0.032,0,0.805635074113911,-0.0831800082181724,0.036,0.032,0
"Abcd2",0.89698991169971,-0.11385297637536,0.095,0.09,0,0.591914818724916,-0.331107521661758,0.078,0.09,0
"Abcd3",0.740764176148487,-0.0549592873217915,0.095,0.085,0,0.209107627770556,0.342664246017255,0.121,0.085,0
"Abcd4",0.114057802722138,0.693501945682243,0.056,0.027,0,0.469982346821508,0.385099512337651,0.038,0.027,0
"Abce1",0.559527487537476,-0.231209927013519,0.112,0.128,0,0.00953351211976916,-0.929009078090412,0.066,0.128,0
"Abcf1",0.132376812211548,-0.7215355535966,0.095,0.133,0,0.738522672992848,-0.243644680411418,0.125,0.133,0
"Abcf2",0.263877307500677,-0.3678985989819,0.088,0.117,0,0.411616660542864,-0.272213832608189,0.095,0.117,0
"Abcf3",0.689072123704256,-0.0127668512610457,0.153,0.138,0,0.487271968485938,-0.24090971269018,0.118,0.138,0
"Abcg1",0.82348322612119,0.0279209847528028,0.118,0.112,0,0.448426249352222,-0.099781975555302,0.091,0.112,0
"Abcg2",0.0745584794427825,-1.56953246015155,0.009,0.027,0,0.129739543208234,-1.10871510032531,0.011,0.027,0
"Abcg3",1,-1.30649805431776,0,0,0,1,-1.33110752166176,0,0,0
"Abcg4",0.0230153335142641,0.58208066301382,0.252,0.17,0,0.0567144257429572,0.492862114246743,0.237,0.17,0
"Abcg5",1,-1.30649805431776,0,0,0,1,-1.33110752166176,0,0,0
"Abcg8",1,-1.30649805431776,0,0,0,1,-1.33110752166176,0,0,0
"Abhd10",0.996729662294901,-0.148956777331277,0.118,0.117,0,0.711965712968322,0.138377761639462,0.127,0.117,0
"Abhd11",0.576190559340445,-0.00693777245884863,0.129,0.112,0,0.256218053140112,0.253854979059398,0.146,0.112,0
"Abhd12",0.239750460813701,0.1138337446306,0.342,0.287,0,0.760732036474245,-0.00917942677439543,0.268,0.287,0
"Abhd13",0.131647497573575,-0.582132496931183,0.08,0.117,0,0.286101094963893,-0.300080626041133,0.089,0.117,0
"Abhd14a",0.274306046849085,0.189927771801743,0.273,0.229,0,0.749312470008209,-0.00917942677439521,0.243,0.229,0
"Abhd14b",0.452087502752425,0.239470314787536,0.133,0.112,0,0.276976509797743,0.451301043265615,0.142,0.112,0
"Abhd15",1,-1.30649805431776,0,0,0,0.373525822849022,0.253854979059398,0.004,0,0
"Abhd16a",0.822126529868032,-0.165635518477907,0.166,0.17,0,0.713018270168479,0.0417017422277883,0.184,0.17,0
"Abhd17a",0.32858754786614,-0.331589035280587,0.226,0.255,0,0.277342445957099,-0.200403830017164,0.214,0.255,0
"Abhd17b",0.277243423846979,-0.27173263615708,0.161,0.197,0,0.172129572538917,-0.262394771577743,0.15,0.197,0
"Abhd17c",0.714611767344071,0.0154300405696057,0.049,0.043,0,0.584444871222372,0.204945378578452,0.053,0.043,0
"Abhd18",0.000803537526406645,-1.06257247143167,0.088,0.181,0,3.6828167654527e-05,-1.25710694021798,0.072,0.181,-0.217759602534572
"Abhd2",0.232182703484089,-0.225578058934189,0.095,0.128,0,0.0510034466259936,-0.572115621165553,0.078,0.128,0
"Abhd3",0.229369333194023,0.632101401018101,0.047,0.027,0,0.835649126744561,-0.00917942677439498,0.03,0.027,0
"Abhd4",0.486695413476791,0.2784644464034,0.08,0.064,0,0.0174241340268421,1.10946506972422,0.127,0.064,0
"Abhd5",0.843035846490177,-0.191020836897821,0.049,0.053,0,0.0487644694773762,-1.10871510032531,0.023,0.053,0
"Abhd6",0.963507321429541,-0.255871981247788,0.058,0.059,0,0.439213403152235,-0.553499942998206,0.044,0.059,0
"Abhd8",0.754199845463219,-0.0642971519011282,0.396,0.367,0,0.603555052683786,0.0722481725694506,0.387,0.367,0
"Abi1",0.50399169786764,-0.290196241988656,0.17,0.191,0,0.989176617867176,-0.0626186857358557,0.19,0.191,0
"Abi2",0.634758027059011,-0.214051805553162,0.286,0.298,0,0.785640221505248,-0.0698422086810198,0.285,0.298,0
"Abi3",0.118261768367465,1.69350194568224,0.013,0,0,0.0448250658486839,2.2538549790594,0.021,0,0
"Abi3bp",0.0261852160855335,-3.30649805431776,0,0.011,0,0.33726306454424,-1.7461450209406,0.004,0.011,0
"Abitram",0.190964435096067,-1.04346364848396,0.024,0.043,0,0.320830142978543,-0.65303561654912,0.027,0.043,0
"Abl1",0.60516565574068,0.12646135295835,0.11,0.096,0,0.439500454315754,0.277701721013766,0.116,0.096,0
"Abl2",0.533645565550048,0.100677327188117,0.125,0.106,0,0.758311816800591,0.145330522281229,0.114,0.106,0
"Ablim1",0.535734239313372,-0.11385297637536,0.344,0.362,0,0.548146452047128,-0.197624516187506,0.342,0.362,0
"Ablim2",0.331119765784212,0.371573850794881,0.056,0.037,0,0.47080191482638,0.253854979059398,0.051,0.037,0
"Ablim3",0.119001995268229,-1.45850114776281,0.017,0.037,0,0.507542077730474,-0.565572775298781,0.027,0.037,0
"Abo",1,-1.30649805431776,0,0,0,1,-1.33110752166176,0,0,0
"Abr",0.756635374663218,-0.101028936017777,0.209,0.218,0,0.387685298521742,-0.164457652252307,0.186,0.218,0
"Abracl",0.507351443416358,-1.89146055503891,0.002,0.005,0,0.319601700663037,0.0839299776170854,0.015,0.005,0
"Abraxas1",0.396643133433067,-0.547506153821551,0.043,0.059,0,0.527862097937762,-0.331107521661758,0.047,0.059,0
"Abraxas2",0.646887428868482,-0.2591923395394,0.065,0.074,0,0.295099798272394,-0.430643195212673,0.053,0.074,0
"Abt1",0.160439098718796,-0.678466831704714,0.03,0.053,0,0.469374022036402,-0.331107521661758,0.04,0.053,0
"Abtb1",0.0120979161292637,0.641034525788108,0.163,0.085,0,0.262724957448469,0.253854979059399,0.116,0.085,0
"Abtb2",0.181652307301989,-1.56953246015155,0.009,0.021,0,0.0103693521427889,-2.91607002238291,0.002,0.021,0
"AC150683.1",0.527083349334328,-0.306498054317756,0.002,0,0,0.274972738959452,0.990820573225605,0.006,0,0
"AC151602.1",1,-1.30649805431776,0,0,0,1,-1.33110752166176,0,0,0
"Acaa1a",0.481320420572967,0.381557939367504,0.056,0.043,0,0.692417748792534,-0.253105009660485,0.036,0.043,0
"Acaa1b",0.369442027981191,0.2784644464034,0.004,0,0,1,-1.33110752166176,0,0,0
"Acaa2",0.255054849328353,-0.984569959430394,0.026,0.043,0,0.234365071685126,-1.21563030424182,0.025,0.043,0
"Acaca",0.460261065475462,-0.259804818869715,0.288,0.309,0,0.12133008395217,-0.399125945090409,0.254,0.309,0
"Acacb",0.50888554753872,-1.30649805431776,0.002,0.005,0,0.674712545757999,0.253854979059398,0.008,0.005,0
"Acad10",0.304684128764051,0.600392541290763,0.03,0.016,0,0.553859626820583,0.476247400395846,0.023,0.016,0
"Acad11",0.19855207745739,-0.444001578067691,0.08,0.112,0,0.3294071063736,-0.266977184242042,0.087,0.112,0
"Acad12",1,-1.30649805431776,0,0,0,1,-1.33110752166176,0,0,0
"Acad8",0.924360977891936,-0.0088175056770714,0.114,0.117,0,0.308693837615807,0.387710725794189,0.146,0.117,0
"Acad9",0.119059474031916,-0.703833551863142,0.084,0.122,0,0.130758556110842,-0.594141927495552,0.085,0.122,0
"Acadl",0.68857874638599,-0.654421357738063,0.022,0.027,0,0.738364019037425,-0.138462443719362,0.032,0.027,0
"Acadm",0.884172987623238,-0.0169914371227708,0.045,0.043,0,0.444108838047338,0.453163787282806,0.057,0.043,0
"Acads",0.695111285373838,-0.432028936401615,0.022,0.027,0,0.308588323098948,-0.746145020940602,0.015,0.027,0
