"X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","signed_log10FDR.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","signed_log10FDR.y"
"A2m",0.799007314939297,-2.43969955351311,0.008,0.011,0,0.0300559101572161,1.02427474612302,0.077,0.011,0
"A3galt2",0.567720246833599,0.367655368544491,0.021,0.011,0,0.408928277659769,0.462395858514901,0.027,0.011,0
"A4galt",0.223796633093793,1.14526294720804,0.017,0,0,0.535115850005975,-0.344959063542704,0.005,0,0
"AA467197",0.548385080013418,-0.439699553513114,0.004,0,0,1,-1.3449590635427,0,0,0
"AA792892",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"AA986860",0.548385080013418,-0.439699553513114,0.004,0,0,0.535115850005975,-0.344959063542704,0.005,0,0
"Aaas",0.277109548320891,0.675777663906823,0.051,0.023,0,0.558192666462258,0.240003437178452,0.036,0.023,0
"Aacs",0.174688517090698,1.26074016462798,0.042,0.011,0,0.0104856621979588,2.24000343717845,0.095,0.011,0
"Aadacl2",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Aadacl4",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Aagab",0.909206164679299,0.0908151631856668,0.297,0.299,0,0.616536760840676,0.275192865640753,0.312,0.299,0
"Aak1",0.27003576529431,0.21237714306658,0.419,0.345,0,0.825445030955991,0.0493198755693431,0.357,0.345,0
"Aamdc",0.539910684163592,-0.632344631455509,0.106,0.126,0,0.43190933836425,-0.759996562821547,0.1,0.126,0
"Aamp",0.441045976092146,0.256294259596787,0.314,0.276,0,0.945571134184646,0.0335525597110269,0.267,0.276,0
"Aanat",0.548385080013418,-0.439699553513114,0.004,0,0,0.2774344782537,0.655040936457296,0.014,0,0
"Aar2",0.663015594150644,-0.632344631455509,0.025,0.034,0,0.564018671035121,0.240003437178452,0.05,0.034,0
"Aard",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Aars",0.794406891423872,0.0533404577670038,0.28,0.264,0,0.501082977213499,0.166939974988729,0.303,0.264,0
"Aarsd1",0.353502142124853,0.610926519556855,0.102,0.069,0,0.00510992313529388,1.43264851512085,0.199,0.069,0
"Aasdh",0.844182663674819,-0.439699553513113,0.064,0.069,0,0.157084694456977,0.513021931584869,0.127,0.069,0
"Aasdhppt",0.507540293496901,-0.302196029763178,0.131,0.161,0,0.378090284955409,-0.39386866402365,0.122,0.161,0
"Aass",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Aatf",0.951414504862593,-0.117771458625751,0.059,0.057,0,0.965145532166973,-0.122566642206255,0.059,0.057,0
"Aatk",0.310182759297406,0.268837632326576,0.47,0.425,0,0.582747504429042,0.204379527447731,0.439,0.425,0
"AB124611",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abat",0.628698265069537,0.467191042095405,0.047,0.034,0,0.564018671035121,0.240003437178452,0.05,0.034,0
"Abca1",0.0451235615090946,1.43476956440303,0.136,0.057,0,0.0322720669199725,1.31800594917973,0.145,0.057,0
"Abca12",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abca13",1,-1.43969955351311,0,0,0,0.535115850005975,-0.344959063542704,0.005,0,0
"Abca14",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abca16",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abca17",0.464484001776295,-1.43969955351311,0.004,0.011,0,0.112603708143299,-2.3449590635427,0,0.011,0
"Abca2",0.419779331883945,-0.159591634320378,0.258,0.31,0,0.116975636747443,-0.451874267459215,0.222,0.31,0
"Abca3",0.809655870968073,-0.140139271654205,0.127,0.138,0,0.288794641064906,-0.460436280962639,0.095,0.138,0
"Abca4",0.55015393438502,0.145262947208043,0.148,0.184,0,0.913580840796482,0.333112841569934,0.172,0.184,0
"Abca5",0.285676933432475,-0.503829890932828,0.169,0.218,0,0.19586418127138,-0.583118800737468,0.158,0.218,0
"Abca6",0.548385080013418,-0.439699553513114,0.004,0,0,1,-1.3449590635427,0,0,0
"Abca7",0.241066175636104,-0.854737052791956,0.047,0.08,0,0.489918533184926,-0.537604141485099,0.059,0.08,0
"Abca8a",0.223796633093793,1.36765536854449,0.017,0,0,0.376883826744552,0.240003437178452,0.009,0,0
"Abca8b",0.0829656898619357,1.88222854137425,0.034,0,0,0.0568339809613633,1.97696903134466,0.041,0,0
"Abca9",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcb10",0.53085291334438,-0.546614757429625,0.051,0.069,0,0.917604808431341,-0.064851144349968,0.072,0.069,0
"Abcb11",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcb1a",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcb1b",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcb4",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcb6",0.895253338226818,0.0838624025438999,0.085,0.08,0,0.601378820220963,-0.344959063542703,0.063,0.08,0
"Abcb7",0.317903597696003,0.560300446486887,0.131,0.092,0,0.24830904902204,0.529510054373437,0.14,0.092,0
"Abcb8",0.553289600997055,0.238372351599525,0.064,0.046,0,0.76890959368141,0.0335525597110271,0.054,0.046,0
"Abcb9",0.748712348253304,-0.0246620542342697,0.03,0.023,0,0.991214663904807,-0.122566642206255,0.023,0.023,0
"Abcc1",0.110156480004437,-0.776734540790684,0.148,0.218,0,0.0202327587823182,-1.07194056913629,0.118,0.218,0
"Abcc10",0.287947395286623,0.477838286294914,0.136,0.092,0,0.447281754898461,0.343096930142556,0.122,0.092,0
"Abcc12",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcc2",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcc3",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcc4",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcc5",0.55463810674371,0.162964948941502,0.521,0.506,0,0.8400116427937,0.128972124789709,0.448,0.506,0
"Abcc6",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcc8",0.587907496020796,-0.439699553513113,0.127,0.149,0,0.932772869328335,-0.135505697913754,0.154,0.149,0
"Abcc9",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcd1",0.53085291334438,-0.546614757429625,0.051,0.069,0,0.740950075225552,-0.344959063542703,0.059,0.069,0
"Abcd2",0.989119289603779,0.026618450709424,0.347,0.345,0,0.941813545896656,0.0509696127884358,0.344,0.345,0
"Abcd3",0.0183134374803288,0.966292806162724,0.22,0.103,0,0.550829337266258,0.377506960928387,0.127,0.103,0
"Abcd4",0.636897805603318,0.145262947208043,0.047,0.034,0,0.564018671035121,0.240003437178452,0.05,0.034,0
"Abce1",0.784907074339635,-0.0246620542342688,0.225,0.207,0,0.866229610227395,-0.122566642206255,0.199,0.207,0
"Abcf1",0.0522729819460905,-0.854737052791957,0.076,0.149,0,0.273339697316197,-0.508457795825583,0.104,0.149,0
"Abcf2",0.584178255634007,-0.439699553513113,0.14,0.161,0,0.742614678953076,-0.344959063542703,0.149,0.161,0
"Abcf3",0.935238941277178,-0.150192936318128,0.089,0.092,0,0.28523072172919,0.529510054373437,0.136,0.092,0
"Abcg1",0.58138188286176,-0.255274982375686,0.093,0.115,0,0.8134466380408,-0.049503180016532,0.104,0.115,0
"Abcg2",0.392526420100124,0.145262947208043,0.008,0,0,0.2086181968134,0.976969031344659,0.018,0,0
"Abcg3",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcg4",0.233323991316386,-0.439699553513113,0.11,0.161,0,0.824929666552427,-0.0819246577089094,0.149,0.161,0
"Abcg5",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abcg8",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abhd10",0.599705529090656,0.0109618554964523,0.165,0.138,0,0.701701369841961,-0.00392214570763638,0.158,0.138,0
"Abhd11",0.925596292116162,-0.0771294741284048,0.072,0.069,0,0.397474771809459,0.432648515120849,0.1,0.069,0
"Abhd12",0.924836952941857,0.000873037872868299,0.28,0.287,0,0.472662762373365,0.205238019017776,0.326,0.287,0
"Abhd13",0.131541696545338,-0.66918139963588,0.119,0.184,0,0.590653168204474,-0.26249690335073,0.158,0.184,0
"Abhd14a",0.560118905946294,0.337908025150439,0.089,0.069,0,0.167965146755182,0.847686014399693,0.122,0.069,0
"Abhd14b",0.808067281430317,0.0818375670664095,0.292,0.322,0,0.875367737925792,0.0583966306885053,0.303,0.322,0
"Abhd15",1,-1.43969955351311,0,0,0,0.376883826744552,0.240003437178452,0.009,0,0
"Abhd16a",0.945003336203046,0.0242475462466774,0.301,0.299,0,0.49451515899865,-0.180572245641821,0.258,0.299,0
"Abhd17a",0.656625893816164,-0.256835496363303,0.284,0.299,0,0.998590017991255,0.000176422505984153,0.299,0.299,0
"Abhd17b",0.512872820762343,0.116693795011272,0.208,0.172,0,0.129471392466014,0.498315432769844,0.253,0.172,0
"Abhd17c",0.349975980523407,0.560300446486887,0.089,0.057,0,0.280833653300064,0.655040936457297,0.095,0.057,0
"Abhd18",0.998261518147552,0.000873037872868299,0.148,0.149,0,0.108822678220335,-0.628752029543294,0.086,0.149,0
"Abhd2",0.190704539055071,0.422796922736952,0.136,0.08,0,0.699194200999728,0.0535903129475717,0.095,0.08,0
"Abhd3",0.34082065165153,-0.854737052791956,0.034,0.057,0,0.0296951767409555,-1.92992156426386,0.014,0.057,0
"Abhd4",0.171144024298408,-1.0771294741284,0.034,0.069,0,0.85870990087341,-0.245423389991789,0.063,0.069,0
"Abhd5",0.200330394807488,-1.43969955351311,0.013,0.034,0,0.674333616555867,0.114472555094594,0.045,0.034,0
"Abhd6",0.0508567970696206,1.43476956440303,0.085,0.023,0,0.188485848202756,0.976969031344659,0.059,0.023,0
"Abhd8",0.738748200879363,-0.0723284878645835,0.462,0.425,0,0.8113258848642,0.0446077482200224,0.43,0.425,0
"Abi1",0.499429272042366,0.145262947208043,0.292,0.253,0,0.678706200984229,0.0924462487645952,0.276,0.253,0
"Abi2",0.97000088039595,-0.139304620175392,0.479,0.448,0,0.118544355744854,-0.485136721590964,0.376,0.448,0
"Abi3",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abi3bp",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abitram",0.475328071514818,-0.761627648400475,0.03,0.046,0,0.838365692801653,-0.344959063542703,0.041,0.046,0
"Abl1",0.142539997772168,0.707141834816158,0.127,0.069,0,0.248424139631201,0.548125732540785,0.113,0.069,0
"Abl2",0.367109450455987,0.414449580023432,0.178,0.138,0,0.263663675174342,0.509190069993842,0.19,0.138,0
"Ablim1",0.490570465956698,-0.726003738669754,0.136,0.161,0,0.875161125582664,-0.37410540920222,0.176,0.161,0
"Ablim2",0.464484001776295,-1.43969955351311,0.004,0.011,0,0.847619804102491,-0.759996562821548,0.009,0.011,0
"Ablim3",0.0975897024302826,1.14526294720804,0.072,0.023,0,0.452358195028089,0.392006530623503,0.041,0.023,0
"Abo",1,-1.43969955351311,0,0,0,1,-1.3449590635427,0,0,0
"Abr",0.000884359021244198,-0.453120069275435,0.623,0.805,0,0.00729428616143928,-0.325059506104998,0.638,0.805,0
"Abracl",0.392526420100124,0.145262947208043,0.008,0,0,1,-1.3449590635427,0,0,0
"Abraxas1",0.691731592022884,-0.439699553513112,0.047,0.057,0,0.740585801319055,0.070078435736141,0.068,0.057,0
"Abraxas2",0.556599766841955,0.297266040653093,0.076,0.057,0,0.848635878602106,-0.0230309686553407,0.063,0.057,0
"Abt1",0.223801127723315,0.882228541374249,0.017,0,0,0.0165381135787097,2.6550409364573,0.063,0,0
"Abtb1",0.0461981441188589,0.840408365679623,0.14,0.057,0,0.348725214274286,0.371247970456706,0.09,0.057,0
"Abtb2",0.451017908438461,0.367655368544491,0.055,0.034,0,0.378979022713871,0.742503777707636,0.059,0.034,0
"AC150683.1",0.548385080013418,-0.439699553513114,0.004,0,0,1,-1.3449590635427,0,0,0
"AC151602.1",1,-1.43969955351311,0,0,0,0.535115850005975,-0.344959063542704,0.005,0,0
"Acaa1a",0.981243783470126,-0.269774552070801,0.034,0.034,0,0.558250157082812,-0.759996562821548,0.023,0.034,0
