"X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","signed_log10FDR.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","signed_log10FDR.y"
"A2m",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"A3galt2",0.513333859228822,-0.224926390629152,0,0,0,0.339046806882723,0.6074690186329,0.001,0,0
"A4galt",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"AA467197",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"AA792892",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"AA986860",0.186620577985488,-0.668533042104766,0.005,0.008,0,0.716208410621599,-0.310068821175125,0.007,0.008,0
"Aaas",0.248446191449434,0.568622731903421,0.011,0.007,0,0.759076557119164,0.285540923745539,0.008,0.007,0
"Aacs",0.531130865011424,-0.0956433736841857,0.024,0.027,0,0.41911219045001,0.401018141165475,0.03,0.027,0
"Aadacl2",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Aadacl4",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Aagab",0.0125981872525748,0.285107622585439,0.104,0.081,0,0.579176655591819,0.0322926423285312,0.086,0.081,0
"Aak1",0.650099996644572,-0.122429316707131,0.115,0.118,0,0.932175340201795,-0.0905024439174418,0.118,0.118,0
"Aamdc",0.780995130806899,-0.086098685931836,0.042,0.044,0,0.743558089311216,0.0908125313026535,0.046,0.044,0
"Aamp",0.268775883849301,-0.00433903057402119,0.197,0.18,0,0.539256907362719,0.00119883030815737,0.189,0.18,0
"Aanat",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Aar2",0.0288229260457048,-0.784353799243172,0.012,0.019,0,0.0743755140032885,-0.731737067686297,0.013,0.019,0
"Aard",0.355071207391399,0.360036110092004,0.001,0,0,1,-1.71445907625446,0,0,0
"Aars",0.808015334755339,-0.107912920225282,0.147,0.142,0,0.947531222666079,-0.0758877829207067,0.143,0.142,0
"Aarsd1",0.0744136697862139,0.176349207405207,0.125,0.107,0,0.601654325370675,0.0815462952689052,0.111,0.107,0
"Aasdh",0.4897896441943,0.0381080152046422,0.002,0.003,0,0.254263192322418,1.24901504772042,0.005,0.003,0
"Aasdhppt",0.0469347620153185,0.156163776726354,0.072,0.056,0,0.800157175532082,-0.22584044459451,0.055,0.056,0
"Aass",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Aatf",0.254277564806709,-0.499101354068147,0.009,0.012,0,0.833678855459106,-0.186080103899673,0.012,0.012,0
"Aatk",0.257267442461215,1.09700170425821,0.001,0,0,0.216998387094568,1.6074690186329,0.001,0,0
"AB124611",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abat",0.355071207391399,1.09700170425821,0.001,0,0,0.0463694028984169,3.09289584580314,0.003,0,0
"Abca1",0.622018802993627,0.326483550380977,0.016,0.014,0,0.01634333949293,0.862188156254691,0.024,0.014,0
"Abca12",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abca13",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abca14",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abca16",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abca17",1,-1.22492639062915,0,0,0,0.581185384358873,-0.714459076254462,0,0,0
"Abca2",0.863369793047254,-0.224926390629152,0.013,0.014,0,0.139497567246931,0.342571868781918,0.019,0.014,0
"Abca3",0.946969798356529,-0.0626549617302752,0.059,0.06,0,0.359515691967586,-0.220063785362334,0.054,0.06,0
"Abca4",0.0242030277023169,0.061897590980919,0.789,0.755,0,0.789833740637047,-0.00640694405915254,0.763,0.755,0
"Abca5",0.0928530909569471,0.311740553051223,0.048,0.038,0,0.837542812450156,0.0489787292729353,0.039,0.038,0
"Abca6",0.513333859228822,0.360036110092004,0,0,0,1,-1.71445907625446,0,0,0
"Abca7",0.0244495518021664,0.729269919757723,0.02,0.011,0,0.0601629117411104,0.570943142607788,0.018,0.011,0
"Abca8a",0.126402417369652,-2.22492639062915,0,0.001,0,0.69804950957419,0.744972542382836,0.001,0.001,0
"Abca8b",0.513333859228822,0.360036110092004,0,0,0,0.339046810568107,0.870503424466694,0.001,0,0
"Abca9",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcb10",0.0385931801145795,0.542412852580573,0.036,0.025,0,0.415638039116306,0.30838090010365,0.028,0.025,0
"Abcb11",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcb1a",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcb1b",0.355071207391399,0.360036110092004,0.001,0,0,0.581185384358873,-0.129496575533306,0,0,0
"Abcb4",0.513333859228822,-0.224926390629152,0,0,0,0.43511516082047,0.285540923745538,0,0,0
"Abcb6",0.00219438717923124,0.859137874159323,0.043,0.025,0,0.0180734364592688,0.595881044357689,0.038,0.025,0
"Abcb7",0.00333174888100462,0.334693261977541,0.081,0.057,0,0.0447257890871243,0.159030947602459,0.072,0.057,0
"Abcb8",0.54508218857711,0.40734182487036,0.013,0.011,0,0.834523145354914,0.211540342301761,0.012,0.011,0
"Abcb9",0.12934878333861,-1.22492639062915,0.002,0.004,0,0.573031960060576,-0.129496575533305,0.003,0.004,0
"Abcc1",0.0641984374074816,-0.598384786156597,0.017,0.025,0,0.68963843582104,-0.198620936188126,0.023,0.025,0
"Abcc10",0.345548469920952,0.582428531428453,0.008,0.006,0,0.0190955064584694,1.37300376499588,0.013,0.006,0
"Abcc12",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcc2",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcc3",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcc4",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcc5",0.0691599038744276,-0.154537062737754,0.007,0.012,0,0.401213173050655,0.929397113520263,0.014,0.012,0
"Abcc6",0.126402417369652,-2.22492639062915,0,0.001,0,0.373361601306039,-1.12949657553331,0,0.001,0
"Abcc8",0.257267448437696,1.58242853142845,0.001,0,0,0.0463694418265613,2.74497254238284,0.003,0,0
"Abcc9",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcd1",0.536358363093768,-1.22492639062915,0,0.001,0,0.858966960792781,0.285540923745538,0.001,0.001,0
"Abcd2",0.0310341831956118,1.17946386445018,0.018,0.01,0,0.323339422397431,0.607469018632901,0.013,0.01,0
"Abcd3",0.103909930998011,-0.441418210525916,0.023,0.03,0,0.571070160105388,-0.0602339130961917,0.028,0.03,0
"Abcd4",0.00300392805076739,1.66815840545434,0.011,0.003,0,0.00015299212502874,2.12204219146266,0.014,0.003,0
"Abce1",0.000512761955827522,1.04356244529675,0.035,0.017,0,0.79862079176721,0.274569805924536,0.018,0.017,0
"Abcf1",0.957970189390046,-0.0885539488978662,0.104,0.104,0,0.51233359117637,0.00687586619798042,0.11,0.104,0
"Abcf2",0.951459936442263,-0.055907320168501,0.082,0.082,0,0.789572004033301,-0.0272465172853549,0.08,0.082,0
"Abcf3",0.39112512217345,0.21364662311048,0.023,0.019,0,0.302397865844013,0.36853028841657,0.024,0.019,0
"Abcg1",0.877765991298407,-0.0339836079177567,0.054,0.053,0,0.947888461931109,-0.0329885946799586,0.053,0.053,0
"Abcg2",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcg3",0.126402417369652,-2.80988889135031,0,0.001,0,0.0701101074361347,-3.29942157697562,0,0.001,0
"Abcg4",0.0673390070932489,0.239148601958246,0.08,0.065,0,0.00613247568753387,0.442905778226034,0.087,0.065,0
"Abcg5",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abcg8",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abhd10",0.849918848087074,0.0792270025302342,0.025,0.025,0,0.158146979092716,0.385076597296453,0.032,0.025,0
"Abhd11",0.46251070768117,-0.393323922324871,0.021,0.025,0,0.604731851363063,-0.0348597013952308,0.027,0.025,0
"Abhd12",0.118927192056126,0.131513995821012,0.175,0.156,0,0.880603594187605,-0.0292861147666796,0.158,0.156,0
"Abhd13",0.210224838358797,0.343916444728727,0.019,0.014,0,0.00792961819961767,0.718500331021644,0.025,0.014,0
"Abhd14a",0.959454282795355,-0.0405018194917246,0.05,0.05,0,0.373766619242845,-0.232442877246871,0.045,0.05,0
"Abhd14b",0.142809818534193,-0.90299829574179,0.001,0.002,0,0.760634533197292,0.373003764995877,0.002,0.002,0
"Abhd15",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abhd16a",0.0121000793544312,-0.380577261089347,0.05,0.068,0,0.0388717365293705,-0.262998168725744,0.054,0.068,0
"Abhd17a",0.76045914742545,-0.119641011530083,0.225,0.223,0,0.91422741217207,-0.0607466090158855,0.227,0.223,0
"Abhd17b",0.569341310828099,-0.293543002703542,0.071,0.075,0,0.535366203214581,-0.224534365344626,0.071,0.075,0
"Abhd17c",0.429078423576191,0.0970017042582105,0.023,0.019,0,0.666443213979822,-0.185206008119593,0.018,0.019,0
"Abhd18",0.00390514501553434,-1.34040360804909,0.002,0.007,0,0.605874168143151,0.366460919129106,0.006,0.007,0
"Abhd2",1,-1.22492639062915,0,0,0,1,-1.71445907625446,0,0,0
"Abhd3",0.25865267490598,-0.199391298522015,0.011,0.014,0,0.249321058256128,-0.312360632683117,0.011,0.014,0
"Abhd4",0.222398388595706,0.0610448264818002,0.065,0.055,0,0.935691917798654,-0.129496575533306,0.055,0.055,0
