"X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","signed_log10FDR.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","signed_log10FDR.y"
"A2m",0.115513825557824,-0.485811550513405,0.162,0.122,0,0.0183114335541498,-0.160100752724348,0.174,0.122,0
"A3galt2",0.206723807035051,-1.00683974548046,0.005,0.014,0,0.122721570550176,-1.21219844041736,0.006,0.014,0
"A4galt",1,0.40819775379838,0,0,0,0.406925090909882,0.465873464695276,0.001,0,0
"AA467197",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"AA792892",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"AA986860",0.84211072809514,0.408197753798381,0.003,0.002,0,0.0686983319374911,1.63579846613759,0.011,0.002,0
"Aaas",0.179286078249573,0.515112957714893,0.073,0.051,0,0.0133633956427592,0.809827865912639,0.089,0.051,0
"Aacs",0.0953633677446838,0.823235253077224,0.078,0.051,0,0.27762038518568,0.354842152306534,0.066,0.051,0
"Aadacl2",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Aadacl4",1,0.40819775379838,0,0,0,0.406925090909882,0.465873464695276,0.001,0,0
"Aagab",0.000214851960701692,0.958394836358861,0.192,0.104,0,0.000145614879157131,0.896923281962753,0.183,0.104,0
"Aak1",0.0315486179828773,0.723071091151793,0.111,0.069,0,0.0122400156441521,0.584054891043592,0.113,0.069,0
"Aamdc",0.0144302786828648,0.520407257384406,0.3,0.234,0,0.00128524111306469,0.517961975843732,0.314,0.234,0
"Aamp",0.228415268718178,0.322467879772497,0.303,0.275,0,0.00620934707467582,0.40928993632891,0.342,0.275,0
"Aanat",0.250300241103295,1.40819775379838,0.003,0,0,0.406925090909882,0.465873464695276,0.001,0,0
"Aar2",0.875778190204579,0.108637471939473,0.032,0.031,0,0.292642089934676,0.510267584053731,0.042,0.031,0
"Aard",0.20436268433953,-1.17676474692277,0.008,0.018,0,0.424454130667209,-0.659657417388581,0.013,0.018,0
"Aars",0.000470541765111535,-0.944318660922405,0.138,0.228,0,0.0265293934789375,-0.504173313203095,0.18,0.228,0
"Aarsd1",0.572649540958539,0.353749969776004,0.059,0.051,0,0.0382419608257966,0.710985962531809,0.082,0.051,0
"Aasdh",0.380270175587811,-0.517801664757842,0.024,0.035,0,0.00219233136205984,1.07592694637926,0.077,0.035,0
"Aasdhppt",0.000855063951720459,0.979354454994507,0.132,0.065,0,0.034564987571214,0.603376988445213,0.1,0.065,0
"Aass",0.441401135167155,0.823235253077225,0.008,0.004,0,0.124722109900436,1.20283905886148,0.013,0.004,0
"Aatf",0.262999659742974,-0.517801664757842,0.022,0.035,0,0.722597638834198,-0.197091548027151,0.031,0.035,0
"Aatk",0.00429807493398759,-0.807191279800304,0.138,0.21,0,0.103923471169917,-0.482411498760567,0.177,0.21,0
"AB124611",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abat",0.0192258487545823,0.457107354279327,0.373,0.305,0,0.000571657513820201,0.46172182142481,0.398,0.305,0
"Abca1",0.766125370522749,0.0304964057925099,0.281,0.293,0,0.0642848942628192,0.298479063868287,0.339,0.293,0
"Abca12",1,0.40819775379838,0,0,0,0.149988755421261,1.46587346469528,0.004,0,0
"Abca13",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abca14",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abca16",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abca17",0.735606242991024,-0.591802246201619,0.003,0.004,0,0.362564221917009,-1.53412653530472,0.001,0.004,0
"Abca2",0.0159955625813245,0.440258963030679,0.224,0.159,0,0.0174925118309639,0.399530969866582,0.214,0.159,0
"Abca3",0.215883047195316,0.408197753798381,0.095,0.071,0,0.0149553272059649,0.551264955925923,0.114,0.071,0
"Abca4",0.000531323147844004,1.43285980803265,0.103,0.043,0,0.00877950041644289,1.00020989234647,0.08,0.043,0
"Abca5",0.826729991782437,0.0642433525810198,0.297,0.291,0,0.304146723575842,0.132974251986912,0.319,0.291,0
"Abca6",0.24738388004715,0.327060991072976,0.249,0.218,0,0.937989878990455,-0.0263318951060256,0.217,0.218,0
"Abca7",0.0672487831326861,1.30128254988187,0.03,0.012,0,0.000512015058168306,1.86797190826662,0.049,0.012,0
"Abca8a",0.000701915872894077,0.40286430949534,0.778,0.749,0,5.11764086497569e-05,0.369566360344747,0.785,0.749,0.0748699084600145
"Abca8b",0.000281860985094868,-0.392077231922506,0.527,0.648,0,1.57675929717498e-06,-0.466074153725664,0.543,0.648,-1.58617431363783
"Abca9",0.302882670796767,-0.814194667538067,0.005,0.012,0,0.780330378966041,0.358958260778765,0.014,0.012,0
"Abcb10",0.993446684578295,0.045627674413673,0.016,0.016,0,0.180577108915694,0.755380081890263,0.028,0.016,0
"Abcb11",0.0823802240562281,1.57812275524069,0.019,0.006,0,0.64818338502126,-0.534126535304722,0.004,0.006,0
"Abcb1a",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abcb1b",0.844490827423434,-0.854836652035413,0.011,0.012,0,0.352599124787087,-1.11908903602588,0.007,0.012,0
"Abcb4",0.727353131834996,0.408197753798381,0.022,0.018,0,0.424449501457658,-0.671630059054657,0.013,0.018,0
"Abcb6",0.0509045796517779,-1.3573369925646,0.011,0.031,0,0.073416842202674,0.626338136888523,0.052,0.031,0
"Abcb7",0.0113421352546635,0.863877237574571,0.116,0.067,0,0.000783358107668621,0.965947067829921,0.127,0.067,0
"Abcb8",0.358424236437042,0.408197753798381,0.054,0.041,0,0.060985665747153,0.591404346779137,0.066,0.041,0
"Abcb9",0.0608731564852127,1.52367497121832,0.027,0.01,0,0.0234716722888384,1.34034258261142,0.03,0.01,0
"Abcc1",0.127291705502481,0.64523695109923,0.078,0.053,0,0.35059329974989,0.273228386752881,0.066,0.053,0
"Abcc10",0.0375147741029884,0.740773092885251,0.089,0.053,0,0.0373103587576353,0.665182272918684,0.084,0.053,0
"Abcc12",1,0.40819775379838,0,0,0,0.240188130048097,1.05083596541643,0.003,0,0
"Abcc2",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abcc3",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abcc4",0.446220543672695,0.993160254519537,0.011,0.006,0,0.0704323427566964,1.27322838675288,0.018,0.006,0
"Abcc5",0.156540698948045,0.367555769301035,0.295,0.261,0,0.14850278456492,0.295948463252965,0.293,0.261,0
"Abcc6",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abcc8",0.219933437715727,-1.17676474692278,0,0.004,0,0.178386984134124,1.05083596541643,0.011,0.004,0
"Abcc9",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abcd1",0.204420379325425,0.600842831740777,0.059,0.041,0,0.0704792031523444,0.745981383888013,0.065,0.041,0
"Abcd2",0.0554119912294647,0.955685549100874,0.049,0.024,0,0.000726443804797594,1.49335420111738,0.068,0.024,0
"Abcd3",0.208604520773512,-0.0745843521162972,0.343,0.395,0,0.211315200374386,-0.0591368766086977,0.347,0.395,0
"Abcd4",0.0950180603407056,0.530188278176992,0.089,0.059,0,0.0521486100836284,0.465873464695278,0.09,0.059,0
"Abce1",0.208562406698509,-0.338045653955836,0.073,0.098,0,0.328806764797585,-0.257286329945898,0.082,0.098,0
"Abcf1",0.0710933633990083,0.740773092885251,0.081,0.051,0,0.31163547338806,0.411425680672901,0.065,0.051,0
"Abcf2",0.582835570118193,0.26135636546911,0.07,0.061,0,0.466636189218811,0.266564656471871,0.072,0.061,0
"Abcf3",0.782382271609802,0.111216016041249,0.086,0.081,0,0.318249507975544,0.209533711435492,0.098,0.081,0
"Abcg1",0.000235890997125856,1.16718965429459,0.108,0.043,0,0.00232374827669607,0.894716763499152,0.089,0.043,0
"Abcg2",0.00969879116657003,-0.506913348615106,0.173,0.246,0,0.0056243214538628,-0.418649317884786,0.179,0.246,0
"Abcg3",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abcg4",0.219685756908638,0.539442287076634,0.054,0.037,0,0.0801152288888001,0.628144893594155,0.059,0.037,0
"Abcg5",0.386635739517104,-0.591802246201619,0,0.002,0,0.793166502475121,-0.534126535304723,0.001,0.002,0
"Abcg8",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abhd10",0.012327158800325,0.970076641406496,0.081,0.041,0,0.0464827042679161,0.801476496479717,0.068,0.041,0
"Abhd11",0.143197115707011,0.408197753798381,0.114,0.084,0,0.0126064711366427,0.650298035832706,0.129,0.084,0
"Abhd12",1.55009803890059e-05,1.17553699700811,0.189,0.09,0.593580547256854,4.24171809905033e-07,1.26883661763572,0.194,0.09,2.15639791177633
"Abhd13",0.532535728404719,0.206563892628731,0.1,0.088,0,0.0185529303745779,0.656557026304387,0.131,0.088,0
"Abhd14a",0.00101920309673225,1.0497437828859,0.1,0.043,0,2.77397997342307e-05,1.24828202962265,0.111,0.043,0.340836392690439
"Abhd14b",3.46920323307714e-07,1.54570127754832,0.173,0.063,2.24370997162351,1.68667578383614e-09,1.4964617845287,0.184,0.063,4.55690810441185
"Abhd15",0.407332036809874,0.993160254519537,0.005,0.002,0,0.151954460858815,1.27322838675288,0.008,0.002,0
"Abhd16a",0.595506649746882,0.152358849368791,0.168,0.155,0,0.595433195052995,0.121225293307832,0.166,0.155,0
"Abhd17a",0.000141561801300971,1.37782410475486,0.116,0.047,0,1.71528034227106e-05,1.43549981565176,0.118,0.047,0.549604603603938
"Abhd17b",0.695701411434538,0.10375708563986,0.359,0.352,0,0.644156391886174,0.157080771997049,0.357,0.352,0
"Abhd17c",0.000265839258073459,-0.9441039901325,0.108,0.2,0,4.55725213347214e-05,-0.886428279235603,0.115,0.2,-0.125236657154162
"Abhd18",0.723807229044424,0.16308525596185,0.065,0.059,0,0.631537907739079,0.0805833088104859,0.066,0.059,0
"Abhd2",0.828945519201615,0.387238135162735,0.3,0.312,0,0.752698934765634,0.261288773441356,0.312,0.312,0
"Abhd3",0.0233756975910685,1.5077334273493,0.035,0.012,0,0.19063681835609,0.828443544079986,0.023,0.012,0
"Abhd4",0.0266139733191922,0.223086348541393,0.365,0.291,0,0.00251148882722664,0.39227037465528,0.368,0.291,0
"Abhd5",0.024569124198717,1.12808983460565,0.062,0.031,0,0.00631514731233976,0.993120467560146,0.066,0.031,0
"Abhd6",0.000924956685406499,1.13256331118495,0.097,0.041,0,2.21653199519595e-07,1.55702135275347,0.129,0.041,2.43826570944229
"Abhd8",5.23057876523723e-07,1.14516334796459,0.216,0.094,2.06538996772543,2.54604296785666e-09,1.21003456026569,0.226,0.094,4.37807398540118
"Abi1",0.441577886362841,0.18112884525246,0.208,0.187,0,0.212436489550016,0.188763873649761,0.218,0.187,0
"Abi2",0.0873693766450214,0.35086457873243,0.178,0.136,0,0.0752962148967332,0.286549765250716,0.174,0.136,0
"Abi3",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abi3bp",0.254944735184491,-0.691337919752534,0.014,0.024,0,0.947768482839699,-0.193089617469655,0.024,0.024,0
"Abitram",0.524482579622702,-0.283679950839288,0.032,0.041,0,0.808693507634034,-0.119089036025879,0.038,0.041,0
"Abl1",0.889462352198827,0.0122690774672414,0.141,0.145,0,0.252745661036936,0.237054774199397,0.169,0.145,0
"Abl2",0.895921601735537,0.0191554630524817,0.103,0.106,0,0.12212717997793,-0.45750525370181,0.08,0.106,0
"Ablim1",0.00236652079526284,0.730125848685743,0.222,0.143,0,4.40142740040097e-05,0.745981383888013,0.238,0.143,0.140346171320952
"Ablim2",0.0291863699840476,-0.591802246201619,0.086,0.134,0,0.0367240691962844,-0.473584993369671,0.096,0.134,0
"Ablim3",0.0542058392569326,1.40819775379838,0.024,0.008,0,0.00754731666073028,1.78780155958264,0.031,0.008,0
"Abo",1,0.40819775379838,0,0,0,1,-0.534126535304724,0,0,0
"Abr",0.00348235303253216,1.22377318266095,0.1,0.049,0,0.104479047083216,0.603376988445212,0.072,0.049,0
"Abracl",0.066284016614784,1.63059017513483,0.016,0.004,0,0.124216739224036,1.46587346469528,0.013,0.004,0
"Abraxas1",0.122476984190745,0.749234671633448,0.049,0.029,0,0.213359270260371,0.558982869086759,0.042,0.029,0
"Abraxas2",0.0255343615775877,0.993160254519537,0.062,0.031,0,0.0172104598982352,0.957726561024953,0.06,0.031,0
"Abt1",0.66386257720231,0.282666871714523,0.027,0.022,0,0.749194078560928,-0.031626194775539,0.02,0.022,0
"Abtb1",0.00124301356079209,0.980104101694091,0.132,0.067,0,0.0159564507087111,0.613972103684412,0.108,0.067,0
"Abtb2",0.172984074053847,-0.591802246201619,0.027,0.045,0,0.158133297803063,-0.775134634808517,0.03,0.045,0
