"X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","signed_log10FDR.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","signed_log10FDR.y"
"Acsm1",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Acsm5",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Acss1",0.374915021168005,-0.462971976342546,0.255,0.324,0,0.716093737645844,-0.0986689297333823,0.288,0.324,0
"Acss2",0.0362827575638506,2.53702802365745,0.059,0,0,1,0.509013647487858,0,0,0
"Acss3",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Acta1",1,0.537028023657455,0,0,0,0.239272455655167,1.50901364748786,0.019,0,0
"Acta2",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actbl2",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actc1",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actg1",0.636795954596418,0.112142738422263,0.784,0.703,0,0.47857633060894,-0.0396070061695781,0.635,0.703,0
"Actg2",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actl10",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actl11",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actl6a",0.660240416610721,0.256920104464719,0.235,0.203,0,0.470616828609297,-0.40852419232017,0.154,0.203,0
"Actl6b",1,0.537028023657455,0,0,0,0.239272455655167,1.50901364748786,0.019,0,0
"Actl7b",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actl9",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actn1",0.121297339136045,0.296019924153659,0.137,0.054,0,0.940293799372919,-0.191426070653235,0.058,0.054,0
"Actn2",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actn3",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Actn4",0.464461711290664,0.167794213991735,0.392,0.324,0,0.920720880800628,0.0142489557382797,0.327,0.324,0
"Actr10",0.738971286523131,0.247521406462469,0.157,0.135,0,0.976631924982358,0.219507030292872,0.135,0.135,0
"Actr1a",0.184810894980553,-0.609813364671817,0.235,0.338,0,0.525426548049651,-0.123254568011655,0.269,0.338,0
"Actr1b",0.843326417796598,-0.0844603530888162,0.216,0.23,0,0.18836019413932,-0.642989445957193,0.135,0.23,0
"Actr2",0.667196663391085,0.0554951125917037,0.706,0.689,0,0.502609929821322,-0.145850866463455,0.615,0.689,0
"Actr3",0.566922279716265,-0.0885764615610479,0.529,0.568,0,0.738633448937922,0.0395283641866375,0.481,0.568,0
"Actr3b",0.710857576410364,0.537028023657454,0.039,0.027,0,0.238483409109447,-1.0759488532333,0,0.027,0
"Actr5",0.929241656492437,0.00651330695867447,0.157,0.149,0,0.218048068652017,-0.869497975765872,0.077,0.149,0
"Actr6",0.378658666804138,0.952065522936298,0.059,0.027,0,0.391389358537952,0.924051146766701,0.058,0.027,0
"Actr8",0.849734751177999,-0.047934477063702,0.059,0.068,0,0.828291274787544,-0.0759488532332986,0.058,0.068,0
"Actrt3",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Acvr1",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Acvr1b",0.317149148093636,0.72967310159985,0.137,0.081,0,0.936803180024378,0.0235868203176159,0.077,0.081,0
"Acvr1c",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Acvr2a",0.060229474172659,-2.0479344770637,0,0.068,0,0.0577828049070315,-2.0759488532333,0,0.068,0
"Acvr2b",0.14985569192709,-1.46297197634255,0,0.041,0,0.508767976819044,-0.490986352512142,0.019,0.041,0
"Acvrl1",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Acy1",0.363086353028584,1.12199052437861,0.039,0.014,0,0.168012853083844,1.50901364748786,0.058,0.014,0
"Acy3",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Acyp1",0.799306975728709,0.537028023657455,0.02,0.014,0,0.00278045422115414,2.67893864893017,0.154,0.014,0
"Acyp2",0.234719747406267,1.53702802365745,0.02,0,0,1,0.509013647487858,0,0,0
"Ada",0.1498467886478,-1.78490007122991,0,0.041,0,0.145887311653743,-1.8129144473995,0,0.041,0
"Adad1",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adad2",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adal",0.0760617462090936,-1.33744109425869,0.039,0.135,0,0.163348760494998,-0.95041797114944,0.058,0.135,0
"Adam10",0.850792177266353,0.0934213721818393,0.333,0.365,0,0.149975647896127,-0.490986352512142,0.231,0.365,0
"Adam11",0.234719747406267,1.53702802365745,0.02,0,0,1,0.509013647487858,0,0,0
"Adam12",1,0.537028023657455,0,0,0,0.239272455655167,1.50901364748786,0.019,0,0
"Adam15",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam17",0.403880830162324,-0.320952971470118,0.255,0.324,0,0.110399153762013,-0.648527629498622,0.192,0.324,0
"Adam18",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam19",0.423293827114986,-0.462971976342546,0.216,0.27,0,0.532942360453649,-0.384071148595631,0.231,0.27,0
"Adam1a",0.060229474172659,-2.0479344770637,0,0.068,0,0.226720990842262,-0.490986352512142,0.019,0.068,0
"Adam1b",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam2",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam21",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam22",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam23",0.234719747406267,1.53702802365745,0.02,0,0,1,0.509013647487858,0,0,0
"Adam28",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam3",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam30",0.234719747406267,1.53702802365745,0.02,0,0,1,0.509013647487858,0,0,0
"Adam32",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam33",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam4",0.415704379568247,-0.462971976342545,0,0.014,0,0.810070559827278,0.509013647487858,0.019,0.014,0
"Adam5",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
"Adam6b",1,0.537028023657455,0,0,0,1,0.509013647487858,0,0,0
