"X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","signed_log10FDR.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","signed_log10FDR.y"
"A2m",0.531540751049351,-0.550628768692033,0.003,0.005,0,0.903666678895898,-0.122947060160967,0.005,0.005,0
"A3galt2",0.925285029304375,-0.228700673804672,0.007,0.006,0,0.657837479860462,-0.0234113866100527,0.008,0.006,0
"A4galt",0.109514747247387,2.09322742108269,0.004,0,0,0.160640510178427,1.39162611266879,0.003,0,0
"AA467197",0.0027289167969805,-4.13559126941319,0.001,0.015,0,0.970853425548401,-0.515264482939727,0.015,0.015,0
"AA792892",1,-0.228700673804671,0,0,0,1,-0.60837388733121,0,0,0
"AA986860",0.279665705629714,-1.22870067380467,0,0.002,0,0.369644027161356,0.713554207556153,0.004,0.002,0
"Aaas",0.0171189839749161,-1.18563195191279,0.021,0.043,0,0.103937499009977,-0.79478701156209,0.028,0.043,0
"Aacs",0.0832471835589129,-0.853191538712465,0.029,0.046,0,0.921087391268813,-0.263238401282521,0.045,0.046,0
"Aadacl2",1,-0.228700673804671,0,0,0,1,-0.60837388733121,0,0,0
"Aadacl4",1,-0.228700673804671,0,0,0,1,-0.60837388733121,0,0,0
"Aagab",0.00466042748303056,0.327349135001246,0.279,0.212,0,0.115072112625543,0.208762055518981,0.243,0.212,0
"Aak1",0.107026697792052,-0.871148669186587,0.047,0.066,0,0.368755593752317,-0.608373887331208,0.056,0.066,0
"Aamdc",0.531689144883064,-0.228700673804671,0.021,0.026,0,0.122698715095749,0.522870645947044,0.04,0.026,0
"Aamp",0.390405154113678,0.114187039718337,0.287,0.265,0,0.0735888400999248,0.215971751159096,0.305,0.265,0
"Aanat",0.279665705629714,-1.22870067380467,0,0.002,0,0.764475681345931,-0.60837388733121,0.001,0.002,0
"Aar2",0.637144307692291,0.285872499025087,0.012,0.009,0,0.714805361586831,0.169233691332344,0.011,0.009,0
"Aard",1,-0.228700673804671,0,0,0,1,-0.60837388733121,0,0,0
"Aars",0.00875831009311698,-0.663103497950446,0.127,0.173,0,0.234254417764689,-0.361459146860692,0.154,0.173,0
"Aarsd1",0.113050211651597,-0.572655075022032,0.029,0.044,0,0.287172162164889,-0.404840493246077,0.034,0.044,0
"Aasdh",0.564289999715243,-0.929140391945763,0.009,0.012,0,0.440816997325876,-0.138888604029988,0.017,0.012,0
"Aasdhppt",0.340381190658061,0.356261826916485,0.037,0.028,0,0.953354142487319,-0.11360919558163,0.028,0.028,0
"Aass",1,-0.228700673804671,0,0,0,1,-0.60837388733121,0,0,0
"Aatf",0.287800272668712,-0.542809264232734,0.046,0.058,0,0.239427395270223,-0.459510501416726,0.045,0.058,0
"Aatk",0.0276684347765385,1.69729874475155,0.02,0.006,0,0.0281399128639905,1.59325997383844,0.019,0.006,0
"AB124611",0.413300758427441,-0.151532813282211,0.11,0.124,0,0.76094976864399,0.0437028092484844,0.118,0.124,0
"Abat",0.0644798278542391,2.35626182691648,0.005,0,0,0.160640510178427,1.39162611266879,0.003,0,0
"Abca1",5.11528316816532e-11,0.582917420045455,0.584,0.411,6.07507003400176,1.37100524117086e-06,0.419875589472965,0.533,0.411,1.64690059903408
"Abca12",1,-0.228700673804671,0,0,0,1,-0.60837388733121,0,0,0
"Abca13",0.279665705629714,-1.22870067380467,0,0.002,0,0.764475681345931,-0.60837388733121,0.001,0.002,0
"Abca14",0.356329696291786,0.771299326195329,0.001,0,0,1,-0.60837388733121,0,0,0
"Abca16",1,-0.228700673804671,0,0,0,1,-0.60837388733121,0,0,0
"Abca17",0.148248603764785,1.35626182691648,0.007,0.002,0,0.764475681345931,-0.60837388733121,0.001,0.002,0
"Abca2",0.00975674817848019,-1.22870067380467,0.018,0.041,0,0.744586432809244,-0.193336388052365,0.038,0.041,0
"Abca3",0.0091806947406713,-0.783915831131775,0.059,0.095,0,0.322849382666646,-0.286445792443847,0.081,0.095,0
"Abca4",5.05693134000088e-06,5.41515551597005,0.031,0,1.08005265699586,9.22956360191382e-05,4.74917811728688,0.023,0,0
"Abca5",0.109514806359417,1.77129932619533,0.004,0,0,0.0148832896216841,2.85105773130609,0.009,0,0
"Abca6",0.925286805867766,0.119222629615636,0.014,0.014,0,0.713140716095951,0.0196573352818339,0.016,0.014,0
"Abca7",0.460014651977464,-0.129165000253757,0.085,0.097,0,0.932952669678123,-0.0511563770929571,0.096,0.097,0
"Abca8a",0.279665705629714,-1.22870067380467,0,0.002,0,0.0378279245913796,2.19898103472639,0.01,0.002,0
"Abca8b",0.356329696291786,0.771299326195329,0.001,0,0,0.160640458608337,1.71355420755615,0.003,0,0
"Abca9",5.41836349165726e-14,0.84837554921397,0.463,0.265,9.05007157769759,6.3263567571413e-11,0.665857465524857,0.432,0.265,5.98278603498765
"Abcb10",0.11389585997905,1.06080594339031,0.024,0.012,0,0.285228500997627,0.543629206113841,0.019,0.012,0
"Abcb11",1,-0.228700673804671,0,0,0,1,-0.60837388733121,0,0,0
"Abcb1a",1,-0.228700673804671,0,0,0,1,-0.60837388733121,0,0,0
"Abcb1b",0.979577394869649,-0.0360555958622752,0.068,0.067,0,0.918884662803676,-0.0733366119417349,0.066,0.067,0
"Abcb4",0.170122540118661,-0.550628768692033,0.007,0.014,0,0.171714081579683,-0.930301982218571,0.007,0.014,0
"Abcb6",0.417103765494362,-0.813663174525827,0.012,0.017,0,0.742821654303516,-0.193336388052365,0.019,0.017,0
"Abcb7",0.313969917792166,-0.273788563333209,0.076,0.09,0,0.724947706430646,0.0835038173064597,0.096,0.09,0
"Abcb8",0.207594103800258,-0.759215390503451,0.01,0.018,0,0.216167007281306,-0.608373887331209,0.011,0.018,0
