"X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","signed_log10FDR.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","signed_log10FDR.y"
"Acad8",0.842796011731769,0.562936194391157,0.045,0.038,0,0.0102088595126402,1.88281646062966,0.149,0.038,0
"Acad9",0.475356739144334,-0.437063805608843,0.045,0.077,0,0.295492928050621,0.882816460629661,0.128,0.077,0
"Acadl",0.290056825183405,-0.281412935148648,0.386,0.492,0,4.86924588799711e-07,-2.51407369193892,0.064,0.492,-2.09647800790148
"Acadm",0.264445704649428,-0.606988807051155,0.068,0.131,0,0.410983830576048,-0.380217945204133,0.085,0.131,0
"Acads",0.656709689704716,-0.115135710721481,0.091,0.115,0,0.906001954523949,0.275133883408421,0.106,0.115,0
"Acadsb",0.42291110880648,0.37851162325373,0.227,0.169,0,0.472452114862015,0.524362489717184,0.213,0.169,0
"Acadvl",0.00173820904077534,2.29990178855736,0.182,0.038,0,0.0102088595126402,1.88281646062966,0.149,0.038,0
"Acan",0.0880719637411242,3.14789869511231,0.023,0,0,1,1.46777896135082,0,0,0
"Acap1",0.118431818579277,-1.60698880705116,0,0.054,0,0.106616707627487,-1.7021460400915,0,0.054,0
"Acap2",0.0159472347566749,0.977973693670001,0.432,0.254,0,0.508012803924014,0.385316801158844,0.298,0.254,0
"Acap3",0.694401318444228,-0.0891405021885361,0.136,0.162,0,0.842482794017063,0.00834734271351945,0.149,0.162,0
"Acat1",0.574735904071696,0.37851162325373,0.364,0.331,0,0.81264977403478,-0.0886143871735681,0.319,0.331,0
"Acat2",0.994679276122822,0.562936194391157,0.023,0.023,0,0.948561757452488,0.467778961350817,0.021,0.023,0
"Acat3",0.569659985366665,0.562936194391157,0,0.008,0,0.556205136096665,0.467778961350817,0,0.008,0
"Acbd3",0.666994873798537,0.340543773054709,0.182,0.154,0,0.493362728123881,0.0754615385720565,0.106,0.154,0
"Acbd4",0.625964870071434,-0.022026306329999,0.023,0.038,0,0.215332586673367,1.20474455551702,0.085,0.038,0
"Acbd5",0.784418734022094,0.475473353140818,0.136,0.123,0,0.937633865865966,0.187671042158081,0.128,0.123,0
"Acbd6",0.984278572542576,0.241008099503795,0.068,0.069,0,0.902934795843613,0.145850866463455,0.064,0.069,0
"Acbd7",0.0880719637411242,2.56293619439116,0.023,0,0,1,1.46777896135082,0,0,0
"Accs",0.428300822417025,0.755581272333553,0.068,0.038,0,0.485862307976059,0.660424039293213,0.064,0.038,0
"Accsl",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acd",0.0423939869015517,1.56293619439116,0.136,0.046,0,0.640629041990866,0.660424039293213,0.064,0.046,0
"Ace",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Ace2",0.376252284769796,0.282828275198422,0.114,0.069,0,0.0500039433683376,0.965278620821634,0.17,0.069,0
"Acer1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acer2",0.0698885133837341,2.29990178855736,0.068,0.015,0,0.794874684339009,0.882816460629661,0.021,0.015,0
"Acer3",0.254149457009387,1.56293619439116,0.045,0.015,0,0.0856586688375043,2.46777896135082,0.064,0.015,0
"Ache",0.873200471905515,0.299901788557363,0.068,0.077,0,0.293952726670522,1.46777896135082,0.128,0.077,0
"Acin1",0.147545909248593,0.919080004616432,0.273,0.177,0,6.20662595655082e-05,1.52436248971718,0.468,0.177,0
"Ackr1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Ackr2",0.414642350618033,-0.022026306329999,0,0.015,0,0.398848364999444,-0.117183539370339,0,0.015,0
"Ackr3",0.000424725640572414,-2.22366016749965,0.068,0.346,0,0.00492136772405074,-1.47082049398504,0.128,0.346,0
"Ackr4",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acly",0.00625336181491758,1.13230184006129,0.409,0.208,0,0.00917326111942184,0.973014269601239,0.404,0.208,0
"Acnat1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Aco1",0.490527476566033,0.484933682389884,0.182,0.138,0,0.178422721946694,-0.780148552092768,0.064,0.138,0
"Aco2",0.927352066854031,0.200366115006449,0.136,0.131,0,0.758839472052584,0.297853959908505,0.149,0.131,0
"Acod1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acot1",0.0880719637411242,2.56293619439116,0.023,0,0,0.0187934512241945,3.05274146207197,0.043,0,0
"Acot11",0.569659985366665,0.562936194391157,0,0.008,0,0.556205136096665,0.467778961350817,0,0.008,0
"Acot12",0.569659985366665,0.562936194391157,0,0.008,0,0.556205136096665,0.467778961350817,0,0.008,0
"Acot13",0.842796011731769,0.562936194391157,0.045,0.038,0,0.215332586673367,1.20474455551702,0.085,0.038,0
"Acot2",0.763231031258993,0.299901788557363,0.068,0.085,0,0.994513005653243,0.204744555517023,0.085,0.085,0
"Acot4",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acot6",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acot7",0.946892705568496,-0.022026306329999,0.136,0.138,0,0.853825119285013,0.245386540014369,0.149,0.138,0
"Acot8",0.414642350618033,-0.022026306329999,0,0.015,0,0.794874684339009,0.882816460629661,0.021,0.015,0
"Acot9",0.314504479540738,-0.437063805608843,0,0.023,0,0.948561757452488,0.467778961350817,0.021,0.023,0
"Acox1",0.0112994151614104,1.56293619439116,0.227,0.085,0,0.201203798396151,1.05274146207197,0.149,0.085,0
"Acox2",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acox3",0.0835867568130347,-1.43706380560884,0.023,0.108,0,0.379726611517051,-0.532221038649183,0.064,0.108,0
"Acoxl",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acp1",0.357691657145225,0.73286119583347,0.159,0.108,0,0.036480665317455,1.05274146207197,0.234,0.108,0
"Acp2",0.510440191245471,0.714939287836207,0.091,0.062,0,0.633115951374372,-0.117183539370339,0.043,0.062,0
"Acp5",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acp6",0.741281505294877,2.29990178855736,0.023,0.015,0,0.794874684339009,0.882816460629661,0.021,0.015,0
"Acpp",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acr",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acrbp",0.0880719637411242,2.56293619439116,0.023,0,0,0.0988767717947155,2.46777896135082,0.021,0,0
"Acrv1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acsbg1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acsbg2",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acsf2",0.579532695612611,-0.174029399775049,0.045,0.069,0,0.902934795843613,0.145850866463455,0.064,0.069,0
"Acsf3",0.569659985366665,0.562936194391157,0,0.008,0,0.115309204821264,2.05274146207197,0.043,0.008,0
"Acsl1",0.414642350618033,-0.022026306329999,0,0.015,0,0.000363128637655154,3.05274146207197,0.149,0.015,0
"Acsl3",0.414642350618033,-0.437063805608843,0,0.015,0,0.398848364999444,-0.532221038649183,0,0.015,0
"Acsl4",0.757681948111369,0.447458976971221,0.091,0.077,0,0.763150243383349,-0.232660756790275,0.064,0.077,0
"Acsl5",0.413788279005062,-0.343954401217361,0.159,0.215,0,0.114400844249554,-0.631756712200097,0.106,0.215,0
"Acsl6",1,1.56293619439116,0,0,0,0.0988767717947155,3.05274146207197,0.021,0,0
"Acsm1",1,1.56293619439116,0,0,0,0.0988767717947155,3.78970705623818,0.021,0,0
"Acsm5",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acss1",0.414642350618033,-0.437063805608843,0,0.015,0,0.292984846888508,1.05274146207197,0.043,0.015,0
"Acss2",0.243209206809809,-0.758991900496206,0,0.031,0,0.706821064836075,0.730813367184611,0.043,0.031,0
"Acss3",0.425451921627468,1.56293619439116,0.023,0.008,0,0.115309204821264,2.05274146207197,0.043,0.008,0
"Acta1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acta2",0.00154660214652462,-0.792594558133823,0.523,0.846,0,1.53386151585626e-05,-1.10362108892928,0.468,0.846,-0.598153562817459
"Actbl2",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Actc1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Actg1",0.13152738726286,-0.409049429439246,0.75,0.785,0,0.0099135815406991,-0.693684461343299,0.66,0.785,0
"Actg2",0.167322494326852,-0.61460199116103,0.182,0.3,0,0.082858328436963,-0.70975922420137,0.17,0.3,0
"Actl10",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Actl11",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Actl6a",0.0112313821245681,1.56293619439116,0.205,0.069,0,0.0479256643014405,1.17827234415583,0.17,0.069,0
"Actl6b",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Actl7b",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Actl9",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Actn1",0.00698758508362742,-0.549273309194868,0.795,0.923,0,5.46220811777797e-08,-1.3168558842067,0.532,0.923,-3.04657147073
"Actn2",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Actn3",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Actn4",0.427750618636229,-0.184620811042764,0.909,0.877,0,7.05689699738844e-07,-1.2646711516929,0.553,0.877,-1.93532593556752
"Actr10",0.537822713547256,-0.214671384272395,0.136,0.177,0,0.738769573673588,0.467778961350817,0.191,0.177,0
"Actr1a",0.608120709369663,-0.20965330950577,0.25,0.285,0,0.903402688578519,0.432155051620096,0.255,0.285,0
"Actr1b",0.793128986938295,0.173893903645258,0.341,0.377,0,0.55713617053684,0.145850866463455,0.298,0.377,0
"Actr2",0.861920569120414,0.134092895587283,0.477,0.462,0,0.116975786814329,-0.339575960706787,0.298,0.462,0
"Actr3",0.292124953213165,0.366538981587654,0.477,0.392,0,0.00716344152226473,-0.99165265728648,0.17,0.392,0
"Actr3b",0.243193276635029,-1.02202630633,0,0.031,0,0.714682998269982,0.467778961350817,0.043,0.031,0
"Actr5",0.00281975271267465,3.56293619439116,0.068,0,0,0.000813310647649868,3.78970705623818,0.085,0,0
"Actr6",0.752915698453104,0.977973693670001,0.023,0.015,0,0.0243554146551677,2.20474455551702,0.085,0.015,0
"Actr8",0.259370236666969,0.977973693670001,0.114,0.062,0,0.285121171348873,-0.702146040091495,0.021,0.062,0
"Actrt3",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acvr1",0.61282303128309,-0.153270839608251,0.136,0.169,0,0.0778113469309941,-1.0557829947062,0.064,0.169,0
"Acvr1b",0.842796011731769,0.562936194391157,0.045,0.038,0,0.00294865041189538,2.20474455551702,0.17,0.038,0
"Acvr1c",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Acvr2a",0.273761645748473,1.07750936722092,0.091,0.046,0,0.325239781957623,0.982352134180576,0.085,0.046,0
"Acvr2b",1,1.56293619439116,0,0,0,1.62464316202651e-06,4.78970705623818,0.17,0,1.57318172708858
"Acvrl1",0.884274890401978,0.0154483990886638,0.25,0.262,0,0.03229407466574,-0.972793630035165,0.106,0.262,0
"Acy1",0.569659985366665,0.562936194391157,0,0.008,0,0.556205136096665,0.467778961350817,0,0.008,0
"Acy3",0.327108601257161,-0.552541023028779,0.045,0.092,0,0.782437592140574,0.352301743930881,0.106,0.092,0
"Acyp1",0.0182552960977618,2.29990178855736,0.091,0.015,0,0.00157381521049451,2.69017138268726,0.128,0.015,0
"Acyp2",0.0189682991845089,-2.52452664685918,0,0.115,0,0.31471523829049,-0.619683879899523,0.064,0.115,0
"Ada",0.0880719637411242,2.56293619439116,0.023,0,0,0.0988767717947155,2.46777896135082,0.021,0,0
"Adad1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adad2",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adal",0.0151613744677335,3.14789869511231,0.045,0,0,0.0988767717947155,2.46777896135082,0.021,0,0
"Adam10",0.10789207035127,-0.491511589631219,0.227,0.369,0,0.34181219748088,0.0348195540747109,0.277,0.369,0
"Adam11",0.425451921627468,1.56293619439116,0.023,0.008,0,0.0063082557745289,2.78970705623818,0.085,0.008,0
"Adam12",0.917980786113503,-0.022026306329999,0.182,0.169,0,0.310599060917255,-0.479753618755048,0.106,0.169,0
"Adam15",0.340885018058296,-0.574567329358778,0.091,0.146,0,0.995681446928881,0.00834734271351945,0.149,0.146,0
"Adam17",0.90247747469815,0.0127391118306777,0.25,0.262,0,0.180110227782699,-0.719848041824954,0.17,0.262,0
"Adam18",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adam19",0.581994909236008,-0.244418727666447,0.114,0.146,0,0.712982558904823,0.245386540014369,0.17,0.146,0
"Adam1a",0.752915698453104,0.977973693670001,0.023,0.015,0,0.287118340048228,1.46777896135082,0.043,0.015,0
"Adam1b",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adam2",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adam21",0.0880719637411242,2.56293619439116,0.023,0,0,1,1.46777896135082,0,0,0
"Adam22",0.879300891793396,0.393011192948845,0.068,0.062,0,0.152661979651321,1.10520888196611,0.128,0.062,0
"Adam23",1,1.56293619439116,0,0,0,0.00385784964106947,5.16821867949191,0.064,0,0
"Adam28",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adam3",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adam30",0.569659985366665,0.562936194391157,0,0.008,0,0.556205136096665,0.467778961350817,0,0.008,0
"Adam32",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adam33",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adam4",1,1.56293619439116,0,0,0,0.0988767717947155,2.46777896135082,0.021,0,0
"Adam5",0.569659985366665,0.562936194391157,0,0.008,0,0.556205136096665,0.467778961350817,0,0.008,0
"Adam6b",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adam7",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adam8",0.0880719637411242,2.56293619439116,0.023,0,0,1,1.46777896135082,0,0,0
"Adam9",0.00484707392423551,-0.61460199116103,0.341,0.569,0,0.152724192972364,-0.244095651852559,0.383,0.569,0
"Adamdec1",1,1.56293619439116,0,0,0,1,1.46777896135082,0,0,0
"Adamts1",0.00144036410034824,-1.0175666581393,0.318,0.577,0,0.000113380976805336,-2.11272389117964,0.298,0.577,0
