Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:0071248,cellular response to metal ion,19_GO:0050896 response to stimulus,-7.6,22,12,21160,204,33,7,21,7.1,14281|14282|16476|16478|17748|17750|108079,Fos|Fosb|Jun|Jund|Mt1|Mt2|Prkaa2,-4.4
hits,Reactome Gene Sets,6,R-MMU-8953897,Cellular responses to stimuli,,-7,11,9,21160,543,33,9,27,7.8,14281|14672|16476|17750|67665|81489|108079|217232|319158,Fos|Gna11|Jun|Mt2|Dctn4|Dnajb1|Prkaa2|Cdc27|H4c9,-3.9
hits,GO Biological Processes,19,GO:0071276,cellular response to cadmium ion,19_GO:0050896 response to stimulus,-6.8,80,18,21160,32,33,4,12,5.7,14281|16476|17748|17750,Fos|Jun|Mt1|Mt2,-3.8
hits,GO Biological Processes,19,GO:0071277,cellular response to calcium ion,19_GO:0050896 response to stimulus,-6.7,37,13,21160,86,33,5,15,6.2,14281|14282|16476|16478|108079,Fos|Fosb|Jun|Jund|Prkaa2,-3.7
hits,GO Biological Processes,19,GO:0046686,response to cadmium ion,19_GO:0050896 response to stimulus,-5.8,46,13,21160,56,33,4,12,5.7,14281|16476|17748|17750,Fos|Jun|Mt1|Mt2,-2.9
hits,GO Biological Processes,19,GO:0010038,response to metal ion,19_GO:0050896 response to stimulus,-5.8,12,8.3,21160,385,33,7,21,7.1,14281|14282|16476|16478|17748|17750|108079,Fos|Fosb|Jun|Jund|Mt1|Mt2|Prkaa2,-2.9
hits,KEGG Pathway,24,mmu04380,Osteoclast differentiation - Mus musculus (house mouse),,-5.7,24,10,21160,136,33,5,15,6.2,14281|14282|16476|16478|18708,Fos|Fosb|Jun|Jund|Pik3r1,-2.9
hits,GO Biological Processes,19,GO:0051592,response to calcium ion,19_GO:0050896 response to stimulus,-5.5,22,9.9,21160,149,33,5,15,6.2,14281|14282|16476|16478|108079,Fos|Fosb|Jun|Jund|Prkaa2,-2.8
hits,WikiPathways,27,WP65,Insulin signaling,,-5.3,20,9.6,21160,159,33,5,15,6.2,14281|16476|18708|20807|108079,Fos|Jun|Pik3r1|Srf|Prkaa2,-2.7
hits,GO Biological Processes,19,GO:0014074,response to purine-containing compound,19_GO:0050896 response to stimulus,-5.3,19,9.4,21160,165,33,5,15,6.2,14281|14282|18626|18708|108079,Fos|Fosb|Per1|Pik3r1|Prkaa2,-2.7
hits,Reactome Gene Sets,6,R-MMU-2262752,Cellular responses to stress,,-5.1,9.4,7.3,21160,480,33,7,21,7.1,14281|16476|67665|81489|108079|217232|319158,Fos|Jun|Dctn4|Dnajb1|Prkaa2|Cdc27|H4c9,-2.5
hits,Reactome Gene Sets,6,R-MMU-450282,MAPK targets/ Nuclear events mediated by MAP kinases,,-5.1,74,15,21160,26,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-2.5
hits,KEGG Pathway,24,mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),,-4.9,28,10,21160,93,33,4,12,5.7,14281|14282|16476|16478,Fos|Fosb|Jun|Jund,-2.4
hits,GO Biological Processes,19,GO:0006351,DNA-templated transcription,19_GO:0009987 cellular process,-4.8,8.3,6.8,21160,542,33,7,21,7.1,12611|14281|14282|16476|16478|18708|20807,Cebpg|Fos|Fosb|Jun|Jund|Pik3r1|Srf,-2.4
hits,GO Biological Processes,19,GO:0030099,myeloid cell differentiation,19_GO:0032502 developmental process,-4.8,11,7.3,21160,361,33,6,18,6.7,12611|14281|16476|18708|20807|67490,Cebpg|Fos|Jun|Pik3r1|Srf|Ufl1,-2.3
hits,WikiPathways,27,WP2432,Spinal cord injury,,-4.7,25,9.7,21160,101,33,4,12,5.7,11852|12227|12824|14281,Rhob|Btg2|Col2a1|Fos,-2.3
hits,KEGG Pathway,24,mmu05142,Chagas disease - Mus musculus (house mouse),,-4.7,25,9.6,21160,103,33,4,12,5.7,14281|14672|16476|18708,Fos|Gna11|Jun|Pik3r1,-2.3
hits,GO Biological Processes,19,GO:0051591,response to cAMP,19_GO:0050896 response to stimulus,-4.7,25,9.6,21160,104,33,4,12,5.7,14281|14282|18626|18708,Fos|Fosb|Per1|Pik3r1,-2.3
hits,KEGG Pathway,24,mmu05203,Viral carcinogenesis - Mus musculus (house mouse),,-4.6,14,7.8,21160,228,33,5,15,6.2,16476|18708|19651|20807|319158,Jun|Pik3r1|Rbl2|Srf|H4c9,-2.2
hits,GO Biological Processes,19,GO:0006366,transcription by RNA polymerase II,19_GO:0009987 cellular process,-4.5,9.6,6.9,21160,400,33,6,18,6.7,14281|14282|16476|16478|18708|20807,Fos|Fosb|Jun|Jund|Pik3r1|Srf,-2.2
hits,KEGG Pathway,24,mmu05166,Human T-cell leukemia virus 1 infection - Mus musculus (house mouse),,-4.4,13,7.5,21160,247,33,5,15,6.2,14281|16476|18708|20807|217232,Fos|Jun|Pik3r1|Srf|Cdc27,-2.1
hits,KEGG Pathway,24,mmu04210,Apoptosis - Mus musculus (house mouse),,-4.3,19,8.3,21160,134,33,4,12,5.7,14281|16476|17210|18708,Fos|Jun|Mcl1|Pik3r1,-2
hits,Reactome Gene Sets,6,R-MMU-2559583,Cellular Senescence,,-4.2,18,8.1,21160,141,33,4,12,5.7,14281|16476|217232|319158,Fos|Jun|Cdc27|H4c9,-1.9
hits,WikiPathways,27,WP512,ID signaling pathway,,-4.2,38,10,21160,51,33,3,9.1,5,15205|19651|21406,Hes1|Rbl2|Tcf12,-1.9
hits,Reactome Gene Sets,6,R-MMU-448424,Interleukin-17 signaling,,-4.1,37,10,21160,52,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.9
hits,Reactome Gene Sets,6,R-MMU-450294,MAP kinase activation,,-4.1,37,10,21160,52,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.9
hits,GO Biological Processes,19,GO:0046683,response to organophosphorus,19_GO:0050896 response to stimulus,-4.1,18,8,21160,145,33,4,12,5.7,14281|14282|18626|18708,Fos|Fosb|Per1|Pik3r1,-1.9
hits,KEGG Pathway,24,mmu05224,Breast cancer - Mus musculus (house mouse),,-4.1,17,7.9,21160,147,33,4,12,5.7,14281|15205|16476|18708,Fos|Hes1|Jun|Pik3r1,-1.9
hits,KEGG Pathway,24,mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),,-4.1,17,7.9,21160,148,33,4,12,5.7,14281|16476|18708|108079,Fos|Jun|Pik3r1|Prkaa2,-1.9
hits,GO Biological Processes,19,GO:0048545,response to steroid hormone,19_GO:0050896 response to stimulus,-4.1,11,6.8,21160,293,33,5,15,6.2,14281|14282|16476|16478|18708,Fos|Fosb|Jun|Jund|Pik3r1,-1.8
hits,GO Biological Processes,19,GO:0003007,heart morphogenesis,19_GO:0032502 developmental process,-4,11,6.7,21160,296,33,5,15,6.2,12824|15205|16007|16476|20807,Col2a1|Hes1|Ccn1|Jun|Srf,-1.8
hits,GO Biological Processes,19,GO:1902895,positive regulation of miRNA transcription,19_GO:0048518 positive regulation of biological process,-4,33,9.7,21160,58,33,3,9.1,5,14281|16476|20807,Fos|Jun|Srf,-1.8
hits,Reactome Gene Sets,6,R-MMU-187037,Signaling by NTRK1 (TRKA),,-4,33,9.6,21160,59,33,3,9.1,5,18708|20807|101568,Pik3r1|Srf|Vrk3,-1.8
hits,WikiPathways,27,WP493,Mapk signaling pathway,,-4,16,7.6,21160,159,33,4,12,5.7,14281|16476|16478|20807,Fos|Jun|Jund|Srf,-1.8
hits,KEGG Pathway,24,mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),,-3.9,16,7.5,21160,162,33,4,12,5.7,14281|16476|18708|108079,Fos|Jun|Pik3r1|Prkaa2,-1.7
hits,GO Biological Processes,19,GO:2000630,positive regulation of miRNA metabolic process,19_GO:0048518 positive regulation of biological process,-3.8,30,9.1,21160,65,33,3,9.1,5,14281|16476|20807,Fos|Jun|Srf,-1.7
hits,WikiPathways,27,WP572,EGFR1 signaling pathway,,-3.8,15,7.2,21160,175,33,4,12,5.7,14281|16476|16478|18708,Fos|Jun|Jund|Pik3r1,-1.6
hits,KEGG Pathway,24,mmu05031,Amphetamine addiction - Mus musculus (house mouse),,-3.8,28,8.8,21160,69,33,3,9.1,5,14281|14282|16476,Fos|Fosb|Jun,-1.6
hits,Reactome Gene Sets,6,R-MMU-166520,Signaling by NTRKs,,-3.7,27,8.7,21160,71,33,3,9.1,5,18708|20807|101568,Pik3r1|Srf|Vrk3,-1.6
hits,WikiPathways,27,WP85,Focal adhesion,,-3.7,14,6.9,21160,185,33,4,12,5.7,11852|12824|16476|18708,Rhob|Col2a1|Jun|Pik3r1,-1.5
hits,Reactome Gene Sets,6,R-MMU-168164,Toll Like Receptor 3 (TLR3) Cascade,,-3.7,27,8.6,21160,72,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,Reactome Gene Sets,6,R-MMU-975871,MyD88 cascade initiated on plasma membrane,,-3.7,26,8.5,21160,74,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,Reactome Gene Sets,6,R-MMU-168142,Toll Like Receptor 10 (TLR10) Cascade,,-3.7,26,8.5,21160,74,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,Reactome Gene Sets,6,R-MMU-168176,Toll Like Receptor 5 (TLR5) Cascade,,-3.7,26,8.5,21160,74,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,Reactome Gene Sets,6,R-MMU-181438,Toll Like Receptor 2 (TLR2) Cascade,,-3.7,26,8.5,21160,75,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,Reactome Gene Sets,6,R-MMU-168179,Toll Like Receptor TLR1:TLR2 Cascade,,-3.7,26,8.5,21160,75,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,Reactome Gene Sets,6,R-MMU-168188,Toll Like Receptor TLR6:TLR2 Cascade,,-3.7,26,8.5,21160,75,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,Reactome Gene Sets,6,R-MMU-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,,-3.7,26,8.5,21160,75,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,GO Biological Processes,19,GO:0061061,muscle structure development,19_GO:0032502 developmental process,-3.6,6.6,5.4,21160,579,33,6,18,6.7,12227|14281|15205|20807|67220|101568,Btg2|Fos|Hes1|Srf|Plekho1|Vrk3,-1.5
hits,GO Biological Processes,19,GO:1902893,regulation of miRNA transcription,19_GO:0050789 regulation of biological process,-3.6,25,8.3,21160,78,33,3,9.1,5,14281|16476|20807,Fos|Jun|Srf,-1.5
hits,KEGG Pathway,24,mmu04151,PI3K-Akt signaling pathway - Mus musculus (house mouse),,-3.6,8.7,5.9,21160,367,33,5,15,6.2,12824|17210|18708|19651|108079,Col2a1|Mcl1|Pik3r1|Rbl2|Prkaa2,-1.5
hits,Reactome Gene Sets,6,R-MMU-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,,-3.6,24,8.2,21160,79,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,Reactome Gene Sets,6,R-MMU-975155,MyD88 dependent cascade initiated on endosome,,-3.6,24,8.2,21160,80,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.5
hits,WikiPathways,27,WP1254,Apoptosis,,-3.6,24,8.2,21160,80,33,3,9.1,5,16476|17210|18708,Jun|Mcl1|Pik3r1,-1.5
hits,WikiPathways,27,WP265,Delta Notch signaling pathway,,-3.6,23,8.1,21160,82,33,3,9.1,5,15205|16476|18708,Hes1|Jun|Pik3r1,-1.4
hits,GO Biological Processes,19,GO:0007612,learning,19_GO:0032501 multicellular organismal process,-3.5,12,6.5,21160,206,33,4,12,5.7,12227|14281|16476|20807,Btg2|Fos|Jun|Srf,-1.4
hits,Reactome Gene Sets,6,R-MMU-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,,-3.5,23,7.9,21160,84,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.4
hits,KEGG Pathway,24,mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),,-3.5,23,7.9,21160,84,33,3,9.1,5,14281|16476|18708,Fos|Jun|Pik3r1,-1.4
hits,KEGG Pathway,24,mmu05210,Colorectal cancer - Mus musculus (house mouse),,-3.5,22,7.7,21160,88,33,3,9.1,5,14281|16476|18708,Fos|Jun|Pik3r1,-1.4
hits,Reactome Gene Sets,6,R-MMU-168138,Toll Like Receptor 9 (TLR9) Cascade,,-3.5,22,7.7,21160,88,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.4
hits,KEGG Pathway,24,mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),,-3.5,22,7.7,21160,88,33,3,9.1,5,14281|16476|18708,Fos|Jun|Pik3r1,-1.4
hits,Reactome Gene Sets,6,R-MMU-937061,TRIF (TICAM1)-mediated TLR4 signaling,,-3.4,21,7.6,21160,92,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.3
hits,Reactome Gene Sets,6,R-MMU-166166,MyD88-independent TLR4 cascade,,-3.4,21,7.6,21160,92,33,3,9.1,5,14281|16476|101568,Fos|Jun|Vrk3,-1.3
hits,KEGG Pathway,24,mmu01522,Endocrine resistance - Mus musculus (house mouse),,-3.4,21,7.5,21160,93,33,3,9.1,5,14281|16476|18708,Fos|Jun|Pik3r1,-1.3
hits,GO Biological Processes,19,GO:0043010,camera-type eye development,19_GO:0032502 developmental process,-3.4,7.8,5.5,21160,413,33,5,15,6.2,14281|15205|16476|18626|20807,Fos|Hes1|Jun|Per1|Srf,-1.3
hits,Reactome Gene Sets,6,R-MMU-2454202,Fc epsilon receptor (FCERI) signaling,,-3.4,20,7.5,21160,94,33,3,9.1,5,14281|16476|18708,Fos|Jun|Pik3r1,-1.3
hits,GO Biological Processes,19,GO:1903131,mononuclear cell differentiation,19_GO:0032502 developmental process,-3.4,7.7,5.5,21160,415,33,5,15,6.2,12611|14281|16476|18708|20807,Cebpg|Fos|Jun|Pik3r1|Srf,-1.3
hits,GO Biological Processes,19,GO:2000628,regulation of miRNA metabolic process,19_GO:0050789 regulation of biological process,-3.4,20,7.4,21160,95,33,3,9.1,5,14281|16476|20807,Fos|Jun|Srf,-1.3
