Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
TRRUST,34,TRR01347,Regulated by: Sp1,,-5.3,7.1,6.9,21160,280,96,9,9.4,3,12609|12824|13653|14281|16476|16478|20525|20893|23942,Cebpd|Col2a1|Egr1|Fos|Jun|Jund|Slc2a1|Bhlhe40|Mta2,-2.3,hits
TRRUST,34,TRR01368,Regulated by: Stat3,,-4.5,14,7.7,21160,81,96,5,5.2,2.3,12609|13653|14281|17748|18708,Cebpd|Egr1|Fos|Mt1|Pik3r1,-2,hits
TRRUST,34,TRR00951,Regulated by: Nfkb1,,-4.3,7.3,6.2,21160,210,96,7,7.3,2.7,14281|15205|17387|18626|19252|20525|80859,Fos|Hes1|Mmp14|Per1|Dusp1|Slc2a1|Nfkbiz,-2,hits
TRRUST,34,TRR00056,Regulated by: Atf2,,-4.3,41,11,21160,16,96,3,3.1,1.8,11852|14281|18626,Rhob|Fos|Per1,-2,hits
TRRUST,34,TRR00168,Regulated by: Crebbp,,-4.3,20,8.4,21160,45,96,4,4.2,2,14281|14282|17748|18626,Fos|Fosb|Mt1|Per1,-2,hits
TRRUST,34,TRR01362,Regulated by: Srf,,-4.1,35,10,21160,19,96,3,3.1,1.8,13653|14281|17387,Egr1|Fos|Mmp14,-1.9,hits
TRRUST,34,TRR01494,Regulated by: Trp53,,-3.9,7.7,5.9,21160,172,96,6,6.2,2.5,12227|12824|13653|14281|17748|19252,Btg2|Col2a1|Egr1|Fos|Mt1|Dusp1,-1.7,hits
TRRUST,34,TRR00315,Regulated by: Ep300,,-3.7,14,6.8,21160,65,96,4,4.2,2,12824|14281|17748|56338,Col2a1|Fos|Mt1|Txnip,-1.6,hits
TRRUST,34,TRR00328,Regulated by: Ets2,,-3.7,25,8.4,21160,26,96,3,3.1,1.8,13653|16476|67603,Egr1|Jun|Dusp6,-1.6,hits
TRRUST,34,TRR00378,Regulated by: Fos,,-3.6,13,6.7,21160,67,96,4,4.2,2,13653|14281|16476|17748,Egr1|Fos|Jun|Mt1,-1.6,hits
TRRUST,34,TRR00817,Regulated by: Mitf,,-3.5,23,7.9,21160,29,96,3,3.1,1.8,14281|18508|18708,Fos|Pax6|Pik3r1,-1.6,hits
TRRUST,34,TRR00293,Regulated by: Egr1,,-3.3,11,6.1,21160,79,96,4,4.2,2,14066|16476|16478|17387,F3|Jun|Jund|Mmp14,-1.4,hits
TRRUST,34,TRR01366,Regulated by: Stat1,,-3.3,19,7.2,21160,35,96,3,3.1,1.8,12609|13653|17748,Cebpd|Egr1|Mt1,-1.4,hits
TRRUST,34,TRR00149,Regulated by: Cebpb,,-2.8,13,5.8,21160,51,96,3,3.1,1.8,12227|14281|16007,Btg2|Fos|Ccn1,-0.98,hits
TRRUST,34,TRR00838,Regulated by: Myc,,-2.8,13,5.7,21160,52,96,3,3.1,1.8,12609|22695|53379,Cebpd|Zfp36|Hnrnpa2b1,-0.98,hits
TRRUST,34,TRR00944,Regulated by: Nfe2l2,,-2.7,12,5.6,21160,53,96,3,3.1,1.8,14281|17748|56338,Fos|Mt1|Txnip,-0.98,hits
TRRUST,34,TRR00652,Regulated by: Jun,,-2.5,6.4,4.3,21160,137,96,4,4.2,2,12609|14281|16476|20525,Cebpd|Fos|Jun|Slc2a1,-0.71,hits
