Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0070848,response to growth factor,19_GO:0050896 response to stimulus,-3.2,2.9,4.1,21160,596,160,13,8.1,2.2,13653|13655|14281|15936|16476|16600|18186|22433|22695|56320|67603|80859|224105,Egr1|Egr3|Fos|Ier2|Jun|Klf4|Nrp1|Xbp1|Zfp36|Dbn1|Dusp6|Nfkbiz|Pak2,-0.33,hits
KEGG Pathway,24,mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),,-3.2,7.1,5.2,21160,93,160,5,3.1,1.4,12608|14281|14282|16476|18035,Cebpb|Fos|Fosb|Jun|Nfkbia,-0.3,hits
GO Biological Processes,19,GO:0035994,response to muscle stretch,19_GO:0050896 response to stimulus,-3.1,17,6.6,21160,24,160,3,1.9,1.1,14281|16476|18035,Fos|Jun|Nfkbia,-0.3,hits
GO Biological Processes,19,GO:2000628,regulation of miRNA metabolic process,19_GO:0050789 regulation of biological process,-3.1,7,5.1,21160,95,160,5,3.1,1.4,13018|13653|14281|16476|16600,Ctcf|Egr1|Fos|Jun|Klf4,-0.3,hits
GO Biological Processes,19,GO:0046686,response to cadmium ion,19_GO:0050896 response to stimulus,-3.1,9.4,5.5,21160,56,160,4,2.5,1.2,14281|16476|17748|17750,Fos|Jun|Mt1|Mt2,-0.3,hits
Reactome Gene Sets,6,R-MMU-449147,Signaling by Interleukins,,-3,4,4.3,21160,264,160,8,5,1.7,12330|14281|16476|18035|18708|19173|19283|67603,Canx|Fos|Jun|Nfkbia|Pik3r1|Psmb5|Ptprz1|Dusp6,-0.3,hits
GO Biological Processes,19,GO:0071248,cellular response to metal ion,19_GO:0050896 response to stimulus,-3,4.5,4.4,21160,204,160,7,4.4,1.6,11911|14281|14282|16476|16477|17748|17750,Atf4|Fos|Fosb|Jun|Junb|Mt1|Mt2,-0.3,hits
Reactome Gene Sets,6,R-MMU-450282,MAPK targets/ Nuclear events mediated by MAP kinases,,-3,15,6.4,21160,26,160,3,1.9,1.1,14281|16476|67603,Fos|Jun|Dusp6,-0.3,hits
GO Biological Processes,19,GO:1904754,positive regulation of vascular associated smooth muscle cell migration,19_GO:0040011 locomotion,-3,15,6.4,21160,26,160,3,1.9,1.1,14107|18186|22433,Fat1|Nrp1|Xbp1,-0.3,hits
WikiPathways,27,WP3654,Novel Jun Dmp1 pathway,,-3,15,6.4,21160,26,160,3,1.9,1.1,14281|16476|16477,Fos|Jun|Junb,-0.3,hits
GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-3,3.6,4.1,21160,333,160,9,5.6,1.8,16007|16476|16600|18186|19252|22433|67603|72514|100952,Ccn1|Jun|Klf4|Nrp1|Dusp1|Xbp1|Dusp6|Fgfbp3|Emilin1,-0.3,hits
GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-3,3.1,4,21160,476,160,11,6.9,2,13655|15214|16007|16476|16477|18186|22433|53417|56332|67784|107817,Egr3|Hey2|Ccn1|Jun|Junb|Nrp1|Xbp1|Hif3a|Amotl2|Plxnd1|Jmjd6,-0.3,hits
KEGG Pathway,24,mmu04933,AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse),,-3,6.5,4.9,21160,101,160,5,3.1,1.4,12830|13653|16476|18708|22329,Col4a5|Egr1|Jun|Pik3r1|Vcam1,-0.3,hits
GO Biological Processes,19,GO:0070169,positive regulation of biomineral tissue development,19_GO:0032502 developmental process,-3,9,5.3,21160,59,160,4,2.5,1.2,11911|12608|16007|106522,Atf4|Cebpb|Ccn1|Pkdcc,-0.3,hits
GO Biological Processes,19,GO:0060716,labyrinthine layer blood vessel development,19_GO:0032502 developmental process,-3,15,6.2,21160,27,160,3,1.9,1.1,15214|16007|16477,Hey2|Ccn1|Junb,-0.3,hits
Reactome Gene Sets,6,R-MMU-2262752,Cellular responses to stress,,-3,3,3.9,21160,480,160,11,6.9,2,12608|14281|16476|19173|21749|50497|53417|67665|70804|71745|277854,Cebpb|Fos|Jun|Psmb5|Terf1|Hspa14|Hif3a|Dctn4|Pgrmc2|Cul2|Depdc5,-0.3,hits
GO Biological Processes,19,GO:0035335,peptidyl-tyrosine dephosphorylation,19_GO:0009987 cellular process,-2.9,14,6.1,21160,28,160,3,1.9,1.1,19252|19283|67603,Dusp1|Ptprz1|Dusp6,-0.28,hits
WikiPathways,27,WP412,Oxidative stress response,,-2.9,14,6.1,21160,28,160,3,1.9,1.1,14281|16477|17748,Fos|Junb|Mt1,-0.28,hits
GO Biological Processes,19,GO:0043010,camera-type eye development,19_GO:0032502 developmental process,-2.9,3.2,3.9,21160,413,160,10,6.2,1.9,11911|14107|14281|16476|16600|18186|18626|107817|170788|210992,Atf4|Fat1|Fos|Jun|Klf4|Nrp1|Per1|Jmjd6|Crb1|Lpcat1,-0.28,hits
GO Biological Processes,19,GO:0060711,labyrinthine layer development,19_GO:0032502 developmental process,-2.9,8.5,5.2,21160,62,160,4,2.5,1.2,15214|16007|16477|22329,Hey2|Ccn1|Junb|Vcam1,-0.28,hits
WikiPathways,27,WP493,Mapk signaling pathway,,-2.9,5,4.4,21160,159,160,6,3.8,1.5,11911|14281|16476|19252|67603|224105,Atf4|Fos|Jun|Dusp1|Dusp6|Pak2,-0.28,hits
Reactome Gene Sets,6,R-MMU-2871796,FCERI mediated MAPK activation,,-2.9,14,6,21160,29,160,3,1.9,1.1,14281|16476|224105,Fos|Jun|Pak2,-0.28,hits
KEGG Pathway,24,mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),,-2.9,4.3,4.2,21160,217,160,7,4.4,1.6,11911|14281|16476|18035|18708|22329|22433,Atf4|Fos|Jun|Nfkbia|Pik3r1|Vcam1|Xbp1,-0.28,hits
GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-2.8,2.8,3.7,21160,574,160,12,7.5,2.1,11911|14281|16008|16476|16889|16891|22433|22695|80859|109270|224105|277854,Atf4|Fos|Igfbp2|Jun|Lipa|Lipg|Xbp1|Zfp36|Nfkbiz|Prr5|Pak2|Depdc5,-0.28,hits
GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-2.8,3.7,4,21160,283,160,8,5,1.7,56320|56364|67220|67784|69581|102098|229707|545156,Dbn1|Zmym3|Plekho1|Plxnd1|Rhou|Arhgef18|Strip1|Kalrn,-0.28,hits
GO Biological Processes,19,GO:0070167,regulation of biomineral tissue development,19_GO:0032502 developmental process,-2.8,6.1,4.6,21160,109,160,5,3.1,1.4,11911|12608|15214|16007|106522,Atf4|Cebpb|Hey2|Ccn1|Pkdcc,-0.28,hits
KEGG Pathway,24,mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),,-2.8,4.9,4.3,21160,162,160,6,3.8,1.5,11911|14281|16476|18708|22433|407790,Atf4|Fos|Jun|Pik3r1|Xbp1|Ndufa4l2,-0.28,hits
GO Biological Processes,19,GO:0043524,negative regulation of neuron apoptotic process,19_GO:0048519 negative regulation of biological process,-2.8,4.2,4.2,21160,221,160,7,4.4,1.6,11911|12608|16476|17748|18186|19283|67784,Atf4|Cebpb|Jun|Mt1|Nrp1|Ptprz1|Plxnd1,-0.28,hits
GO Biological Processes,19,GO:0051384,response to glucocorticoid,19_GO:0050896 response to stimulus,-2.8,4.9,4.3,21160,163,160,6,3.8,1.5,14281|14282|16008|16601|18708|22695,Fos|Fosb|Igfbp2|Klf9|Pik3r1|Zfp36,-0.28,hits
KEGG Pathway,24,mmu05161,Hepatitis B - Mus musculus (house mouse),,-2.8,4.8,4.3,21160,164,160,6,3.8,1.5,11911|13655|14281|16476|18035|18708,Atf4|Egr3|Fos|Jun|Nfkbia|Pik3r1,-0.28,hits
GO Biological Processes,19,GO:0006882,intracellular zinc ion homeostasis,19_GO:0042592 homeostatic process,-2.8,13,5.7,21160,31,160,3,1.9,1.1,17748|17750|109108,Mt1|Mt2|Slc30a9,-0.27,hits
GO Biological Processes,19,GO:0001525,angiogenesis,19_GO:0032502 developmental process,-2.8,3.3,3.9,21160,358,160,9,5.6,1.8,13655|16007|16476|18186|22433|53417|56332|67784|107817,Egr3|Ccn1|Jun|Nrp1|Xbp1|Hif3a|Amotl2|Plxnd1|Jmjd6,-0.27,hits
Reactome Gene Sets,6,R-MMU-9013408,RHOG GTPase cycle,,-2.8,7.8,4.9,21160,68,160,4,2.5,1.2,18708|70804|224105|545156,Pik3r1|Pgrmc2|Pak2|Kalrn,-0.27,hits
KEGG Pathway,24,mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),,-2.7,4.1,4.1,21160,228,160,7,4.4,1.6,11911|13850|14281|16476|16600|16646|18708,Atf4|Ephx2|Fos|Jun|Klf4|Kpna1|Pik3r1,-0.27,hits
GO Biological Processes,19,GO:0048545,response to steroid hormone,19_GO:0050896 response to stimulus,-2.7,3.6,3.9,21160,293,160,8,5,1.7,14281|14282|16008|16476|16477|16601|18708|22695,Fos|Fosb|Igfbp2|Jun|Junb|Klf9|Pik3r1|Zfp36,-0.27,hits
WikiPathways,27,WP2872,White fat cell differentiation,,-2.7,12,5.6,21160,32,160,3,1.9,1.1,12608|16600|66277,Cebpb|Klf4|Klf15,-0.27,hits
GO Biological Processes,19,GO:0032231,regulation of actin filament bundle assembly,19_GO:0050789 regulation of biological process,-2.7,5.8,4.5,21160,115,160,5,3.1,1.4,18186|18708|56320|102098|224105,Nrp1|Pik3r1|Dbn1|Arhgef18|Pak2,-0.27,hits
KEGG Pathway,24,mmu05031,Amphetamine addiction - Mus musculus (house mouse),,-2.7,7.7,4.8,21160,69,160,4,2.5,1.2,11911|14281|14282|16476,Atf4|Fos|Fosb|Jun,-0.27,hits
GO Biological Processes,19,GO:0008285,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-2.7,2.4,3.5,21160,757,160,14,8.8,2.2,12608|13018|16476|16600|16601|18585|18708|19252|19283|21376|22355|50794|235320|328949,Cebpb|Ctcf|Jun|Klf4|Klf9|Pde9a|Pik3r1|Dusp1|Ptprz1|Tbrg1|Vipr2|Klf13|Zbtb16|Mcc,-0.27,hits
KEGG Pathway,24,mmu05211,Renal cell carcinoma - Mus musculus (house mouse),,-2.7,7.6,4.8,21160,70,160,4,2.5,1.2,16476|18708|71745|224105,Jun|Pik3r1|Cul2|Pak2,-0.27,hits
GO Biological Processes,19,GO:0001892,embryonic placenta development,19_GO:0032502 developmental process,-2.7,5.7,4.4,21160,117,160,5,3.1,1.4,12608|15214|16007|16477|22329,Cebpb|Hey2|Ccn1|Junb|Vcam1,-0.27,hits
GO Biological Processes,19,GO:0032922,circadian regulation of gene expression,19_GO:0048511 rhythmic process,-2.7,7.5,4.8,21160,71,160,4,2.5,1.2,11911|13653|18626|229599,Atf4|Egr1|Per1|Ciart,-0.27,hits
GO Biological Processes,19,GO:0051497,negative regulation of stress fiber assembly,19_GO:0048519 negative regulation of biological process,-2.7,12,5.4,21160,34,160,3,1.9,1.1,18708|102098|224105,Pik3r1|Arhgef18|Pak2,-0.27,hits
GO Biological Processes,19,GO:0045637,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-2.7,3.9,3.9,21160,236,160,7,4.4,1.6,12608|14281|16476|18035|18708|22695|50794,Cebpb|Fos|Jun|Nfkbia|Pik3r1|Zfp36|Klf13,-0.27,hits
Reactome Gene Sets,6,R-MMU-168164,Toll Like Receptor 3 (TLR3) Cascade,,-2.7,7.3,4.7,21160,72,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.27,hits
GO Biological Processes,19,GO:0045600,positive regulation of fat cell differentiation,19_GO:0032502 developmental process,-2.7,7.3,4.7,21160,72,160,4,2.5,1.2,12608|22433|22695|235320,Cebpb|Xbp1|Zfp36|Zbtb16,-0.27,hits
WikiPathways,27,WP572,EGFR1 signaling pathway,,-2.7,4.5,4.1,21160,175,160,6,3.8,1.5,12608|14281|16476|18708|19252|23942,Cebpb|Fos|Jun|Pik3r1|Dusp1|Mta2,-0.27,hits
Reactome Gene Sets,6,R-MMU-422475,Axon guidance,,-2.6,3.9,3.9,21160,238,160,7,4.4,1.6,12830|18186|18708|67784|224105|232910|545156,Col4a5|Nrp1|Pik3r1|Plxnd1|Pak2|Ap2s1|Kalrn,-0.27,hits
GO Biological Processes,19,GO:0014911,positive regulation of smooth muscle cell migration,19_GO:0040011 locomotion,-2.6,7.2,4.7,21160,73,160,4,2.5,1.2,13653|14107|18186|22433,Egr1|Fat1|Nrp1|Xbp1,-0.27,hits
Reactome Gene Sets,6,R-MMU-9675108,Nervous system development,,-2.6,3.9,3.9,21160,239,160,7,4.4,1.6,12830|18186|18708|67784|224105|232910|545156,Col4a5|Nrp1|Pik3r1|Plxnd1|Pak2|Ap2s1|Kalrn,-0.27,hits
GO Biological Processes,19,GO:0045943,positive regulation of transcription by RNA polymerase I,19_GO:0048518 positive regulation of biological process,-2.6,11,5.3,21160,35,160,3,1.9,1.1,11911|56200|105372,Atf4|Ddx21|Utp15,-0.27,hits
Reactome Gene Sets,6,R-MMU-9013420,RHOU GTPase cycle,,-2.6,11,5.3,21160,35,160,3,1.9,1.1,18708|69581|224105,Pik3r1|Rhou|Pak2,-0.27,hits
GO Biological Processes,19,GO:0061036,positive regulation of cartilage development,19_GO:0032502 developmental process,-2.6,11,5.3,21160,35,160,3,1.9,1.1,16007|106522|235320,Ccn1|Pkdcc|Zbtb16,-0.27,hits
KEGG Pathway,24,mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),,-2.6,5.4,4.3,21160,122,160,5,3.1,1.4,14281|16476|18035|18708|224105,Fos|Jun|Nfkbia|Pik3r1|Pak2,-0.27,hits
Reactome Gene Sets,6,R-MMU-168176,Toll Like Receptor 5 (TLR5) Cascade,,-2.6,7.1,4.6,21160,74,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.27,hits
Reactome Gene Sets,6,R-MMU-168142,Toll Like Receptor 10 (TLR10) Cascade,,-2.6,7.1,4.6,21160,74,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.27,hits
Reactome Gene Sets,6,R-MMU-975871,MyD88 cascade initiated on plasma membrane,,-2.6,7.1,4.6,21160,74,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.27,hits
Reactome Gene Sets,6,R-MMU-168188,Toll Like Receptor TLR6:TLR2 Cascade,,-2.6,7.1,4.6,21160,75,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.27,hits
Reactome Gene Sets,6,R-MMU-181438,Toll Like Receptor 2 (TLR2) Cascade,,-2.6,7.1,4.6,21160,75,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.27,hits
Reactome Gene Sets,6,R-MMU-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,,-2.6,7.1,4.6,21160,75,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.27,hits
Reactome Gene Sets,6,R-MMU-168179,Toll Like Receptor TLR1:TLR2 Cascade,,-2.6,7.1,4.6,21160,75,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.27,hits
GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-2.6,2.9,3.6,21160,459,160,10,6.2,1.9,12608|13655|14281|16476|18035|18708|22433|22695|50794|80859,Cebpb|Egr3|Fos|Jun|Nfkbia|Pik3r1|Xbp1|Zfp36|Klf13|Nfkbiz,-0.26,hits
GO Biological Processes,19,GO:0001654,eye development,19_GO:0032502 developmental process,-2.6,2.9,3.5,21160,460,160,10,6.2,1.9,11911|14107|14281|16476|16600|18186|18626|107817|170788|210992,Atf4|Fat1|Fos|Jun|Klf4|Nrp1|Per1|Jmjd6|Crb1|Lpcat1,-0.26,hits
GO Biological Processes,19,GO:0031960,response to corticosteroid,19_GO:0050896 response to stimulus,-2.6,4.3,4,21160,183,160,6,3.8,1.5,14281|14282|16008|16601|18708|22695,Fos|Fosb|Igfbp2|Klf9|Pik3r1|Zfp36,-0.26,hits
GO Biological Processes,19,GO:0061035,regulation of cartilage development,19_GO:0032502 developmental process,-2.6,6.9,4.5,21160,77,160,4,2.5,1.2,16007|106522|214685|235320,Ccn1|Pkdcc|Chadl|Zbtb16,-0.26,hits
GO Biological Processes,19,GO:0042594,response to starvation,19_GO:0050896 response to stimulus,-2.6,3.7,3.8,21160,247,160,7,4.4,1.6,11911|14281|16476|22433|22695|224105|277854,Atf4|Fos|Jun|Xbp1|Zfp36|Pak2|Depdc5,-0.26,hits
GO Biological Processes,19,GO:0043409,negative regulation of MAPK cascade,19_GO:0048519 negative regulation of biological process,-2.6,4.3,3.9,21160,184,160,6,3.8,1.5,16600|18626|19252|22433|67603|100952,Klf4|Per1|Dusp1|Xbp1|Dusp6|Emilin1,-0.26,hits
GO Biological Processes,19,GO:0150063,visual system development,19_GO:0032502 developmental process,-2.6,2.9,3.5,21160,463,160,10,6.2,1.9,11911|14107|14281|16476|16600|18186|18626|107817|170788|210992,Atf4|Fat1|Fos|Jun|Klf4|Nrp1|Per1|Jmjd6|Crb1|Lpcat1,-0.26,hits
GO Biological Processes,19,GO:0044703,multi-organism reproductive process,19_GO:0022414 reproductive process,-2.5,3.7,3.8,21160,248,160,7,4.4,1.6,14281|14282|16008|16477|16601|21945|545156,Fos|Fosb|Igfbp2|Junb|Klf9|Dedd|Kalrn,-0.26,hits
GO Biological Processes,19,GO:0033365,protein localization to organelle,19_GO:0051179 localization,-2.5,2.3,3.3,21160,799,160,14,8.8,2.2,13018|16646|18035|18186|18708|21376|26951|28135|66212|74682|76895|235320|545156|665155,Ctcf|Kpna1|Nfkbia|Nrp1|Pik3r1|Tbrg1|Zw10|Cep63|Sec61b|Wdr35|Bicd2|Zbtb16|Kalrn|Srp54b,-0.24,hits
Reactome Gene Sets,6,R-MMU-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,,-2.5,6.7,4.4,21160,79,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.24,hits
GO Biological Processes,19,GO:0048880,sensory system development,19_GO:0032502 developmental process,-2.5,2.8,3.5,21160,470,160,10,6.2,1.9,11911|14107|14281|16476|16600|18186|18626|107817|170788|210992,Atf4|Fat1|Fos|Jun|Klf4|Nrp1|Per1|Jmjd6|Crb1|Lpcat1,-0.24,hits
GO Biological Processes,19,GO:1902683,regulation of receptor localization to synapse,19_GO:0051179 localization,-2.5,10,5,21160,39,160,3,1.9,1.1,14735|56320|545156,Gpc4|Dbn1|Kalrn,-0.24,hits
GO Biological Processes,19,GO:1904752,regulation of vascular associated smooth muscle cell migration,19_GO:0040011 locomotion,-2.5,10,5,21160,39,160,3,1.9,1.1,14107|18186|22433,Fat1|Nrp1|Xbp1,-0.24,hits
GO Biological Processes,19,GO:0044706,multi-multicellular organism process,19_GO:0032501 multicellular organismal process,-2.5,3.7,3.7,21160,253,160,7,4.4,1.6,14281|14282|16008|16477|16601|21945|545156,Fos|Fosb|Igfbp2|Junb|Klf9|Dedd|Kalrn,-0.24,hits
Reactome Gene Sets,6,R-MMU-975155,MyD88 dependent cascade initiated on endosome,,-2.5,6.6,4.4,21160,80,160,4,2.5,1.2,14281|16476|18035|67603,Fos|Jun|Nfkbia|Dusp6,-0.24,hits
GO Biological Processes,19,GO:0007431,salivary gland development,19_GO:0032502 developmental process,-2.5,9.9,4.9,21160,40,160,3,1.9,1.1,18186|22433|67784,Nrp1|Xbp1|Plxnd1,-0.23,hits
GO Biological Processes,19,GO:0060674,placenta blood vessel development,19_GO:0032502 developmental process,-2.5,9.9,4.9,21160,40,160,3,1.9,1.1,15214|16007|16477,Hey2|Ccn1|Junb,-0.23,hits
Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-2.5,3,3.5,21160,400,160,9,5.6,1.8,12830|18186|18708|19283|67603|72514|109270|224105|232910,Col4a5|Nrp1|Pik3r1|Ptprz1|Dusp6|Fgfbp3|Prr5|Pak2|Ap2s1,-0.23,hits
Reactome Gene Sets,6,R-MMU-202403,TCR signaling,,-2.5,6.5,4.3,21160,82,160,4,2.5,1.2,18035|18708|19173|224105,Nfkbia|Pik3r1|Psmb5|Pak2,-0.23,hits
