Cluster,Score,Type,Gene,Symbol,Network
1,1.0,Clustered,26419,Mapk8,hits_SUB1
1,1.0,Clustered,13002,Dnajc5,hits_SUB1
1,1.0,Seed,26420,Mapk9,hits_SUB1
