"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ndufa4l2",5.36407547673443e-32,3.48364742530187,0.899,0.205,1.72884152615151e-27
"Adm",2.34702470700795e-20,3.80963385952955,0.607,0.062,7.56446063068663e-16
"Sfxn5",5.14331538285586e-19,-0.699596493475438,0.888,0.993,1.65769054789444e-14
"Abca8a",9.90017033908155e-19,-0.669252565075524,0.854,1,3.19082490028598e-14
"Aqp4",1.09514177393296e-18,-0.681814160536983,0.899,0.993,3.52964193738592e-14
"Spc25",3.99466080242168e-17,-0.766323663786835,0.831,0.979,1.28747917662051e-12
"Dkk3",7.74908467283499e-17,-0.243169594704538,1,1,2.49752999005472e-12
"Anxa2",1.12006829653907e-16,4.06823578268515,0.494,0.041,3.60998011974541e-12
"Slc16a3",1.6699756809829e-16,3.54781770717053,0.506,0.048,5.38233161980787e-12
"Mrc2",2.28883767062039e-16,5.38439606924805,0.438,0.021,7.37692381240953e-12
"Rtn3",2.43369401586495e-16,-0.4168866348136,0.989,1,7.84379581313274e-12
"Rtn4",5.51351610768267e-16,-0.301914447900568,1,1,1.77700624150612e-11
"Folh1",6.22478114372572e-16,-1.14469895973573,0.596,0.952,2.0062469626228e-11
"Olfm4",6.64382477542656e-16,-1.40650518261131,0.438,0.911,2.14130472511998e-11
"Pfkp",8.06652358291707e-16,0.514832201867473,0.966,0.979,2.59984055077417e-11
"Glul",8.40351846713511e-16,-0.269919183164233,0.978,1,2.70845400195765e-11
"Rrh",1.01726648098435e-15,-0.809500366356619,0.764,0.993,3.27864986821255e-11
"Gfap",1.22889751023585e-15,3.88945193656698,0.438,0.021,3.96073667549015e-11
"Hlf",1.5831357089412e-15,-0.986924087289909,0.708,0.966,5.1024463899175e-11
"C4b",1.98515679556338e-15,3.03828171447712,0.573,0.11,6.39816035210077e-11
"S1pr1",3.21731025093636e-15,-1.02260949051325,0.652,0.973,1.03693909387679e-10
"Mlc1",3.57980319070014e-15,-0.6288371806067,0.854,1,1.15377056836266e-10
"Kcnj10",7.33485434565896e-15,-0.785375163755357,0.787,0.993,2.36402355560588e-10
"Zfp467",7.98832327311882e-15,-1.17885606962577,0.584,0.938,2.57463659092619e-10
"Loxl2",2.43414378158095e-14,2.49998893207021,0.629,0.178,7.84524540803541e-10
"Hsd17b2",2.52722806496656e-14,2.08163102244231,0.719,0.308,8.14525605338722e-10
"Gpr37",2.98041065523827e-14,-0.407259412796497,0.944,1,9.60586354183295e-10
"Elmod1",3.54858550950519e-14,-1.12270837256868,0.607,0.938,1.14370910971352e-09
"Acsl3",4.04406102393332e-14,-0.224620030919332,0.989,1,1.30340086801371e-09
"Efemp1",6.34557798444345e-14,-0.96689992091577,0.674,0.959,2.04517978438612e-09
"Lrrc66",6.6309587329558e-14,-1.54834950955902,0.371,0.822,2.13715799963165e-09
"Dclk1",1.32353641338275e-13,2.53416012157584,0.607,0.178,4.26575786033259e-09
"Omg",2.17307994448082e-13,-1.3506243079186,0.449,0.856,7.00383666106168e-09
"Rcn2",3.07315791178526e-13,-0.579796384457623,0.865,0.993,9.90478794968391e-09
"Prr5",4.22226273922004e-13,-1.50305602681627,0.404,0.795,1.36083528085062e-08
"Olfm2",6.21849674284208e-13,0.881024061261862,0.899,0.822,2.004221500218e-08
"Rlbp1",6.49535562911836e-13,-0.34692162115785,0.966,1,2.09345311926485e-08
"Slc7a2",6.92367291796921e-13,-1.07370275127927,0.607,0.89,2.23149978146148e-08
"Nxph4",9.15127377869466e-13,1.57122133847337,0.809,0.452,2.94945553887329e-08
"Atp1b3",1.28272748396184e-12,-0.569204095184143,0.876,0.993,4.13423068080902e-08
"Vegfa",1.41205682528037e-12,0.401865702727403,0.955,0.993,4.55105914787862e-08
"Tagln2",1.65756287306641e-12,1.73496198076315,0.73,0.349,5.34232513989305e-08
"Neurog2",1.72416160011893e-12,2.45418971657214,0.573,0.164,5.55697283718333e-08
"Plpp3",1.85831733131596e-12,-0.550212934750345,0.876,0.993,5.98935675883133e-08
"Htra1",1.88757132845411e-12,-0.508380418030358,0.899,0.993,6.0836423916076e-08
"Fn1",2.47699643185831e-12,1.74602270652006,0.764,0.452,7.98335949987933e-08
"Hmgn3",2.55959684603835e-12,-0.713810489598387,0.787,0.959,8.24958063478159e-08
"Gpi1",2.74437784062647e-12,1.06883024007109,0.888,0.712,8.84512978033912e-08
"Gpm6b",3.85300722347333e-12,-0.39321921764537,0.921,1,1.24182422812546e-07
"Tafa4",6.91735469540487e-12,-1.32643083615459,0.36,0.808,2.22946341832899e-07
"Gpm6a",7.62346546578013e-12,-0.275978500368434,0.978,1,2.45704291962094e-07
"Slitrk2",7.87846030711128e-12,-0.734090352764662,0.82,0.952,2.53922775698197e-07
"Enpp2",7.94977974937918e-12,-0.848488469610645,0.753,0.938,2.56221401322491e-07
"Ttyh1",8.872978048495e-12,-0.246545979934975,0.989,1,2.85976082502994e-07
"Ndrg1",9.02566470480795e-12,2.16250429256649,0.607,0.199,2.9089717343596e-07
"Pon2",1.02648969328744e-11,-0.684656301009482,0.82,0.959,3.3083762814654e-07
"Ptgfr",1.22733481472213e-11,4.7813923773415,0.303,0.007,3.95570010784942e-07
"Sdc3",1.45237677140252e-11,3.79293361476476,0.337,0.021,4.68101033423032e-07
