"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pfkp",1.3720978353808e-08,0.629556975574152,1,1,0.000442227132343233
"Fgf11",9.52586910136186e-07,3.19213759558315,0.708,0.065,0.0307018761136893
"Matk",2.23678026860699e-06,3.03270450724756,0.667,0.065,0.0720914280572034
"Triobp",4.21168427740673e-06,1.23130649392884,0.958,0.742,0.135742584260819
"Rph3a",1.62137763350881e-05,-1.08080409736242,0.708,0.935,0.52257001127989
"Arrb1",2.59016597723855e-05,2.54412557741562,0.708,0.161,0.834810494463984
"Mdga1",2.66289696365579e-05,1.54607513516879,0.917,0.419,0.858251691386261
"Smtnl2",2.92141234866974e-05,3.02726885461958,0.542,0.032,0.941571199976258
"Piwil4",3.63413094802163e-05,3.43398609599964,0.458,0,1
"Tspyl4",3.85855288297377e-05,-0.545778019360466,0.917,0.968,1
"Selenbp1",3.87830467474585e-05,2.66566058552741,0.583,0.065,1
"Cacna2d3",4.47361673754404e-05,-0.349581262143124,1,1,1
"Ssc5d",5.11096503796658e-05,1.74203301581627,0.792,0.226,1
"Hilpda",5.96763033701638e-05,2.0351672000122,0.75,0.226,1
"Lhfpl2",6.9331113877532e-05,-1.26650594007277,0.5,0.935,1
"Hk2",8.47153088218226e-05,2.13182209620853,0.708,0.258,1
"Loxl2",9.6830114900113e-05,4.09776354991265,0.417,0,1
"Plppr3",9.6830114900113e-05,3.53295910415969,0.417,0,1
"Egln3",9.6830114900113e-05,3.47731236010464,0.417,0,1
"Jakmip3",9.6830114900113e-05,3.1318669122312,0.417,0,1
"Dtna",0.000123427522299313,2.43501860957929,0.5,0.032,1
"Prkab2",0.000131576478706128,2.17465139188222,0.667,0.194,1
"Ulk1",0.000160582226354974,0.987920332447065,0.958,0.677,1
"Mthfd1l",0.000192716977630686,1.43781928449041,0.792,0.484,1
"Tuba1a",0.000195193133759885,-0.55550249084048,0.958,1,1
"Tomm40l",0.000216253541509229,-0.818809636713713,0.75,0.903,1
"Pgm1",0.000236254144283553,0.881597190125756,0.875,0.774,1
"Proser2",0.00025058440566174,3.17460729455306,0.375,0,1
"Higd1a",0.00025125911220297,0.846270427869138,0.917,0.839,1
"H2-Q7",0.000264939813624914,2.47597441051883,0.5,0.065,1
"Synj2",0.000290539178082731,-0.728251068489348,0.875,1,1
"Letm1",0.000302231014025704,1.14427456600983,0.792,0.452,1
"Calcoco1",0.000306641421895145,1.63148168200876,0.75,0.258,1
"Pld3",0.000320748405535104,-0.625164325254574,0.958,0.968,1
"Cnot3",0.000321681627463009,-0.851742329774453,0.75,0.903,1
"Mpp6",0.000340372325153153,1.03452704410242,0.875,0.71,1
"Shmt2",0.000368140515495469,1.80371736339107,0.75,0.355,1
"Atp6v0c",0.000377337478636337,-0.323637124905795,0.958,1,1
"Eif3e",0.000392828113258038,0.97900327742579,0.958,0.613,1
"Hemk1",0.000396175161825735,1.64546783988015,0.75,0.29,1
"Stxbp4",0.000410572403495985,1.45840980799927,0.792,0.29,1
"A2m",0.000447853593889084,3.83944668261184,0.417,0.032,1
"Hnrnpa2b1",0.000457408265941818,-0.252006563654669,1,1,1
"Klhl2",0.000490560364083194,2.83464678676029,0.417,0.032,1
"Plpp2",0.000490560364083194,2.54911534897991,0.417,0.032,1
