"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cnot7",1.61464262509661e-05,0.826438034743507,1,0.889,0.520399318068636
"Lrtm1",5.48724352481299e-05,-2.07530410215997,0.4,0.889,1
"Zfp146",7.25001077470244e-05,1.76809870842849,0.9,0.278,1
"Slc6a6",0.000193234794093229,-0.512309621961818,0.9,1,1
"Tmco1",0.000202902199285246,1.10233857229076,0.9,0.667,1
"Tmem38a",0.00021708134604951,-0.350829426181124,1,1,1
"Myo5a",0.000243476274011329,-0.518235786374982,0.95,1,1
"Col8a1",0.000280116196636983,-2.62202977706015,0.1,0.667,1
"Elovl6",0.000284568184620165,1.69765428073525,0.85,0.389,1
"Mroh1",0.000339400216307087,-1.18498131546079,0.65,0.944,1
"Ctnnb1",0.000340837721199433,0.64862184140938,1,0.833,1
"Kif1a",0.000382191408047492,-0.230020391549627,1,1,1
"Col23a1",0.000425692818290201,0.931942820639074,1,0.833,1
"Chd7",0.000569546282015092,1.058511901213,0.95,0.667,1
"Ugp2",0.000636132729866426,1.72607640954093,0.75,0.167,1
"Abhd6",0.000656848345315988,-1.33536033544212,0.65,0.944,1
"Raly",0.000768503153948021,0.713149269252621,0.95,0.833,1
"Mark4",0.000815621985034956,0.442984220121974,1,0.944,1
"Dennd4b",0.000952843982439712,-1.43557812771731,0.4,0.833,1
"Zswim5",0.000977946059643822,1.71926308634203,0.65,0.111,1
"Sgce",0.00119318963112678,-1.18682345959811,0.5,0.944,1
"Grm6",0.00135997068257391,-0.457285844328537,0.9,0.889,1
"Sez6",0.00135997068257391,-0.813276582236268,0.8,1,1
"Nr1d1",0.00136494731530573,-0.765703090314912,0.85,1,1
"Sppl2b",0.0013682716629012,-0.579742129792716,0.95,1,1
"Slc16a3",0.00148141137666675,1.36802147932197,0.95,0.389,1
"Dbp",0.00149576934427636,-0.759583311008709,0.8,0.944,1
"Nt5c3",0.00150476317453918,0.827972570635838,1,0.778,1
"Taok1",0.00151379191261778,0.385507459190035,1,1,1
"Ythdf1",0.00155899176213224,0.935903146552427,0.95,0.722,1
"Man2a2",0.00167345145516534,-0.400837648759129,1,1,1
"Virma",0.00172322869015717,0.948974778068794,0.9,0.611,1
"Slc24a2",0.00176421121969804,-1.22461801290152,0.65,0.833,1
"Klhdc8a",0.00176421121969804,-1.15302805008316,0.55,0.944,1
"Nmral1",0.00177358361468627,1.76098057469201,0.65,0.167,1
"Podxl2",0.00184847447161606,0.396011584783891,1,0.944,1
"Arhgef4",0.00187440889246741,-1.47587287401308,0.35,0.778,1
"Hrh3",0.00193879657856249,-1.7481808975274,0.25,0.722,1
"Serpini1",0.00197547727969799,1.44101339149057,0.65,0.222,1
"Eif3e",0.00198454864334808,1.14572444912396,0.9,0.5,1
"Gabrr2",0.00204017542946606,-0.386464878804995,0.95,1,1
"Stc2",0.00204048517836261,2.00346319112198,0.5,0.056,1
"Nek1",0.00211126749726759,1.2502439722259,0.8,0.444,1
"Sema6c",0.00220879016582687,1.59102286509204,0.65,0.167,1
"Kcna5",0.00224996419906325,-0.609352446652501,1,1,1
"Cacna2d3",0.00233191128514251,-1.97490067961167,0.2,0.667,1
"Gtf2h3",0.00244738155808982,1.45194860535605,0.7,0.167,1
"Ubr7",0.00245933858854718,1.18120622154816,0.9,0.389,1
"Wiz",0.00245933858854718,1.10062958314737,0.9,0.389,1
"Col17a1",0.00254837421012984,-1.4099176800143,0.35,0.778,1
"Abhd17a",0.00264849785303835,0.934687245419419,1,0.611,1
"Parvb",0.00265819276465125,-2.60705469377998,0,0.389,1
"Olfm2",0.00267886747291649,-0.738352709748036,0.8,0.889,1
"Slc35b4",0.00271343793343607,-1.14795643505523,0.5,0.833,1
"Rogdi",0.00272995338130413,-0.311355496038224,1,1,1
"Rrp9",0.00293203869266395,2.00075860645725,0.5,0.056,1
"Zfp865",0.00293791451595159,1.00862723128003,0.85,0.556,1
"Zfp131",0.00295698564582879,1.28191031157432,0.75,0.444,1
"App",0.00300349858362963,-0.155657278113464,1,1,1
"Trpm1",0.00300349858362963,-0.32621598367492,0.95,1,1
"Rnmt",0.00317485083120605,0.998201493805762,0.85,0.611,1
"Usp13",0.00326099775882316,-1.26764574477954,0.45,0.778,1
"Ldlrad4",0.00328473810650745,-0.583874731734041,0.9,0.889,1
