"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Def6",0.000270420830315252,-1.2764845395339,0.34,0.778,1
"Ier2",0.000300792063322645,-0.683582924042604,0.83,1,1
"Prkca",0.000413530382984389,-3.27445667107505,0,0.222,1
"Pan3",0.000438626098357242,-1.19085061329902,0.396,0.815,1
"Astl",0.000774821884409061,-3.22668967909531,0.019,0.259,1
"Flna",0.000808452921246369,-0.429619257110772,0.83,1,1
"Borcs5",0.0011827053977708,-1.85936102925158,0.057,0.333,1
"Nfu1",0.00123106621082541,-2.08695718790086,0.151,0.444,1
"Pick1",0.00136926973710966,-2.69624949045213,0,0.185,1
"Phyhd1",0.00136926973710966,-2.99840813726153,0,0.185,1
"Fam120c",0.00136926973710966,-3.25716117027039,0,0.185,1
"Cyth3",0.00162183749238666,-1.00616944328814,0.34,0.741,1
"Cd300lf",0.00166964754103914,1.49169529962975,0.623,0.259,1
"Ikzf1",0.00178547247530129,-0.655653736635603,0.736,0.963,1
"Dlst",0.00182360630801847,-0.693086176380067,0.66,0.926,1
"Uba6",0.00188779126512834,-1.79303014838556,0.189,0.481,1
"Cdkn1b",0.00200440315966745,-0.686211184697913,0.755,1,1
"Slc30a9",0.0020929962135936,-1.3406497611049,0.302,0.63,1
"Slc7a7",0.00211934147695588,-2.39802438720096,0.075,0.333,1
"Chst15",0.00218167838707674,2.30184995710025,0.358,0.037,1
"Ly6i",0.00218962558841818,-2.12966400334686,0.094,0.37,1
"Pno1",0.00258393334621302,-1.56196443138342,0.17,0.481,1
"Nr2f6",0.00261576811192622,-1.64735247848774,0.075,0.333,1
"Tmem222",0.00261950371047104,2.16832855326112,0.415,0.111,1
"March1",0.00293055223272359,-1.02961216622421,0.358,0.741,1
"Fam214a",0.0029435404933263,-1.8398435689702,0.094,0.37,1
"Itprid2",0.00297171906916006,-0.587801219294683,0.755,0.926,1
"Mcts1",0.00311896415729286,-1.15617566769822,0.358,0.667,1
"Erg28",0.00321644817055902,-1.85567058044047,0.075,0.333,1
"Crybg3",0.00322937555104281,-1.08026705673343,0.415,0.741,1
"Trim30b",0.00332700194691958,-1.47859614488637,0.226,0.556,1
"Pcmt1",0.00333639178602384,-0.933319271943543,0.434,0.778,1
"Ufsp2",0.00335606045712507,-1.29770999008291,0.283,0.593,1
"Serbp1",0.00347128014074421,-0.937252927024526,0.472,0.778,1
"Nemf",0.00354428712155297,-1.56425436550452,0.226,0.519,1
"Ids",0.00356147817891951,-0.910222207598516,0.472,0.889,1
"Pak4",0.0038617190605253,-2.20587974066049,0.057,0.296,1
"Btla",0.00407565132524352,-1.88910721092317,0.057,0.296,1
"Milr1",0.00410576859479386,-0.996990395027999,0.453,0.778,1
"Ms4a8a",0.00411803972532794,-1.60140329708103,0.094,0.37,1
"Ufl1",0.0041465992383272,-1.73351841935843,0.132,0.407,1
"Sgms1",0.00423643307585945,-0.737903430549365,0.585,0.778,1
"Cdc42ep2",0.00424590773417971,-0.913910182713298,0.453,0.778,1
"Plec",0.004337749267275,-0.772424485861847,0.604,0.815,1
"Stard3nl",0.00436654077856363,-1.05476697564672,0.321,0.667,1
"Hes1",0.00438021246201674,-1.74428818648998,0.208,0.481,1
"Rgs14",0.0044382262807624,-1.60294203837531,0.17,0.481,1
"Eif2b5",0.00446174669129167,-1.46699370664646,0.151,0.444,1
"Phf7",0.00447976221637085,-2.45793511983803,0,0.148,1
"Ankrd13b",0.00447976221637085,-2.90598618776504,0,0.148,1
"Ccdc50",0.00453428756845265,-0.95856472737885,0.472,0.815,1
"Far1",0.00454747139103017,-0.548162667454654,0.717,0.852,1
"Fmnl3",0.0049207135592583,1.66726920768263,0.434,0.111,1
"Lyn",0.00498073838062283,-0.179909087264418,1,0.926,1
"Smim8",0.00504315652735474,-1.78920807035467,0.057,0.296,1
"Aldoa",0.00511875274752266,0.546815776927176,0.925,0.852,1
"Wsb1",0.00512604580749714,-0.418438974184866,0.906,0.926,1
"Epb41l2",0.00518172946031155,-0.914210709738974,0.472,0.741,1
"Itga4",0.0055511587307006,-0.598810209741386,0.698,0.926,1
"Chil1",0.00557102654688165,3.49141252168458,0.245,0,1
"Dmac1",0.00561642212467932,-1.65753581513956,0.132,0.407,1
"Id3",0.005655348739972,-1.30660948635966,0.396,0.667,1
"Numb",0.00576925267963371,-1.0971857755685,0.321,0.667,1
"Patl1",0.00579319323021038,-1.020242416364,0.396,0.741,1
"Scarb1",0.00608033090264653,-0.868626243610178,0.491,0.778,1
"Foxk1",0.00613594880163141,-0.943736678895512,0.415,0.741,1
"Sf3b1",0.006199542867706,-0.210074032310927,0.981,1,1
"Calm1",0.00628538555558546,-0.316693290431054,0.906,0.963,1
"Tmem243",0.00630901055948537,-0.669010207684533,0.679,0.852,1
"H2-K1",0.00638779451900394,0.360844554471629,0.943,0.926,1
"Capn1",0.00639228000145757,-1.09894449844527,0.34,0.63,1
"Ccdc174",0.00639923454650659,1.47761762431247,0.434,0.111,1
"Sept9",0.00647450976330074,-0.595513780877651,0.679,0.889,1
"Ercc6",0.00648198640545758,-1.58697033382907,0.189,0.444,1
"Tmc6",0.0065051120871821,-0.85677366371086,0.566,0.778,1
"Ssr3",0.0065051120871821,-0.810443780613613,0.528,0.852,1
"Nmd3",0.00660995691206661,-1.19199811131503,0.17,0.481,1
"Pdlim1",0.00667135581777133,-1.11522841779521,0.283,0.593,1
"Dse",0.00684061207039403,-1.1089039853125,0.34,0.63,1
"Drg1",0.00688545139592731,1.30730017967218,0.528,0.296,1
"Ptdss1",0.00737023384597962,-0.863095550624862,0.434,0.741,1
"Hck",0.00737445321567586,-0.490737976286892,0.792,1,1
"Cd63",0.00760903492596738,1.9753137345396,0.358,0.074,1
"Ing1",0.00760993633469806,-1.06248302012443,0.34,0.667,1
"Atl3",0.00767311329842856,-0.723499591672476,0.566,0.889,1
