"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tek",4.29482972383403e-06,-0.661057899223296,0.889,1,0.138422361999171
"Stra6",6.80629892920934e-06,-2.49764667127029,0.167,0.677,0.219367014488417
"Sema3c",2.55859835471063e-05,-2.70080789527001,0.111,0.581,0.824636249723235
"Slfn5",3.80894008983636e-05,-0.766614353668582,0.75,0.968,1
"Abcc4",5.09020839604555e-05,-1.23738317976684,0.528,0.935,1
"Sgms1",5.74898168201638e-05,-0.931139232312233,0.694,0.968,1
"Cd59a",6.56686946692339e-05,-1.27714817441708,0.5,0.903,1
"Scn1b",7.13550641420162e-05,1.80296834100138,0.722,0.226,1
"Anks1",8.79370535098441e-05,-1.27739264177597,0.389,0.839,1
"Grb14",9.5577097586483e-05,-2.96886451432644,0.028,0.419,1
"Ablim1",9.68888928560527e-05,-0.403623398535193,0.972,0.968,1
"Fcgrt",0.000106496554958472,-0.889589993799709,0.694,1,1
"Mill2",0.000112503603223221,-1.5546374254456,0.167,0.677,1
"Tom1l2",0.000118585151493477,-0.972595725030217,0.528,0.903,1
"Hcn2",0.00014345315386846,-2.1323919097657,0.139,0.581,1
"Rft1",0.000147555559275164,-2.131650148258,0.083,0.516,1
"Fam214b",0.000163956053852818,-1.44115888988521,0.361,0.742,1
"Map1lc3a",0.000171189654127639,-0.869414579630973,0.667,0.935,1
"Itm2c",0.00017378994708583,0.508651936257686,0.917,0.935,1
"Ucp2",0.000182620211600173,-1.24240843694947,0.528,0.806,1
"Pdlim1",0.000188512926980056,1.50387494985792,0.667,0.161,1
"Hmgcs2",0.00019086001130249,-2.06753214179318,0.194,0.613,1
"Slco1a4",0.000210135797408023,-1.14311369917552,0.556,0.806,1
"Klf9",0.000274635399388303,-0.87289525571738,0.639,0.968,1
"Tsc22d1",0.000300023365600133,-0.324012997090001,1,1,1
"Fxyd5",0.000305898160851487,0.681720433287335,0.917,0.903,1
"Man1b1",0.000312568114615672,-1.07885290276705,0.472,0.839,1
"Afap1l2",0.000317462942001509,-1.80503456893506,0.111,0.548,1
"Aktip",0.000320687957785096,-1.38274370673847,0.361,0.677,1
"Zfp366",0.000321028564381053,-0.939933925771311,0.611,0.968,1
"Slc19a3",0.000366533882783312,-2.02127143127336,0.194,0.581,1
"Cep83",0.000374191941759355,-1.62519548989442,0.25,0.613,1
"Acot2",0.000381057411654035,-2.3939860340998,0.083,0.452,1
"Endod1",0.000391436286774513,1.48208039919466,0.722,0.419,1
"Ccny",0.000397391770168811,-0.618653432213348,0.833,0.968,1
"Cavin2",0.000414391056102182,-0.869023573432927,0.611,1,1
"Plekhf2",0.000423840238310661,-1.15499311318824,0.417,0.839,1
"Wfdc1",0.000428250429251509,-1.45001874803252,0.417,0.742,1
"Ppp2r2d",0.000479386181734284,-0.926393821257974,0.583,0.903,1
"Cxcl12",0.000485210570686288,-1.18594707317247,0.472,0.839,1
"Lgals4",0.000487602165419973,-1.56409789235065,0.222,0.645,1
"Tgfbi",0.000550547667210606,3.00302644364537,0.389,0.032,1
"Ncoa4",0.000553183079282054,-0.971769870664132,0.556,0.903,1
"Sertad3",0.000554156754543191,-1.80928543051359,0.167,0.548,1
"Syap1",0.00057916549355186,-0.958617904680803,0.528,0.903,1
"Aqp11",0.000581024660258056,-1.27731915151347,0.222,0.71,1
"Ly6c1",0.000604601668115359,-0.944131833165285,0.583,0.935,1
"Mcf2l",0.000635504149656415,-0.55961615954645,0.861,0.935,1
"Ttc39b",0.000673431560058694,-1.37917574211586,0.222,0.677,1
"Ltbp4",0.000709109974347963,-0.831554046524818,0.722,0.935,1
"Slc16a4",0.00071135341021248,-1.64716680019774,0.278,0.645,1
"Dipk2b",0.000740368284155942,-0.775355332983248,0.667,0.871,1
"Ptprg",0.000757659934628584,-0.663675648921954,0.75,1,1
"Dab2ip",0.000768822171807667,-0.395688729801284,1,1,1
"Efemp2",0.000804950258895229,-1.89547056816975,0.167,0.516,1
"Sema3f",0.000905652947647944,1.22946131548777,0.806,0.484,1
"Kank3",0.000941242701955209,-0.403055901546537,0.917,0.968,1
"Mfap2",0.000955946205256205,-1.07946305076785,0.306,0.742,1
"Rb1cc1",0.000983533905660793,-0.887216970965349,0.611,0.871,1
"Mcam",0.00100126325549529,0.529153795217067,0.917,0.871,1
"Tm7sf3",0.00109019171565857,-1.25811691447919,0.167,0.613,1
"Dpf2",0.00125361871494747,-0.934098104908106,0.528,0.839,1
"Vars",0.00126753369921817,1.42818348505043,0.639,0.323,1
"Igfbp7",0.0013140959562679,0.1254161608139,0.972,1,1
"Rbks",0.00135505611279601,-2.32634395789289,0,0.258,1
"Myh9",0.00136748870963479,0.511396442466208,0.889,0.935,1
"Tmc7",0.00138863155053402,-2.8615584225396,0.056,0.355,1
"Ctso",0.0014707043199776,-0.898149114423542,0.667,0.903,1
"Psmb5",0.00150285313660242,0.665265209099386,0.833,0.774,1
"Zfp950",0.00161334692263128,-1.80756278455663,0.083,0.419,1
"Ldah",0.00161334692263128,-1.9951820469634,0.083,0.419,1
"Per3",0.00163053716790555,-1.12078268033765,0.333,0.742,1
"Tuba1a",0.00163089847255101,-0.518052766399984,0.889,1,1
"Sirpa",0.00163502935183024,2.34752776089051,0.472,0.129,1
"Tceal8",0.00164132622021773,-0.929341766607549,0.556,0.839,1
"Slc39a10",0.00166460043559007,-0.747796566232948,0.722,0.968,1
"Fn3krp",0.00168814068178758,-1.74139643565012,0.167,0.516,1
"Kirrel",0.00169449539309577,1.71230678646507,0.556,0.226,1
"Ces2b",0.00178327103068629,-2.16261221103403,0.056,0.355,1
"Ddit4",0.00184554051461401,-0.549874788960343,0.861,0.935,1
"Setdb2",0.00186130174796284,-1.30597027289732,0.167,0.548,1
"Ppp1r15b",0.00190582598566419,0.691547607707331,0.861,0.677,1
"Bloc1s4",0.00193790767930849,1.51978866870484,0.528,0.194,1
"Pik3ip1",0.00193790767930849,-1.37073887325629,0.194,0.581,1
"Xpo5",0.0019970506670004,-1.09017379674083,0.389,0.742,1
"Arv1",0.00202726560724892,-1.60862273176914,0.083,0.419,1
"Tmcc3",0.00205874401828784,-0.923287049059365,0.278,0.742,1
"Wipf1",0.00206951311028933,0.942516375101571,0.75,0.484,1
"Impdh1",0.00208222060673549,-0.622240569263951,0.833,0.903,1
"Jcad",0.0021072680689332,-0.377585074930038,0.944,0.968,1
"Epas1",0.00210813512208757,-0.266031063243793,1,1,1
