_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-5.725320264580007,GO:0007623,M1,1,0,GO Biological Processes,19,circadian rhythm,19_GO:0048511 rhythmic process,-5.725320264580007,6.1738415426646505,6.970154762754893,21160,177,213,11,5.164319248826291,1.516361056108596,12457|12953|13649|18628|26414|53376|79362|107503|217166|229599|353187,Noct|Cry2|Egfr|Per3|Mapk10|Usp2|Bhlhe41|Atf5|Nr1d1|Ciart|Nr1d2,-1.4815631235500768,0,1,1,1,-5.725320264580007,14.609223971278654,
1,-5.136080028410233,GO:0032922,M1,1,0,GO Biological Processes,19,circadian regulation of gene expression,19_GO:0048511 rhythmic process,-5.136080028410233,9.794352972293858,7.484822888215084,21160,71,213,7,3.2863849765258215,1.2215555607400226,12457|12953|18628|53376|79362|217166|229599,Noct|Cry2|Per3|Usp2|Bhlhe41|Nr1d1|Ciart,-1.1933528830442843,0,1,0,0,-5.725320264580007,14.609223971278654,
1,-4.664892704638355,mmu04710,M1,1,0,KEGG Pathway,24,Circadian rhythm - Mus musculus (house mouse),,-4.664892704638355,14.609223971278654,8.008305586479116,21160,34,213,5,2.347417840375587,1.037402438470179,12953|18628|79362|217166|353187,Cry2|Per3|Bhlhe41|Nr1d1|Nr1d2,-0.9487800500374591,0,1,0,0,-5.725320264580007,14.609223971278654,
1,-4.590477199739427,GO:0048511,M1,1,0,GO Biological Processes,19,rhythmic process,19_GO:0048511 rhythmic process,-4.590477199739427,3.9983139289815264,5.475669438592361,21160,323,213,13,6.103286384976526,1.6402772778892245,12457|12569|12953|13649|14694|18628|26414|53376|79362|107503|217166|229599|353187,Noct|Cdk5r1|Cry2|Egfr|Rack1|Per3|Mapk10|Usp2|Bhlhe41|Atf5|Nr1d1|Ciart|Nr1d2,-0.9487800500374591,0,1,0,0,-5.725320264580007,14.609223971278654,
1,-3.4941206617550424,GO:0042752,M1,1,0,GO Biological Processes,19,regulation of circadian rhythm,19_GO:0048511 rhythmic process,-3.4941206617550424,5.432805164319249,5.072473607453527,21160,128,213,7,3.2863849765258215,1.2215555607400226,12457|12953|18628|26414|53376|217166|353187,Noct|Cry2|Per3|Mapk10|Usp2|Nr1d1|Nr1d2,-0.5056360258284186,0,1,0,0,-5.725320264580007,14.609223971278654,
1,-2.7591045408437975,GO:0043153,M1,1,0,GO Biological Processes,19,entrainment of circadian clock by photoperiod,19_GO:0048511 rhythmic process,-2.7591045408437975,12.417840375586854,5.643579438724589,21160,24,213,3,1.408450704225352,0.8074225410495094,12953|18628|53376,Cry2|Per3|Usp2,-0.25571008930811145,0,1,0,0,-5.725320264580007,14.609223971278654,
1,-2.656765889796039,GO:0009648,M1,1,0,GO Biological Processes,19,photoperiodism,19_GO:0050896 response to stimulus,-2.656765889796039,11.462621885157095,5.382856564799916,21160,26,213,3,1.408450704225352,0.8074225410495094,12953|18628|53376,Cry2|Per3|Usp2,-0.21234929821969087,0,1,0,0,-5.725320264580007,14.609223971278654,
1,-2.656765889796039,GO:0009649,M1,1,0,GO Biological Processes,19,entrainment of circadian clock,19_GO:0048511 rhythmic process,-2.656765889796039,11.462621885157095,5.382856564799916,21160,26,213,3,1.408450704225352,0.8074225410495094,12953|18628|53376,Cry2|Per3|Usp2,-0.21234929821969087,0,1,0,0,-5.725320264580007,14.609223971278654,
1,-4.388878962998618,GO:0002040,M1,1,0,GO Biological Processes,19,sprouting angiogenesis,19_GO:0032502 developmental process,-4.388878962998618,9.46121171473284,6.782174192519293,21160,63,213,6,2.816901408450704,1.1336823695480698,12554|16542|53614|107817|246703|320736,Cdh13|Kdr|Reck|Jmjd6|Naxe|Vstm4,-0.8440918263047067,0,2,1,1,-4.388878962998618,9.46121171473284,
1,-3.989753256706713,GO:0048514,M1,1,0,GO Biological Processes,19,blood vessel morphogenesis,19_GO:0032502 developmental process,-3.989753256706713,3.1305479938454255,4.740825697805142,21160,476,213,15,7.042253521126761,1.7531085971264195,12554|15205|16423|16542|17168|20351|30878|53614|54598|77446|107817|214384|246703|270190|320736,Cdh13|Hes1|Cd47|Kdr|Nprl3|Sema4a|Apln|Reck|Calcrl|Heg1|Jmjd6|Myocd|Naxe|Ephb1|Vstm4,-0.5631722172757639,0,2,0,0,-4.388878962998618,9.46121171473284,
1,-3.9499049630752796,GO:0001568,M1,1,0,GO Biological Processes,19,blood vessel development,19_GO:0032502 developmental process,-3.9499049630752796,2.8479364099153663,4.60262243179888,21160,593,213,17,7.981220657276995,1.8568768045725086,12554|13360|15205|16423|16542|17168|20351|30878|53614|54598|69538|77446|107817|214384|246703|270190|320736,Cdh13|Dhcr7|Hes1|Cd47|Kdr|Nprl3|Sema4a|Apln|Reck|Calcrl|Antxr1|Heg1|Jmjd6|Myocd|Naxe|Ephb1|Vstm4,-0.5631722172757639,0,2,0,0,-4.388878962998618,9.46121171473284,
1,-3.6149647272327483,GO:0001944,M1,1,0,GO Biological Processes,19,vasculature development,19_GO:0032502 developmental process,-3.6149647272327483,2.667972023822768,4.296396267586217,21160,633,213,17,7.981220657276995,1.8568768045725086,12554|13360|15205|16423|16542|17168|20351|30878|53614|54598|69538|77446|107817|214384|246703|270190|320736,Cdh13|Dhcr7|Hes1|Cd47|Kdr|Nprl3|Sema4a|Apln|Reck|Calcrl|Antxr1|Heg1|Jmjd6|Myocd|Naxe|Ephb1|Vstm4,-0.5056360258284186,0,2,0,0,-4.388878962998618,9.46121171473284,
1,-3.431172234384533,GO:0035239,M1,1,0,GO Biological Processes,19,tube morphogenesis,19_GO:0032502 developmental process,-3.431172234384533,2.4136978735156034,4.0621472007295685,21160,782,213,19,8.92018779342723,1.9530270583077516,11839|12554|13036|13649|15205|16423|16542|17168|20351|30878|53614|54598|67087|77446|107817|214384|246703|270190|320736,Areg|Cdh13|Ctsh|Egfr|Hes1|Cd47|Kdr|Nprl3|Sema4a|Apln|Reck|Calcrl|Ctnnbip1|Heg1|Jmjd6|Myocd|Naxe|Ephb1|Vstm4,-0.46616869430743174,0,2,0,0,-4.388878962998618,9.46121171473284,
1,-2.9757669040763597,GO:0001525,M1,1,0,GO Biological Processes,19,angiogenesis,19_GO:0032502 developmental process,-2.9757669040763597,3.0524300364571038,3.94942420661096,21160,358,213,11,5.164319248826291,1.516361056108596,12554|16423|16542|20351|30878|53614|54598|107817|246703|270190|320736,Cdh13|Cd47|Kdr|Sema4a|Apln|Reck|Calcrl|Jmjd6|Naxe|Ephb1|Vstm4,-0.3076099588279497,0,2,0,0,-4.388878962998618,9.46121171473284,
1,-2.9475208727672673,GO:0030324,M1,1,0,GO Biological Processes,19,lung development,19_GO:0032502 developmental process,-2.9475208727672673,3.5200177442608402,4.074379131125561,21160,254,213,9,4.225352112676056,1.3783735581067416,13036|13360|13649|15205|16542|77446|107817|214384|319939,Ctsh|Dhcr7|Egfr|Hes1|Kdr|Heg1|Jmjd6|Myocd|Tns3,-0.2948283387638365,0,2,0,0,-4.388878962998618,9.46121171473284,
1,-2.912070261636232,GO:0030323,M1,1,0,GO Biological Processes,19,respiratory tube development,19_GO:0032502 developmental process,-2.912070261636232,3.4789280429659666,4.031833847937307,21160,257,213,9,4.225352112676056,1.3783735581067416,13036|13360|13649|15205|16542|77446|107817|214384|319939,Ctsh|Dhcr7|Egfr|Hes1|Kdr|Heg1|Jmjd6|Myocd|Tns3,-0.2810969773260377,0,2,0,0,-4.388878962998618,9.46121171473284,
1,-2.5755873906463713,GO:0060541,M1,1,0,GO Biological Processes,19,respiratory system development,19_GO:0032502 developmental process,-2.5755873906463713,3.1044600938967135,3.6260297274942332,21160,288,213,9,4.225352112676056,1.3783735581067416,13036|13360|13649|15205|16542|77446|107817|214384|319939,Ctsh|Dhcr7|Egfr|Hes1|Kdr|Heg1|Jmjd6|Myocd|Tns3,-0.16433916232267776,0,2,0,0,-4.388878962998618,9.46121171473284,
1,-3.8059222744493564,GO:0060600,M1,1,0,GO Biological Processes,19,dichotomous subdivision of an epithelial terminal unit,19_GO:0032502 developmental process,-3.8059222744493564,27.093469910371315,8.728903937353714,21160,11,213,3,1.408450704225352,0.8074225410495094,11839|13036|18844,Areg|Ctsh|Plxna1,-0.5631722172757639,0,3,1,1,-3.8059222744493564,27.093469910371315,
1,-3.804775076741001,R-MMU-422475,M1,1,0,Reactome Gene Sets,6,Axon guidance,,-3.804775076741001,4.1740639917939015,4.96568324005974,21160,238,213,10,4.694835680751174,1.4493678175156444,12569|12839|13649|14783|17698|18844|20351|110351|270190|330662,Cdk5r1|Col9a1|Egfr|Grb10|Msn|Plxna1|Sema4a|Rap1gap|Ephb1|Dock1,-0.5631722172757639,0,4,1,1,-3.804775076741001,4.1740639917939015,
1,-3.789980921167269,R-MMU-9675108,M1,1,0,Reactome Gene Sets,6,Nervous system development,,-3.789980921167269,4.156599288899366,4.948842584229431,21160,239,213,10,4.694835680751174,1.4493678175156444,12569|12839|13649|14783|17698|18844|20351|110351|270190|330662,Cdk5r1|Col9a1|Egfr|Grb10|Msn|Plxna1|Sema4a|Rap1gap|Ephb1|Dock1,-0.5631722172757639,0,4,0,0,-3.804775076741001,4.1740639917939015,
1,-2.38510916718451,R-MMU-1266738,M1,1,0,Reactome Gene Sets,6,Developmental Biology,,-2.38510916718451,2.437858233244045,3.2438906749949594,21160,489,213,12,5.633802816901408,1.5798623395049278,12569|12839|13649|14783|17698|18844|20351|103573|110351|245049|270190|330662,Cdk5r1|Col9a1|Egfr|Grb10|Msn|Plxna1|Sema4a|Xpo1|Rap1gap|Myrip|Ephb1|Dock1,-0.06563131221646192,0,4,0,0,-3.804775076741001,4.1740639917939015,
1,-2.174553858356634,GO:0050807,M1,1,0,GO Biological Processes,19,regulation of synapse organization,19_GO:0050789 regulation of biological process,-2.174553858356634,2.5278046566080112,3.0828591122368296,21160,393,213,10,4.694835680751174,1.4493678175156444,11843|12569|16423|20351|112405|217480|226016|270190|320840|330662,Arf4|Cdk5r1|Cd47|Sema4a|Egln1|Dgkb|Abhd17b|Ephb1|Negr1|Dock1,0.0,0,4,0,0,-3.804775076741001,4.1740639917939015,
1,-2.115826402155305,GO:0050803,M1,1,0,GO Biological Processes,19,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-2.115826402155305,2.4773746385210687,3.0118689127753053,21160,401,213,10,4.694835680751174,1.4493678175156444,11843|12569|16423|20351|112405|217480|226016|270190|320840|330662,Arf4|Cdk5r1|Cd47|Sema4a|Egln1|Dgkb|Abhd17b|Ephb1|Negr1|Dock1,0.0,0,4,0,0,-3.804775076741001,4.1740639917939015,
1,-3.765536673147469,GO:0006909,M1,1,0,GO Biological Processes,19,phagocytosis,19_GO:0051179 localization,-3.765536673147469,5.160660935308822,5.22549527973641,21160,154,213,8,3.755868544600939,1.302724313965203,11303|12725|70676|107817|110351|140579|320701|330662,Abca1|Clcn3|Gulp1|Jmjd6|Rap1gap|Elmo2|Tafa4|Dock1,-0.5631722172757639,0,5,1,1,-3.765536673147469,5.160660935308822,
1,-3.656325036878275,R-MMU-9006934,M1,1,0,Reactome Gene Sets,6,Signaling by Receptor Tyrosine Kinases,,-3.656325036878275,3.2286384976525824,4.537664725406423,21160,400,213,13,6.103286384976526,1.6402772778892245,11839|12839|13649|14783|16002|16542|17937|21871|54635|140579|245880|319939|330662,Areg|Col9a1|Egfr|Grb10|Igf2|Kdr|Nab2|Atp6v0a2|Pdgfc|Elmo2|Wasf3|Tns3|Dock1,-0.5056360258284186,0,6,1,1,-3.656325036878275,5.068506275749737,
1,-2.503151576308867,mmu05231,M1,1,0,KEGG Pathway,24,Choline metabolism in cancer - Mus musculus (house mouse),,-2.503151576308867,5.068506275749737,4.070752314905636,21160,98,213,5,2.347417840375587,1.037402438470179,13649|26414|54635|217480|245880,Egfr|Mapk10|Pdgfc|Dgkb|Wasf3,-0.12096967686909334,0,6,0,0,-3.656325036878275,5.068506275749737,
1,-2.3503329817873215,mmu04510,M1,1,0,KEGG Pathway,24,Focal adhesion - Mus musculus (house mouse),,-2.3503329817873215,3.4425696090735833,3.5174195296813635,21160,202,213,7,3.2863849765258215,1.2215555607400226,12839|13649|16542|26414|54635|109711|330662,Col9a1|Egfr|Kdr|Mapk10|Pdgfc|Actn1|Dock1,-0.055965847402304425,0,6,0,0,-3.656325036878275,5.068506275749737,
1,-3.591608639324714,GO:0044282,M1,1,0,GO Biological Processes,19,small molecule catabolic process,19_GO:0009987 cellular process,-3.591608639324714,3.377089733870646,4.541555754461473,21160,353,213,12,5.633802816901408,1.5798623395049278,13807|14660|14751|15275|18242|52538|67528|74114|80879|109857|214579|319625,Eno2|Gls|Gpi1|Hk1|Oat|Acaa2|Nudt7|Crot|Slc16a3|Cbr3|Aldh5a1|Galm,-0.5056360258284186,0,7,1,1,-3.591608639324714,9.613811903680144,
1,-3.0704819683620532,GO:0044248,M1,1,0,GO Biological Processes,19,cellular catabolic process,19_GO:0009987 cellular process,-3.0704819683620532,3.3675499323625373,4.129309309416475,21160,295,213,10,4.694835680751174,1.4493678175156444,13036|14660|15925|18242|52538|67528|74114|80879|214579|407821,Ctsh|Gls|Ide|Oat|Acaa2|Nudt7|Crot|Slc16a3|Aldh5a1|Znrf3,-0.3348865787898725,0,7,0,0,-3.591608639324714,9.613811903680144,
1,-2.435042450942983,GO:0006536,M1,1,0,GO Biological Processes,19,glutamate metabolic process,19_GO:0009987 cellular process,-2.435042450942983,9.613811903680144,4.839641743744163,21160,31,213,3,1.408450704225352,0.8074225410495094,14660|18242|214579,Gls|Oat|Aldh5a1,-0.09195508658745123,0,7,0,0,-3.591608639324714,9.613811903680144,
1,-2.0613197702697854,GO:0016054,M1,1,0,GO Biological Processes,19,organic acid catabolic process,19_GO:0009987 cellular process,-2.0613197702697854,3.0366771224142526,3.1247940000157595,21160,229,213,7,3.2863849765258215,1.2215555607400226,14660|18242|52538|67528|74114|80879|214579,Gls|Oat|Acaa2|Nudt7|Crot|Slc16a3|Aldh5a1,0.0,0,7,0,0,-3.591608639324714,9.613811903680144,
1,-2.0613197702697854,GO:0046395,M1,1,0,GO Biological Processes,19,carboxylic acid catabolic process,19_GO:0009987 cellular process,-2.0613197702697854,3.0366771224142526,3.1247940000157595,21160,229,213,7,3.2863849765258215,1.2215555607400226,14660|18242|52538|67528|74114|80879|214579,Gls|Oat|Acaa2|Nudt7|Crot|Slc16a3|Aldh5a1,0.0,0,7,0,0,-3.591608639324714,9.613811903680144,
