Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0007623,circadian rhythm,19_GO:0048511 rhythmic process,-5.7,6.2,7,21160,177,213,11,5.2,1.5,12457|12953|13649|18628|26414|53376|79362|107503|217166|229599|353187,Noct|Cry2|Egfr|Per3|Mapk10|Usp2|Bhlhe41|Atf5|Nr1d1|Ciart|Nr1d2,-1.5,hits
GO Biological Processes,19,GO:0032922,circadian regulation of gene expression,19_GO:0048511 rhythmic process,-5.1,9.8,7.5,21160,71,213,7,3.3,1.2,12457|12953|18628|53376|79362|217166|229599,Noct|Cry2|Per3|Usp2|Bhlhe41|Nr1d1|Ciart,-1.2,hits
KEGG Pathway,24,mmu04710,Circadian rhythm - Mus musculus (house mouse),,-4.7,15,8,21160,34,213,5,2.3,1,12953|18628|79362|217166|353187,Cry2|Per3|Bhlhe41|Nr1d1|Nr1d2,-0.95,hits
GO Biological Processes,19,GO:0048511,rhythmic process,19_GO:0048511 rhythmic process,-4.6,4,5.5,21160,323,213,13,6.1,1.6,12457|12569|12953|13649|14694|18628|26414|53376|79362|107503|217166|229599|353187,Noct|Cdk5r1|Cry2|Egfr|Rack1|Per3|Mapk10|Usp2|Bhlhe41|Atf5|Nr1d1|Ciart|Nr1d2,-0.95,hits
GO Biological Processes,19,GO:0002040,sprouting angiogenesis,19_GO:0032502 developmental process,-4.4,9.5,6.8,21160,63,213,6,2.8,1.1,12554|16542|53614|107817|246703|320736,Cdh13|Kdr|Reck|Jmjd6|Naxe|Vstm4,-0.84,hits
GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-4,3.1,4.7,21160,476,213,15,7,1.8,12554|15205|16423|16542|17168|20351|30878|53614|54598|77446|107817|214384|246703|270190|320736,Cdh13|Hes1|Cd47|Kdr|Nprl3|Sema4a|Apln|Reck|Calcrl|Heg1|Jmjd6|Myocd|Naxe|Ephb1|Vstm4,-0.56,hits
GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-3.9,2.8,4.6,21160,593,213,17,8,1.9,12554|13360|15205|16423|16542|17168|20351|30878|53614|54598|69538|77446|107817|214384|246703|270190|320736,Cdh13|Dhcr7|Hes1|Cd47|Kdr|Nprl3|Sema4a|Apln|Reck|Calcrl|Antxr1|Heg1|Jmjd6|Myocd|Naxe|Ephb1|Vstm4,-0.56,hits
GO Biological Processes,19,GO:0060600,dichotomous subdivision of an epithelial terminal unit,19_GO:0032502 developmental process,-3.8,27,8.7,21160,11,213,3,1.4,0.81,11839|13036|18844,Areg|Ctsh|Plxna1,-0.56,hits
Reactome Gene Sets,6,R-MMU-422475,Axon guidance,,-3.8,4.2,5,21160,238,213,10,4.7,1.4,12569|12839|13649|14783|17698|18844|20351|110351|270190|330662,Cdk5r1|Col9a1|Egfr|Grb10|Msn|Plxna1|Sema4a|Rap1gap|Ephb1|Dock1,-0.56,hits
Reactome Gene Sets,6,R-MMU-9675108,Nervous system development,,-3.8,4.2,4.9,21160,239,213,10,4.7,1.4,12569|12839|13649|14783|17698|18844|20351|110351|270190|330662,Cdk5r1|Col9a1|Egfr|Grb10|Msn|Plxna1|Sema4a|Rap1gap|Ephb1|Dock1,-0.56,hits
GO Biological Processes,19,GO:0006909,phagocytosis,19_GO:0051179 localization,-3.8,5.2,5.2,21160,154,213,8,3.8,1.3,11303|12725|70676|107817|110351|140579|320701|330662,Abca1|Clcn3|Gulp1|Jmjd6|Rap1gap|Elmo2|Tafa4|Dock1,-0.56,hits
Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-3.7,3.2,4.5,21160,400,213,13,6.1,1.6,11839|12839|13649|14783|16002|16542|17937|21871|54635|140579|245880|319939|330662,Areg|Col9a1|Egfr|Grb10|Igf2|Kdr|Nab2|Atp6v0a2|Pdgfc|Elmo2|Wasf3|Tns3|Dock1,-0.51,hits
