"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Crb1",3.39871802075092e-12,0.32010988097317,0.993,0.953,1.09540681808802e-07
"Ide",9.59579313108192e-09,-0.503887005634571,0.772,0.877,0.00030927241261477
"Klf13",1.18070757411137e-07,-0.782983378255386,0.517,0.715,0.00380542051136093
"Prr5",7.38846938822251e-07,-0.861257263999125,0.45,0.647,0.0238130368382412
"Emp2",8.73585185823317e-07,-1.75457073176152,0.128,0.34,0.0281556505390855
"Zbtb16",2.39488983488615e-06,-0.72543025255411,0.49,0.706,0.0771872993783805
"Rsrp1",4.06368563179506e-06,-0.236033952903045,0.946,0.97,0.130972587912755
"Ptprf",5.38748377158853e-06,0.225930223638386,0.96,0.966,0.173638601958298
"Fkbp5",5.90134752726165e-06,-1.36540747488538,0.168,0.379,0.190200430803643
"Rhou",9.67276733189242e-06,-0.568277756793823,0.577,0.779,0.311753291106893
"Hnrnpl",1.51873286144344e-05,-0.475261849458219,0.644,0.813,0.489487601243222
"Klf9",1.70189576799796e-05,-0.354997117724496,0.839,0.915,0.548521006025743
"Col2a1",2.22109545847248e-05,0.146441945022912,0.993,0.991,0.71585906626568
"Dusp6",2.69989474726425e-05,-0.467723696210699,0.832,0.881,0.870176077043267
"Mt1",2.99301430245371e-05,-0.367143219637312,0.913,0.953,0.964648509680832
"Fam107a",6.4586028060508e-05,-1.50689394551677,0.134,0.302,1
"Mt2",6.53352397614326e-05,-0.723850184833703,0.57,0.706,1
"Uba1",6.93714163318898e-05,0.33523474713266,0.946,0.855,1
"Slc25a33",8.05567533335928e-05,-0.4255461937921,0.691,0.838,1
"Mfge8",8.13292690377777e-05,0.127660153823126,1,1,1
"Ccl21b",8.50287260675263e-05,-3.11756270482107,0,0.098,1
"Vcam1",0.000121559791254261,0.328178790437414,0.872,0.821,1
"Per1",0.000137488036968505,-0.341724802255768,0.839,0.915,1
"Shisa9",0.000138577617310649,0.295838257199156,0.893,0.872,1
"Bmf",0.000139824567920323,-1.95647733490479,0.047,0.179,1
"Nnat",0.000151061635547859,0.99781362409066,0.396,0.234,1
"Kdr",0.000164371281352047,0.177974616469518,0.993,0.966,1
"Plekho1",0.000182234586540098,-0.454520550865752,0.658,0.762,1
"Ikbip",0.000206025587189933,0.430614818291058,0.792,0.711,1
"Dedd",0.000252636782842205,-0.807870601937855,0.282,0.468,1
"Lrrc8c",0.000267220700567083,-0.251891279701229,0.866,0.906,1
"Junb",0.000272518224050356,-0.573220621172182,0.45,0.626,1
"Cep63",0.000292793825844469,-0.554889945916159,0.403,0.609,1
"Cables1",0.000314359137049089,-0.636746411653529,0.423,0.591,1
"Etnppl",0.000321599954204004,-1.70180615454256,0.067,0.2,1
"Slc3a2",0.000335331251762133,-0.213767957477839,0.933,0.966,1
"Tbc1d16",0.000343657398801809,0.803340228363234,0.503,0.345,1
"Slc1a3",0.000345407854322755,0.0726660579434657,0.993,1,1
"Zfp36",0.000352544058581098,-0.566426616198715,0.45,0.647,1
"Esco1",0.000387009531361016,0.728058980256258,0.51,0.362,1
"Ythdc1",0.000389936512319439,-0.487452404961998,0.53,0.711,1
"Zw10",0.000390693153767948,-0.709395493642714,0.336,0.515,1
"Pnpla7",0.000513102085224358,-0.808153125232957,0.228,0.396,1
"S1pr3",0.000527658454024026,0.28168153163929,0.893,0.877,1
"Alkbh5",0.000598233879629042,-0.360554354456882,0.678,0.796,1
