"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Msi2",5.70718503954442e-08,0.0396276858661129,0.941,0.949,0.00183942573824517
"Tnip2",5.772117044683e-08,-0.229348768848464,0.355,0.425,0.00186035332350133
"Cst3",5.77834383702182e-08,-0.0741858133189708,0.91,0.934,0.00186236021867213
"Cngb1",5.93839998997604e-08,0.0238309928229092,0.979,0.979,0.00191394631676928
"Prxl2a",6.43237601441545e-08,-0.231666315234295,0.3,0.371,0.0020731547894461
"Rnf144b",6.45622827558334e-08,-0.258319459972999,0.283,0.347,0.00208084237322051
"Junb",6.50464500190305e-08,-0.360837628977395,0.183,0.237,0.00209644708411335
"Selenbp1",6.81341886078196e-08,-0.619231952793957,0.068,0.105,0.00219596489883003
"Atp1b1",6.9425835637975e-08,-0.684483875286809,0.036,0.065,0.00223759468261193
"Necap2",7.32537111428314e-08,-0.385654796773423,0.136,0.185,0.00236096711013346
"Tyrp1",7.42073586316402e-08,-0.833547092945187,0.027,0.052,0.00239170316869776
"Micu1",7.47169198832354e-08,-0.27457424481487,0.211,0.271,0.00240812632783668
"Mt2",7.51909015612897e-08,-0.987319470965611,0.025,0.05,0.00242340275732037
"Ddit4",7.6204947405904e-08,-0.180564830682172,0.522,0.595,0.00245608545489229
"Glmn",7.64031232671798e-08,-0.105213640620349,0.785,0.828,0.0024624726629012
"Psmb2",8.19186537605818e-08,-0.225285423781751,0.332,0.404,0.00264023821070355
"Csnk1d",8.21842462157721e-08,-0.19529226458016,0.42,0.501,0.00264879825553433
"Ahsa2",8.34758542563627e-08,-0.238823689866285,0.275,0.342,0.00269042678268257
"Slc25a29",8.36779121786289e-08,-0.342604323465147,0.154,0.205,0.00269693910951721
"Nr1d1",8.39946838786889e-08,-0.214374714805594,0.308,0.379,0.00270714866141014
"Parp1",8.46555346379135e-08,-0.22878548774687,0.354,0.419,0.00272844788137995
"H3f3a",8.70413680288705e-08,-0.190271139990206,0.511,0.591,0.0028053432915705
"Cyfip2",8.97751863202251e-08,-0.296313655257153,0.23,0.289,0.00289345425510086
"Klhl21",9.16007797279987e-08,-0.285620885106733,0.237,0.297,0.0029522931306334
"Smarcb1",9.18920166397331e-08,-0.232030731335045,0.304,0.373,0.0029616796962986
"Slc4a7",9.19517815379612e-08,0.0693915602607882,0.869,0.861,0.00296360591896849
"Gclm",9.24159100891422e-08,-0.371728114651455,0.171,0.223,0.00297856478217305
"Anapc13",9.55957390881989e-08,-0.342872305516163,0.179,0.232,0.00308105067081265
"Ciapin1",9.70455632215379e-08,-0.271906268575375,0.246,0.308,0.00312777850263017
