Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0009987 cellular process,-4.8,5.5,6.1,21160,391,99,10,10,3,11363|11430|14732|20250|22178|54325|69772|76267|106529|216739,Acadl|Acox1|Gpam|Scd2|Tyrp1|Elovl1|Bdh2|Fads1|Tecr|Acsl6,-1.6,hits
GO Biological Processes,19,GO:0000038,very long-chain fatty acid metabolic process,19_GO:0009987 cellular process,-4.7,25,9.7,21160,34,99,4,4,2,11430|54325|106529|216739,Acox1|Elovl1|Tecr|Acsl6,-1.6,hits
Reactome Gene Sets,6,R-MMU-6798695,Neutrophil degranulation,,-4.6,4.6,5.7,21160,506,99,11,11,3.2,11676|12010|12359|13200|13629|14667|14751|18600|71665|227613|100037258,Aldoc|B2m|Cat|Ddost|Eef2|Gm2a|Gpi1|Padi2|Fuca1|Tubb4b|Dnajc3,-1.5,hits
GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0009987 cellular process,-4.6,4.6,5.7,21160,510,99,11,11,3.2,11637|11676|14732|14751|17449|21351|54325|55951|66859|66945|216739,Ak2|Aldoc|Gpam|Gpi1|Mdh1|Taldo1|Elovl1|Mpc1|Slc16a9|Sdha|Acsl6,-1.5,hits
Reactome Gene Sets,6,R-MMU-2046104,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,,-4.6,49,12,21160,13,99,3,3,1.7,11430|54325|76267,Acox1|Elovl1|Fads1,-1.5,hits
Reactome Gene Sets,6,R-MMU-2046106,alpha-linolenic acid (ALA) metabolism,,-4.6,49,12,21160,13,99,3,3,1.7,11430|54325|76267,Acox1|Elovl1|Fads1,-1.5,hits
WikiPathways,27,WP4351,Omega 9 fatty acid synthesis,,-4.5,46,11,21160,14,99,3,3,1.7,20250|54325|76267,Scd2|Elovl1|Fads1,-1.5,hits
WikiPathways,27,WP4491,Elongation of very long chain fatty acids,,-4.5,46,11,21160,14,99,3,3,1.7,20250|54325|76267,Scd2|Elovl1|Fads1,-1.5,hits
GO Biological Processes,19,GO:1905039,carboxylic acid transmembrane transport,19_GO:0051179 localization,-4.4,9.7,6.9,21160,132,99,6,6.1,2.4,14725|17254|20539|55951|66859|105727,Lrp2|Slc3a2|Slc7a5|Mpc1|Slc16a9|Slc38a1,-1.5,hits
WikiPathways,27,WP2316,PPAR signaling pathway,,-4.4,13,7.5,21160,82,99,5,5.1,2.2,11363|11430|20250|22190|216739,Acadl|Acox1|Scd2|Ubc|Acsl6,-1.4,hits
GO Biological Processes,19,GO:1903825,organic acid transmembrane transport,19_GO:0051179 localization,-4.4,9.4,6.8,21160,136,99,6,6.1,2.4,14725|17254|20539|55951|66859|105727,Lrp2|Slc3a2|Slc7a5|Mpc1|Slc16a9|Slc38a1,-1.4,hits
KEGG Pathway,24,mmu03320,PPAR signaling pathway - Mus musculus (house mouse),,-4.2,12,7.1,21160,89,99,5,5.1,2.2,11363|11430|20250|22190|216739,Acadl|Acox1|Scd2|Ubc|Acsl6,-1.3,hits
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0009987 cellular process,-4.2,4.6,5.4,21160,466,99,10,10,3,11676|14598|14751|17449|20250|54325|66234|76267|105727|106529,Aldoc|Ggt1|Gpi1|Mdh1|Scd2|Elovl1|Msmo1|Fads1|Slc38a1|Tecr,-1.3,hits
GO Biological Processes,19,GO:0032328,alanine transport,19_GO:0051179 localization,-4.1,36,10,21160,18,99,3,3,1.7,17254|20539|105727,Slc3a2|Slc7a5|Slc38a1,-1.2,hits
WikiPathways,27,WP157,Glycolysis and gluconeogenesis,,-4.1,17,7.9,21160,49,99,4,4,2,11676|14751|17449|55951,Aldoc|Gpi1|Mdh1|Mpc1,-1.2,hits
KEGG Pathway,24,mmu00071,Fatty acid degradation - Mus musculus (house mouse),,-4,16,7.6,21160,52,99,4,4,2,11363|11430|11669|216739,Acadl|Acox1|Aldh2|Acsl6,-1.2,hits
GO Biological Processes,19,GO:0009060,aerobic respiration,19_GO:0009987 cellular process,-3.9,7.6,5.9,21160,168,99,6,6.1,2.4,12359|12869|17449|66694|66945|67834,Cat|Cox8b|Mdh1|Uqcrfs1|Sdha|Idh3a,-1,hits
Reactome Gene Sets,6,R-MMU-75876,Synthesis of very long-chain fatty acyl-CoAs,,-3.8,29,9.1,21160,22,99,3,3,1.7,54325|106529|216739,Elovl1|Tecr|Acsl6,-1,hits
Reactome Gene Sets,6,R-MMU-210991,Basigin interactions,,-3.7,27,8.6,21160,24,99,3,3,1.7,11932|17254|20539,Atp1b2|Slc3a2|Slc7a5,-0.95,hits
GO Biological Processes,19,GO:0005975,carbohydrate metabolic process,19_GO:0009987 cellular process,-3.7,4.4,5,21160,434,99,9,9.1,2.9,11676|14667|14751|17155|17254|17449|21351|71665|214505,Aldoc|Gm2a|Gpi1|Man1a|Slc3a2|Mdh1|Taldo1|Fuca1|Gnptg,-0.93,hits
GO Biological Processes,19,GO:0034612,response to tumor necrosis factor,19_GO:0050896 response to stimulus,-3.6,6.8,5.5,21160,188,99,6,6.1,2.4,14598|16668|19062|20377|56449|114249,Ggt1|Krt18|Inpp5k|Sfrp1|Ybx3|Npnt,-0.84,hits
GO Biological Processes,19,GO:0042219,modified amino acid catabolic process,19_GO:0009987 cellular process,-3.6,24,8.1,21160,27,99,3,3,1.7,11363|14598|66881,Acadl|Ggt1|Pcyox1,-0.83,hits
GO Biological Processes,19,GO:0032355,response to estradiol,19_GO:0050896 response to stimulus,-3.5,8.5,5.8,21160,126,99,5,5.1,2.2,12162|12359|14598|14751|20377,Bmp7|Cat|Ggt1|Gpi1|Sfrp1,-0.78,hits
GO Biological Processes,19,GO:0098657,import into cell,19_GO:0051179 localization,-3.5,3.4,4.4,21160,683,99,11,11,3.2,11803|11932|12725|14725|16975|17254|20539|20661|22248|54409|74325,Aplp1|Atp1b2|Clcn3|Lrp2|Lrp8|Slc3a2|Slc7a5|Sort1|Unc119|Ramp2|Cltb,-0.78,hits
GO Biological Processes,19,GO:0048858,cell projection morphogenesis,19_GO:0032502 developmental process,-3.4,3.7,4.5,21160,575,99,10,10,3,11803|12162|12978|14725|16975|20351|20393|21828|27965|29873,Aplp1|Bmp7|Csf1r|Lrp2|Lrp8|Sema4a|Sgk1|Thbs4|Spg21|Cspg5,-0.78,hits
GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0009987 cellular process,-3.4,3.7,4.5,21160,575,99,10,10,3,11637|11676|14732|14751|17449|21351|54325|55951|66945|216739,Ak2|Aldoc|Gpam|Gpi1|Mdh1|Taldo1|Elovl1|Mpc1|Sdha|Acsl6,-0.78,hits
Reactome Gene Sets,6,R-MMU-352230,Amino acid transport across the plasma membrane,,-3.4,21,7.7,21160,30,99,3,3,1.7,17254|20539|105727,Slc3a2|Slc7a5|Slc38a1,-0.78,hits
GO Biological Processes,19,GO:0035384,thioester biosynthetic process,19_GO:0009987 cellular process,-3.4,21,7.7,21160,30,99,3,3,1.7,54325|55951|216739,Elovl1|Mpc1|Acsl6,-0.78,hits
GO Biological Processes,19,GO:0071616,acyl-CoA biosynthetic process,19_GO:0009987 cellular process,-3.4,21,7.7,21160,30,99,3,3,1.7,54325|55951|216739,Elovl1|Mpc1|Acsl6,-0.78,hits
GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-3.4,4.1,4.6,21160,473,99,9,9.1,2.9,12010|12162|12978|14725|16975|20393|20539|66354|225908,B2m|Bmp7|Csf1r|Lrp2|Lrp8|Sgk1|Slc7a5|Snw1|Myrf,-0.78,hits
GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-3.4,3.7,4.5,21160,581,99,10,10,3,12010|12162|12978|14725|16975|20351|20393|20539|66354|225908,B2m|Bmp7|Csf1r|Lrp2|Lrp8|Sema4a|Sgk1|Slc7a5|Snw1|Myrf,-0.78,hits
WikiPathways,27,WP434,TCA cycle,,-3.4,21,7.5,21160,31,99,3,3,1.7,17449|66945|67834,Mdh1|Sdha|Idh3a,-0.77,hits
GO Biological Processes,19,GO:0051962,positive regulation of nervous system development,19_GO:0032502 developmental process,-3.4,4.5,4.7,21160,384,99,8,8.1,2.7,12978|14725|16975|20351|20393|20539|66354|225908,Csf1r|Lrp2|Lrp8|Sema4a|Sgk1|Slc7a5|Snw1|Myrf,-0.76,hits
KEGG Pathway,24,mmu00020,Citrate cycle (TCA cycle) - Mus musculus (house mouse),,-3.4,20,7.4,21160,32,99,3,3,1.7,17449|66945|67834,Mdh1|Sdha|Idh3a,-0.76,hits
KEGG Pathway,24,mmu04142,Lysosome - Mus musculus (house mouse),,-3.3,7.9,5.5,21160,136,99,5,5.1,2.2,14667|20661|71665|74325|214505,Gm2a|Sort1|Fuca1|Cltb|Gnptg,-0.76,hits
GO Biological Processes,19,GO:0045333,cellular respiration,19_GO:0009987 cellular process,-3.3,6.1,5.1,21160,211,99,6,6.1,2.4,12359|12869|17449|66694|66945|67834,Cat|Cox8b|Mdh1|Uqcrfs1|Sdha|Idh3a,-0.74,hits
GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0009987 cellular process,-3.3,3.6,4.4,21160,600,99,10,10,3,11637|11676|14732|14751|17449|21351|54325|55951|66945|216739,Ak2|Aldoc|Gpam|Gpi1|Mdh1|Taldo1|Elovl1|Mpc1|Sdha|Acsl6,-0.73,hits
GO Biological Processes,19,GO:0046942,carboxylic acid transport,19_GO:0051179 localization,-3.3,5,4.8,21160,300,99,7,7.1,2.6,14725|17254|20539|55951|66859|105727|216739,Lrp2|Slc3a2|Slc7a5|Mpc1|Slc16a9|Slc38a1|Acsl6,-0.73,hits
GO Biological Processes,19,GO:0006099,tricarboxylic acid cycle,19_GO:0009987 cellular process,-3.3,19,7.1,21160,34,99,3,3,1.7,17449|66945|67834,Mdh1|Sdha|Idh3a,-0.73,hits
KEGG Pathway,24,mmu00030,Pentose phosphate pathway - Mus musculus (house mouse),,-3.3,19,7.1,21160,34,99,3,3,1.7,11676|14751|21351,Aldoc|Gpi1|Taldo1,-0.73,hits
GO Biological Processes,19,GO:0015849,organic acid transport,19_GO:0051179 localization,-3.3,5,4.7,21160,302,99,7,7.1,2.6,14725|17254|20539|55951|66859|105727|216739,Lrp2|Slc3a2|Slc7a5|Mpc1|Slc16a9|Slc38a1|Acsl6,-0.73,hits
GO Biological Processes,19,GO:0050769,positive regulation of neurogenesis,19_GO:0032502 developmental process,-3.1,4.7,4.6,21160,319,99,7,7.1,2.6,12978|14725|16975|20393|20539|66354|225908,Csf1r|Lrp2|Lrp8|Sgk1|Slc7a5|Snw1|Myrf,-0.59,hits
WikiPathways,27,WP2841,Focal adhesion PI3K Akt mTOR signaling pathway,,-3.1,4.6,4.5,21160,322,99,7,7.1,2.6,12978|14688|16419|18414|21828|22340|57915,Csf1r|Gnb1|Itgb5|Osmr|Thbs4|Vegfb|Tbc1d1,-0.58,hits
GO Biological Processes,19,GO:0035383,thioester metabolic process,19_GO:0009987 cellular process,-3,9.2,5.4,21160,93,99,4,4,2,14732|54325|55951|216739,Gpam|Elovl1|Mpc1|Acsl6,-0.52,hits
GO Biological Processes,19,GO:0006637,acyl-CoA metabolic process,19_GO:0009987 cellular process,-3,9.2,5.4,21160,93,99,4,4,2,14732|54325|55951|216739,Gpam|Elovl1|Mpc1|Acsl6,-0.52,hits
GO Biological Processes,19,GO:0071356,cellular response to tumor necrosis factor,19_GO:0050896 response to stimulus,-3,6.6,4.9,21160,162,99,5,5.1,2.2,16668|19062|20377|56449|114249,Krt18|Inpp5k|Sfrp1|Ybx3|Npnt,-0.51,hits
GO Biological Processes,19,GO:0014015,positive regulation of gliogenesis,19_GO:0032502 developmental process,-3,9.1,5.4,21160,94,99,4,4,2,12978|14725|20539|225908,Csf1r|Lrp2|Slc7a5|Myrf,-0.51,hits
GO Biological Processes,19,GO:0006636,unsaturated fatty acid biosynthetic process,19_GO:0009987 cellular process,-3,15,6.3,21160,43,99,3,3,1.7,20250|54325|76267,Scd2|Elovl1|Fads1,-0.49,hits
GO Biological Processes,19,GO:0048812,neuron projection morphogenesis,19_GO:0032502 developmental process,-2.9,3.4,4,21160,559,99,9,9.1,2.9,11803|12162|12978|14725|16975|20351|20393|21828|27965,Aplp1|Bmp7|Csf1r|Lrp2|Lrp8|Sema4a|Sgk1|Thbs4|Spg21,-0.44,hits
GO Biological Processes,19,GO:0015695,organic cation transport,19_GO:0051179 localization,-2.9,8.5,5.2,21160,101,99,4,4,2,17254|20539|66859|105727,Slc3a2|Slc7a5|Slc16a9|Slc38a1,-0.43,hits
GO Biological Processes,19,GO:0001657,ureteric bud development,19_GO:0032502 developmental process,-2.9,8.5,5.2,21160,101,99,4,4,2,12162|12359|20377|114249,Bmp7|Cat|Sfrp1|Npnt,-0.43,hits
GO Biological Processes,19,GO:0045494,photoreceptor cell maintenance,19_GO:0042592 homeostatic process,-2.9,14,6,21160,46,99,3,3,1.7,11932|12725|212541,Atp1b2|Clcn3|Rho,-0.43,hits
GO Biological Processes,19,GO:0120039,plasma membrane bounded cell projection morphogenesis,19_GO:0032502 developmental process,-2.9,3.4,4,21160,565,99,9,9.1,2.9,11803|12162|12978|14725|16975|20351|20393|21828|27965,Aplp1|Bmp7|Csf1r|Lrp2|Lrp8|Sema4a|Sgk1|Thbs4|Spg21,-0.43,hits
GO Biological Processes,19,GO:0072164,mesonephric tubule development,19_GO:0032502 developmental process,-2.8,8.1,5,21160,105,99,4,4,2,12162|12359|20377|114249,Bmp7|Cat|Sfrp1|Npnt,-0.39,hits
GO Biological Processes,19,GO:0072163,mesonephric epithelium development,19_GO:0032502 developmental process,-2.8,8.1,5,21160,105,99,4,4,2,12162|12359|20377|114249,Bmp7|Cat|Sfrp1|Npnt,-0.39,hits
GO Biological Processes,19,GO:0030501,positive regulation of bone mineralization,19_GO:0032502 developmental process,-2.8,13,5.8,21160,49,99,3,3,1.7,12162|12978|381629,Bmp7|Csf1r|Atraid,-0.38,hits
GO Biological Processes,19,GO:0046394,carboxylic acid biosynthetic process,19_GO:0009987 cellular process,-2.8,4.8,4.3,21160,266,99,6,6.1,2.4,14598|20250|54325|76267|105727|106529,Ggt1|Scd2|Elovl1|Fads1|Slc38a1|Tecr,-0.38,hits
GO Biological Processes,19,GO:0001823,mesonephros development,19_GO:0032502 developmental process,-2.8,7.9,4.9,21160,108,99,4,4,2,12162|12359|20377|114249,Bmp7|Cat|Sfrp1|Npnt,-0.37,hits
KEGG Pathway,24,mmu04151,PI3K-Akt signaling pathway - Mus musculus (house mouse),,-2.8,4.1,4.1,21160,367,99,7,7.1,2.6,12978|14688|16419|18414|20393|21828|22340,Csf1r|Gnb1|Itgb5|Osmr|Sgk1|Thbs4|Vegfb,-0.37,hits
GO Biological Processes,19,GO:0016053,organic acid biosynthetic process,19_GO:0009987 cellular process,-2.8,4.7,4.3,21160,270,99,6,6.1,2.4,14598|20250|54325|76267|105727|106529,Ggt1|Scd2|Elovl1|Fads1|Slc38a1|Tecr,-0.37,hits
GO Biological Processes,19,GO:0015804,neutral amino acid transport,19_GO:0051179 localization,-2.8,13,5.7,21160,51,99,3,3,1.7,17254|20539|105727,Slc3a2|Slc7a5|Slc38a1,-0.36,hits
GO Biological Processes,19,GO:0032870,cellular response to hormone stimulus,19_GO:0050896 response to stimulus,-2.7,3.3,3.8,21160,591,99,9,9.1,2.9,12978|14732|18600|19062|20377|20393|22378|54409|66354,Csf1r|Gpam|Padi2|Inpp5k|Sfrp1|Sgk1|Wbp2|Ramp2|Snw1,-0.36,hits
GO Biological Processes,19,GO:0022904,respiratory electron transport chain,19_GO:0009987 cellular process,-2.7,7.7,4.9,21160,111,99,4,4,2,12869|17449|66694|66945,Cox8b|Mdh1|Uqcrfs1|Sdha,-0.36,hits
GO Biological Processes,19,GO:0006094,gluconeogenesis,19_GO:0009987 cellular process,-2.7,12,5.6,21160,52,99,3,3,1.7,11676|14751|17449,Aldoc|Gpi1|Mdh1,-0.36,hits
WikiPathways,27,WP4346,Cholesterol metabolism with Bloch and Kandutsch Russell pathways,,-2.7,12,5.6,21160,52,99,3,3,1.7,20250|66234|76267,Scd2|Msmo1|Fads1,-0.36,hits
GO Biological Processes,19,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.7,4.6,4.2,21160,276,99,6,6.1,2.4,12162|14725|20377|66354|114249|278507,Bmp7|Lrp2|Sfrp1|Snw1|Npnt|Wfikkn2,-0.36,hits
GO Biological Processes,19,GO:1901568,fatty acid derivative metabolic process,19_GO:0009987 cellular process,-2.7,12,5.5,21160,53,99,3,3,1.7,22178|54325|216739,Tyrp1|Elovl1|Acsl6,-0.35,hits
GO Biological Processes,19,GO:1901293,nucleoside phosphate biosynthetic process,19_GO:0009987 cellular process,-2.7,4.5,4.1,21160,282,99,6,6.1,2.4,11637|14751|54325|55951|66945|216739,Ak2|Gpi1|Elovl1|Mpc1|Sdha|Acsl6,-0.32,hits
GO Biological Processes,19,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,19_GO:0050896 response to stimulus,-2.7,5.5,4.3,21160,194,99,5,5.1,2.2,12162|16419|20377|114249|278507,Bmp7|Itgb5|Sfrp1|Npnt|Wfikkn2,-0.31,hits
GO Biological Processes,19,GO:0019319,hexose biosynthetic process,19_GO:0009987 cellular process,-2.6,11,5.4,21160,56,99,3,3,1.7,11676|14751|17449,Aldoc|Gpi1|Mdh1,-0.3,hits
GO Biological Processes,19,GO:0030198,extracellular matrix organization,19_GO:0009987 cellular process,-2.6,4.5,4,21160,288,99,6,6.1,2.4,11803|54409|74199|114249|229595|329941,Aplp1|Ramp2|Vit|Npnt|Adamtsl4|Col8a2,-0.3,hits
GO Biological Processes,19,GO:0045229,external encapsulating structure organization,19_GO:0009987 cellular process,-2.6,4.4,4,21160,289,99,6,6.1,2.4,11803|54409|74199|114249|229595|329941,Aplp1|Ramp2|Vit|Npnt|Adamtsl4|Col8a2,-0.3,hits
GO Biological Processes,19,GO:0032868,response to insulin,19_GO:0050896 response to stimulus,-2.6,4.4,4,21160,289,99,6,6.1,2.4,12359|12978|14732|19062|20393|20661,Cat|Csf1r|Gpam|Inpp5k|Sgk1|Sort1,-0.3,hits
GO Biological Processes,19,GO:0006897,endocytosis,19_GO:0051179 localization,-2.6,3.4,3.8,21160,500,99,8,8.1,2.7,11803|12725|14725|16975|20661|22248|54409|74325,Aplp1|Clcn3|Lrp2|Lrp8|Sort1|Unc119|Ramp2|Cltb,-0.3,hits
GO Biological Processes,19,GO:0043062,extracellular structure organization,19_GO:0009987 cellular process,-2.6,4.4,4,21160,290,99,6,6.1,2.4,11803|54409|74199|114249|229595|329941,Aplp1|Ramp2|Vit|Npnt|Adamtsl4|Col8a2,-0.3,hits
GO Biological Processes,19,GO:0022900,electron transport chain,19_GO:0009987 cellular process,-2.6,7.1,4.6,21160,120,99,4,4,2,12869|17449|66694|66945,Cox8b|Mdh1|Uqcrfs1|Sdha,-0.3,hits
GO Biological Processes,19,GO:0006635,fatty acid beta-oxidation,19_GO:0009987 cellular process,-2.6,11,5.3,21160,58,99,3,3,1.7,11363|11430|69772,Acadl|Acox1|Bdh2,-0.3,hits
Reactome Gene Sets,6,R-MMU-109582,Hemostasis,,-2.6,3.4,3.7,21160,505,99,8,8.1,2.7,11932|14688|15081|17254|20539|22340|26968|227613,Atp1b2|Gnb1|H3f3b|Slc3a2|Slc7a5|Vegfb|Islr|Tubb4b,-0.3,hits
GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,19_GO:0009987 cellular process,-2.6,4.4,4,21160,293,99,6,6.1,2.4,12359|12869|17449|66694|66945|67834,Cat|Cox8b|Mdh1|Uqcrfs1|Sdha|Idh3a,-0.3,hits
GO Biological Processes,19,GO:0070169,positive regulation of biomineral tissue development,19_GO:0032502 developmental process,-2.6,11,5.2,21160,59,99,3,3,1.7,12162|12978|381629,Bmp7|Csf1r|Atraid,-0.29,hits
GO Biological Processes,19,GO:0006633,fatty acid biosynthetic process,19_GO:0009987 cellular process,-2.6,7,4.5,21160,123,99,4,4,2,20250|54325|76267|106529,Scd2|Elovl1|Fads1|Tecr,-0.29,hits
GO Biological Processes,19,GO:0015711,organic anion transport,19_GO:0051179 localization,-2.6,3.7,3.8,21160,399,99,7,7.1,2.6,14725|17254|20539|55951|66859|105727|216739,Lrp2|Slc3a2|Slc7a5|Mpc1|Slc16a9|Slc38a1|Acsl6,-0.29,hits
GO Biological Processes,19,GO:0007167,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-2.5,3,3.6,21160,636,99,9,9.1,2.9,12162|12978|16419|20377|20661|22340|27965|114249|278507,Bmp7|Csf1r|Itgb5|Sfrp1|Sort1|Vegfb|Spg21|Npnt|Wfikkn2,-0.25,hits
GO Biological Processes,19,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.5,5.1,4.1,21160,210,99,5,5.1,2.2,12162|16419|20377|114249|278507,Bmp7|Itgb5|Sfrp1|Npnt|Wfikkn2,-0.25,hits
GO Biological Processes,19,GO:0046496,nicotinamide nucleotide metabolic process,19_GO:0009987 cellular process,-2.5,6.7,4.4,21160,128,99,4,4,2,11676|14751|17449|21351,Aldoc|Gpi1|Mdh1|Taldo1,-0.25,hits
GO Biological Processes,19,GO:0019362,pyridine nucleotide metabolic process,19_GO:0009987 cellular process,-2.5,6.7,4.4,21160,128,99,4,4,2,11676|14751|17449|21351,Aldoc|Gpi1|Mdh1|Taldo1,-0.25,hits
GO Biological Processes,19,GO:1901136,carbohydrate derivative catabolic process,19_GO:0009987 cellular process,-2.5,5.1,4.1,21160,211,99,5,5.1,2.2,11676|14667|14751|17155|71665,Aldoc|Gm2a|Gpi1|Man1a|Fuca1,-0.25,hits
GO Biological Processes,19,GO:0001895,retina homeostasis,19_GO:0042592 homeostatic process,-2.5,10,5,21160,63,99,3,3,1.7,11932|12725|212541,Atp1b2|Clcn3|Rho,-0.25,hits
GO Biological Processes,19,GO:0019646,aerobic electron transport chain,19_GO:0009987 cellular process,-2.5,10,5,21160,63,99,3,3,1.7,12869|66694|66945,Cox8b|Uqcrfs1|Sdha,-0.25,hits
GO Biological Processes,19,GO:0032892,positive regulation of organic acid transport,19_GO:0051179 localization,-2.5,10,5,21160,63,99,3,3,1.7,20539|105727|216739,Slc7a5|Slc38a1|Acsl6,-0.25,hits
GO Biological Processes,19,GO:0046031,ADP metabolic process,19_GO:0009987 cellular process,-2.5,10,5,21160,63,99,3,3,1.7,11637|11676|14751,Ak2|Aldoc|Gpi1,-0.25,hits
GO Biological Processes,19,GO:0046364,monosaccharide biosynthetic process,19_GO:0009987 cellular process,-2.5,10,5,21160,64,99,3,3,1.7,11676|14751|17449,Aldoc|Gpi1|Mdh1,-0.24,hits
GO Biological Processes,19,GO:1902475,L-alpha-amino acid transmembrane transport,19_GO:0051179 localization,-2.5,10,5,21160,64,99,3,3,1.7,17254|20539|105727,Slc3a2|Slc7a5|Slc38a1,-0.24,hits
GO Biological Processes,19,GO:0090407,organophosphate biosynthetic process,19_GO:0009987 cellular process,-2.5,3.2,3.6,21160,529,99,8,8.1,2.7,11637|14732|14751|17449|54325|55951|66945|216739,Ak2|Gpam|Gpi1|Mdh1|Elovl1|Mpc1|Sdha|Acsl6,-0.24,hits
Reactome Gene Sets,6,R-MMU-9033241,Peroxisomal protein import,,-2.5,9.9,4.9,21160,65,99,3,3,1.7,11430|12359|22190,Acox1|Cat|Ubc,-0.23,hits
KEGG Pathway,24,mmu00010,Glycolysis / Gluconeogenesis - Mus musculus (house mouse),,-2.4,9.6,4.8,21160,67,99,3,3,1.7,11669|11676|14751,Aldh2|Aldoc|Gpi1,-0.2,hits
GO Biological Processes,19,GO:0072522,purine-containing compound biosynthetic process,19_GO:0009987 cellular process,-2.4,4.8,3.9,21160,221,99,5,5.1,2.2,11637|54325|55951|66945|216739,Ak2|Elovl1|Mpc1|Sdha|Acsl6,-0.2,hits
