"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Aatk",0.425,0.385,0.47,0.439,0.101879614019214,0.86353768665348,1,0.268837632326576,0.310182759297406,1,0.204379527447731,0.582747504429042,1
"AB124611",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abat",0.034,0.023,0.047,0.05,-0.415037499278844,0.597261412829571,1,0.467191042095405,0.628698265069537,1,0.240003437178452,0.564018671035121,1
"Abca1",0.057,0.149,0.136,0.145,1.50250034052918,0.0270998585624662,1,1.43476956440303,0.0451235615090946,1,1.31800594917973,0.0322720669199725,1
"Abca12",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abca13",0,0.006,0,0.005,0,0.484565081634466,1,-1.43969955351311,1,1,-0.344959063542704,0.535115850005975,1
"Abca14",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abca16",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abca17",0.011,0,0.004,0,-2,0.159698619290192,1,-1.43969955351311,0.464484001776295,1,-2.3449590635427,0.112603708143299,1
"Abca2",0.31,0.172,0.258,0.222,-0.762960802699151,0.013577578582292,1,-0.159591634320378,0.419779331883945,1,-0.451874267459215,0.116975636747443,1
"Abca3",0.138,0.08,0.127,0.095,-0.700439718141092,0.150842698808619,1,-0.140139271654205,0.809655870968073,1,-0.460436280962639,0.288794641064906,1
"Abca4",0.184,0.149,0.148,0.172,-0.112474729258413,0.512193254002886,1,0.145262947208043,0.55015393438502,1,0.333112841569934,0.913580840796482,1
"Abca5",0.218,0.167,0.169,0.158,-0.616671360448494,0.260608864735487,1,-0.503829890932828,0.285676933432475,1,-0.583118800737468,0.19586418127138,1
"Abca6",0,0.017,0.004,0,1,0.220670232607599,1,-0.439699553513114,0.548385080013418,1,-1.3449590635427,1,1
"Abca7",0.08,0.098,0.047,0.059,0.247927513443586,0.642735623137802,1,-0.854737052791956,0.241066175636104,1,-0.537604141485099,0.489918533184926,1
"Abca8a",0,0.023,0.017,0.009,2,0.156096023661599,1,1.36765536854449,0.223796633093793,1,0.240003437178452,0.376883826744552,1
"Abca8b",0,0.017,0.034,0.041,1.32192809488736,0.220667947707354,1,1.88222854137425,0.0829656898619357,1,1.97696903134466,0.0568339809613633,1
"Abca9",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcb10",0.069,0.063,0.051,0.072,-0.222392421336448,0.86118523213768,1,-0.546614757429625,0.53085291334438,1,-0.064851144349968,0.917604808431341,1
"Abcb11",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcb1a",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcb1b",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcb4",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcb6",0.08,0.069,0.085,0.063,-0.299560281858908,0.738347397716069,1,0.0838624025438999,0.895253338226818,1,-0.344959063542703,0.601378820220963,1
"Abcb7",0.092,0.103,0.131,0.14,0.15200309344505,0.761581678029939,1,0.560300446486887,0.317903597696003,1,0.529510054373437,0.24830904902204,1
"Abcb8",0.046,0.069,0.064,0.054,0.485426827170242,0.462568041010641,1,0.238372351599525,0.553289600997055,1,0.0335525597110271,0.76890959368141,1
"Abcb9",0.023,0.023,0.03,0.023,-0.263034405833794,1,1,-0.0246620542342697,0.748712348253304,1,-0.122566642206255,0.991214663904807,1
"Abcc1",0.218,0.132,0.148,0.118,-0.830074998557688,0.0678840415241377,1,-0.776734540790684,0.110156480004437,1,-1.07194056913629,0.0202327587823182,1
"Abcc10",0.092,0.138,0.136,0.122,0.53051471669878,0.281938171022042,1,0.477838286294914,0.287947395286623,1,0.343096930142556,0.447281754898461,1
"Abcc12",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcc2",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcc3",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcc4",0,0.006,0,0,0,0.484565081634466,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcc5",0.506,0.517,0.521,0.448,0.278535499373982,0.514198015330302,1,0.162964948941502,0.55463810674371,1,0.128972124789709,0.8400116427937,1
"Abcc6",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcc8",0.149,0.138,0.127,0.154,-0.192645077942396,0.816921619980544,1,-0.439699553513113,0.587907496020796,1,-0.135505697913754,0.932772869328335,1
"Abcc9",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcd1",0.069,0.04,0.051,0.059,-0.807354922057604,0.316690000186394,1,-0.546614757429625,0.53085291334438,1,-0.344959063542703,0.740950075225552,1
"Abcd2",0.345,0.362,0.347,0.344,0.0374747054186628,0.823706045260455,1,0.026618450709424,0.989119289603779,1,0.0509696127884358,0.941813545896656,1
"Abcd3",0.103,0.126,0.22,0.127,0.263034405833793,0.580678256136421,1,0.966292806162724,0.0183134374803288,1,0.377506960928387,0.550829337266258,1
"Abcd4",0.034,0.069,0.047,0.05,0.700439718141092,0.2612784493947,1,0.145262947208043,0.636897805603318,1,0.240003437178452,0.564018671035121,1
"Abce1",0.207,0.155,0.225,0.199,-0.438121112391885,0.299429968749372,1,-0.0246620542342688,0.784907074339635,1,-0.122566642206255,0.866229610227395,1
"Abcf1",0.149,0.138,0.076,0.104,-0.0524674198941355,0.832506830342685,1,-0.854737052791957,0.0522729819460905,1,-0.508457795825583,0.273339697316197,1
"Abcf2",0.161,0.126,0.14,0.149,-0.563900885193326,0.410931420332108,1,-0.439699553513113,0.584178255634007,1,-0.344959063542703,0.742614678953076,1
"Abcf3",0.092,0.138,0.089,0.136,0.53051471669878,0.281938171022042,1,-0.150192936318128,0.935238941277178,1,0.529510054373437,0.28523072172919,1
"Abcg1",0.115,0.04,0.093,0.104,-1.4594316186373,0.0215815580221878,1,-0.255274982375686,0.58138188286176,1,-0.049503180016532,0.8134466380408,1
"Abcg2",0,0.006,0.008,0.018,0,0.484565081634466,1,0.145262947208043,0.392526420100124,1,0.976969031344659,0.2086181968134,1
"Abcg3",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcg4",0.161,0.172,0.11,0.149,0.263034405833794,0.759069415962807,1,-0.439699553513113,0.233323991316386,1,-0.0819246577089094,0.824929666552427,1
"Abcg5",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abcg8",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abhd10",0.138,0.109,0.165,0.158,-0.584962500721156,0.464036218740016,1,0.0109618554964523,0.599705529090656,1,-0.00392214570763638,0.701701369841961,1
"Abhd11",0.069,0.029,0.072,0.1,-1.22239242133645,0.128763547402856,1,-0.0771294741284048,0.925596292116162,1,0.432648515120849,0.397474771809459,1
"Abhd12",0.287,0.207,0.28,0.326,-0.415037499278844,0.168789565919183,1,0.000873037872868299,0.924836952941857,1,0.205238019017776,0.472662762373365,1
"Abhd13",0.184,0.069,0.119,0.158,-1.28010791919274,0.00518971074216654,1,-0.66918139963588,0.131541696545338,1,-0.26249690335073,0.590653168204474,1
"Abhd14a",0.069,0.144,0.089,0.122,0.893084796083488,0.0802619051093102,1,0.337908025150439,0.560118905946294,1,0.847686014399693,0.167965146755182,1
"Abhd14b",0.322,0.328,0.292,0.303,0.175086706558091,0.785842243962571,1,0.0818375670664095,0.808067281430317,1,0.0583966306885053,0.875367737925792,1
"Abhd15",0,0.006,0,0.009,0,0.484565081634466,1,-1.43969955351311,1,1,0.240003437178452,0.376883826744552,1
"Abhd16a",0.299,0.247,0.301,0.258,-0.334419039070559,0.354078681894523,1,0.0242475462466774,0.945003336203046,1,-0.180572245641821,0.49451515899865,1
"Abhd17a",0.299,0.264,0.284,0.299,-0.454565863465481,0.397470941471295,1,-0.256835496363303,0.656625893816164,1,0.000176422505984153,0.998590017991255,1
"Abhd17b",0.172,0.201,0.208,0.253,0.0824621601919731,0.610844073781035,1,0.116693795011272,0.512872820762343,1,0.498315432769844,0.129471392466014,1
"Abhd17c",0.057,0.098,0.089,0.095,0.584962500721157,0.272443363173052,1,0.560300446486887,0.349975980523407,1,0.655040936457297,0.280833653300064,1
"Abhd18",0.149,0.098,0.148,0.086,-0.485426827170242,0.226148094708961,1,0.000873037872868299,0.998261518147552,1,-0.628752029543294,0.108822678220335,1
"Abhd2",0.08,0.132,0.136,0.095,0.494764691749578,0.226063972012742,1,0.422796922736952,0.190704539055071,1,0.0535903129475717,0.699194200999728,1
"Abhd3",0.057,0.04,0.034,0.014,-0.584962500721156,0.533201355272688,1,-0.854737052791956,0.34082065165153,1,-1.92992156426386,0.0296951767409555,1
"Abhd4",0.069,0.092,0.034,0.063,0.440572591385981,0.516577526634066,1,-1.0771294741284,0.171144024298408,1,-0.245423389991789,0.85870990087341,1
"Abhd5",0.034,0.052,0.013,0.045,0.321928094887362,0.533201355272688,1,-1.43969955351311,0.200330394807488,1,0.114472555094594,0.674333616555867,1
"Abhd6",0.023,0.075,0.085,0.059,1.22239242133645,0.0917688495922068,1,1.43476956440303,0.0508567970696206,1,0.976969031344659,0.188485848202756,1
"Abhd8",0.425,0.351,0.462,0.43,-0.377069649079823,0.237045370147237,1,-0.0723284878645835,0.738748200879363,1,0.0446077482200224,0.8113258848642,1
"Abi1",0.253,0.27,0.292,0.276,0.142957953842043,0.714074084427942,1,0.145262947208043,0.499429272042366,1,0.0924462487645952,0.678706200984229,1
"Abi2",0.448,0.362,0.479,0.376,-0.625604485218502,0.0631969576224696,1,-0.139304620175392,0.97000088039595,1,-0.485136721590964,0.118544355744854,1
"Abi3",0,0.006,0,0,0,0.484565081634466,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abi3bp",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abitram",0.046,0.063,0.03,0.041,0.263034405833794,0.575063988134,1,-0.761627648400475,0.475328071514818,1,-0.344959063542703,0.838365692801653,1
"Abl1",0.069,0.109,0.127,0.113,0.514573172829758,0.300382205221589,1,0.707141834816158,0.142539997772168,1,0.548125732540785,0.248424139631201,1
"Abl2",0.138,0.195,0.178,0.19,0.509013647487857,0.239640343611274,1,0.414449580023432,0.367109450455987,1,0.509190069993842,0.263663675174342,1
"Ablim1",0.161,0.132,0.136,0.176,-0.785875194647152,0.44562706793526,1,-0.726003738669754,0.490570465956698,1,-0.37410540920222,0.875161125582664,1
"Ablim2",0.011,0.011,0.004,0.009,-0.415037499278844,1,1,-1.43969955351311,0.464484001776295,1,-0.759996562821548,0.847619804102491,1
"Ablim3",0.023,0.057,0.072,0.041,0.874469117916141,0.21179320139378,1,1.14526294720804,0.0975897024302826,1,0.392006530623503,0.452358195028089,1
"Abo",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Abr",0.805,0.638,0.623,0.638,-0.287281952080471,0.0348652147386996,1,-0.453120069275435,0.000884359021244198,1,-0.325059506104998,0.00729428616143928,1
"Abracl",0,0,0.008,0,-1,1,1,0.145262947208043,0.392526420100124,1,-1.3449590635427,1,1
"Abraxas1",0.057,0.04,0.047,0.068,-0.584962500721156,0.533201355272688,1,-0.439699553513112,0.691731592022884,1,0.070078435736141,0.740585801319055,1
"Abraxas2",0.057,0.057,0.076,0.063,-0.125530882083859,1,1,0.297266040653093,0.556599766841955,1,-0.0230309686553407,0.848635878602106,1
"Abt1",0,0.034,0.017,0.063,1.8073549220576,0.0809072973259993,1,0.882228541374249,0.223801127723315,1,2.6550409364573,0.0165381135787097,1
"Abtb1",0.057,0.098,0.14,0.09,0.362570079384708,0.285536851466348,1,0.840408365679623,0.0461981441188589,1,0.371247970456706,0.348725214274286,1
"Abtb2",0.034,0.075,0.055,0.059,0.807354922057604,0.203438263428492,1,0.367655368544491,0.451017908438461,1,0.742503777707636,0.378979022713871,1
"AC150683.1",0,0.006,0.004,0,0,0.484565081634466,1,-0.439699553513114,0.548385080013418,1,-1.3449590635427,1,1
"AC151602.1",0,0,0,0.005,-1,1,1,-1.43969955351311,1,1,-0.344959063542704,0.535115850005975,1
"Acaa1a",0.034,0.034,0.034,0.023,-0.192645077942396,1,1,-0.269774552070801,0.981243783470126,1,-0.759996562821548,0.558250157082812,1
"Acaa1b",0,0.006,0.004,0,0,0.484565081634466,1,-0.439699553513114,0.548385080013418,1,-1.3449590635427,1,1
"Acaa2",0,0.006,0.017,0.032,0,0.484565081634466,1,1.14526294720804,0.223796633093793,1,1.6550409364573,0.0942125763693464,1
"Acaca",0.184,0.201,0.178,0.163,0,0.77897860417401,1,-0.195773970627024,0.861447935061685,1,-0.270958482098926,0.640534938742369,1
"Acacb",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acad10",0.011,0.023,0.047,0.05,0.321928094887362,0.526292019243707,1,1.14526294720804,0.140049183440091,1,1.35548065459839,0.118671647029932,1
"Acad11",0.103,0.103,0.123,0.09,-0.074000581443777,1,1,0.145262947208043,0.632868254020625,1,-0.274569735651306,0.727973531668507,1
"Acad12",0,0.006,0,0,0,0.484565081634466,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acad8",0.172,0.167,0.106,0.122,0,0.941297475564234,1,-0.772274892599984,0.105970547932177,1,-0.525531309184524,0.250454945041764,1
"Acad9",0.092,0.132,0.131,0.113,0.263034405833793,0.364022719432189,1,0.367655368544491,0.340892383379857,1,0.333112841569934,0.576009290990109,1
"Acadl",0,0,0.013,0.005,-1,1,1,0.882228541374249,0.293321808689021,1,-0.344959063542704,0.535115850005975,1
"Acadm",0.08,0.034,0.047,0.05,-1.36257007938471,0.105699410211988,1,-1.02466205423427,0.23347486124363,1,-0.92992156426386,0.294052932800749,1
"Acads",0,0.034,0.025,0.014,1.8073549220576,0.0809072973259993,1,1.36765536854449,0.134664031605415,1,0.655040936457296,0.2774344782537,1
"Acadsb",0.264,0.201,0.169,0.176,-0.415037499278844,0.24892471594966,1,-0.747821848875445,0.0501374155961943,1,-0.687846777065712,0.0746945374115331,1
"Acadvl",0.069,0.063,0.089,0.077,0,0.873942349186057,1,0.145262947208043,0.574443474884621,1,0.114472555094594,0.804114215485956,1
"Acan",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acap1",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acap2",0.264,0.155,0.136,0.149,-0.726981505593584,0.0377496478771906,1,-0.632344631455509,0.00989490876564474,1,-0.72046819863491,0.0228392447472536,1
"Acap3",0.391,0.322,0.39,0.294,-0.232173442129033,0.318607331638054,1,0.0923140672590843,0.870877983637242,1,-0.306484915728068,0.135275696151783,1
"Acat1",0.253,0.178,0.182,0.172,-0.45567948377619,0.172470214525021,1,-0.501100098177256,0.161608241949013,1,-0.503656809561762,0.119659874131317,1
"Acat2",0.034,0.034,0.013,0.036,-0.192645077942396,1,1,-1.43969955351311,0.200330394807488,1,-0.175034062100392,0.943613908420128,1
"Acat3",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acbd3",0.23,0.172,0.199,0.19,-0.459431618637298,0.262473448759809,1,-0.284421328035202,0.530174952486795,1,-0.312537585850326,0.433122435821732,1
"Acbd4",0.034,0.023,0.021,0.023,-0.678071905112638,0.590835291147717,1,-0.854737052791957,0.497468314225488,1,-0.759996562821548,0.558250157082812,1
"Acbd5",0.195,0.178,0.178,0.136,-0.118644496498619,0.756124411767729,1,-0.228195448319401,0.701681358135439,1,-0.592886576986289,0.186317040180493,1
"Acbd6",0.368,0.299,0.352,0.371,-0.278716028066063,0.296542510736195,1,0.0373476080411557,0.952858644712186,1,0.000176422505984153,0.951674349165863,1
"Acbd7",0,0,0.008,0.005,-1,1,1,0.145262947208043,0.392526420100124,1,-0.344959063542704,0.535115850005975,1
"Accs",0.023,0.063,0.03,0.041,1,0.16070062900292,1,-0.0246620542342697,0.748712348253304,1,0.529510054373437,0.449628915599877,1
"Accsl",0.011,0.006,0.004,0.018,-1,0.620457223017341,1,-1.43969955351311,0.464484001776295,1,-0.0230309686553412,0.682514965427142,1
"Acd",0.207,0.086,0.229,0.122,-1,0.00746758402682,1,0.195015982405143,0.639802018590356,1,-0.734905581858717,0.0615462346914744,1
"Ace",0.218,0.201,0.22,0.262,-0.166009951438929,0.723759042030165,1,0.0811326097883274,0.957625174360163,1,0.153846793428738,0.458386022307123,1
"Ace2",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acer1",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acer2",0.161,0.08,0.123,0.136,-1,0.048488381937031,1,-0.241760175901204,0.401713939898006,1,-0.303138887848077,0.547931762078425,1
"Acer3",0.057,0.063,0.068,0.05,0,0.857234905152338,1,0.0628007870160707,0.740225411570608,1,-0.344959063542703,0.785908224631851,1
"Ache",0.356,0.276,0.28,0.271,-0.299560281858908,0.219302832718258,1,-0.352236712262774,0.188109008010815,1,-0.477062599550048,0.113584270163753,1
"Acin1",0.345,0.431,0.369,0.439,0.516575525740906,0.114755953623522,1,0.131842431445722,0.64904189485053,1,0.462395858514901,0.110614938063478,1
"Ackr1",0.885,0.701,0.809,0.783,-0.653349475701406,7.64659232919391e-06,0.125755857445923,-0.436734095036552,0.000692003671625399,1,-0.572804040914197,6.11796173745342e-05,1
"Ackr2",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Ackr3",0,0,0.013,0.009,-1,1,1,0.560300446486886,0.293323365386323,1,0.240003437178452,0.376883826744552,1
"Ackr4",0,0,0,0.005,-1,1,1,-1.43969955351311,1,1,-0.344959063542704,0.535115850005975,1
"Acly",0.437,0.454,0.538,0.557,0.163498732282879,0.614151053541859,1,0.282766470957978,0.144764102775191,1,0.412064182964756,0.0481693830785158,1
"Acnat1",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Aco1",0.057,0.149,0.148,0.136,1.27301849440642,0.0297516567042885,1,1.22326545920932,0.0274649619809135,1,1.15754127698648,0.049705447032431,1
"Aco2",0.172,0.19,0.216,0.186,-0.0780025120012731,0.804847913766163,1,0.0672604352067698,0.458137637924101,1,-0.166621822284191,0.879261597916125,1
"Acod1",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acot1",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acot11",0,0.006,0.004,0,0,0.484565081634466,1,-0.439699553513114,0.548385080013418,1,-1.3449590635427,1,1
"Acot12",0,0,0,0.005,-1,1,1,-1.43969955351311,1,1,-0.344959063542704,0.535115850005975,1
"Acot13",0.034,0.046,0.064,0.054,-0.15200309344505,0.680103261151502,1,0.238372351599525,0.326151856155511,1,0.0335525597110271,0.483071198609387,1
"Acot2",0,0.023,0.025,0.014,1.32192809488736,0.156102193820659,1,1.36765536854449,0.134664031605415,1,0.655040936457296,0.2774344782537,1
"Acot4",0,0.006,0,0,1,0.484565081634466,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acot6",0.011,0.006,0.008,0,-1,0.620457223017341,1,-0.854737052791957,0.805258298146737,1,-2.3449590635427,0.112603708143299,1
"Acot7",0.195,0.184,0.203,0.208,-0.0406419844973462,0.858267599754251,1,0.171735158569234,0.810798766893717,1,0.240003437178453,0.712690769561918,1
"Acot8",0.069,0.011,0.047,0.054,-2.22239242133645,0.0113726975296995,1,-0.66209197484956,0.426704356913658,1,-0.451874267459215,0.623313359686585,1
"Acot9",0.011,0.006,0.004,0.018,-1,0.620457223017341,1,-1.43969955351311,0.464484001776295,1,-0.0230309686553412,0.682514965427142,1
"Acox1",0.184,0.195,0.25,0.244,0.0780025120012731,0.826510625462949,1,0.390375445044574,0.222611118125227,1,0.392006530623503,0.246449968988512,1
"Acox2",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acox3",0.115,0.075,0.034,0.063,-0.678071905112637,0.279289169011707,1,-1.85473705279196,0.00474279758447449,1,-1.02303096865534,0.124047514647204,1
"Acoxl",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acp1",0.264,0.167,0.199,0.167,-0.45567948377619,0.0873089585931341,1,-0.324222336093177,0.241747227659342,1,-0.537604141485099,0.0669713810721595,1
"Acp2",0.057,0.069,0.076,0.122,0.222392421336448,0.717233701924493,1,0.223265459209316,0.561980853142813,1,0.928059430863713,0.0934019052160051,1
"Acp5",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acp6",0.092,0.057,0.059,0.045,-0.46948528330122,0.309430538999911,1,-0.702733959346907,0.303625343761738,1,-1.05545244634772,0.116912339503446,1
"Acpp",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acr",0.034,0.011,0.025,0.036,-1.41503749927884,0.203723062808691,1,-0.632344631455509,0.663015594150644,1,-0.175034062100392,0.943613908420128,1
"Acrbp",0.184,0.178,0.102,0.081,-0.0430687218918862,0.927146380950037,1,-0.82672267662236,0.0492518736415513,1,-1.18449439134946,0.0101138745341786,1
"Acrv1",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acsbg1",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acsbg2",0,0.006,0.008,0.009,0,0.484565081634466,1,0.145262947208043,0.392526420100124,1,0.240003437178452,0.376883826744552,1
"Acsf2",0,0,0.004,0.005,-1,1,1,-0.439699553513114,0.548385080013418,1,-0.344959063542704,0.535115850005975,1
"Acsf3",0.161,0.149,0.14,0.14,-0.229481846122767,0.771019774019559,1,-0.397879377818486,0.594877954418565,1,-0.432421904793042,0.594935849008683,1
"Acsl1",0.069,0.092,0.068,0.081,0.362570079384708,0.523547244653719,1,-0.159591634320377,0.971787875180697,1,0.169614109287055,0.707707752119524,1
"Acsl3",0.103,0.224,0.157,0.136,1.48542682717024,0.0155063235903675,1,1.14526294720804,0.186621445861422,1,0.918075342291091,0.387922073619171,1
"Acsl4",0.069,0.098,0.076,0.095,0.362570079384708,0.442682412290339,1,0.000873037872868299,0.825830057891812,1,0.30711763303699,0.468859150622652,1
"Acsl5",0.011,0.006,0,0,-1,0.620457223017341,1,-2.43969955351311,0.100998582332957,1,-2.3449590635427,0.112603708143299,1
"Acsl6",0.287,0.333,0.292,0.258,0.321928094887362,0.361863857615316,1,0.145262947208043,0.821712760777164,1,-0.086224795142535,0.675177536264319,1
"Acsm1",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acsm5",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acss1",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acss2",0.08,0.057,0.051,0.086,-0.540568381362703,0.480460308765165,1,-0.739259835372021,0.317508639754175,1,-0.0230309686553407,0.877018678334969,1
"Acss3",0,0.011,0,0,0.584962500721156,0.319170922843758,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Acta1",0,0,0,0.005,-1,1,1,-1.43969955351311,1,1,-0.344959063542704,0.535115850005975,1
"Acta2",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Actbl2",0,0,0,0,-1,1,1,-1.43969955351311,1,1,-1.3449590635427,1,1
"Actc1",0.023,0.052,0.102,0.054,1,0.275920126447435,1,2.18479131139468,0.0206393590510471,1,1.4623958585149,0.230447576563776,1
"Actg1",0.207,0.322,0.36,0.448,0.690315500867385,0.0513878801618004,1,1.04338333318883,0.00606368108933127,1,1.30413377459817,6.92607574095198e-05,1
