"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Aak1",0.379,0.345,0.353,0.356,-0.190790150801915,6.77766861696916e-06,0.111465538074675,-0.260335643843333,4.76732270256686e-07,0.00784033891664146,-0.278902627373556,1.16574396016862e-07,0.00191718251689331
"Aamdc",0.068,0.069,0.08,0.077,0.00728279733225978,0.857702444304215,1,0.167791409520602,0.00422698787113674,1,0.085517349332473,0.0363857514565916,1
"Aamp",0.137,0.154,0.152,0.177,0.139271480837109,0.00517985177884011,1,0.0443849471956375,0.020774569774548,1,0.278936699951332,4.54371430715483e-12,7.47259254954683e-08
"Aanat",0.002,0.001,0.001,0.002,-1.76475850765968,0.0316351624630783,1,-1.49367469912841,0.0324622675581503,1,-0.568841872822279,0.39798280814185,1
"Aar2",0.032,0.031,0.035,0.034,0.0471024931498318,0.877331176645179,1,0.108732936052156,0.311825166859292,1,0.00876237135771429,0.592804234382616,1
"Aard",0.001,0.002,0.003,0.002,0.820203993061472,0.318957113147202,1,1.29059660981615,0.00316076524688805,1,0.672166226681515,0.249113566215873,1
"Aars",0.25,0.238,0.266,0.286,-0.0973372238930716,0.0736363875673635,1,0.00363498356542968,0.0877424300342886,1,0.110808289858446,3.0135346365662e-06,0.0495605906329678
"Aarsd1",0.108,0.114,0.123,0.15,0.0535664557908979,0.2452116131099,1,0.134882990480217,0.00485871797121127,1,0.46042653456609,3.89935146642555e-16,6.41287342168346e-12
"Aasdh",0.042,0.045,0.046,0.048,0.144267832292827,0.314347567474912,1,0.0515615232771358,0.225792824386141,1,0.133614190917318,0.0531547877050602,1
"Aasdhppt",0.131,0.131,0.154,0.143,-0.0317098392717443,0.892705283903364,1,0.115205791575549,0.000206890323284243,1,0.00464004973971432,0.0489947159958973,1
"Aass",0,0,0,0.001,-1.64928129023975,0.210462757476556,1,-1.96315998242963,0.162646870384782,1,0.672166226681515,0.400894707334727,1
"Aatf",0.055,0.044,0.058,0.054,-0.331406525446405,0.00588510283940092,1,-0.010176608931117,0.435512766052639,1,-0.138444936349162,0.765478207172972,1
"Aatk",0,0.001,0.003,0.002,2.67264680464761,0.0113528673784485,1,3.45187751684921,1.97261545312074e-05,0.324416337420237,2.67216622668152,0.00682041533349017,1
"AB124611",0,0,0,0,-0.234243790960903,0.863344205618894,1,-1.54812248315079,0.323553878712171,1,-1.91279627403964,0.262625106945568,1
"Abat",0.001,0.001,0.003,0.004,-0.163854463069505,0.458761826634834,1,1.66910823306988,0.00854617868407838,1,2.05067784993525,0.000467062135677468,1
"Abca1",0.03,0.042,0.045,0.048,0.588988875600706,0.000134692540438684,1,0.520088095208647,8.32756007946619e-07,0.0136955053066901,0.566813226535288,1.77262464968652e-09,2.91525849887446e-05
"Abca12",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Abca13",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,1.99409432156888,0.206848460079155,1
"Abca14",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Abca16",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Abca17",0,0.001,0,0,2.15807363181786,0.104305132419252,1,1.03684001757037,0.305054999713366,1,0.257128727402671,0.701112599586812,1
"Abca2",0.08,0.072,0.073,0.067,-0.191037843360441,0.0611856213069849,1,-0.244601631070122,0.0720241418473787,1,-0.37333646878458,0.000801848565178586,1
"Abca3",0.079,0.075,0.088,0.084,-0.0859731553899779,0.384771587068661,1,0.0979886730953514,0.0400321258360976,1,-0.020486662027722,0.257539959134293,1
"Abca4",0.79,0.795,0.818,0.805,0.0456834920201954,0.082048111650945,1,0.0352623486585415,0.0399522692837766,1,-0.068940965912708,0.00783564696162976,1
"Abca5",0.128,0.092,0.121,0.11,-0.470506967999057,4.09773089091238e-11,6.7391282231945e-07,-0.136466589082902,0.161211752502383,1,-0.349137286526706,8.82343217082615e-05,1
"Abca6",0.002,0.001,0.001,0.002,-0.819206291682059,0.0897528762408461,1,-1.32573006181434,0.0668294954856261,1,-0.327833773318483,0.823533947283344,1
"Abca7",0.035,0.042,0.049,0.051,0.248734677470022,0.0372101745288972,1,0.316192269330261,3.31646734864774e-05,0.545426220158607,0.35771048685353,1.35612611001218e-06,0.0223028500052603
"Abca8a",0.003,0.002,0.004,0.008,-0.596813870345612,0.17263902191227,1,0.708217270108999,0.150848748947008,1,1.56113491429277,1.18813041666282e-05,0.195399928324368
"Abca8b",0,0,0,0.002,-0.064318789518591,0.858708885686802,1,-0.378197481708474,0.675438409704375,1,2.31602241645624,0.0180096557238163,1
"Abca9",0,0,0,0,0.350718709760253,1,1,1.03684001757037,0.311195202016953,1,-0.327833773318485,1,1
"Abcb10",0.038,0.05,0.048,0.048,0.438689631678245,0.000965968108089385,1,0.296991914871043,0.00381149250097876,1,0.299689189630718,0.00115664408315564,1
"Abcb11",0,0,0,0,-1.2342437909609,0.210462757476556,1,-0.548122483150786,0.578728714745346,1,0.0872037259603591,0.819979651939182,1
"Abcb1a",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Abcb1b",0,0,0,0,2.67264680464761,0.0504688196404788,1,1.62180251829153,0.152046682378643,1,1.99409432156888,0.122092974262929,1
"Abcb4",0,0,0,0,1.35071870976025,0.258856439476242,1,1.62180251829153,0.311195202016953,1,0.672166226681515,0.372134749522318,1
"Abcb6",0.035,0.042,0.051,0.053,0.18866195165128,0.0375695041350975,1,0.453004182303498,7.36784892948731e-07,0.0121171643494348,0.502522974100736,1.41170600967814e-08,0.000232169170351666
"Abcb7",0.083,0.089,0.098,0.097,0.0702060886037934,0.285505388404733,1,0.171938189974445,0.00191680415528908,1,0.139131518004221,0.00259865606951588,1
"Abcb8",0.028,0.035,0.036,0.043,0.37986505541977,0.0150879740411822,1,0.275127761068479,0.00860761562836516,1,0.552511910934327,1.78376321872583e-07,0.0029335769895165
"Abcb9",0.01,0.015,0.013,0.012,0.619207545686154,0.0215903066620003,1,0.435389394060644,0.107210802114867,1,0.321259064822388,0.227746452364179,1
"Abcc1",0.107,0.091,0.097,0.096,-0.209820317021686,0.00310551565814924,1,-0.218053855683975,0.0440947377692503,1,-0.240453728994385,0.0199685881248521,1
"Abcc10",0.075,0.083,0.078,0.079,0.162697658343304,0.0971341248700518,1,-0.0530310127545666,0.558638570930504,1,-0.0304279975651904,0.425657463735328,1
"Abcc12",0,0,0,0,0.350718709760253,1,1,1.03684001757037,0.311195202016953,1,0.672166226681515,0.372134749522318,1
"Abcc2",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,1.25712872740267,0.206848460079155,1
"Abcc3",0,0,0,0,0.350718709760253,1,1,1.03684001757037,0.311195202016953,1,-0.327833773318485,1,1
"Abcc4",0,0,0,0,0.350718709760253,1,1,1.62180251829153,0.152046682378643,1,2.67216622668152,0.0742137048235141,1
"Abcc5",0.209,0.189,0.2,0.197,-0.168052111551736,0.00326146994548999,1,-0.203770871945027,0.0502915473976636,1,-0.23125602245733,0.0097448342260461,1
"Abcc6",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,1.67216622668152,0.12209297468061,1
"Abcc8",0,0.002,0.001,0.001,2.43818155101059,0.0165347582425083,1,1.94373061317889,0.0467190707043994,1,1.9200937401251,0.0266231340679717,1
"Abcc9",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Abcd1",0.021,0.019,0.023,0.021,-0.113228389999537,0.5563237659384,1,0.0440355189745745,0.347968502200404,1,-0.0708231551124596,0.820463681468737,1
"Abcd2",0.054,0.065,0.084,0.076,0.327115810456831,0.00823111136827076,1,0.601171185519396,7.30671223562058e-13,1.20166189427016e-08,0.459737711989567,6.46636174261777e-09,0.000106345785219092
"Abcd3",0.046,0.049,0.055,0.053,0.0458641282318322,0.413348148406202,1,0.180575495031819,0.00646197733281405,1,0.13534024700463,0.0276965558351101,1
"Abcd4",0.035,0.044,0.049,0.044,0.332571363049993,0.00716855322926297,1,0.449621542908846,1.09190024864178e-05,0.179573914891627,0.223682244309531,0.00300682888990757,1
"Abce1",0.082,0.074,0.091,0.094,-0.101089667674019,0.0913009563038301,1,0.0801335283441214,0.0784201383052518,1,0.0919729701082321,0.00880761547852937,1
"Abcf1",0.113,0.117,0.141,0.143,0.0621697394911642,0.446252114798885,1,0.278400683261505,5.41647007381243e-07,0.00890792668339192,0.276161919565275,1.55389420130289e-08,0.000255553440346273
"Abcf2",0.082,0.093,0.1,0.103,0.230863051829743,0.0282767111036992,1,0.239789206326244,0.000217755781781517,1,0.2870819495043,4.60294496678948e-06,0.0757000329238197
"Abcf3",0.1,0.097,0.1,0.11,-0.0747569387078215,0.554096189870681,1,-0.126599284626987,0.850548829338426,1,-0.021140823032042,0.0809084685549323,1
"Abcg1",0.149,0.139,0.156,0.133,-0.109868554470234,0.114298750521839,1,-0.00694455073270905,0.270311746437988,1,-0.246969787888176,0.0014801843991409,1
"Abcg2",0,0,0,0,0.350718709760253,1,1,2.03684001757037,0.0793711204857552,1,1.99409432156888,0.206848460079155,1
"Abcg3",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Abcg4",0.257,0.292,0.269,0.298,0.194317152417686,4.46262260575817e-06,0.0733922913742989,-0.0543675424518362,0.364781157934485,1,0.131797457223786,1.33113429320223e-07,0.00218918345860038
"Abcg5",0,0,0,0,0.350718709760253,1,1,1.62180251829153,0.152046682378643,1,-0.327833773318485,1,1
"Abcg8",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Abhd10",0.1,0.092,0.106,0.107,-0.0831778167699069,0.110004893916087,1,0.0163982199563635,0.279233171642849,1,0.0139425457666738,0.164660023075843,1
"Abhd11",0.103,0.088,0.1,0.1,-0.197901943897183,0.00360925215834723,1,-0.148253862343102,0.410550251728419,1,-0.146828610931962,0.446826961632642,1
"Abhd12",0.117,0.113,0.14,0.139,-0.110299857712549,0.399251601684955,1,0.179295127516257,5.21720590556337e-05,0.858021683228952,0.167708397943816,5.00410849836824e-05,0.82297568364164
"Abhd13",0.081,0.079,0.082,0.097,-0.0465683873811726,0.606346059772126,1,-0.0448052475311242,0.865214272368028,1,0.199777674299372,0.000569449418785233,1
"Abhd14a",0.352,0.376,0.388,0.361,0.0811303117762925,0.00554021950347964,1,0.0751528292014867,0.0004047219005138,1,-0.143000564579999,0.433261372458943,1
"Abhd14b",0.113,0.105,0.104,0.095,-0.0260994672881005,0.153586127922732,1,-0.226678595363417,0.0459181118032541,1,-0.339987973603113,5.80081288010206e-05,0.954001686261585
"Abhd15",0,0,0,0,2.67264680464761,0.0504688196404788,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Abhd16a",0.095,0.096,0.104,0.11,-0.0120913189041585,0.753693396416306,1,0.0485489111586315,0.071923614633581,1,0.141184905288708,0.00143476774076174,1
"Abhd17a",0.179,0.203,0.189,0.222,0.165066835238823,0.000469426955089665,1,0.000398021602309839,0.185746195860122,1,0.253853595369811,2.027529793012e-11,3.33447549758753e-07
"Abhd17b",0.167,0.177,0.189,0.208,0.0428447054304399,0.133604078080505,1,0.0880653409255436,0.000765695204730004,1,0.230817450286825,4.37796576101811e-11,7.20000249057038e-07
"Abhd17c",0.027,0.033,0.037,0.039,0.257206823837108,0.0477927991145265,1,0.444312239729029,0.000383357453621977,1,0.418757845155687,1.13590926926676e-05,0.186811638423612
"Abhd18",0.112,0.078,0.076,0.073,-0.581561149124334,3.25757695725757e-11,5.3574110639058e-07,-0.698348858340628,2.02483535383151e-14,3.33004422291131e-10,-0.745540459373312,2.55608999387308e-19,4.20374560392367e-15
"Abhd2",0,0,0.001,0,1.93568121048141,0.110277150809802,1,2.62180251829153,0.0427817845505515,1,1.25712872740267,0.372134749522318,1
"Abhd3",0.035,0.043,0.048,0.045,0.374026083252321,0.0082330045980233,1,0.411369792743839,5.67961553883445e-05,0.934069571516714,0.316961976919855,0.000982454920433681,1
"Abhd4",0.137,0.118,0.15,0.159,-0.184341092779799,0.00189372541329256,1,0.054393938053614,0.0296941493521814,1,0.152221646925217,0.000119221196316387,1
"Abhd5",0.028,0.029,0.036,0.038,0.0445110729946565,0.54857733020821,1,0.294115154115479,0.00480938568456536,1,0.397590198965031,0.000166571234242728,1
"Abhd6",0.025,0.024,0.028,0.033,0.0794166879428584,0.939700903024309,1,0.180575495031819,0.15599510620869,1,0.363062172151738,0.00148113726370973,1
"Abhd8",0.181,0.228,0.233,0.251,0.374349939141357,5.76322310879727e-12,9.47819672472799e-08,0.364016667735895,4.20190869604246e-15,6.91045904151144e-11,0.484208271253333,1.82161131676556e-28,2.99582197155264e-24
"Abi1",0.144,0.153,0.16,0.175,0.073800349790456,0.157471813600154,1,0.0689905411740761,0.0132862064363528,1,0.160492944357552,4.41099903033774e-07,0.00725432900529345
"Abi2",0.151,0.154,0.176,0.175,0.0545866157502277,0.534145788732477,1,0.139215317916703,7.4001013702724e-05,1,0.105676386031839,8.37210112763011e-05,1
"Abi3",0,0,0,0,0.350718709760253,1,1,2.03684001757037,0.311195202016953,1,2.25712872740267,0.12209297468061,1
"Abi3bp",0,0,0,0,-1.2342437909609,0.210462757476556,1,-1.54812248315079,0.162646870384782,1,-1.91279627403964,0.113115962624247,1
"Abitram",0.033,0.028,0.034,0.033,-0.204496447566851,0.13796377263511,1,0.0909166903261625,0.603364235139584,1,-0.0506755485511441,0.890329595197467,1
"Abl1",0.061,0.056,0.064,0.067,-0.126502222320573,0.202381917407883,1,-0.0102085552340609,0.413699109214818,1,0.0180675325166115,0.117923713272112,1
"Abl2",0.093,0.105,0.114,0.119,0.184507211117004,0.0152370249871207,1,0.197739511503816,4.52317598178486e-05,0.743881521964338,0.257679479476888,1.15393828609048e-07,0.00189776690530441
"Ablim1",0.184,0.209,0.232,0.213,0.134442402436753,0.000537469102953747,1,0.212411582153825,2.48003225633005e-11,4.0786610487604e-07,0.06313596599853,4.2155462765101e-05,0.693288740634851
"Ablim2",0.002,0.002,0.002,0.002,0.128326288423805,0.791917857298706,1,-0.107549891764805,0.94478945511708,1,0.186739399511275,0.459697323346891,1
"Ablim3",0,0.001,0.001,0.001,2.93568121048141,0.0239041930737817,1,3.35876811245773,0.0041649845878791,1,2.99409432156888,0.0287659161410983,1
"Abo",0,0,0,0,-1.2342437909609,0.210462757476556,1,-1.54812248315079,0.162646870384782,1,-1.91279627403964,0.113115962624247,1
"Abr",0.002,0.002,0,0.006,0.481963243038505,0.503601512516025,1,-2.77051490448723,0.00191930865378526,1,1.48930216953171,0.000152038451873269,1
"Abracl",0,0,0,0.001,0.350718709760253,1,1,1.03684001757037,0.311195202016953,1,3.25712872740267,0.0115658706121255,1
"Abraxas1",0.053,0.068,0.07,0.065,0.311926226763194,0.000419512128867449,1,0.331423259278985,1.66261130034678e-05,0.273433054455032,0.233380124630064,0.00108748155570013,1
"Abraxas2",0.053,0.041,0.048,0.047,-0.288399561007808,0.00151802207649452,1,-0.25875392950353,0.105454419141311,1,-0.248073922586022,0.0676981651276284,1
"Abt1",0.025,0.026,0.028,0.026,0.0956770946799894,0.663094824250144,1,0.176770278714845,0.188080357185775,1,-0.011258912925328,0.721307897290332,1
"Abtb1",0.079,0.096,0.086,0.093,0.296270925737876,0.000397301516027807,1,0.0368400175703703,0.110707503065399,1,0.146809681155717,0.00142733411149135,1
"Abtb2",0.003,0.004,0.003,0.002,0.595831207596785,0.11636451720013,1,0.0893074374645053,0.406232754078471,1,-0.912796274039639,0.126897404501352,1
"AC150683.1",0.002,0.001,0.001,0.001,-0.649281290239747,0.166672305532551,1,-1.18555240376608,0.0330864229396954,1,-0.67575707673879,0.163656637867631,1
"AC151602.1",0,0,0,0,0.350718709760253,1,1,1.03684001757037,0.311195202016953,1,0.672166226681515,0.372134749522318,1
"Acaa1a",0.044,0.035,0.04,0.042,-0.305548825034037,0.00770359837663649,1,-0.258782314763703,0.207896314823367,1,-0.168525879250201,0.497652816554352,1
"Acaa1b",0.001,0.001,0.001,0,0.350718709760253,0.479058372742423,1,-0.448586809599872,0.767790242945436,1,-2.13518869537609,0.054513985155048,1
"Acaa2",0.029,0.02,0.027,0.033,-0.499457494853944,0.000613061928080299,1,-0.173804743783247,0.331248564076291,1,0.106133454495211,0.217295786691681,1
"Acaca",0.324,0.296,0.314,0.302,-0.233109150681507,3.65291126247705e-05,0.600757786226976,-0.215563836610164,0.00635530361275679,1,-0.333520398895101,6.11201779979209e-07,0.0100518244735381
"Acacb",0,0,0,0,-0.234243790960903,0.711000159086538,1,-0.548122483150786,0.578728714745346,1,-1.91279627403964,0.113115962624247,1
"Acad10",0.032,0.034,0.031,0.029,0.202074628405118,0.466115019524857,1,-0.0677488837068294,0.575314872664685,1,-0.156788231982256,0.23664917364402,1
"Acad11",0.06,0.068,0.068,0.067,0.223464324563963,0.0527606713364457,1,0.190736589357198,0.0359905179314298,1,0.0776988771935208,0.0655733439058615,1
"Acad12",0.001,0.001,0.001,0.001,1.22518782767639,0.478478254298161,1,0.911309135486512,0.179875901148185,1,-0.327833773318485,0.718754510214126,1
"Acad8",0.158,0.158,0.169,0.173,-0.00223110876893218,0.983276976204721,1,0.0215327647825219,0.113564481807637,1,0.0338901505927667,0.0259921120859221,1
"Acad9",0.078,0.058,0.075,0.078,-0.436486512675944,8.9454962232904e-06,0.147117630888234,-0.12398277676469,0.51433472070525,1,-0.0924557103875556,0.96995761167016,1
"Acadl",0.003,0.001,0.004,0.003,-0.542366086323236,0.0758139762386891,1,0.584327812872863,0.274556318327377,1,0.556689009261579,0.417736694433057,1
"Acadm",0.06,0.084,0.096,0.098,0.48326451371422,5.39101532695049e-08,0.000886606380670277,0.598016265427161,5.87800312506101e-16,9.66696393947535e-12,0.623725871623763,5.64963685347211e-19,9.29139276922023e-15
"Acads",0.002,0.002,0.003,0.002,-0.34972100838084,0.421074824788309,1,0.0912878015927454,0.484373929285111,1,-0.635956068680816,0.175247761329713,1
"Acadsb",0.081,0.063,0.078,0.084,-0.374735958652263,9.69640350185455e-05,1,-0.128277598414329,0.467458206622289,1,-0.020230153151704,0.493407470901108,1
"Acadvl",0.406,0.394,0.398,0.402,-0.0798915934390522,0.0691238312597336,1,-0.153278448446229,0.0104148013179267,1,-0.190481124897593,0.00475227823819876,1
"Acan",0,0,0,0,1.35071870976025,0.258856439476242,1,0.0368400175703698,1,1,0.672166226681515,0.372134749522318,1
"Acap1",0,0,0.001,0,1.35071870976025,0.258856439476242,1,2.84419493962797,0.0235101546193479,1,-0.327833773318485,1,1
"Acap2",0.123,0.106,0.124,0.11,-0.199522411782537,0.00190646681797265,1,-0.073303755546525,0.976437919978338,1,-0.253340047094349,0.00367515427152221,1
"Acap3",0.049,0.047,0.047,0.058,0.0255881828345466,0.616075259525235,1,-0.100663506179565,0.664386013266033,1,0.19057295812006,0.00555515124634785,1
"Acat1",0.197,0.216,0.219,0.224,0.121555569370233,0.00664445452672081,1,0.084398013910304,0.00265759610728782,1,0.100826675690143,8.58068862643109e-05,1
"Acat2",0.006,0.01,0.006,0.011,0.925412875027583,0.00174757039525878,1,0.364894215254575,0.51447837904501,1,1.06009188034312,0.000102790600810616,1
"Acat3",0,0,0,0,0.350718709760253,0.863262199295775,1,1.03684001757037,0.548804824734123,1,-1.32783377331848,0.262625106945568,1
"Acbd3",0.16,0.161,0.17,0.187,0.0304376614982012,0.912565775311942,1,0.0330682636811619,0.157863340367404,1,0.145569962717231,2.05760440612248e-05,0.338393620630902
"Acbd4",0.056,0.052,0.057,0.055,-0.123819801267253,0.339383880115783,1,-0.0916747229523103,0.755335783542608,1,-0.150640771412133,0.850046383947456,1
"Acbd5",0.178,0.178,0.188,0.187,0.0310874017317917,0.9270363337512,1,0.0242473128808283,0.169941988931984,1,0.0103848638261681,0.208238579799691,1
"Acbd6",0,0.003,0.003,0.005,3.52064371120257,6.30675680862208e-05,1,3.40607382723609,4.06957644274674e-06,0.0669282541774129,4.01794106352325,1.3360893088072e-08,0.000219733247726432
"Acbd7",0.009,0.01,0.013,0.01,0.100740456751905,0.569396080972126,1,0.39758736134826,0.0101929860759454,1,-0.0190810671788553,0.460645749300668,1
"Accs",0.004,0.006,0.003,0.006,0.793236945461204,0.0612648193688179,1,-0.204168081933425,0.405851046050709,1,0.293654603427787,0.213488351498222,1
"Accsl",0.002,0.003,0.002,0.004,0.283604513901716,0.37277420441221,1,-0.174664087623341,0.919137698568112,1,0.460662121487805,0.113284241326702,1
"Acd",0.072,0.068,0.076,0.073,-0.060663618977399,0.411542527262844,1,-0.0375073238897108,0.338444446541474,1,-0.0988686980585496,0.827482996832248,1
"Ace",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,0.672166226681515,0.372134749522318,1
"Ace2",0,0,0,0,-1.2342437909609,0.210462757476556,1,-0.548122483150786,0.578728714745346,1,-1.91279627403964,0.113115962624247,1
"Acer1",0,0,0,0,0.350718709760253,1,1,1.03684001757037,0.311195202016953,1,1.25712872740267,0.206848460079155,1
"Acer2",0.037,0.051,0.056,0.057,0.415569854110221,0.000115327439944388,1,0.571176445221559,1.94932860155257e-08,0.000320586581811335,0.521544363634827,2.19234368203107e-09,3.6055284194683e-05
"Acer3",0.028,0.023,0.023,0.02,-0.278298971038839,0.0801148995922853,1,-0.324955460431495,0.0846003054472892,1,-0.57576128676207,0.00161427422917636,1
"Ache",0.107,0.06,0.077,0.072,-0.993409510136944,1.31436546220819e-22,2.16160543914759e-18,-0.767975196179916,5.99875651847758e-11,9.86555497028822e-07,-0.918456128458009,7.01718416467724e-17,1.15404610772282e-12
"Acin1",0.369,0.385,0.395,0.416,0.0702436707939924,0.0283028126479274,1,0.00427059072254554,0.0400637890766894,1,0.087546286816983,3.98427290391582e-07,0.00655253521777995
"Ackr1",0.032,0.032,0.042,0.041,0.0172949760350614,0.809392701609767,1,0.280663819438329,0.000563496494768986,1,0.258654581633633,0.00149474181474676,1
"Ackr2",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,0.672166226681515,0.372134749522318,1
"Ackr3",0,0,0,0,1.35071870976025,0.258856439476242,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Ackr4",0,0,0,0,2.93568121048141,0.0504688200523268,1,0.0368400175703698,1,1,0.672166226681515,0.372134749522318,1
"Acly",0.309,0.316,0.335,0.361,-0.0113773835697972,0.523067003799446,1,0.00708403236012956,0.0135164912459481,1,0.116968000109544,1.40110698577987e-09,2.30426054881357e-05
"Acnat1",0,0,0,0,2.67264680464761,0.110277150809802,1,1.62180251829153,0.152046682378643,1,0.672166226681515,0.372134749522318,1
"Aco1",0.134,0.131,0.133,0.136,-0.0219633902819734,0.611244755852045,1,-0.0970310366796423,0.705789130760473,1,-0.119840731042652,0.913629303711389,1
"Aco2",0.119,0.118,0.133,0.132,-0.0354129130722134,0.879463607510089,1,0.0419833208463301,0.0171599211472621,1,0.0256911664632176,0.0181739149572947,1
"Acod1",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,-0.327833773318485,1,1
"Acot1",0,0,0,0.001,-1.2342437909609,0.375941257493611,1,0.0368400175703698,0.985667660732489,1,1.40913182084772,0.109403082574451,1
"Acot11",0.001,0.003,0.001,0.002,1.69864201318056,0.00199228889436803,1,-0.252666599624614,0.626382609858236,1,0.856590797818944,0.123520893004876,1
"Acot12",0.002,0.003,0.003,0.003,0.658841005122585,0.46281142327118,1,0.451877516849214,0.312440215637848,1,0.601776898790118,0.192526019571235,1
"Acot13",0.041,0.048,0.049,0.048,0.187694210223951,0.0517980442126403,1,0.222054890037278,0.0142289565179878,1,0.140553150553294,0.0333698814962488,1
"Acot2",0.007,0.007,0.007,0.007,0.0827855045136205,0.923429162456194,1,0.0849343057714158,0.896608986246609,1,0.0183418678155558,0.787971099270959,1
"Acot4",0,0,0,0,1.35071870976025,0.258856439476242,1,1.03684001757037,0.311195202016953,1,0.672166226681515,0.372134749522318,1
"Acot6",0.001,0,0,0,-1.76475850765968,0.0378724818123519,1,-1.66359970057072,0.0364868067813908,1,-2.44331099073842,0.00345711341370908,1
"Acot7",0.059,0.06,0.067,0.084,0.0655614930283188,0.750641548036753,1,0.123072415214449,0.0446741669067381,1,0.459974173813289,5.44248675157166e-10,8.95071371163476e-06
"Acot8",0.041,0.042,0.042,0.046,-0.00248855161496842,0.776954018379462,1,-0.0467601840475709,0.803338380489042,1,0.0148307797656733,0.169573585190999,1
"Acot9",0,0,0.001,0.001,0.350718709760253,1,1,2.62180251829153,0.023510155836105,1,3.25712872740267,0.00306406598340542,1
"Acox1",0.167,0.165,0.171,0.2,-0.0150810998404722,0.761960807265207,1,-0.0444474966130164,0.713858587092389,1,0.168471107582275,4.11405691302068e-07,0.00676597799915382
"Acox2",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,1.25712872740267,0.372134749522318,1
"Acox3",0.097,0.085,0.089,0.086,-0.170113453541187,0.0132440735534075,1,-0.256488310577023,0.0457049372673222,1,-0.303065868169542,0.00685865670235769,1
"Acoxl",0.008,0.009,0.007,0.012,0.111531045880827,0.452270390772868,1,-0.202347646309056,0.475158056702589,1,0.557523660740394,0.00656812216483721,1
"Acp1",0.11,0.094,0.117,0.119,-0.30607653572197,0.00198730511955637,1,-0.0206231358767575,0.285539212239416,1,0.0142874700399229,0.11569685646889,1
"Acp2",0.04,0.041,0.043,0.044,0.0703171719563702,0.572171861028841,1,0.0450371705369896,0.339442452610581,1,0.108622709595265,0.143691633154497,1
"Acp5",0,0,0,0,0.350718709760253,1,1,0.0368400175703698,1,1,-0.327833773318485,1,1
