"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Abca17",0.002,0.002,0.007,0.001,0.110323414905999,0.9577476879128,1,1.35626182691648,0.148248603764785,1,-0.60837388733121,0.764475681345931,1
"Abca2",0.041,0.026,0.018,0.038,-0.548639667258934,0.147217545615246,1,-1.22870067380467,0.00975674817848019,1,-0.193336388052365,0.744586432809244,1
"Abca3",0.095,0.081,0.059,0.081,-0.226711572371572,0.383532744490648,1,-0.783915831131775,0.0091806947406713,1,-0.286445792443847,0.322849382666646,1
"Abca4",0,0.002,0.031,0.023,1.69528591562715,0.299557848951828,1,5.41515551597005,5.05693134000088e-06,0.0831662928176545,4.74917811728688,9.22956360191382e-05,1
"Abca5",0,0,0.004,0.009,0.110323414905999,1,1,1.77129932619533,0.109514806359417,1,2.85105773130609,0.0148832896216841,1
"Abca6",0.014,0.01,0.014,0.016,-0.541753281673694,0.526971649509771,1,0.119222629615636,0.925286805867766,1,0.0196573352818339,0.713140716095951,1
"Abca7",0.097,0.101,0.085,0.096,0.0471295884188043,0.801645330370499,1,-0.129165000253757,0.460014651977464,1,-0.0511563770929571,0.932952669678123,1
"Abca8a",0.002,0,0,0.01,-0.889676585094001,0.336605953706517,1,-1.22870067380467,0.279665705629714,1,2.19898103472639,0.0378279245913796,1
"Abca8b",0,0,0.001,0.003,0.110323414905999,1,1,0.771299326195329,0.356329696291786,1,1.71355420755615,0.160640458608337,1
"Abca9",0.265,0.364,0.463,0.432,0.457827756499377,0.000249441585777185,1,0.84837554921397,5.41836349165726e-14,8.91104059837952e-10,0.665857465524857,6.3263567571413e-11,1.04043263227946e-06
"Abcb10",0.012,0.02,0.024,0.019,0.640838131604778,0.282879329502715,1,1.06080594339031,0.11389585997905,1,0.543629206113841,0.285228500997627,1
"Abcb11",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Abcb1a",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Abcb1b",0.067,0.065,0.068,0.066,-0.112069006430449,0.826037985540442,1,-0.0360555958622752,0.979577394869649,1,-0.0733366119417349,0.918884662803676,1
"Abcb4",0.014,0.013,0.007,0.007,-0.041679678539051,0.932116331130094,1,-0.550628768692033,0.170122540118661,1,-0.930301982218571,0.171714081579683,1
"Abcb6",0.017,0.02,0.012,0.019,0.0107877413550845,0.693173240724898,1,-0.813663174525827,0.417103765494362,1,-0.193336388052365,0.742821654303516,1
"Abcb7",0.09,0.086,0.076,0.096,-0.104689476064852,0.773987742098686,1,-0.273788563333209,0.313969917792166,1,0.0835038173064597,0.724947706430646,1
"Abcb8",0.018,0.01,0.01,0.011,-0.782761381177489,0.207257863916292,1,-0.759215390503451,0.207594103800258,1,-0.608373887331209,0.216167007281306,1
"Abcb9",0.006,0.003,0.003,0.005,-0.626642179260207,0.468940001526904,1,-0.965666267970877,0.310282523695493,1,-0.345339481497414,0.766639886673779,1
"Abcc1",0.06,0.043,0.045,0.057,-0.337135562065222,0.185086368176232,1,-0.472626256690761,0.191177647350889,1,-0.146030673274008,0.813855917820148,1
"Abcc10",0.015,0.017,0.022,0.037,0.110323414905999,0.863455018068951,1,0.481792709000344,0.343377664735952,1,1.18012200747508,0.00915651005067053,1
"Abcc12",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Abcc2",0.002,0,0,0,-0.889676585094001,0.336605953706517,1,-1.22870067380467,0.279665705629714,1,-1.60837388733121,0.217396579047727,1
"Abcc3",0.271,0.321,0.352,0.313,0.386768739999353,0.0259862418488164,1,0.314197767349941,0.00242197850500194,1,0.0843919029244624,0.122425103514266,1
"Abcc4",0.021,0.007,0.016,0.017,-1.56774849020664,0.0269224800584311,1,-0.421345751747068,0.42120144872851,1,-0.438448885888897,0.521351629611454,1
"Abcc5",0.143,0.159,0.177,0.194,0.0483956657627966,0.44235891912641,1,0.133869405580037,0.0994337796407123,1,0.336012137457792,0.00820177460087187,1
"Abcc6",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Abcc8",0.002,0,0.001,0.001,-0.889676585094001,0.336605953706517,1,-0.228700673804671,0.911419953698435,1,-0.0234113866100518,0.765146036338392,1
"Abcc9",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Abcd1",0.275,0.306,0.279,0.314,0.130041649520504,0.233371482365897,1,-0.126520278998193,0.958910068053576,1,0.12328767497507,0.111652580368194,1
"Abcd2",0.138,0.134,0.14,0.135,-0.0400934276470997,0.846867509395978,1,-0.0289311614288938,0.934872744599919,1,-0.0571320044540533,0.843050602319197,1
"Abcd3",0.058,0.033,0.045,0.066,-0.758432051815749,0.0347848941930706,1,-0.451093095141119,0.239873347620297,1,0.169233691332344,0.501664429937485,1
"Abcd4",0.029,0.026,0.025,0.033,-0.179183202288986,0.773069649563196,1,-0.164570336384955,0.62345685513913,1,0.0196573352818339,0.653793868844203,1
"Abce1",0.153,0.096,0.092,0.108,-0.75788671253846,0.00184720562395802,1,-0.845372034253165,0.000287438936367605,1,-0.64650901621798,0.00458352718376246,1
"Abcf1",0.095,0.078,0.092,0.099,-0.407075802002523,0.264193726809011,1,-0.209071867055739,0.785402273587992,1,-0.056731459810079,0.843059237148396,1
"Abcf2",0.126,0.081,0.088,0.094,-0.693279372290498,0.00941401729017684,1,-0.684380157580861,0.0169591672342245,1,-0.53512490530057,0.033102615783739,1
"Abcf3",0.058,0.048,0.041,0.061,-0.257408369594488,0.419779187390963,1,-0.421345751747067,0.126723106776173,1,0.0920658308098838,0.791665495689164,1
"Abcg1",0.15,0.182,0.143,0.117,0.0866721468413534,0.170160236612557,1,-0.217018868757036,0.610083172872052,1,-0.495605957169259,0.0395792339881295,1
"Abcg2",0.052,0.045,0.041,0.052,-0.330249176479983,0.528865445385871,1,-0.432234067889803,0.295076028681992,1,-0.101413898611326,0.998573374892946,1
"Abcg3",0.083,0.076,0.05,0.075,-0.223100318819193,0.638672879277825,1,-0.813663174525827,0.0106809097159089,1,-0.2106143794842,0.565864668151509,1
"Abcg4",0.011,0.01,0.007,0.01,0.110323414905999,0.891204990656457,1,-0.421345751747068,0.393063772928261,1,0.092065830809883,0.898100233177375,1
"Abcg5",0,0,0,0.002,0.110323414905999,1,1,-0.228700673804671,1,1,0.976588613389946,0.252275882262934,1
"Abcg8",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Abhd10",0.031,0.018,0.02,0.022,-0.648668485590206,0.155938173389746,1,-0.600669451191629,0.182906574903206,1,-0.423949316193781,0.284232624444665,1
"Abhd11",0.078,0.056,0.043,0.054,-0.562866268826893,0.117965062842002,1,-0.9414187217242,0.00518816540577333,1,-0.658126922528309,0.0491583061437239,1
"Abhd12",0.79,0.795,0.808,0.757,-0.281777273095686,0.0107017625862768,1,-0.330157420909672,0.00150032439104491,1,-0.368500008326332,8.33731970129232e-06,0.137115559807453
"Abhd13",0.054,0.055,0.043,0.055,0.149851779092636,0.924052684951087,1,-0.150698161803398,0.364355799699192,1,0.0545911253912204,0.881846960473677,1
"Abhd14a",0.012,0.022,0.013,0.017,0.0228605736556595,0.207109924746995,1,-0.615723796913918,0.899738741723813,1,-0.447909215137963,0.442751131270206,1
"Abhd14b",0.023,0.013,0.02,0.022,-0.764145703010142,0.197436382930712,1,-0.518207290999656,0.654355098535034,1,-0.482843005247349,0.894868850668472,1
"Abhd15",0.051,0.083,0.116,0.09,0.773288427628428,0.0212537973291677,1,1.17122993308396,1.0869215768907e-05,0.178755122535444,0.776289962904116,0.0032660614874091,1
"Abhd16a",0.08,0.066,0.058,0.067,-0.330249176479983,0.34853161364467,1,-0.5380287319124,0.0946937631308132,1,-0.271338900053638,0.340701368657221,1
"Abhd17a",0.106,0.113,0.096,0.095,0.190050607376733,0.682044231889642,1,-0.295814869663208,0.470001616567078,1,-0.234915491803764,0.427735298109104,1
"Abhd17b",0.084,0.073,0.073,0.088,-0.26582507097925,0.438962885351265,1,-0.205241700980682,0.436162919130908,1,0.10474496488063,0.812808256218055,1
"Abhd17c",0.149,0.152,0.175,0.166,-0.0979938212187266,0.923911043271778,1,0.180262311064488,0.187895879801516,1,0.140664539135572,0.366834188863474,1
"Abhd18",0.011,0.003,0.009,0.007,-1.76414570301014,0.118826722743679,1,-0.688132292441968,0.761739469701135,1,-0.897880504526193,0.423559944690344,1
"Abhd2",0.061,0.063,0.034,0.058,0.213416907870102,0.896169321256092,1,-0.735660662524555,0.015421464490021,1,-0.233978372549711,0.789441641136065,1
"Abhd3",0.003,0.01,0.003,0.007,0.917678336963602,0.12757681388558,1,-0.643738173083515,0.873222317549242,1,0.561551114111103,0.28609617833284,1
"Abhd4",0.1,0.084,0.105,0.116,-0.29303227932521,0.343645853204086,1,-0.0784580382240585,0.791861916726838,1,0.0784682274091613,0.333304007029735,1
"Abhd5",0.04,0.065,0.041,0.057,0.502640837684758,0.0524740289559324,1,-0.184306554446218,0.966703670033933,1,0.274269162030632,0.121886286561813,1
"Abhd6",0.009,0.008,0.013,0.012,-0.112069006430449,0.860996780836717,1,0.423376022775022,0.490787155244664,1,0.284710908752279,0.584304442763391,1
"Abhd8",0.012,0.012,0.022,0.03,-0.152710990927796,0.910394694537551,1,0.709898781531185,0.15632053724293,1,1.128591706835,0.0181845420753698,1
"Abi1",0.474,0.518,0.521,0.534,0.0753896247966116,0.285539806512526,1,0.0440797717536032,0.346019278041464,1,0.168082757852165,0.0270184063945889,1
"Abi2",0.049,0.038,0.037,0.055,-0.279623103410015,0.348590096701046,1,-0.569737591639738,0.241251690778382,1,0.120978522725122,0.58232862013713,1
"Abi3",0.474,0.533,0.588,0.546,0.223217471311932,0.0332695979038578,1,0.383953560785533,1.38135307441538e-05,0.227177326618353,0.111717888270602,0.0279596945403692,1
"Abi3bp",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Abitram",0.031,0.038,0.014,0.029,0.110323414905999,0.481775860715016,1,-1.22870067380467,0.0362855820000339,1,-0.105873546802026,0.855383172771178,1
"Abl1",0.14,0.19,0.212,0.179,0.45515191190344,0.0143349468640861,1,0.689685560641677,0.000271048875146444,1,0.302358774571704,0.0374075330309089,1
"Abl2",0.25,0.278,0.272,0.288,0.208951447633714,0.25009066257266,1,0.310165412327031,0.26356734929387,1,0.29670085524855,0.0731511031402796,1
"Ablim1",0,0.003,0.01,0.015,1.69528591562715,0.141889389785022,1,3.09322742108269,0.00882199520692193,1,3.63955362611238,0.00163374710405268,1
"Ablim2",0.002,0,0,0,-0.889676585094001,0.336605953706517,1,-1.22870067380467,0.279665705629714,1,-1.60837388733121,0.217396579047727,1
"Ablim3",0,0,0.003,0,0.110323414905999,1,1,2.35626182691648,0.191584085951108,1,-0.60837388733121,1,1
"Abo",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Abr",0.348,0.331,0.292,0.359,-0.169454254762372,0.423205565893369,1,-0.431953851313048,0.00883237922784302,1,-0.109141260635936,0.971345124622826,1
"Abracl",0.265,0.295,0.219,0.283,0.160696937421118,0.252857407427432,1,-0.335052654977005,0.0322963617621932,1,0.0456986984866528,0.502626815785145,1
"Abraxas1",0.023,0.013,0.014,0.012,-0.655211331456979,0.198478335389502,1,-0.731201014333855,0.228213718854694,1,-0.995397010440456,0.087238767458726,1
"Abraxas2",0.077,0.068,0.086,0.096,-0.237599888514308,0.544946660893171,1,0.0724688609158939,0.516193626475367,1,0.242482673362982,0.18780434021633,1
"Abt1",0.02,0.023,0.016,0.027,0.390431334098734,0.686820561671797,1,-0.335615877721183,0.547064061762243,1,0.391626112668791,0.352176929752496,1
"Abtb1",0.043,0.084,0.067,0.107,0.911014606682592,0.0025611308259063,1,0.598462729333114,0.0521776251541108,1,1.29541079740949,3.77351658514938e-06,0.0620592537593666
"Abtb2",0.011,0.01,0.009,0.014,-0.0823216630363977,0.888749841908442,1,-0.228700673804672,0.765803639418965,1,0.391626112668791,0.552877508246105,1
"AC150683.1",0.002,0,0,0,-0.889676585094001,0.336605953706517,1,-1.22870067380467,0.279665705629714,1,-1.60837388733121,0.217396579047727,1
"AC151602.1",0.002,0,0,0.001,-0.889676585094001,0.336605953706517,1,-1.22870067380467,0.279665705629714,1,-0.60837388733121,0.764475681345931,1
"Acaa1a",0.034,0.028,0.014,0.02,-0.226711572371572,0.568994234535924,1,-1.22870067380467,0.0161068084992492,1,-0.733904769415068,0.086719867719197,1
"Acaa1b",0,0,0.001,0.002,0.110323414905999,1,1,0.771299326195329,0.356329696291786,1,0.976588613389946,0.252275882262934,1
"Acaa2",0.12,0.07,0.075,0.082,-0.9380396066554,0.00211440606881912,1,-0.736495314003367,0.00370296501918219,1,-0.592606571472892,0.0121818959962351,1
"Acaca",0.054,0.05,0.041,0.059,-0.327797697485886,0.730329651824981,1,-0.533555255333092,0.239871394098111,1,0.0437028092484848,0.633627323370866,1
"Acacb",0,0,0,0.001,0.110323414905999,1,1,-0.228700673804671,1,1,0.39162611266879,0.418712845238246,1
"Acad10",0.012,0.003,0.013,0.003,-1.47463908581516,0.0744726644856337,1,0.186336825474172,0.88910836090788,1,-1.45637079388616,0.0245027004026363,1
"Acad11",0.014,0.028,0.024,0.019,1.03632283346222,0.0741893139848492,1,0.771299326195329,0.18032796925177,1,0.391626112668791,0.415390800323833,1
"Acad12",0.002,0,0.001,0,-0.889676585094001,0.336605953706517,1,-0.228700673804671,0.911419953698435,1,-1.60837388733121,0.217396579047727,1
"Acad8",0.046,0.038,0.029,0.043,-0.493747908762862,0.473013343016541,1,-0.891665686527101,0.0832116005038538,1,-0.241591556659586,0.782389969032415,1
"Acad9",0.035,0.038,0.02,0.02,-0.0823216630363977,0.80887352497847,1,-1.14123783255433,0.0661978227480979,1,-1.14894226869391,0.0560324256427498,1
"Acadl",0.155,0.161,0.128,0.156,-0.0567865709292596,0.852271718114401,1,-0.473813171641202,0.117853790087862,1,-0.148942268693911,0.950058444776155,1
"Acadm",0.057,0.055,0.064,0.073,-0.139654838102349,0.861903386229377,1,0.0397881621212308,0.576778540858016,1,0.254122588918857,0.1924080724168,1
"Acads",0.15,0.134,0.149,0.141,-0.139290475165474,0.41592883465643,1,-0.0513044229312238,0.927183767002634,1,-0.0460601255552526,0.615739910521581,1
"Acadsb",0.063,0.041,0.072,0.075,-0.807214424902028,0.0850954419481201,1,-0.0184829664143256,0.512333237670763,1,0.128591706834998,0.331594832720767,1
"Acadvl",0.087,0.071,0.052,0.054,-0.578747489155896,0.255193047109122,1,-0.977892570304137,0.00762781598562627,1,-0.803630178730143,0.00822933413615823,1
"Acan",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Acap1",0.002,0.008,0.008,0.005,1.33271583624245,0.0839783797450507,1,1.18633682547417,0.0917578801201769,1,0.614018534005239,0.250830620831554,1
"Acap2",0.319,0.316,0.351,0.319,0.0164055515183599,0.995264604967962,1,0.0956500833495471,0.251651094412385,1,0.0085610031282275,0.980561903361602,1
"Acap3",0.032,0.043,0.034,0.047,0.508872791396274,0.307526892661168,1,0.218758303166551,0.838506184443157,1,0.632634212172587,0.129690761370893,1
"Acat1",0.113,0.098,0.103,0.095,-0.410508748395442,0.32660571599673,1,-0.350262653685585,0.493280096894206,1,-0.496263521009672,0.186338209606778,1
"Acat2",0.014,0.017,0.009,0.007,0.247826938655933,0.690057844243685,1,-0.380703767249721,0.412352199073076,1,-0.760376980776258,0.172590561756173,1
"Acat3",0,0,0,0.001,0.110323414905999,1,1,-0.228700673804671,1,1,0.39162611266879,0.418712845238246,1
"Acbd3",0.201,0.136,0.162,0.188,-0.652347893452682,0.00168098584134461,1,-0.390289816078919,0.0500399913119946,1,-0.125679437949102,0.471576093031937,1
"Acbd4",0.002,0.013,0.005,0.006,2.28024841634831,0.0140077573593071,1,1.09322742108269,0.242220161544282,1,1.19898103472639,0.170055084214589,1
"Acbd5",0.12,0.136,0.13,0.131,0.0482624467737471,0.433286062742047,1,-0.017196568610959,0.621792930423001,1,-0.0489464787171898,0.574505461350204,1
"Acbd6",0.052,0.073,0.062,0.072,0.424432005334062,0.131599486986989,1,0.289766415129578,0.442112212912502,1,0.430100260483427,0.102263312445877,1
"Acbd7",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Accs",0.044,0.071,0.067,0.066,0.602176511235673,0.0431086528804346,1,0.526186828358797,0.0716293905427793,1,0.47908895391913,0.0642007860602287,1
"Accsl",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Acd",0.051,0.051,0.05,0.05,-0.0547358313644972,0.964301018231263,1,0.0212775792036766,0.947202461874262,1,-0.036467539435499,0.975564643180784,1
"Ace",0.138,0.089,0.068,0.09,-0.740974854739202,0.00580301975537145,1,-0.979472067495908,1.38757995126366e-05,0.228201398784821,-0.57308513732807,0.00206537155165852,1
"Ace2",0.002,0,0,0,-1.889676585094,0.336605953706517,1,-2.22870067380467,0.279665705629714,1,-2.60837388733121,0.217396579047727,1
"Acer1",0,0.003,0,0.001,1.69528591562715,0.141889389785022,1,-0.228700673804671,1,1,0.39162611266879,0.418712845238246,1
"Acer2",0,0,0,0.004,0.110323414905999,1,1,-0.228700673804671,1,1,1.71355420755615,0.105092093970834,1
"Acer3",0.307,0.242,0.276,0.251,-0.439873667654481,0.0062830734965764,1,-0.258325842913949,0.143130269118269,1,-0.37596271016977,0.00744402165117278,1
"Ache",0.006,0.005,0.007,0.007,-0.0823216630363977,0.781691712042449,1,-0.643738173083515,0.927166567099739,1,-0.148942268693911,0.826929887614247,1
"Acin1",0.236,0.232,0.264,0.247,0.0166643076917534,0.93477576194803,1,0.146636701653915,0.212210450545195,1,0.0437028092484844,0.601989631321027,1
"Ackr1",0,0.002,0.004,0.002,1.69528591562715,0.299557848951828,1,2.09322742108269,0.109514747247387,1,0.976588613389946,0.252275882262934,1
"Ackr2",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Ackr3",0,0.002,0.01,0.003,1.110323414906,0.299557848951828,1,3.67818992180385,0.00882208437530901,1,1.39162611266879,0.160640510178427,1
"Ackr4",0,0,0,0.001,0.110323414905999,1,1,-0.228700673804671,1,1,0.39162611266879,0.418712845238246,1
"Acly",0.399,0.417,0.435,0.434,0.0595488476728725,0.617936420310406,1,0.107294533218241,0.214484192248741,1,0.115225588847435,0.161868342565042,1
"Acnat1",0,0.002,0,0,1.69528591562715,0.299557848951828,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Aco1",0.081,0.071,0.059,0.084,-0.401176923874137,0.472122408156383,1,-0.594350146121351,0.0928215856689313,1,-0.182609981459307,0.919535214536842,1
"Aco2",0.058,0.053,0.034,0.058,0.00340821098948663,0.701748727181254,1,-0.866130594419963,0.0276231608765332,1,-0.00069131010996859,0.993852589535773,1
"Acod1",0.055,0.055,0.022,0.045,-0.134095312760449,0.96021566555396,1,-1.85163102472485,0.00101273347651326,1,-0.202735086054614,0.358828178512039,1
"Acot1",0.008,0.023,0.007,0.009,1.20985908845691,0.0248577578638302,1,-0.228700673804672,0.801612307934307,1,0.169233691332344,0.7657234987878,1
"Acot11",0.017,0.015,0.021,0.018,0.110323414905999,0.786881944447918,1,0.434264338917758,0.572814171870213,1,0.266095230584932,0.84815508929081,1
"Acot12",0,0.002,0,0,1.110323414906,0.299557848951828,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Acot13",0.064,0.061,0.067,0.068,-0.211604679981364,0.792967770950472,1,-0.0911971500547359,0.891610113306867,1,-0.0427767114769835,0.776094760547389,1
"Acot2",0.015,0.028,0.024,0.019,0.972819891156064,0.116648181440565,1,0.771299326195329,0.265925364656037,1,0.254122588918857,0.569168670082102,1
"Acot4",0,0,0.004,0.002,0.110323414905999,1,1,1.77129932619533,0.109514806359417,1,0.976588613389946,0.252275882262934,1
"Acot6",0.002,0,0,0.002,-0.889676585094001,0.336605953706517,1,-1.22870067380467,0.279665705629714,1,-0.0234113866100536,0.824515981943695,1
"Acot7",0.052,0.038,0.022,0.042,-0.567748490206639,0.226768055787963,1,-1.38070376724972,0.00251438105429068,1,-0.375713130540934,0.34711387855974,1
"Acot8",0.017,0.022,0.021,0.026,0.110323414905999,0.550612969913969,1,0.133869405580037,0.578070166219202,1,0.339158692774656,0.216072548010653,1
"Acot9",0.021,0.015,0.017,0.027,-0.56774849020664,0.384172872048819,1,-0.421345751747068,0.539030613579657,1,0.198981034726395,0.472257789734602,1
"Acox1",0.098,0.104,0.089,0.124,0.072355564706978,0.725245850088352,1,-0.247559701055987,0.539914404614521,1,0.222871654934417,0.116675546638145,1
"Acox2",0.002,0,0,0,-0.889676585094001,0.336605953706517,1,-1.22870067380467,0.279665705629714,1,-1.60837388733121,0.217396579047727,1
"Acox3",0.244,0.308,0.295,0.293,0.303927412817822,0.0152684755327967,1,0.309467615437544,0.0275101015046868,1,0.304642811074151,0.0259292040154537,1
"Acoxl",0.002,0.002,0,0.001,0.110323414905999,0.9577476879128,1,-1.22870067380467,0.279665705629714,1,-0.60837388733121,0.764475681345931,1
"Acp1",0.087,0.056,0.059,0.059,-0.648668485590207,0.0329753020047389,1,-0.6292386033884,0.0355162487933527,1,-0.698571696302787,0.0265855728866954,1
"Acp2",0.238,0.276,0.27,0.272,0.22832062430445,0.109348782940366,1,0.169848702685604,0.177322727072316,1,0.212965264162097,0.118091578629141,1
"Acp5",0.028,0.104,0.052,0.058,2.15762912968436,2.81366878872479e-08,0.000462735968993678,0.864408730586811,0.0194299300179102,1,1.09944536117548,0.00363921421837046,1
"Acp6",0.06,0.04,0.035,0.039,-0.705252013956574,0.100403361197415,1,-0.830151297314397,0.0289413591052097,1,-0.745877411081144,0.0526099694789305,1
"Acpp",0.006,0.008,0.005,0.007,-0.112069006430449,0.655201540733284,1,-0.714127500974913,0.820825134022555,1,-0.415728809388813,0.82751457339051,1
"Acr",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Acrbp",0.037,0.033,0.043,0.038,-0.130684684597797,0.722816686608317,1,0.158322449304576,0.546882042278771,1,0.0835038173064593,0.878238522859157,1
"Acrv1",0,0,0,0,0.110323414905999,1,1,-0.228700673804671,1,1,-0.60837388733121,1,1
"Acsbg1",0.002,0,0,0.001,-0.889676585094001,0.336605953706517,1,-1.22870067380467,0.279665705629714,1,-0.60837388733121,0.764475681345931,1
"Acsbg2",0.002,0,0,0,-0.889676585094001,0.336605953706517,1,-1.22870067380467,0.279665705629714,1,-1.60837388733121,0.217396579047727,1
