"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Rbp2",0,0,0,0.021,0.294447358465255,1,1,1.56293619439116,1,1,4.27513388340842,0.0988767717947155,1
"Rbp3",0,0,0,0,0.294447358465255,1,1,1.56293619439116,1,1,1.46777896135082,1,1
"Rbp4",0,0,0,0,0.294447358465255,1,1,1.56293619439116,1,1,1.46777896135082,1,1
"Rbp7",0,0,0,0,0.294447358465255,1,1,1.56293619439116,1,1,1.46777896135082,1,1
"Rbpj",0.223,0.179,0.182,0.234,-0.26743152914286,0.415440859814836,1,0.068171502641579,0.652041973533374,1,0.320937573021546,0.796034902387354,1
"Rbpjl",0,0,0,0,0.294447358465255,1,1,1.56293619439116,1,1,1.46777896135082,1,1
"Rbpms",0.946,0.915,0.886,0.638,-0.308893671570755,0.161039971369998,1,0.0405151597387141,0.732443002616133,1,-0.550599567964037,0.000434787592212162,1
"Rbpms2",0.392,0.255,0.341,0.234,-0.685923834785812,0.0171048202149706,1,-0.167456745851563,0.471487314098885,1,-0.552120596086888,0.0779503819218821,1
"Rbsn",0.038,0.085,0.114,0,1.03141295263146,0.134681622133519,1,1.56293619439116,0.0655869966278762,1,-1.11718353937034,0.175709878349265,1
"Rbx1",0.054,0.113,0.159,0.064,0.672958981718985,0.101651305231667,1,1.24100809950379,0.0290979086001061,1,0.145850866463455,0.812894615480833,1
"Rc3h1",0.262,0.217,0.136,0.213,-0.231621453202332,0.436994121976451,1,-0.606988807051155,0.103256509061868,1,-0.00170632195040321,0.596896271791908,1
"Rc3h2",0.138,0.123,0.091,0.234,-0.220125814364503,0.706429341775749,1,-0.174029399775049,0.439926150949576,1,0.730813367184611,0.138593065532117,1
"Rcan1",0.031,0.038,0.091,0.085,0.0720549371288079,0.7738118547724,1,1.34054377305471,0.102727087112372,1,0.982352134180576,0.131249873063639,1
"Rcan2",0.262,0.142,0.182,0.234,-1.21251263025463,0.020791349593203,1,-0.799633884993551,0.283211520811361,1,-0.643252351037927,0.624933081271033,1
"Rcan3",0.031,0.038,0.068,0.17,0.294447358465255,0.771490208875516,1,1.24100809950379,0.2787537499178,1,2.31577586790577,0.00118180227397902,1
"Rcbtb1",0.062,0.038,0.136,0.17,-0.705552641534745,0.404485003918937,1,1.0483630215614,0.121956512790474,1,1.31577586790577,0.0285440943847671,1
"Rcbtb2",0.146,0.151,0.091,0.085,-0.0104072230631655,0.939209319690454,1,-0.507453133500241,0.346713789397578,1,-0.602610366540581,0.283798394392358,1
"Rcc1",0.046,0.094,0.045,0.043,0.946524055044949,0.144804653378455,1,0.340543773054709,0.988581352354702,1,0.982352134180576,0.944807368417684,1
"Rcc1l",0,0.028,0.045,0.021,2.29444735846525,0.0546857467051064,1,3.14789869511231,0.0151613744677335,1,2.46777896135082,0.0988767717947155,1
"Rcc2",0.031,0.066,0.023,0.064,0.972519263577893,0.203151668962512,1,0.241008099503794,0.787787669324173,1,1.14585086646345,0.32283407961999,1
"Rccd1",0.015,0,0,0.021,-1.2905151422559,0.202772074949703,1,-0.022026306329999,0.414642350618033,1,0.882816460629661,0.794874684339009,1
