"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Aasdhppt",0.024,0.044,0.14,0.043,0.865698908288409,0.54315095895125,1,2.15367967125243,0.0131122656274637,1,0.664065047118759,0.519121566481412,1
"Aass",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Aatf",0.11,0.067,0.093,0.087,-0.456229186598954,0.43265234249794,1,-0.0687127500840146,0.776043362435056,1,-0.265545624989844,0.645087880795542,1
"Aatk",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"AB124611",0.146,0.089,0.186,0.145,-0.619727918881833,0.346073557430316,1,0.293857329300694,0.592169679628701,1,0.142112343923403,0.987825177513036,1
"Abat",0,0,0.07,0,0.865698908288409,1,1,2.93128724991599,0.016334260449957,1,0.249027547839915,1,1
"Abca1",0.159,0.044,0.163,0.087,-1.35669351304804,0.058951363422691,1,0.293857329300694,0.912083965438917,1,-0.750972452160085,0.190341719709219,1
"Abca12",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abca13",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abca14",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abca16",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abca17",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abca2",0.22,0.289,0.163,0.304,0.425126316902428,0.39385438538473,1,0.00528783135976241,0.497640981333539,1,0.586062535117485,0.205515549447032,1
"Abca3",0.061,0.022,0.093,0.072,-0.719263592432747,0.330314468329588,1,0.668252844082192,0.516054554233251,1,0.249027547839915,0.781550544388048,1
"Abca4",0.037,0,0.14,0.043,-1.71926359243275,0.199241658035744,1,1.15367967125243,0.0423192225339449,1,-0.335934952881242,0.859812634180957,1
"Abca5",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abca6",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abca7",0.195,0.178,0.233,0.188,0.363198567759226,0.95564868156988,1,0.428786909386802,0.587263490368043,1,-0.0310803713528207,0.919929879305902,1
"Abca8a",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abca8b",0,0,0,0.014,0.865698908288409,1,1,0.931287249915986,1,1,1.24902754783991,0.281549128378024,1
"Abca9",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abcb10",0.024,0,0.023,0.014,-0.719263592432747,0.298289753044733,1,0.34632474919483,0.976542057645904,1,-0.335934952881241,0.670857702612448,1
"Abcb11",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abcb1a",0.073,0.044,0.186,0.014,-0.549338590990435,0.521734760317212,1,1.39071886855328,0.0567408462053414,1,-1.75097245216009,0.0886800766344925,1
"Abcb1b",0.134,0.156,0.186,0.072,-0.0411916873201097,0.789711303272007,1,0.483828272944764,0.457814066587781,1,-1.07290054704745,0.210079877355372,1
"Abcb4",0.012,0,0,0,-0.134301091711591,0.46886007144826,1,-0.0687127500840141,0.479375534026574,1,-0.750972452160085,0.365985455905626,1
"Abcb6",0.012,0,0.023,0.043,-0.134301091711591,0.46886007144826,1,0.931287249915986,0.649591180612596,1,1.24902754783991,0.237344178414255,1
"Abcb7",0.098,0.089,0.186,0.145,-0.134301091711591,0.86183779639272,1,0.779284156470936,0.173868336466297,1,0.386531071589849,0.392621597826553,1
"Abcb8",0.049,0,0,0,-1.45622918659895,0.135965612489827,1,-1.39064084497138,0.145012865905703,1,-2.07290054704745,0.0648443325366906,1
"Abcb9",0.183,0.044,0.093,0.029,-1.63680143224077,0.0287705070172013,1,-0.834247496446991,0.181460110358791,1,-2.25347279268927,0.00294331149521797,1
"Abcc1",0.085,0,0.047,0.072,-2.3042260931539,0.0453281024056441,1,-0.653675250805171,0.423295814398683,1,-0.335934952881242,0.758921534172355,1
"Abcc10",0.037,0.067,0.07,0.101,0.865698908288409,0.450786334047918,1,0.931287249915986,0.415769582712658,1,1.41895254928223,0.109664619457268,1
"Abcc12",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abcc2",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abcc3",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abcc4",0.049,0.044,0.07,0.029,0.543770813401046,0.939875117421381,1,0.609359155028623,0.634027407475519,1,-0.487938046326292,0.540154998542592,1
"Abcc5",0.183,0.178,0.209,0.261,-0.212303603712864,0.874200306795625,1,0.268322237193556,0.752656595501379,1,0.586062535117485,0.243786132690236,1
"Abcc6",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abcc8",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abcc9",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abcd1",0.207,0.267,0.14,0.217,0.351125735458651,0.465946660247384,1,-0.390640844971377,0.368127167910489,1,0.249027547839914,0.866315101454904,1
"Abcd2",0,0,0.023,0,0.865698908288409,1,1,2.51624975063714,0.17253841167818,1,0.249027547839915,1,1
"Abcd3",0.037,0,0.047,0.029,-1.13430109171159,0.199241658035744,1,0.516249750637142,0.794686439547188,1,-0.166009951438929,0.800221969484074,1
"Abcd4",0.049,0.022,0.116,0.058,-0.456229186598954,0.468115226102193,1,1.19432165574978,0.169361082758973,1,0.249027547839915,0.80615299257078,1
"Abce1",0.195,0.289,0.302,0.145,0.503128828903701,0.250348569544087,1,1.00928976191726,0.129236928387003,1,-0.461465834965101,0.402996356352122,1
"Abcf1",0.146,0.133,0.186,0.275,0.280736407567252,0.851328225976666,1,0.19432165574978,0.615207905167634,1,0.801568570868693,0.0570337742713106,1
"Abcf2",0.159,0.244,0.233,0.217,0.585590989095674,0.252534579055529,1,0.303256027302944,0.374326062828905,1,0.483492801476938,0.348886841523267,1
"Abcf3",0.073,0.022,0.093,0.145,-0.941656013769195,0.233401224260362,1,0.445860422745744,0.703107568323281,1,0.901104244419608,0.15679890378246,1
"Abcg1",0.256,0.178,0.256,0.203,-0.423807708906576,0.323526405080175,1,0.0568181319998444,1,1,0.0375234426462028,0.545868084797465,1
"Abcg2",0.024,0,0,0,-0.719263592432747,0.298289753044733,1,-0.65367525080517,0.309503245305284,1,-1.33593495288124,0.196301072321598,1
"Abcg3",0.037,0,0.116,0.087,-1.13430109171159,0.199241658035744,1,1.51624975063714,0.0863350233761365,1,1.05638246989752,0.196115423114447,1
"Abcg4",0.012,0,0,0,-0.134301091711591,0.46886007144826,1,-0.0687127500840141,0.479375534026574,1,-0.750972452160085,0.365985455905626,1
"Abcg5",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abcg8",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abhd10",0.037,0.044,0.07,0.043,-0.134301091711591,0.857524255320043,1,0.346324749194829,0.440246706895888,1,-0.335934952881242,0.859812634180957,1
"Abhd11",0.098,0.111,0.186,0.145,0.351125735458651,0.803041229817335,1,0.779284156470936,0.173868336466297,1,0.512061953673708,0.378235331581701,1
"Abhd12",0.098,0,0.07,0.13,-2.3042260931539,0.0316696666870087,1,0.346324749194829,0.637534085555739,1,0.401030641284965,0.528940678168552,1
"Abhd13",0.122,0,0.186,0.087,-2.59373271034889,0.0153952050085359,1,0.641780632721001,0.338265695443748,1,-0.403049148739778,0.490992250779773,1
"Abhd14a",0.024,0.044,0,0,1.60266450245462,0.532132471730188,1,-0.65367525080517,0.309503245305284,1,-1.33593495288124,0.196301072321598,1
"Abhd14b",0,0,0.07,0.058,0.865698908288409,1,1,2.93128724991599,0.016334260449957,1,2.83399004856107,0.0281239621037602,1
"Abhd15",0,0.022,0.023,0.029,1.86569890828841,0.182389107599288,1,1.93128724991599,0.17253841167818,1,1.83399004856107,0.12419789674055,1
"Abhd16a",0.085,0.133,0.047,0.072,0.503128828903701,0.414686201483865,1,-0.653675250805171,0.423295814398683,1,-0.335934952881242,0.758921534172355,1
"Abhd17a",0.195,0.2,0.256,0.145,0.128733314122203,0.936084969278067,1,0.194321655749779,0.512925752254159,1,-0.613468928410151,0.372221108524382,1
"Abhd17b",0.293,0.311,0.256,0.232,-0.0347654181606769,0.901687957962013,1,-0.291105171420462,0.614921870367151,1,-0.166009951438929,0.459921357988064,1
"Abhd17c",0.134,0.067,0.07,0.058,-0.834740809852683,0.243780098102349,1,-0.769152468225106,0.276210915285784,1,-1.12948407541381,0.117814126534839,1
"Abhd18",0.012,0,0,0,-0.134301091711591,0.46886007144826,1,-0.0687127500840141,0.479375534026574,1,-0.750972452160085,0.365985455905626,1
"Abhd2",0.317,0.378,0.442,0.348,0.533123569201538,0.339739854015057,1,0.487680598440371,0.192655606506214,1,0.0195457017171472,0.735884053046576,1
"Abhd3",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abhd4",0.012,0,0.023,0,-0.134301091711591,0.46886007144826,1,0.931287249915986,0.649591180612596,1,-0.750972452160085,0.365985455905626,1
"Abhd5",0.024,0.089,0.116,0.072,1.60266450245462,0.104215214132621,1,1.93128724991599,0.0351671296319492,1,1.24902754783991,0.164744051362446,1
"Abhd6",0.012,0.067,0.047,0.014,1.86569890828841,0.0957324840839343,1,1.93128724991599,0.235620842822335,1,0.249027547839915,0.909886212815142,1
"Abhd8",0.122,0.2,0.186,0.232,0.602664502454615,0.257089896532325,1,0.668252844082192,0.332630998630893,1,0.911992560562344,0.0747834244893633,1
"Abi1",0.439,0.556,0.419,0.435,0.169091051738344,0.386984369235178,1,-0.0383391010404954,0.84125542008884,1,0.0519907007803609,0.904450621719836,1
"Abi2",0.037,0.022,0.14,0.014,0.450661409009566,0.683146913497572,1,1.73864217197359,0.0358098344110428,1,-0.750972452160085,0.405111604266265,1
"Abi3",0.037,0,0.047,0.029,-1.13430109171159,0.199241658035744,1,0.516249750637142,0.794686439547188,1,0.833990048561071,0.828273569958619,1
"Abi3bp",0,0.022,0,0.058,1.86569890828841,0.182389107599288,1,0.931287249915986,1,1,3.24902754783992,0.0281310480988109,1
"Abitram",0.098,0.067,0.023,0.014,-0.304226093153904,0.559379922835403,1,-1.23863775152633,0.130171687022414,1,-1.9208974536024,0.0327795640744146,1
"Abl1",0.22,0.178,0.209,0.13,-0.212303603712864,0.584419531656629,1,0.00528783135976241,0.899453028719381,1,-0.676971870716308,0.159620401122481,1
"Abl2",0.195,0.067,0.093,0.29,-1.45622918659895,0.049675110879011,1,-1.06871275008401,0.129708284697418,1,0.512061953673708,0.187974295600611,1
"Ablim1",0.854,0.844,0.814,0.783,-0.0103123744361375,0.842006685464891,1,-0.354114968946263,0.102774888364524,1,-0.229019748964729,0.124463377071256,1
"Ablim2",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Ablim3",0,0.044,0,0.058,2.45066140900957,0.0567908873900713,1,0.931287249915986,1,1,2.57095564272728,0.0281310480988109,1
"Abo",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Abr",0.256,0.4,0.419,0.275,0.557576612926077,0.118000288890382,1,0.552775626662256,0.0941738236690614,1,-0.129484075413815,0.9379402446004,1
"Abracl",0.512,0.4,0.651,0.536,-0.15896314594586,0.360748970312381,1,0.177927217499111,0.379275219140938,1,-0.0486530008007705,0.988607156846525,1
"Abraxas1",0.037,0,0.047,0.043,-1.13430109171159,0.199241658035744,1,0.516249750637142,0.794686439547188,1,0.249027547839915,0.833892771628484,1
"Abraxas2",0.061,0.111,0.047,0.058,0.865698908288409,0.320747827429064,1,-0.0687127500840141,0.744369460630629,1,-0.0140068579938788,0.941942930683804,1
"Abt1",0.134,0.089,0.14,0.145,0.280736407567253,0.549278412418675,1,0.153679671252434,0.937430688971354,1,0.249027547839915,0.824982335231635,1
"Abtb1",0.159,0.2,0.209,0.101,0.325130526925706,0.572778680607871,1,0.253215344803348,0.529127184007754,1,-0.581047450717773,0.304830161137529,1
"Abtb2",0.28,0.267,0.279,0.203,-0.134301091711591,0.810098601145199,1,-0.0687127500840143,0.925678970361441,1,-0.281487168858865,0.321846917559979,1
"AC150683.1",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"AC151602.1",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acaa1a",0.061,0.044,0.047,0.014,-0.134301091711591,0.702205202830682,1,-0.0687127500840141,0.744369460630629,1,-1.33593495288124,0.148203486797534,1
"Acaa1b",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acaa2",0.207,0.267,0.163,0.261,0.396213624987189,0.454892354646374,1,-0.0687127500840141,0.596833101835733,1,0.471419969176363,0.415434130459893,1
"Acaca",0.024,0.067,0.093,0.101,1.28073640756725,0.246300264456057,1,1.66825284408219,0.0908934985073623,1,1.83399004856107,0.0465929095407928,1
"Acacb",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acad10",0.012,0,0.047,0.043,-0.134301091711591,0.46886007144826,1,1.51624975063714,0.239524432974401,1,1.24902754783991,0.237344178414255,1
"Acad11",0.037,0.044,0.047,0.014,0.450661409009565,0.83410722258228,1,0.516249750637142,0.794686439547188,1,-0.750972452160085,0.405111604266265,1
"Acad12",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acad8",0.11,0,0.07,0.101,-2.45622918659895,0.0220918042831532,1,-0.390640844971377,0.476610621148098,1,-0.072900547047448,0.872234737138598,1
"Acad9",0.061,0.022,0.186,0.087,-0.719263592432747,0.330314468329588,1,1.51624975063714,0.0309187999262896,1,0.471419969176363,0.545048664033708,1
"Acadl",0.195,0.289,0.302,0.232,0.473381485509649,0.24643405123923,1,0.34632474919483,0.231148631782365,1,-0.0558270336885063,0.675570121208841,1
"Acadm",0.024,0.067,0.163,0.101,1.60266450245462,0.240197246903756,1,2.34632474919483,0.00474430859846632,1,1.66406504711876,0.0477020394156748,1
"Acads",0.085,0.089,0.14,0.145,0.187627003175771,0.950568798596272,1,0.73864217197359,0.351381072160116,1,0.708459166477212,0.252817299181565,1
"Acadsb",0.061,0.022,0.023,0.014,-0.719263592432747,0.330314468329588,1,-0.65367525080517,0.354431262324423,1,-1.33593495288124,0.148203486797534,1
"Acadvl",0.098,0.133,0.163,0.188,0.503128828903701,0.543693070302398,1,0.761362248473673,0.291720025818606,1,0.985993142006121,0.104644606226601,1
"Acan",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acap1",0.488,0.578,0.488,0.565,0.32255658326188,0.293527052142462,1,0.0137494101079587,0.983890399861949,1,0.220458395643144,0.35894917616086,1
"Acap2",0.207,0.089,0.233,0.203,-0.871266685877798,0.0951130926475282,1,0.0687907736659206,0.804599482213629,1,-0.166009951438929,0.889769250058735,1
"Acap3",0.122,0.089,0.116,0.101,-0.619727918881833,0.53711481998992,1,-0.291105171420462,0.875435366686772,1,-0.55832737421769,0.643028071633248,1
"Acat1",0.22,0.156,0.116,0.203,-0.456229186598954,0.376297135909511,1,-0.805678344250221,0.154570687522631,1,0.0145622942028916,0.816689082404721,1
"Acat2",0.061,0.067,0,0.029,0.280736407567253,0.904723434212672,1,-1.65367525080517,0.101438879118026,1,-0.750972452160085,0.356123528952677,1
"Acat3",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acbd3",0.232,0.356,0.279,0.261,0.512061953673709,0.166619032173026,1,0.215080215916577,0.606382827167116,1,-0.0266068947735127,0.783347730515239,1
"Acbd4",0.012,0.022,0.023,0.029,0.865698908288409,0.673961146855984,1,0.931287249915986,0.649591180612596,1,0.833990048561071,0.467646092116647,1
"Acbd5",0.293,0.178,0.233,0.145,-0.670353991951801,0.150889802637157,1,-0.34173124449043,0.446994000176262,1,-1.14952182865036,0.0243733282964003,1
"Acbd6",0.146,0.133,0.14,0.159,-0.027385887795079,0.845145483071687,1,0.0382024538324979,0.922021421328925,1,0.133550330419979,0.827373082423416,1
"Acbd7",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Accs",0.061,0.067,0.023,0.101,0.280736407567253,0.904723434212672,1,-0.65367525080517,0.354431262324423,1,0.664065047118759,0.363908549458837,1
"Accsl",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acd",0.183,0.111,0.186,0.116,-0.797266104434021,0.265978729453784,1,-0.146715262085287,0.963030282094354,1,-0.828974964161358,0.228409708154233,1
"Ace",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Ace2",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acer1",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acer2",0.073,0.089,0.023,0.058,0.643306486951961,0.733674114088391,1,-0.876067672141618,0.253764261500516,1,-0.236399279330327,0.712658719328027,1
"Acer3",0.049,0.089,0.023,0,1.1287333141222,0.365927434554554,1,-0.390640844971377,0.495751249686143,1,-2.07290054704745,0.0648443325366906,1
"Ache",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acin1",0.476,0.6,0.605,0.623,0.515201661204276,0.0801409879080511,1,0.506789421388076,0.101188461364282,1,0.507339543431305,0.0331582230580336,1
"Ackr1",0,0,0,0.043,0.865698908288409,1,1,0.931287249915986,1,1,2.24902754783991,0.0583507783042699,1
"Ackr2",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Ackr3",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Ackr4",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acly",0.512,0.444,0.465,0.652,0.100164161925432,0.62368304404174,1,0.0662168300020943,0.851519050809068,1,0.530798516255294,0.0351275070668203,1
"Acnat1",0,0,0.023,0,0.865698908288409,1,1,1.93128724991599,0.17253841167818,1,0.249027547839915,1,1
"Aco1",0.122,0.067,0.093,0.072,-0.593732710348888,0.330783911569986,1,-0.206216273833949,0.631691280575983,1,-0.625441570076227,0.315399258462189,1
"Aco2",0.098,0.111,0.14,0.13,0.503128828903701,0.784475859289066,1,0.568717170531277,0.485387033880338,1,0.401030641284965,0.528940678168552,1
"Acod1",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acot1",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acot11",0.049,0.022,0.047,0.029,-0.456229186598954,0.468115226102193,1,0.194321655749779,0.96083357668925,1,-0.487938046326292,0.540154998542592,1
"Acot12",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acot13",0.122,0,0.093,0.101,-2.59373271034889,0.0153952050085359,1,-0.206216273833949,0.631691280575983,1,-0.210404070797383,0.695510583535834,1
"Acot2",0.415,0.2,0.372,0.275,-1.25983197379545,0.0101507351524242,1,-0.405747737361585,0.460271935951364,1,-0.635495234740149,0.0798296018011721,1
"Acot4",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acot6",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acot7",0.11,0.244,0.279,0.217,1.21362221170872,0.0449141986680267,1,1.71978314472227,0.011762293084764,1,1.0375234426462,0.0680504264653888,1
"Acot8",0.085,0.133,0.047,0.072,0.673053830346013,0.399125538006473,1,-0.483750249362858,0.430343080890567,1,-0.166009951438929,0.774327706119525,1
"Acot9",0.012,0.044,0.023,0.029,1.45066140900957,0.25829268352587,1,0.931287249915986,0.649591180612596,1,0.833990048561071,0.467646092116647,1
"Acox1",0.159,0,0.093,0.101,-2.9416560137692,0.00514459305262214,1,-0.554139577254256,0.315836837413963,1,-0.55832737421769,0.307322926007441,1
"Acox2",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acox3",0.073,0.089,0.163,0.072,0.380272081118167,0.758394287391351,1,1.12393232785838,0.122342636632991,1,0.0266351265034666,0.990078132247727,1
"Acoxl",0,0,0.023,0.014,0.865698908288409,1,1,1.93128724991599,0.17253841167818,1,1.24902754783991,0.281549128378024,1
"Acp1",0.159,0.067,0.116,0.145,-1.04119168732011,0.135064634633669,1,-0.390640844971377,0.513519749230061,1,-0.072900547047448,0.826786822452228,1
"Acp2",0,0,0.047,0,0.865698908288409,1,1,2.51624975063714,0.0513148399364282,1,0.249027547839915,1,1
"Acp5",0.573,0.556,0.395,0.449,0.120955963530483,0.921366279878665,1,-0.215554138413285,0.212094981859794,1,-0.278904007844863,0.226966835899129,1
"Acp6",0.085,0.067,0.023,0.087,-0.304226093153904,0.701387916546878,1,-1.23863775152633,0.179576504236234,1,-0.113542531544794,0.993867413157922,1
"Acpp",0.085,0.067,0.093,0.014,-0.134301091711591,0.713656656711806,1,0.253215344803348,0.890639874748929,1,-1.75097245216009,0.0542741073427671,1
"Acr",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acrbp",0.085,0.044,0.14,0.043,-0.549338590990435,0.395438132180005,1,0.73864217197359,0.351381072160116,1,-0.750972452160085,0.306525399991346,1
"Acrv1",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acsbg1",0.073,0.133,0.093,0.116,0.865698908288409,0.272408818282378,1,0.445860422745744,0.703107568323281,1,1.02663512650347,0.347185087239636,1
"Acsbg2",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acsf2",0.073,0.133,0.093,0.145,0.673053830346013,0.285036601174139,1,0.253215344803348,0.719345302394929,1,0.708459166477212,0.166564819459605,1
"Acsf3",0,0,0.047,0.014,0.865698908288409,1,1,2.51624975063714,0.0513148399364282,1,1.24902754783991,0.281549128378024,1
"Acsl1",0.024,0,0.047,0.072,-0.719263592432747,0.298289753044733,1,0.931287249915986,0.511666544849644,1,1.47141996917636,0.161553292312466,1
"Acsl3",0.061,0,0.093,0.043,-1.9416560137692,0.0937948010699904,1,0.708894828579538,0.512133933688252,1,0.026635126503467,0.661453841262112,1
"Acsl4",0.378,0.489,0.419,0.348,0.450661409009565,0.236107526639455,1,0.00167657780738373,0.818690986327065,1,-0.0285064276889941,0.790343025763924,1
"Acsl5",0.39,0.244,0.465,0.29,-0.719263592432747,0.0843514660899525,1,0.18282601691195,0.47807716590452,1,-0.619727918881833,0.15963133860109,1
"Acsl6",0.049,0,0,0.043,-1.45622918659895,0.135965612489827,1,-1.39064084497138,0.145012865905703,1,-0.072900547047448,0.881814352711493,1
"Acsm1",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acsm5",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acss1",0.232,0.244,0.209,0.188,0.128733314122203,0.876276333883796,1,-0.0687127500840146,0.78124321798485,1,-0.072900547047448,0.58738071570783,1
"Acss2",0.146,0.089,0.14,0.087,-0.512812714965321,0.356310690360927,1,0.0382024538324979,0.922021421328925,1,-0.644057248243573,0.266214037583852,1
"Acss3",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acta1",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Acta2",0,0,0,0.043,0.865698908288409,1,1,0.931287249915986,1,1,3.24902754783991,0.0583470241736552,1
"Actbl2",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Actc1",0,0,0,0,0.865698908288409,1,1,0.931287249915986,1,1,0.249027547839915,1,1
"Actg1",0.768,0.667,0.721,0.841,0.0222033939683999,0.845229121205152,1,-0.177941819838772,0.671579658231777,1,-0.0880074394376558,0.98171147701148,1
"Actg2",0.024,0.022,0.023,0,0.450661409009566,0.954163012121274,1,-0.0687127500840141,0.968725565201367,1,-1.75097245216009,0.196301072321598,1
