"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Abcg2",0.246,0.202,0.173,0.179,-0.217877569530396,0.0739277649036428,1,-0.506913348615106,0.00969879116657003,1,-0.418649317884786,0.0056243214538628,1
"Abcg3",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Abcg4",0.037,0.038,0.054,0.059,-0.0893628290077162,0.932707416882483,1,0.539442287076634,0.219685756908638,1,0.628144893594155,0.0801152288888001,1
"Abcg5",0.002,0.001,0,0.001,-0.697045406228956,0.73086317187268,1,-0.591802246201619,0.386635739517104,1,-0.534126535304723,0.793166502475121,1
"Abcg8",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Abhd10",0.041,0.065,0.081,0.068,0.638557625555483,0.0624714669715419,1,0.970076641406496,0.012327158800325,1,0.801476496479717,0.0464827042679161,1
"Abhd11",0.084,0.126,0.114,0.129,0.543962693274839,0.0194013131756965,1,0.408197753798381,0.143197115707011,1,0.650298035832706,0.0126064711366427,1
"Abhd12",0.09,0.172,0.189,0.194,1.00575358478606,3.20906542476366e-05,0.527762899756631,1.17553699700811,1.55009803890059e-05,0.254929123477591,1.26883661763572,4.24171809905033e-07,0.00697592958569817
"Abhd13",0.088,0.131,0.1,0.131,0.547576962490958,0.0188933967534717,1,0.206563892628731,0.532535728404719,1,0.656557026304387,0.0185529303745779,1
"Abhd14a",0.043,0.101,0.1,0.111,1.10204189984505,0.000199519358212201,1,1.0497437828859,0.00101920309673225,1,1.24828202962265,2.77397997342307e-05,0.456208746429158
"Abhd14b",0.063,0.187,0.173,0.184,1.57455101310826,4.54307567476439e-10,7.47154225471751e-06,1.54570127754832,3.46920323307714e-07,0.00570545163711866,1.4964617845287,1.68667578383614e-09,2.77390699409691e-05
"Abhd15",0.002,0.013,0.005,0.008,1.76238621240834,0.0464387213528421,1,0.993160254519537,0.407332036809874,1,1.27322838675288,0.151954460858815,1
"Abhd16a",0.155,0.16,0.168,0.166,0.0578420959345127,0.805885120886304,1,0.152358849368791,0.595506649746882,1,0.121225293307832,0.595433195052995,1
"Abhd17a",0.047,0.098,0.116,0.118,1.16093558889862,0.000829969874450042,1,1.37782410475486,0.000141561801300971,1,1.43549981565176,1.71528034227106e-05,0.282095005089898
"Abhd17b",0.352,0.378,0.359,0.357,0.249183337330063,0.190951912806638,1,0.10375708563986,0.695701411434538,1,0.157080771997049,0.644156391886174,1
"Abhd17c",0.2,0.108,0.108,0.115,-1.04934715015984,3.4621149911449e-06,0.056937943144369,-0.9441039901325,0.000265839258073459,1,-0.886428279235603,4.55725213347214e-05,0.749485685870828
"Abhd18",0.059,0.069,0.065,0.066,0.135844607935786,0.488508271053228,1,0.16308525596185,0.723807229044424,1,0.0805833088104859,0.631537907739079,1
"Abhd2",0.312,0.305,0.3,0.312,-0.135390278999869,0.684352088953751,1,0.387238135162735,0.828945519201615,1,0.261288773441356,0.752698934765634,1
"Abhd3",0.012,0.018,0.035,0.023,0.402490267321959,0.449880009484415,1,1.5077334273493,0.0233756975910685,1,0.828443544079986,0.19063681835609,1
"Abhd4",0.291,0.383,0.365,0.368,0.602042712300295,0.000226959221218258,1,0.223086348541393,0.0266139733191922,1,0.39227037465528,0.00251148882722664,1
"Abhd5",0.031,0.048,0.062,0.066,0.607809175299464,0.1323301475752,1,1.12808983460565,0.024569124198717,1,0.993120467560146,0.00631514731233976,1
"Abhd6",0.041,0.124,0.097,0.129,1.47983235585512,5.43963364451039e-07,0.00894602149176179,1.13256331118495,0.000924956685406499,1,1.55702135275347,2.21653199519595e-07,0.00364530851929927
"Abhd8",0.094,0.207,0.216,0.226,1.03992018793725,1.15042647324984e-07,0.00189199137790669,1.14516334796459,5.23057876523723e-07,0.00860220983730915,1.21003456026569,2.54604296785666e-09,4.18722226493706e-05
"Abi1",0.187,0.209,0.208,0.218,0.140016022644839,0.368569300872876,1,0.18112884525246,0.441577886362841,1,0.188763873649761,0.212436489550016,1
"Abi2",0.136,0.191,0.178,0.174,0.428485475854903,0.010832627986648,1,0.35086457873243,0.0873693766450214,1,0.286549765250716,0.0752962148967332,1
"Abi3",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Abi3bp",0.024,0.041,0.014,0.024,0.788381420941286,0.106868919929701,1,-0.691337919752534,0.254944735184491,1,-0.193089617469655,0.947768482839699,1
"Abitram",0.041,0.054,0.032,0.038,0.370068789629581,0.283698001211106,1,-0.283679950839288,0.524482579622702,1,-0.119089036025879,0.808693507634034,1
"Abl1",0.145,0.162,0.141,0.169,0.182660360053332,0.398711162215621,1,0.0122690774672414,0.889462352198827,1,0.237054774199397,0.252745661036936,1
"Abl2",0.106,0.083,0.103,0.08,-0.390942278503276,0.161547184063591,1,0.0191554630524817,0.895921601735537,1,-0.45750525370181,0.12212717997793,1
"Ablim1",0.143,0.24,0.222,0.238,0.672188403436763,2.95557851350999e-05,0.486074442331853,0.730125848685743,0.00236652079526284,1,0.745981383888013,4.40142740040097e-05,0.723858750269944
"Ablim2",0.134,0.133,0.086,0.096,-0.0189735011163177,0.950203460086014,1,-0.591802246201619,0.0291863699840476,1,-0.473584993369671,0.0367240691962844,1
"Ablim3",0.008,0.029,0.024,0.031,1.62488268865841,0.0116429042216028,1,1.40819775379838,0.0542058392569326,1,1.78780155958264,0.00754731666073028,1
"Abo",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Abr",0.049,0.069,0.1,0.072,0.466453326053923,0.142667609155403,1,1.22377318266095,0.00348235303253216,1,0.603376988445212,0.104479047083216,1
"Abracl",0.004,0.006,0.016,0.013,0.302954593771045,0.601415980664427,1,1.63059017513483,0.066284016614784,1,1.46587346469528,0.124216739224036,1
"Abraxas1",0.029,0.039,0.049,0.042,0.396063998162526,0.322771885115443,1,0.749234671633448,0.122476984190745,1,0.558982869086759,0.213359270260371,1
"Abraxas2",0.031,0.059,0.062,0.06,1.03087504833424,0.0196341673703114,1,0.993160254519537,0.0255343615775877,1,0.957726561024953,0.0172104598982352,1
"Abt1",0.022,0.026,0.027,0.02,0.177423711687186,0.656488906835044,1,0.282666871714523,0.66386257720231,1,-0.031626194775539,0.749194078560928,1
"Abtb1",0.067,0.119,0.132,0.108,0.76592657011359,0.00252345108396125,1,0.980104101694091,0.00124301356079209,1,0.613972103684412,0.0159564507087111,1
"Abtb2",0.045,0.023,0.027,0.03,-1.00516770159129,0.0260196422942161,1,-0.591802246201619,0.172984074053847,1,-0.775134634808517,0.158133297803063,1
"AC150683.1",0.006,0.006,0,0.01,-0.112082905507799,0.970144607615179,1,-1.59180224620162,0.132593607821494,1,0.465873464695278,0.483928105714159,1
"AC151602.1",0.004,0,0,0,-2.28200790695011,0.0718251816244855,1,-1.17676474692278,0.219933437715727,1,-2.11908903602588,0.0888841963268625,1
"Acaa1a",0.033,0.048,0.051,0.035,0.376955175214822,0.192624814685198,1,0.482198335242158,0.172687251643017,1,-0.027166546584839,0.816332144319333,1
"Acaa1b",0,0.001,0,0,0.302954593771043,0.433164314948835,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Acaa2",0.079,0.171,0.154,0.201,1.12980569145445,3.25071181788412e-06,0.0534612065569222,1.14516334796459,0.000447945600077369,1,1.38643899720087,6.14856892044981e-09,0.000101119364465718
"Acaca",0.09,0.173,0.154,0.193,0.906653657073786,2.95355180371028e-05,0.485741129638192,0.780166531185339,0.00361590317296807,1,1.06957252799802,9.40087810470932e-07,0.0154606841310049
"Acacb",0.006,0.011,0,0.007,0.624882688658407,0.346507658594025,1,-1.59180224620162,0.132593607821494,1,0.0508359654164341,0.847239461926787,1
"Acad10",0.022,0.044,0.011,0.037,0.965919606493474,0.0424958509632814,1,-0.854836652035413,0.198581885409033,1,0.63579846613759,0.162564991958937,1
"Acad11",0.071,0.122,0.122,0.128,0.717992093049888,0.00351559550432875,1,0.737505379051341,0.0113394679869835,1,0.809827865912639,0.00152312568500765,1
"Acad12",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Acad8",0.106,0.16,0.17,0.195,0.629935916384692,0.00624623639663343,1,0.784761105262589,0.00481760485354152,1,0.963900328645153,2.27356586040162e-05,0.373910641401651
"Acad9",0.088,0.093,0.108,0.11,0.114882245618472,0.732738840159355,1,0.342609412170805,0.306817638389272,1,0.366337791144363,0.202472756826713,1
"Acadl",0.259,0.206,0.227,0.201,-0.407538789033971,0.0233569294794117,1,-0.0893019056724358,0.338594602687161,1,-0.337729322501219,0.021068459720952,1
"Acadm",0.079,0.097,0.111,0.113,0.338578503501766,0.281684067286313,1,0.700979503026227,0.100283820199372,1,0.553336305945617,0.0558467597544056,1
"Acads",0.071,0.112,0.116,0.108,0.762386212408341,0.0153723120627753,1,0.761834708413081,0.021929643221547,1,0.617876558140328,0.0292115991195617,1
"Acadsb",0.189,0.219,0.222,0.225,0.253566566808881,0.195527212533636,1,0.231319991714302,0.239225251793028,1,0.241167177520584,0.136275420642995,1
"Acadvl",0.053,0.087,0.157,0.104,0.706310288002253,0.0241600743697459,1,1.60374856291619,3.24879691114949e-07,0.00534297140007645,1.0194717945071,0.00151649715601138,1
"Acan",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Acap1",0,0.003,0.003,0.001,0.887917094492199,0.266996229030122,1,1.40819775379838,0.250300241103295,1,0.465873464695276,0.406925090909882,1
"Acap2",0.24,0.196,0.203,0.183,-0.298496029738681,0.0661474873745142,1,-0.243878942781312,0.196161938593177,1,-0.438969302264382,0.0139368426248657,1
"Acap3",0.175,0.149,0.138,0.153,-0.177671247135376,0.242257188381249,1,-0.27630042047369,0.145328857838501,1,-0.131161868326453,0.342434422418438,1
"Acat1",0.059,0.116,0.132,0.127,1.00696976613596,0.000690683010248928,1,1.28689145757625,0.000175490337910076,1,1.1698886370602,0.00010366487525114,1
"Acat2",0.029,0.031,0.051,0.052,0.0965037163036184,0.768940835196909,1,0.893624580968623,0.0832168237889448,1,0.880910963974122,0.0460718781672338,1
"Acat3",0,0.005,0.005,0.01,1.62488268865841,0.115995062391551,1,1.99316025451954,0.103437191385162,1,2.46587346469528,0.0275592890173486,1
"Acbd3",0.2,0.172,0.162,0.183,-0.298496029738681,0.189452831796244,1,-0.144343269230398,0.203897676571092,1,-0.175934896430588,0.445175132136628,1
"Acbd4",0.061,0.075,0.073,0.072,0.16968806290758,0.342776213569184,1,0.22762550815656,0.492679075980082,1,0.159770336969598,0.477850709526221,1
"Acbd5",0.075,0.155,0.127,0.141,0.998100012242623,3.23391950525421e-05,0.531850401834107,0.688305672991117,0.01220974205232,1,0.893735004331706,0.000467028377325163,1
"Acbd6",0.069,0.114,0.124,0.098,0.743527185157026,0.00766664732764747,1,0.951340078824911,0.00541022436038613,1,0.62199266661256,0.0711425215576679,1
"Acbd7",0,0.001,0.011,0.013,0.302954593771043,0.433164314948835,1,2.99316025451954,0.0210669543610654,1,2.78780155958264,0.0123918788147624,1
"Accs",0.053,0.078,0.068,0.08,0.472879595213356,0.0872849097067923,1,0.355730333904245,0.368813270634759,1,0.680886355666128,0.0654310896535408,1
"Accsl",0,0,0,0.003,-0.697045406228957,1,1,0.40819775379838,1,1,1.05083596541643,0.240188130048097,1
"Acd",0.053,0.058,0.081,0.072,0.0596834427586801,0.719920517835442,1,0.594610878029262,0.098382874382129,1,0.335812924130904,0.196751742663394,1
"Ace",0.02,0.046,0.003,0.031,1.15539740535719,0.0153966519643707,1,-1.43979915275657,0.0228781779998144,1,0.939804653027691,0.259905657680176,1
"Ace2",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Acer1",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Acer2",0.006,0.006,0.008,0.01,-0.211618579058714,0.971048836209123,1,0.0862696589110188,0.730200169646746,1,0.313870371250228,0.485268551361146,1
"Acer3",0.039,0.03,0.035,0.056,-0.211618579058714,0.415670013966072,1,-0.106375419031377,0.784987740696757,1,0.536262792586676,0.16489118776126,1
"Ache",0.039,0.055,0.049,0.062,0.525347015107492,0.179874047683723,1,0.263807844463206,0.480857356844605,1,0.628144893594155,0.0765892980918438,1
"Acin1",0.248,0.237,0.216,0.245,0.0146090994080628,0.745133528663339,1,-0.192532062781092,0.269559830654475,1,0.0226849251022847,0.968083110074514,1
"Ackr1",0,0.014,0.019,0.023,3.00339431191214,0.00893497895170556,1,3.73012584868574,0.00223121847347766,1,3.78780155958264,0.000824250938814681,1
"Ackr2",0,0.003,0,0.001,1.30295459377104,0.266996229030122,1,0.40819775379838,1,1,0.465873464695276,0.406925090909882,1
"Ackr3",0.004,0.011,0.003,0.001,1.17742371168719,0.170924237131541,1,-0.176764746922775,0.736628665229886,1,-1.11908903602588,0.363080090361815,1
"Ackr4",0.006,0.009,0,0.006,0.302954593771045,0.594748863230385,1,-1.59180224620162,0.132593607821494,1,-0.212198440417359,0.914203340644606,1
"Acly",0.143,0.173,0.159,0.197,0.215491752520705,0.157508133750107,1,0.208260183289629,0.482317536211688,1,0.360263276734679,0.0183691514121255,1
"Acnat1",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Aco1",0.126,0.151,0.154,0.15,0.324980900101043,0.200802996809999,1,0.316567278332813,0.236211277711116,1,0.338323414974766,0.21383229805873,1
"Aco2",0.055,0.095,0.108,0.113,0.73037581750572,0.00957400064405869,1,1.00964837730811,0.00385194736054349,1,0.98293190091463,0.000589738639274903,1
"Acod1",0.002,0,0,0,-1.69704540622896,0.203495158028988,1,-0.591802246201619,0.386635739517104,1,-1.53412653530472,0.229494000609103,1
"Acot1",0.165,0.162,0.157,0.176,-0.0301717077211818,0.905831529904698,1,-0.125625897930974,0.715890189136431,1,0.015707742012832,0.66453442018364,1
"Acot11",0.297,0.363,0.368,0.354,0.307094324131968,0.0126260359070546,1,0.348958550423705,0.0238987100317272,1,0.242098489308711,0.0402374290617207,1
"Acot12",0.004,0.003,0,0.004,-0.697045406228956,0.62580709047748,1,-1.17676474692278,0.219933437715727,1,-0.119089036025878,0.969760908946001,1
"Acot13",0.059,0.136,0.105,0.113,1.26642871774593,1.3052113292082e-05,0.214655055201581,0.993160254519537,0.0114694044543733,1,0.985247623788857,0.00139869655591849,1
"Acot2",0.053,0.087,0.084,0.089,0.498505402888851,0.0267106095657284,1,0.701928956855091,0.0702091856244851,1,0.620201611086572,0.0210573903363484,1
"Acot4",0,0.003,0,0.001,0.887917094492199,0.266996229030122,1,0.40819775379838,1,1,0.465873464695276,0.406925090909882,1
"Acot6",0.006,0.009,0.005,0.008,0.302954593771045,0.594748863230385,1,-0.00683974548046251,0.893747917120865,1,0.273228386752882,0.645783262006928,1
"Acot7",0.132,0.137,0.111,0.15,-0.00898941254369623,0.843662159138129,1,-0.207138395966294,0.350856020830523,1,0.21481170052756,0.363845485519154,1
"Acot8",0.014,0.03,0.032,0.041,1.05784209593451,0.0703600992707425,1,1.21555267585599,0.0719507373710249,1,1.55333630594562,0.00783357398258032,1
"Acot9",0.006,0.019,0.019,0.014,1.30295459377104,0.0589558201939851,1,1.40819775379838,0.0827809396433698,1,0.925305083332575,0.190325431217157,1
"Acox1",0.356,0.389,0.368,0.367,0.0800155935150488,0.26846089068525,1,0.211800540994877,0.545970964235021,1,0.0376605766687006,0.614426205539619,1
"Acox2",0.002,0.001,0,0.004,-0.697045406228956,0.73086317187268,1,-0.591802246201619,0.386635739517104,1,0.465873464695278,0.519060240541474,1
"Acox3",0.047,0.121,0.114,0.107,1.36184828282461,8.77079674519942e-06,0.14424452327155,1.3150883494069,0.000236092775067747,1,1.22076096685875,0.000186612383345458,1
"Acoxl",0.002,0,0.003,0,-1.69704540622896,0.203495158028988,1,0.408197753798381,0.84211072809514,1,-1.53412653530472,0.229494000609103,1
"Acp1",0.096,0.131,0.114,0.143,0.450708214214737,0.0584240726393093,1,0.320734912548042,0.380882962602693,1,0.574807836248442,0.0135260838063022,1
"Acp2",0.065,0.129,0.159,0.131,0.955031290350738,0.000269027475791157,1,1.23311104724029,9.13365578979685e-06,0.150212103118999,1.00901578972181,0.00024076168720954,1
"Acp5",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
"Acp6",0.069,0.07,0.07,0.075,-0.112082905507799,0.955543434142868,1,-0.084842257481736,0.966707621304947,1,-0.000694335223648146,0.73819962654616,1
"Acpp",0,0.001,0,0.001,0.302954593771043,0.433164314948835,1,0.40819775379838,1,1,0.465873464695276,0.406925090909882,1
"Acr",0.004,0.018,0.011,0.011,1.71799209304989,0.0335824801036338,1,1.14516334796459,0.240066066416741,1,1.20283905886148,0.178036970389666,1
"Acrbp",0.051,0.062,0.062,0.049,0.302954593771044,0.420459418747513,1,0.292720536378445,0.477195973108626,1,0.0133612599977706,0.903873515696827,1
"Acrv1",0,0,0,0,-0.697045406228957,1,1,0.40819775379838,1,1,-0.534126535304724,1,1
