"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Abca4",0.051,0.065,0.095,0.062,-0.0157673158583167,0.757510869209857,1,0.415986328672393,0.391712652261613,1,-0.179978666106235,0.817460300571502,1
"Abca5",0.154,0.159,0.189,0.181,-0.122682519774829,0.944301389706491,1,-0.0750000238397499,0.653368568954447,1,-0.0544477840223765,0.712277680890391,1
"Abca6",0,0.007,0.011,0,-0.82312223791592,0.60447325661739,1,-0.699490888747543,0.526149715782071,1,-2.63941028474353,1,1
"Abca7",0,0.058,0.032,0.016,1.34680276352639,0.12626736485833,1,0.522901532588905,0.263902603798727,1,-0.31748218985617,0.423504597966161,1
"Abca8a",0.026,0.022,0.011,0.025,-1.01576731585832,0.885223562721608,1,-2.69949088874754,0.446522184046865,1,-1.83205536268593,0.956183751648905,1
"Abca8b",0,0.036,0.032,0.029,1.34680276352639,0.231631900645247,1,0.522901532588905,0.263902603798727,1,0.360589715256468,0.285792067838766,1
"Abca9",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcb10",0.026,0.022,0.047,0.049,-0.82312223791592,0.890654788550119,1,0.0374747054186635,0.548817222667015,1,0.167944637314072,0.51239320021625,1
"Abcb11",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcb1a",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcb1b",0.026,0,0.005,0,-2.82312223791592,0.0618389303012886,1,-2.2844533894687,0.216882875109519,1,-3.63941028474353,0.0129232021820303,1
"Abcb4",0,0.007,0,0,-0.238159737194764,0.60447325661739,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcb6",0,0.043,0.047,0.058,1.17687776208408,0.188402954067658,1,1.03747470541866,0.167782578785897,1,1.26748031086499,0.125664045449697,1
"Abcb7",0.103,0.087,0.116,0.115,-0.444610614662191,0.76777538067032,1,-0.0828195282990487,0.815264600065232,1,-0.103357384503323,0.819222503056577,1
"Abcb8",0.051,0.058,0.063,0.095,-0.238159737194764,0.876984316472075,1,-0.0620609681322515,0.776014444117096,1,0.419483404310036,0.376197074578244,1
"Abcb9",0.051,0.101,0.047,0.062,0.591915261362923,0.334389816626985,1,-0.547487795302493,0.920139719565921,1,-0.224372785464689,0.801615662177633,1
"Abcc1",0.077,0.123,0.158,0.185,0.346802763526392,0.42462345769103,1,0.80300945178164,0.185247187793093,1,0.975299559371675,0.093291732111383,1
"Abcc10",0.077,0.058,0.053,0.049,-0.653197236473608,0.6692846572547,1,-0.825021770831402,0.553717861405764,1,-0.832055362685928,0.484419212808187,1
"Abcc12",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcc2",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcc3",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcc4",0,0,0.005,0,-1.82312223791592,1,1,-1.2844533894687,0.658892422553708,1,-2.63941028474353,1,1
"Abcc5",0.846,0.87,0.842,0.901,0.0494984556078517,0.775545863093514,1,-0.112272414086019,0.437608909400609,1,0.040565330837844,0.824785553707919,1
"Abcc6",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcc8",0.179,0.261,0.211,0.173,0.498805856971442,0.28547295322279,1,0.00505322772628558,0.691026213607151,1,-0.254746434508208,0.895011507834106,1
"Abcc9",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcd1",0.026,0.029,0.011,0.029,-0.501194143028558,0.916521900589081,1,-1.69949088874754,0.454612169682682,1,-0.639410284743532,0.915071409118305,1
"Abcd2",0.205,0.203,0.211,0.263,0.0513468800002204,0.977770018359983,1,0.00505322772628558,0.917653277491108,1,0.340411833318837,0.403142327311614,1
"Abcd3",0.128,0.101,0.084,0.156,-0.408084738637077,0.64887769511425,1,-0.781953048939516,0.389096516528124,1,0.201891969237409,0.633451465695078,1
"Abcd4",0.077,0.08,0.121,0.082,-0.238159737194765,0.957781452835624,1,0.300509111252456,0.432323104315352,1,-0.247092861964772,0.911285714085928,1
"Abce1",0.128,0.152,0.111,0.103,0.115477217419936,0.70122297366257,1,-0.345853934132843,0.762858744430245,1,-0.523933067323596,0.636694800495562,1
"Abcf1",0.026,0.101,0.111,0.128,1.26434060333442,0.133689937904127,1,1.30050911125246,0.101654017835637,1,1.36058971525647,0.0638353789858482,1
"Abcf2",0.179,0.123,0.068,0.119,-0.501194143028558,0.390472242476079,1,-1.4770984674111,0.0259406978231826,1,-0.595016165385079,0.316342043307015,1
"Abcf3",0.154,0.116,0.095,0.091,-0.543014318723186,0.530786784052749,1,-0.843880798082718,0.275441246972077,1,-0.746325488660045,0.230868342051225,1
"Abcg1",0.026,0.123,0.121,0.123,1.34680276352639,0.0770816329082343,1,1.30050911125246,0.0780762875081479,1,1.40498383461492,0.0701721757957306,1
"Abcg2",0,0.007,0.005,0,-0.82312223791592,0.60447325661739,1,-1.2844533894687,0.658892422553708,1,-2.63941028474353,1,1
"Abcg3",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcg4",0.128,0.167,0.1,0.099,0.292354979504015,0.545750401474855,1,-0.225559700415131,0.638537667835441,1,-0.523933067323596,0.583210528055728,1
"Abcg5",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abcg8",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abhd10",0.205,0.101,0.168,0.144,-1.28255385655322,0.0742670951660414,1,-0.699490888747543,0.499520483985379,1,-0.88938853775188,0.277426097386862,1
"Abhd11",0.077,0.014,0.058,0.045,-2.23815973719476,0.038876697622036,1,-0.699490888747544,0.654645290599105,1,-1.05444778402238,0.400809125135735,1
"Abhd12",0.308,0.246,0.184,0.198,-0.560087832082127,0.371116173096399,1,-0.981890619448268,0.0656845416192314,1,-0.764941166827392,0.109128416993967,1
"Abhd13",0.026,0.138,0.111,0.066,1.56919518486284,0.0517378204633502,1,1.23910856658831,0.1021291536326,1,0.53051471669878,0.328397362863114,1
"Abhd14a",0.026,0.051,0.042,0.07,-0.501194143028558,0.529096263003739,1,-0.962525294581337,0.656036148749403,1,-0.179978666106235,0.31551333355341,1
"Abhd14b",0.231,0.246,0.232,0.255,0.00284836230903029,0.854926445344257,1,-0.0159645535427977,0.963945487672227,1,0.129976787115051,0.699629753345599,1
"Abhd15",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abhd16a",0.179,0.203,0.153,0.16,0.0837683576925978,0.735087416550118,1,-0.330257079081824,0.687844870192721,1,-0.281858280125449,0.77628700175783,1
"Abhd17a",0.487,0.514,0.584,0.547,0.0560233672096935,0.802045773322418,1,0.165579531166348,0.356030427338896,1,0.0923936043068946,0.625315603712499,1
"Abhd17b",0.154,0.109,0.132,0.14,-0.993047239358233,0.41697142102521,1,-0.75393867276992,0.672279137380765,1,-0.599881920556895,0.786348283220639,1
"Abhd17c",0.051,0.051,0.021,0.049,-0.408084738637077,0.992582155136215,1,-1.54748779530249,0.284950087171188,1,-0.523933067323596,0.961900132663445,1
"Abhd18",0.179,0.116,0.074,0.058,-0.82312223791592,0.287937389912014,1,-1.54748779530249,0.0344408246725758,1,-1.90244469057733,0.00660236393681638,1
"Abhd2",0,0,0.016,0.033,-1.82312223791592,1,1,0.0374747054186635,0.434546468981711,1,1.53051471669878,0.252754158183099,1
"Abhd3",0.026,0.022,0.016,0.016,-0.82312223791592,0.890654788550119,1,-1.2844533894687,0.673778869346348,1,-1.31748218985617,0.690707204560936,1
"Abhd4",0.077,0.051,0.053,0.066,-0.653197236473608,0.544414592329824,1,-0.825021770831402,0.553717861405764,1,-0.551947443493193,0.800166988375999,1
"Abhd5",0,0.014,0.032,0.012,-0.238159737194764,0.456709346659705,1,0.522901532588905,0.263902603798727,1,-0.639410284743532,0.489937842053108,1
"Abhd6",0.051,0.101,0.042,0.078,0.591915261362923,0.334389816626985,1,-0.699490888747544,0.801771876729675,1,0.0975553094226735,0.555065635147081,1
"Abhd8",0.385,0.457,0.558,0.564,0.31073350881887,0.332424805423009,1,0.622437206139819,0.0339060501936039,1,0.600055649951857,0.0328620809571447,1
"Abi1",0.179,0.268,0.247,0.247,0.292354979504015,0.292602205042699,1,0.160331453204197,0.405086595859506,1,0.256753904271928,0.375382191064078,1
"Abi2",0.333,0.341,0.411,0.399,0.0348587572116514,0.874847208786907,1,0.158490106380029,0.44319859578695,1,0.21857071038404,0.422541035551644,1
"Abi3",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abi3bp",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abitram",0.026,0.014,0.011,0.012,-1.23815973719476,0.640526368718945,1,-1.69949088874754,0.454612169682682,1,-1.63941028474353,0.518636683943473,1
"Abl1",0.051,0.094,0.126,0.095,0.498805856971442,0.394841432009074,1,0.831023827951237,0.178785487794433,1,0.360589715256467,0.37912271739182,1
"Abl2",0.077,0.123,0.084,0.152,0.498805856971442,0.412692190360179,1,-0.114528388026387,0.876441761640942,1,0.645991934118716,0.2102918808921,1
"Ablim1",0.949,0.957,0.958,0.975,-0.137757840236927,0.286054189008812,1,-0.0488919092292261,0.738359466924467,1,-0.14842393223139,0.243983376651645,1
"Ablim2",0.026,0.007,0.011,0.004,-1.82312223791592,0.343505939500391,1,-1.69949088874754,0.454612169682682,1,-2.63941028474353,0.139642365297146,1
"Ablim3",0,0.007,0.005,0.016,-0.82312223791592,0.60447325661739,1,-1.2844533894687,0.658892422553708,1,-0.31748218985617,0.423504597966161,1
"Abo",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Abr",0.718,0.754,0.826,0.737,0.087944033663791,0.57759116091653,1,0.169264577974204,0.276742960575259,1,0.163457246321758,0.44038640582735,1
"Abracl",0,0,0,0.004,-1.82312223791592,1,1,-2.2844533894687,1,1,-1.63941028474353,0.696281760652701,1
"Abraxas1",0.026,0.058,0.011,0.049,0.346802763526392,0.421285777422314,1,-1.69949088874754,0.454612169682682,1,0.0610294333975601,0.514391407590842,1
"Abraxas2",0.128,0.116,0.079,0.066,-0.238159737194764,0.849701861621452,1,-0.869415890189856,0.324030551053046,1,-1.13690994421435,0.170404384314285,1
"Abt1",0,0.036,0.005,0.025,0.761840262805236,0.231644161548831,1,-1.2844533894687,0.658892422553708,1,0.167944637314072,0.324206629124307,1
"Abtb1",0.103,0.116,0.053,0.062,-0.0575874915529435,0.819194150945824,1,-1.14694986571876,0.238396938881086,1,-0.961338379630895,0.347471309550217,1
"Abtb2",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"AC150683.1",0,0.007,0,0,-0.82312223791592,0.60447325661739,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"AC151602.1",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acaa1a",0.051,0.007,0.026,0.037,-2.40808473863708,0.0617827174796831,1,-1.2844533894687,0.413003302592458,1,-0.902444690577326,0.672659256233795,1
"Acaa1b",0.026,0,0,0.008,-2.82312223791592,0.0618389303012886,1,-3.2844533894687,0.0281207752783238,1,-2.05444778402238,0.329018067325474,1
"Acaa2",0,0.007,0,0.012,-0.82312223791592,0.60447325661739,1,-2.2844533894687,1,1,-0.639410284743532,0.489937842053108,1
"Acaca",0.103,0.123,0.111,0.165,0.247267089975477,0.709476625296246,1,-0.0828195282990487,0.878990840222436,1,0.498093239006403,0.31393245954327,1
"Acacb",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acad10",0.026,0.043,0.032,0.037,0.17687776208408,0.614825039865757,1,-0.284453389468699,0.844785350693182,1,-0.31748218985617,0.723936710443146,1
"Acad11",0.103,0.116,0.068,0.115,-0.0575874915529435,0.819194150945824,1,-0.699490888747544,0.46875097893015,1,-0.103357384503323,0.819222503056577,1
"Acad12",0,0,0,0.004,-1.82312223791592,1,1,-2.2844533894687,1,1,-1.63941028474353,0.696281760652701,1
"Acad8",0.128,0.138,0.068,0.091,-0.0861566437497143,0.881800970193401,1,-0.962525294581337,0.21364135672552,1,-0.700810829407676,0.460795454871674,1
"Acad9",0.051,0.123,0.058,0.07,0.761840262805236,0.203633776689421,1,-0.168976172048763,0.868556717924442,1,-0.0544477840223765,0.668377737588901,1
"Acadl",0,0,0.011,0.012,-1.82312223791592,1,1,-0.699490888747543,0.526149715782071,1,-0.639410284743532,0.489937842053108,1
"Acadm",0.051,0.065,0.047,0.053,-0.0861566437497143,0.754321142718748,1,-0.547487795302493,0.920139719565921,1,-0.417017863407084,0.956623232100768,1
"Acads",0.077,0.022,0.026,0.008,-1.82312223791592,0.0947654711307503,1,-1.69949088874754,0.11878186110913,1,-3.05444778402238,0.00263536286898788,1
"Acadsb",0.179,0.152,0.168,0.239,-0.349191049583508,0.683266660017746,1,-0.409984271552558,0.817964047711659,1,0.0733077631759964,0.466945454110664,1
"Acadvl",0.077,0.094,0.074,0.062,0.0837683576925978,0.735067328847893,1,-0.2844533894687,0.953407353116533,1,-0.639410284743533,0.721132717899221,1
"Acan",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acap1",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acap2",0.179,0.159,0.184,0.185,-0.299560281858908,0.76892214872749,1,-0.0365258760251139,0.924379958710805,1,0.00444590503119224,0.898664534364618,1
"Acap3",0.256,0.355,0.3,0.276,0.319835715926122,0.278529488407591,1,0.107864033310061,0.597666248710309,1,0.0235547279788968,0.790357061498109,1
"Acat1",0.179,0.101,0.168,0.14,-0.916231642307402,0.18673125162856,1,-0.19699054821836,0.880190987520024,1,-0.46948528330122,0.5250641920926,1
"Acat2",0,0.051,0,0.012,1.17687776208408,0.154015323586217,1,-2.2844533894687,1,1,-0.639410284743532,0.489937842053108,1
"Acat3",0,0,0,0.004,-1.82312223791592,1,1,-2.2844533894687,1,1,-1.63941028474353,0.696281760652701,1
"Acbd3",0.179,0.138,0.179,0.156,-0.501194143028558,0.519718599598272,1,-0.155170372523733,0.995248399933328,1,-0.31748218985617,0.725060548299268,1
"Acbd4",0.026,0.036,0.026,0.037,-0.238159737194764,0.751931770383361,1,-0.699490888747543,0.9846977925135,1,-0.31748218985617,0.723936710443146,1
"Acbd5",0.256,0.254,0.189,0.165,0.0749981480648658,0.973865599577147,1,-0.421956913218634,0.374732623172128,1,-0.606988807051155,0.185660919245719,1
"Acbd6",0.667,0.551,0.532,0.494,-0.436099114806674,0.138898166520041,1,-0.430304255932154,0.109502806016456,1,-0.621031755428678,0.0299334425184344,1
"Acbd7",0,0.014,0,0,-0.238159737194764,0.456709346659705,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Accs",0,0.007,0.011,0.012,-0.82312223791592,0.60447325661739,1,-0.699490888747543,0.526149715782071,1,-0.639410284743532,0.489937842053108,1
"Accsl",0,0.014,0,0.004,-0.238159737194764,0.456709346659705,1,-2.2844533894687,1,1,-1.63941028474353,0.696281760652701,1
"Acd",0.051,0.13,0.058,0.086,0.984232684141683,0.166496102694419,1,-0.2844533894687,0.873825064292175,1,0.299189170592324,0.456241940278251,1
"Ace",0.205,0.174,0.253,0.189,-0.238159737194764,0.688861387591734,1,0.24606132723008,0.504795532585671,1,-0.16547909641112,0.846369855863255,1
"Ace2",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acer1",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acer2",0.103,0.13,0.126,0.086,0.37851162325373,0.618442827835406,1,0.0940582337850304,0.675643916911016,1,-0.437776423573882,0.75057165116211,1
"Acer3",0.077,0.043,0.047,0.033,-1.01576731585832,0.405361742887297,1,-0.962525294581337,0.453852722452419,1,-1.46948528330122,0.189639812694586,1
"Ache",0.256,0.362,0.379,0.309,0.176877762084079,0.279979608033857,1,0.285402218862248,0.191570809105001,1,0.00444590503119224,0.558092965962564,1
"Acin1",0.333,0.406,0.342,0.37,0.292354979504015,0.366686708301243,1,-0.0828195282990489,0.951233335984351,1,0.111910602399744,0.624363196316486,1
"Ackr1",0.282,0.435,0.395,0.391,0.700439718141092,0.0600148127141684,1,0.49690632405596,0.149194584828577,1,0.627376255951369,0.151317067143525,1
"Ackr2",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Ackr3",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Ackr4",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acly",0.308,0.348,0.321,0.358,0.257797757467647,0.555437797708342,1,0.123631349168378,0.781107496576545,1,0.31836147986717,0.440938383491709,1
"Acnat1",0,0,0,0.004,-1.82312223791592,1,1,-2.2844533894687,1,1,-1.63941028474353,0.696281760652701,1
"Aco1",0.179,0.123,0.121,0.148,-0.653197236473608,0.369149939017143,1,-0.640597199693975,0.334773373133854,1,-0.354008065881284,0.632147328698861,1
"Aco2",0.282,0.21,0.268,0.267,-0.630477159973525,0.30403511607361,1,-0.258918297361562,0.788893122943645,1,-0.402371087442683,0.713637994748163,1
"Acod1",0.026,0,0,0,-3.82312223791592,0.0618389303012886,1,-4.2844533894687,0.0281207752783238,1,-4.63941028474353,0.0129232021820303,1
"Acot1",0,0,0.005,0,-1.82312223791592,1,1,-1.2844533894687,0.658892422553708,1,-2.63941028474353,1,1
"Acot11",0,0,0,0.012,-1.82312223791592,1,1,-2.2844533894687,1,1,-0.639410284743532,0.489937842053108,1
"Acot12",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acot13",0.026,0.087,0.068,0.099,0.877317480225172,0.198001615104251,1,0.522901532588905,0.312657639167939,1,1.00444590503119,0.137690162781005,1
"Acot2",0.026,0,0.005,0.012,-2.82312223791592,0.0618389303012886,1,-2.2844533894687,0.216882875109519,1,-1.63941028474353,0.518636683943473,1
"Acot4",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acot6",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acot7",0.154,0.167,0.105,0.214,-0.045514659252369,0.851892306630996,1,-0.632376692889006,0.394168370605183,1,0.411215788326435,0.366517770222695,1
"Acot8",0,0.065,0.026,0.016,1.49880585697144,0.103741524191503,1,0.300509111252457,0.309269038105685,1,-0.31748218985617,0.423504597966161,1
"Acot9",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acox1",0.282,0.239,0.332,0.206,-0.122682519774829,0.680357827193621,1,0.239108566588313,0.492582706596597,1,-0.417017863407084,0.323654159903204,1
"Acox2",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acox3",0.051,0.087,0.053,0.07,0.292354979504015,0.47015733686191,1,-0.409984271552558,0.975331485328015,1,0.023554727978897,0.664621658360818,1
"Acoxl",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acp1",0.179,0.138,0.153,0.181,-0.363690619278624,0.544824384882681,1,-0.2844533894687,0.698821405164831,1,0.00444590503119224,0.938147229771052,1
"Acp2",0.128,0.051,0.063,0.074,-1.40808473863708,0.0911736400147557,1,-1.16897617204876,0.160304478380682,1,-0.976445272021103,0.25390752779936,1
"Acp5",0,0,0,0.004,-1.82312223791592,1,1,-2.2844533894687,1,1,-1.05444778402238,0.696281760652701,1
"Acp6",0.051,0.094,0.074,0.033,0.399270183420527,0.399427205682959,1,0.0374747054186626,0.620351290050645,1,-1.05444778402238,0.567955203749208,1
"Acpp",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acr",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acrbp",0.128,0.123,0.121,0.152,-0.160157225193491,0.94816838903493,1,-0.2844533894687,0.903498538736828,1,0.023554727978897,0.698277593653788,1
"Acrv1",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acsbg1",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acsbg2",0.026,0,0,0.004,-3.82312223791592,0.0618389303012886,1,-4.2844533894687,0.0281207752783238,1,-3.63941028474353,0.137702673634569,1
"Acsf2",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acsf3",0.205,0.152,0.168,0.198,-0.501194143028558,0.427323891151728,1,-0.396928118727112,0.585331316549107,1,-0.260898661489803,0.876088609392591,1
"Acsl1",0,0.014,0.011,0.053,-0.238159737194764,0.456709346659705,1,-0.699490888747543,0.526149715782071,1,1.16794463731407,0.140789970547868,1
"Acsl3",0.359,0.29,0.384,0.317,-0.0789611423455105,0.444314665298327,1,0.213797478059126,0.703147231923951,1,-0.233417925067696,0.611545931473039,1
"Acsl4",0.026,0.065,0.042,0.058,0.498805856971442,0.348447543572509,1,-0.114528388026387,0.633457678825327,1,0.267480310864986,0.411468571128073,1
"Acsl5",0,0,0,0.004,-1.82312223791592,1,1,-2.2844533894687,1,1,-1.63941028474353,0.696281760652701,1
"Acsl6",0.282,0.217,0.258,0.239,-0.198631373008127,0.481118522893329,1,-0.0880561766651959,0.830934949368374,1,-0.158283595006916,0.637438409408814,1
"Acsm1",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acsm5",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acss1",0,0,0,0,-1.82312223791592,1,1,-2.2844533894687,1,1,-2.63941028474353,1,1
"Acss2",0.128,0.072,0.089,0.07,-1.17104554133623,0.25710040188484,1,-0.921883310083991,0.431034115503363,1,-1.27684020535882,0.196003510719122,1
