"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Abo",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Abr",0.365,0.419,0.435,0.32,0.0629142073292513,0.528384252484316,1,0.125095219981533,0.477680398944307,1,-0.419713986488317,0.523186801559588,1
"Abracl",0.111,0.248,0.246,0.194,1.32360467269475,0.0209921971040659,1,1.32818708535904,0.0407462989937179,1,0.875741897037855,0.146288146443833,1
"Abraxas1",0,0,0.014,0,-1.03394733192334,1,1,0.868755466721748,0.347029910304033,1,-0.709220603683302,1,1
"Abraxas2",0,0.07,0.116,0.049,2.66649238621775,0.0325311098431714,1,3.19068356160911,0.00557492000997073,1,1.87574189703785,0.0776491062765586,1
"Abt1",0,0.031,0,0.049,1.28798076296403,0.160589281739736,1,-0.131244533278252,1,1,2.0981343183743,0.0776269012877895,1
"Abtb1",0.143,0.171,0.145,0.126,0.239071162483078,0.62325392320056,1,0.19068356160911,0.949337138735601,1,-0.206720263154119,0.764357361888186,1
"Abtb2",0.254,0.155,0.203,0.214,-0.782408564927373,0.0902278801688312,1,-0.3536369546147,0.451891455926625,1,-0.346650524298594,0.499289196147376,1
"AC150683.1",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"AC151602.1",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acaa1a",0.048,0.016,0.043,0.01,-1.44898483120218,0.192445404027396,1,-0.131244533278252,0.914555519288892,1,-1.7092206036833,0.124885497759406,1
"Acaa1b",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acaa2",0.016,0.109,0.072,0.058,1.96605266807666,0.0250986882394821,1,1.4537179674429,0.122032138886572,1,1.0981343183743,0.190447752344065,1
"Acaca",0,0.023,0.072,0.049,0.966052668076663,0.226154301487647,1,2.86875546672175,0.0305625562635815,1,2.0981343183743,0.0776269012877895,1
"Acacb",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acad10",0,0.031,0.014,0.019,1.28798076296403,0.160589281739736,1,0.868755466721748,0.347029910304033,1,0.875741897037854,0.271083263841585,1
"Acad11",0,0.016,0.029,0.01,0.551015168797819,0.325595966538989,1,1.4537179674429,0.178396026924883,1,0.290779396316698,0.441497517272819,1
"Acad12",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acad8",0.016,0,0.043,0.039,-2.61890983264449,0.155649094921574,1,0.283792966000591,0.373537104682959,1,0.0277449904829039,0.41836875439082,1
"Acad9",0,0.008,0.043,0.039,0.551015168797819,0.491614256513852,1,1.86875546672175,0.0971444255843225,1,1.61270749120406,0.115911610545672,1
"Acadl",0.048,0.124,0.217,0.136,0.743660246740215,0.0999750046094228,1,1.52083216330144,0.00513799948339958,1,0.483424474259094,0.0761945282004248,1
"Acadm",0,0.047,0,0.039,1.77340759013427,0.0836702956022867,1,-0.131244533278252,1,1,1.61270749120406,0.115911610545672,1
"Acads",0,0.039,0.043,0,1.55101516879782,0.115468773914214,1,1.86875546672175,0.0971444255843225,1,-0.709220603683302,1,1
"Acadsb",0,0.047,0.072,0.058,2.13597766951897,0.0836558714262273,1,2.67611038877935,0.0305506472665913,1,2.2907793963167,0.0523708881089035,1
"Acadvl",0,0.093,0.087,0.194,2.66649238621775,0.0128211536923273,1,2.86875546672175,0.0173180318509187,1,3.81434135237371,0.000205237851581616,1
"Acan",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acap1",0.175,0.178,0.116,0.165,0.123593945063142,0.915250907219749,1,-0.661759249977032,0.326598084646413,1,0.0497712968129034,0.930672571388051,1
"Acap2",0.143,0.186,0.333,0.175,0.123593945063142,0.48081258838066,1,0.868755466721748,0.0148723264429127,1,0.0497712968129034,0.614428266701511,1
"Acap3",0,0.016,0.014,0.019,0.551015168797819,0.325595966538989,1,0.868755466721748,0.347029910304033,1,1.2907793963167,0.271083263841585,1
"Acat1",0,0.047,0.058,0.078,1.96605266807666,0.083641447245056,1,2.19068356160911,0.0541824665155718,1,2.750211014954,0.0241008861344807,1
"Acat2",0,0.023,0.014,0,0.966052668076663,0.226154301487647,1,0.868755466721748,0.347029910304033,1,-0.709220603683302,1,1
"Acat3",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acbd3",0.111,0.101,0.145,0.049,-0.127056736314819,0.842582170398523,1,0.453717967442904,0.548249417177236,1,-1.12425810296215,0.133380667222326,1
"Acbd4",0,0,0.014,0.019,-1.03394733192334,1,1,0.868755466721748,0.347029910304033,1,0.875741897037854,0.271083263841585,1
"Acbd5",0.016,0.124,0.145,0.126,2.13597766951897,0.0135120330786558,1,2.56919518486284,0.00752561345288346,1,2.2907793963167,0.0132380257897554,1
"Acbd6",0,0.031,0.043,0.049,1.55101516879782,0.160577693368124,1,1.86875546672175,0.0971444255843225,1,1.87574189703785,0.0776491062765586,1
"Acbd7",0.016,0,0,0,-2.03394733192334,0.155649094921574,1,-1.13124453327825,0.302367791223324,1,-1.7092206036833,0.205432121189967,1
"Accs",0,0,0.014,0.019,-1.03394733192334,1,1,0.868755466721748,0.347029910304033,1,0.875741897037854,0.271083263841585,1
"Accsl",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acd",0.063,0.031,0.043,0.049,-1.03394733192334,0.293456834758709,1,-0.453172628165615,0.613939753852828,1,-0.446186197849508,0.683982687870396,1
"Ace",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Ace2",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acer1",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acer2",0.032,0,0,0.01,-2.61890983264449,0.0432698361524169,1,-1.71620703399941,0.14023989480181,1,-1.29418310440446,0.305873537014989,1
"Acer3",0.016,0.054,0.043,0.068,0.966052668076663,0.214123244965521,1,0.868755466721748,0.361333446272701,1,1.2907793963167,0.130813989572384,1
"Ache",0,0.008,0.029,0.019,-0.0339473319233372,0.491614256513852,1,1.4537179674429,0.178396026924883,1,0.875741897037854,0.271083263841585,1
"Acin1",0.079,0.147,0.145,0.165,0.802553935793783,0.179447168773668,1,0.968291140272662,0.230150039761946,1,0.73135198770268,0.124273745817227,1
"Ackr1",0,0,0.014,0,-1.03394733192334,1,1,1.4537179674429,0.347029910304033,1,-0.709220603683302,1,1
"Ackr2",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Ackr3",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Ackr4",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acly",0.095,0.287,0.304,0.262,1.46855300860585,0.00337588871793448,1,1.4537179674429,0.00365846946107523,1,1.25013741181935,0.0110579646079341,1
"Acnat1",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Aco1",0,0.031,0.014,0.039,1.28798076296403,0.160589281739736,1,0.868755466721748,0.347029910304033,1,1.61270749120406,0.115911610545672,1
"Aco2",0.079,0.016,0.029,0.078,-2.25633975325979,0.0267567020818637,1,-1.3536369546147,0.196750794666817,1,-0.346650524298593,0.948696605773119,1
"Acod1",0.492,0.481,0.319,0.447,-0.513940273042951,0.674175336554971,1,-1.48412555649453,0.0245499034240966,1,-0.597937270149557,0.418045522413266,1
"Acot1",0.063,0.039,0.043,0.087,-1.90841644983948,0.427710816862875,1,-1.26874805702819,0.601597379542402,1,-0.361297300262995,0.606907916136157,1
"Acot11",0,0.016,0,0.029,0.551015168797819,0.325595966538989,1,-0.131244533278252,1,1,1.2907793963167,0.175222949322258,1
"Acot12",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acot13",0.032,0.039,0.072,0.049,-0.226592409865733,0.821395095615982,1,0.676110388779352,0.310126393459524,1,0.0981343183743024,0.615824844163015,1
"Acot2",0,0.016,0.043,0.019,0.966052668076663,0.325595966538989,1,1.86875546672175,0.0971444255843225,1,0.875741897037854,0.271083263841585,1
"Acot4",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acot6",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acot7",0.016,0.031,0.087,0.078,0.287980762964025,0.540812015179429,1,1.86875546672175,0.0698198921288225,1,1.46070439775901,0.0898902614362301,1
"Acot8",0,0.039,0.058,0.058,1.55101516879782,0.115468773914214,1,2.19068356160911,0.0541824665155718,1,2.0981343183743,0.052400470369097,1
"Acot9",0.016,0.016,0,0.019,-0.448984831202181,0.989726885589047,1,-1.13124453327825,0.302367791223324,1,-0.124258102962146,0.873956186084189,1
"Acox1",0,0.078,0.116,0.097,2.42548428671396,0.0238687295086459,1,3.03868046816406,0.0055952318710192,1,2.99121911445779,0.0111275879641652,1
"Acox2",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acox3",0.032,0.062,0.13,0.087,0.551015168797819,0.382721824130476,1,1.19068356160911,0.0462500853075071,1,0.612707491204061,0.175343668340417,1
"Acoxl",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acp1",0.095,0.031,0.087,0.068,-1.71201923703597,0.0592495799289501,1,-0.323889611220648,0.851271527080912,1,-0.387292508795939,0.541172572683488,1
"Acp2",0.032,0.116,0.058,0.078,1.38109016735551,0.0541839462778612,1,1.0911478880582,0.467863488934501,1,0.875741897037855,0.230794732568317,1
"Acp5",0.016,0.031,0.043,0.058,0.551015168797818,0.547458447600355,1,1.60572106088795,0.357312584765016,1,1.70581689559554,0.192058842220153,1
"Acp6",0,0.016,0.014,0,0.551015168797819,0.325595966538989,1,0.868755466721748,0.347029910304033,1,-0.709220603683302,1,1
"Acpp",0.111,0.132,0.174,0.175,0.287980762964025,0.674530334275057,1,0.868755466721748,0.273102961614575,1,0.875741897037855,0.245517107997954,1
"Acr",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acrbp",0.032,0.016,0.029,0.049,-1.44898483120218,0.457183937950841,1,-0.546282032557096,0.920561448751552,1,-0.124258102962146,0.622536496478947,1
"Acrv1",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acsbg1",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acsbg2",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acsf2",0,0,0.029,0,-1.03394733192334,1,1,1.4537179674429,0.178396026924883,1,-0.709220603683302,1,1
"Acsf3",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acsl1",0.175,0.209,0.275,0.126,0.229087073910456,0.587357383099651,1,0.605721060887954,0.18285993709903,1,-0.709220603683302,0.352447195247884,1
"Acsl3",0,0.023,0.087,0.01,4.69397312263986,0.226150037333635,1,3.03868046816406,0.0173292375139003,1,2.0981343183743,0.441497517272819,1
"Acsl4",0.063,0.078,0.058,0.117,-0.381870635343644,0.751811851843265,1,-0.3536369546147,0.894801462419904,1,0.390315069867613,0.273052598531942,1
"Acsl5",0.365,0.411,0.275,0.223,-0.210825094007417,0.7586013195046,1,-0.372252632782047,0.234421720788712,1,-1.13664182741798,0.0323584614390785,1
"Acsl6",0,0.039,0.159,0.078,1.96605266807666,0.11544850961943,1,3.56919518486284,0.000995791249019085,1,2.87574189703785,0.0241008861344807,1
"Acsm1",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acsm5",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acss1",0,0,0.014,0.01,-1.03394733192334,1,1,1.4537179674429,0.347029910304033,1,0.290779396316698,0.441497517272819,1
"Acss2",0.048,0.047,0.029,0.029,-0.618909832644494,0.948810748827653,1,-1.13124453327825,0.562884337160314,1,-0.972255009517096,0.530161937099916,1
"Acss3",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Acta1",0.016,0,0,0,-2.03394733192334,0.155649094921574,1,-1.13124453327825,0.302367791223324,1,-1.7092206036833,0.205432121189967,1
"Acta2",0,0.016,0,0.029,0.551015168797819,0.325595966538989,1,-0.131244533278252,1,1,1.2907793963167,0.175222949322258,1
"Actbl2",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
"Actc1",0,0,0,0,-1.03394733192334,1,1,-0.131244533278252,1,1,-0.709220603683302,1,1
