"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Acat1",0.133,0.09,0.217,0.255,-0.522888441041762,0.227189763046422,1,0.811530598028797,0.0537249936061569,1,0.926287008518481,0.0101228597945756,1
"Acat2",0.012,0,0.017,0.009,-1.33024336309937,0.196257004201356,1,0.58913817669235,0.681957911148047,1,0.0683060133909086,0.846799231456432,1
"Acat3",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acbd3",0.197,0.172,0.226,0.191,-0.21476614567943,0.567457190120544,1,0.226568097307641,0.541554988003212,1,0.0683060133909086,0.948922849172076,1
"Acbd4",0.006,0.014,0.052,0.064,0.839681638342946,0.46455961454637,1,2.39649309874995,0.0125378471331756,1,2.65326851411207,0.00431065305403929,1
"Acbd5",0.098,0.097,0.139,0.127,-0.0863177802132769,0.946797101298516,1,0.663138758136126,0.276874311011086,1,0.492803841918819,0.431887417992119,1
"Acbd6",0.058,0.11,0.157,0.1,0.757219478150974,0.0932932795567073,1,1.32610377085856,0.00594038704548616,1,0.768745731532001,0.188774447877355,1
"Acbd7",0.006,0,0,0,-0.74528086237821,0.363248970038948,1,-0.41086182330765,0.418960426162498,1,-0.346731485887935,0.429442765345535,1
"Accs",0.035,0.014,0.07,0.064,-0.967673283714658,0.23781633971364,1,0.951708256077058,0.179163733356477,1,0.845913592054461,0.258611345432131,1
"Accsl",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acd",0.069,0.076,0.122,0.127,0.032326716285342,0.836751461180203,1,0.688673850243264,0.135104082995021,1,0.752804187662979,0.105559591902665,1
"Ace",0.197,0.207,0.339,0.255,0.361634341538302,0.772514818456451,1,1.48563360093849,0.0026020709479402,1,1.12275379741329,0.140449453528133,1
"Ace2",0.006,0.021,0,0,1.57664723250915,0.235505672770524,1,-0.41086182330765,0.418960426162498,1,-0.346731485887935,0.429442765345535,1
"Acer1",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acer2",0.48,0.455,0.53,0.5,-0.383354699558928,0.34496191157313,1,-0.11347591268308,0.643921087111512,1,0.263122190374932,0.383977413417496,1
"Acer3",0.035,0.041,0.104,0.091,0.25471913762179,0.756767319614328,1,1.48222297277584,0.0171016247596777,1,1.30534521069176,0.0466060641406132,1
"Ache",0,0.028,0.009,0,2.83968163834295,0.0283945492002645,1,1.58913817669235,0.222681455310608,1,0.653268514112065,1,1
"Acin1",0.185,0.248,0.287,0.373,0.25471913762179,0.204676123351453,1,0.589138176692349,0.0446392112664155,1,0.990303501389636,0.000439853579724116,1
"Ackr1",0,0.028,0.009,0.018,4.89857532739651,0.02839573843898,1,2.58913817669235,0.222681455310608,1,2.23823101483322,0.0764693180927346,1
"Ackr2",0.243,0.269,0.174,0.191,0.167256296371451,0.626241197938177,1,-0.328399663115678,0.185593697625426,1,-0.495594871802418,0.25207679905123,1
"Ackr3",0.116,0.103,0.035,0.064,0.205809537140844,0.754735894020861,1,-1.73278991819501,0.0150194136039945,1,-0.794190462859156,0.148025733989313,1
"Ackr4",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acly",0.254,0.317,0.287,0.391,0.25471913762179,0.245626313999054,1,0.361727680589277,0.421919746172771,1,0.683015857506117,0.0126836093450515,1
"Acnat1",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Aco1",0.069,0.076,0.07,0.1,0.25471913762179,0.81231881230736,1,0.0586234599935698,0.996076512336758,1,0.537791296692129,0.360149962036268,1
"Aco2",0.092,0.048,0.139,0.118,-0.832743703628549,0.130862979904529,1,0.589138176692349,0.219708803830186,1,0.373160594919329,0.489678647574725,1
"Acod1",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acot1",0,0.021,0.026,0.018,2.25471913762179,0.0581956782504146,1,2.58913817669235,0.0333626840690632,1,2.23823101483322,0.0764693180927346,1
"Acot11",0.006,0,0,0.027,-0.74528086237821,0.363248970038948,1,-0.41086182330765,0.418960426162498,1,1.65326851411206,0.137097559799056,1
"Acot12",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acot13",0.023,0.028,0.07,0.082,0.25471913762179,0.802171385196451,1,1.4371350832473,0.0541381294029439,1,1.91630291994586,0.0213859696761205,1
