"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Abca13",0,0,0,0,0.695620106323485,0.462780616131123,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abca14",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abca16",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abca17",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-0.714459076254462,0.581185384358873,1
"Abca2",0.014,0.014,0.013,0.019,0.156461295215454,0.912850365930208,1,-0.224926390629152,0.863369793047254,1,0.342571868781918,0.139497567246931,1
"Abca3",0.06,0.05,0.059,0.054,-0.237265697817978,0.180141423198855,1,-0.0626549617302752,0.946969798356529,1,-0.220063785362334,0.359515691967586,1
"Abca4",0.755,0.753,0.789,0.763,0.0514468755539916,0.279884821289999,1,0.061897590980919,0.0242030277023169,1,-0.00640694405915254,0.789833740637047,1
"Abca5",0.038,0.038,0.048,0.039,-0.0100238768201351,0.880086167062757,1,0.311740553051223,0.0928530909569471,1,0.0489787292729353,0.837542812450156,1
"Abca6",0,0,0,0,-0.889342394397673,1,1,0.360036110092004,0.513333859228822,1,-1.71445907625446,1,1
"Abca7",0.011,0.019,0.02,0.018,0.792481645576074,0.0399942421764504,1,0.729269919757723,0.0244495518021664,1,0.570943142607788,0.0601629117411104,1
"Abca8a",0.001,0,0,0.001,-1.88934239439767,0.173662891863097,1,-2.22492639062915,0.126402417369652,1,0.744972542382836,0.69804950957419,1
"Abca8b",0,0,0,0.001,-0.889342394397673,1,1,0.360036110092004,0.513333859228822,1,0.870503424466694,0.339046810568107,1
"Abca9",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcb10",0.025,0.035,0.036,0.028,0.64353159517503,0.057505013222053,1,0.542412852580573,0.0385931801145795,1,0.30838090010365,0.415638039116306,1
"Abcb11",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcb1a",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcb1b",0,0,0.001,0,-0.889342394397673,1,1,0.360036110092004,0.355071207391399,1,-0.129496575533306,0.581185384358873,1
"Abcb4",0,0,0,0,-0.889342394397673,1,1,-0.224926390629152,0.513333859228822,1,0.285540923745538,0.43511516082047,1
"Abcb6",0.025,0.037,0.043,0.038,0.554264257077944,0.036094774671988,1,0.859137874159323,0.00219438717923124,1,0.595881044357689,0.0180734364592688,1
"Abcb7",0.057,0.065,0.081,0.072,0.163509487868064,0.312551711336334,1,0.334693261977541,0.00333174888100462,1,0.159030947602459,0.0447257890871243,1
"Abcb8",0.011,0.013,0.013,0.012,0.543617012878435,0.572702926743223,1,0.40734182487036,0.54508218857711,1,0.211540342301761,0.834523145354914,1
"Abcb9",0.004,0,0.002,0.003,-3.88934239439767,0.000851569413688035,1,-1.22492639062915,0.12934878333861,1,-0.129496575533305,0.573031960060576,1
"Abcc1",0.025,0.013,0.017,0.023,-1.1075225644472,0.0056414167874561,1,-0.598384786156597,0.0641984374074816,1,-0.198620936188126,0.68963843582104,1
"Abcc10",0.006,0.008,0.008,0.013,0.735148470510122,0.344284947164017,1,0.582428531428453,0.345548469920952,1,1.37300376499588,0.0190955064584694,1
"Abcc12",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcc2",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcc3",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcc4",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcc5",0.012,0.007,0.007,0.014,-0.353289494157462,0.112448116258677,1,-0.154537062737754,0.0691599038744276,1,0.929397113520263,0.401213173050655,1
"Abcc6",0.001,0,0,0,-1.88934239439767,0.173662891863097,1,-2.22492639062915,0.126402417369652,1,-1.12949657553331,0.373361601306039,1
"Abcc8",0,0,0.001,0.003,-0.889342394397673,1,1,1.58242853142845,0.257267448437696,1,2.74497254238284,0.0463694418265613,1
"Abcc9",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcd1",0.001,0,0,0.001,-1.88934239439767,0.173662891863097,1,-1.22492639062915,0.536358363093768,1,0.285540923745538,0.858966960792781,1
"Abcd2",0.01,0.011,0.018,0.013,0.482626382989287,0.644529942897786,1,1.17946386445018,0.0310341831956118,1,0.607469018632901,0.323339422397431,1
"Abcd3",0.03,0.018,0.023,0.028,-0.630255173080541,0.0091941358827967,1,-0.441418210525916,0.103909930998011,1,-0.0602339130961917,0.571070160105388,1
"Abcd4",0.003,0.006,0.011,0.014,1.2574989939316,0.096212711193238,1,1.66815840545434,0.00300392805076739,1,2.12204219146266,0.00015299212502874,1
"Abce1",0.017,0.022,0.035,0.018,0.620852337921513,0.208490316139797,1,1.04356244529675,0.000512761955827522,1,0.274569805924536,0.79862079176721,1
"Abcf1",0.104,0.093,0.104,0.11,-0.21204801290444,0.21977534494101,1,-0.0885539488978662,0.957970189390046,1,0.00687586619798042,0.51233359117637,1
"Abcf2",0.082,0.081,0.082,0.08,0.0693168102214292,0.953464917393083,1,-0.055907320168501,0.951459936442263,1,-0.0272465172853549,0.789572004033301,1
"Abcf3",0.019,0.02,0.023,0.024,0.0721834577876921,0.968670162600521,1,0.21364662311048,0.39112512217345,1,0.36853028841657,0.302397865844013,1
"Abcg1",0.053,0.035,0.054,0.053,-0.540447251910039,0.00503338937826117,1,-0.0339836079177567,0.877765991298407,1,-0.0329885946799586,0.947888461931109,1
"Abcg2",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcg3",0.001,0,0,0,-2.47430489511883,0.173662891863097,1,-2.80988889135031,0.126402417369652,1,-3.29942157697562,0.0701101074361347,1
"Abcg4",0.065,0.084,0.08,0.087,0.498583259263931,0.0241629881995846,1,0.239148601958246,0.0673390070932489,1,0.442905778226034,0.00613247568753387,1
"Abcg5",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abcg8",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abhd10",0.025,0.019,0.025,0.032,-0.146500233894796,0.21123239580294,1,0.0792270025302342,0.849918848087074,1,0.385076597296453,0.158146979092716,1
"Abhd11",0.025,0.026,0.021,0.027,0.0609045704052287,0.787575939207281,1,-0.393323922324871,0.46251070768117,1,-0.0348597013952308,0.604731851363063,1
"Abhd12",0.156,0.147,0.175,0.158,-0.0371332365558068,0.508184293243149,1,0.131513995821012,0.118927192056126,1,-0.0292861147666796,0.880603594187605,1
"Abhd13",0.014,0.013,0.019,0.025,0.0366570241585515,0.933449215574465,1,0.343916444728727,0.210224838358797,1,0.718500331021644,0.00792961819961767,1
"Abhd14a",0.05,0.043,0.05,0.045,-0.340600081589268,0.279749989604022,1,-0.0405018194917246,0.959454282795355,1,-0.232442877246871,0.373766619242845,1
"Abhd14b",0.002,0,0.001,0.002,-2.88934239439767,0.0183940702282303,1,-0.90299829574179,0.142809818534193,1,0.373003764995877,0.760634533197292,1
"Abhd15",0,0,0,0,0.110657605602327,0.462780616131123,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abhd16a",0.068,0.047,0.05,0.054,-0.379147662078488,0.00373175059903564,1,-0.380577261089347,0.0121000793544312,1,-0.262998168725744,0.0388717365293705,1
"Abhd17a",0.223,0.22,0.225,0.227,-0.0055199249471467,0.901394842610754,1,-0.119641011530083,0.76045914742545,1,-0.0607466090158855,0.91422741217207,1
"Abhd17b",0.075,0.062,0.071,0.071,-0.322893191327842,0.0981689214377138,1,-0.293543002703542,0.569341310828099,1,-0.224534365344626,0.535366203214581,1
"Abhd17c",0.019,0.022,0.023,0.018,0.205814838642669,0.564807806344187,1,0.0970017042582105,0.429078423576191,1,-0.185206008119593,0.666443213979822,1
"Abhd18",0.007,0,0.002,0.006,-4.58978211253876,6.21531787397542e-06,0.1022171177554,-1.34040360804909,0.00390514501553434,1,0.366460919129106,0.605874168143151,1
"Abhd2",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abhd3",0.014,0.015,0.011,0.011,0.390765524795063,0.756658797815594,1,-0.199391298522015,0.25865267490598,1,-0.312360632683117,0.249321058256128,1
"Abhd4",0.055,0.055,0.065,0.055,0.0882897925738741,0.961320422757611,1,0.0610448264818002,0.222398388595706,1,-0.129496575533306,0.935691917798654,1
"Abhd5",0.008,0.013,0.004,0.01,0.590650546721942,0.177735637811715,1,-1.08053648129398,0.0793814334326503,1,0.103702600759725,0.609776113768752,1
"Abhd6",0.016,0.023,0.026,0.022,0.41731894383638,0.11010001007848,1,0.397510815510667,0.0367359082655273,1,0.256781930764114,0.169482749352437,1
"Abhd8",0.321,0.33,0.33,0.339,0.0111759969595465,0.599763426457006,1,-0.114231527645125,0.765345185141508,1,-0.00346116641479255,0.43372039257282,1
"Abi1",0.082,0.071,0.09,0.085,-0.138482358573084,0.190382217222054,1,0.172552737265387,0.35093047293524,1,0.0294704656615092,0.763001327727084,1
"Abi2",0.126,0.116,0.148,0.124,-0.129293187118424,0.342783358172435,1,0.0650032422677023,0.0639435955081743,1,-0.180011846787552,0.718359194355077,1
"Abi3",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abi3bp",0.001,0,0,0,-2.47430489511883,0.173662891863097,1,-2.80988889135031,0.126402417369652,1,-3.29942157697562,0.0701101074361347,1
"Abitram",0.01,0.008,0.007,0.009,-0.44188341742645,0.565246871750172,1,-0.474904643637499,0.352075331719317,1,-0.0864278536414194,0.930254658992212,1
"Abl1",0.02,0.004,0.01,0.01,-1.99896688557217,3.23345762331908e-07,0.00531774440731056,-0.967768551132028,0.00243227620662937,1,-0.942728063927579,0.00188024497663122,1
"Abl2",0.032,0.033,0.039,0.033,0.0596736768835244,0.797378648267704,1,0.219858452043744,0.223467823492948,1,-0.0578355904058583,0.856057191639132,1
"Ablim1",0.073,0.094,0.11,0.114,0.437698623883344,0.0177256149261993,1,0.523941292593346,6.03360500134043e-05,0.992286678520448,0.65284581224028,4.15064602789042e-06,0.0682615245746858
"Ablim2",0.002,0,0,0.001,-1.88934239439767,0.0940865170341747,1,-2.22492639062915,0.0492512409015559,1,-1.12949657553331,0.344088139814019,1
"Ablim3",0,0,0,0,0.695620106323485,0.462780616131123,1,-0.224926390629152,0.513333859228822,1,-1.71445907625446,1,1
"Abo",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Abr",0.001,0,0,0.002,-3.21127048928503,0.0542753885629009,1,-3.54685448551651,0.0306139275296745,1,0.607469018632901,0.496535399503629,1
"Abracl",0,0,0,0.001,-0.889342394397673,1,1,-1.22492639062915,1,1,1.09289584580314,0.339046810568107,1
"Abraxas1",0.024,0.019,0.024,0.025,-0.38844415846499,0.293944439314017,1,-0.145491923134747,0.984640506653055,1,-0.0415000945354764,0.780690916327414,1
"Abraxas2",0.006,0,0.004,0.005,-4.34877401303497,4.37804158074039e-05,0.720012718368564,-0.362429914379087,0.337583762660309,1,-0.0446076779467921,0.525829509376806,1
"Abt1",0,0.001,0.002,0.002,1.69562010632349,0.203145247230858,1,2.23450522800814,0.0495741016580275,1,2.6778583465243,0.0669375564794992,1
"Abtb1",0.029,0.035,0.039,0.038,0.404388808659039,0.288536732450225,1,0.213194721762734,0.101223623665131,1,0.413493654712536,0.0965256262494128,1
"Abtb2",0,0.002,0.001,0.001,2.43258570048969,0.071766771299738,1,1.58242853142845,0.257267448437696,1,0.870503424466694,0.269551947185805,1
"AC150683.1",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"AC151602.1",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acaa1a",0.015,0.032,0.033,0.025,1.20085541457391,0.000589802244331371,1,0.970624418488655,0.000297181739625475,1,0.616746832220912,0.0157522897025242,1
"Acaa1b",0,0,0,0,0.110657605602327,0.462780616131123,1,-1.22492639062915,1,1,-0.714459076254462,0.581185384358873,1
"Acaa2",0.005,0,0.002,0.003,-3.34877401303497,0.00186235156179395,1,-0.777467413657931,0.228342267861001,1,-0.315909699764187,0.280668960577377,1
"Acaca",0.065,0.052,0.056,0.067,-0.237265697817978,0.0808163669988607,1,-0.229841881043269,0.200841922976338,1,0.0942972009797551,0.721954597382628,1
"Acacb",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,0.6074690186329,0.43511516082047,1
"Acad10",0.006,0.003,0.004,0.003,-0.889342394397672,0.108045450005523,1,-0.572849694049459,0.157117221325816,1,-0.821374280170974,0.0926474901815691,1
"Acad11",0.065,0.05,0.065,0.046,-0.467515729456188,0.043552417204267,1,-0.197959343028883,0.980362165584856,1,-0.808173511076656,0.00203320225126805,1
"Acad12",0.001,0.001,0.002,0.001,0.432585700489691,0.673193371102498,1,0.582428531428452,0.365030366036534,1,-0.129496575533306,0.859218186265827,1
"Acad8",0.058,0.054,0.062,0.065,-0.152376800231465,0.549475414527347,1,-0.0713560020371418,0.634236195631212,1,-0.00280457061744288,0.420832042373321,1
"Acad9",0.026,0.026,0.031,0.03,0.211940941439511,0.95729341849203,1,0.0917459788067152,0.327863096811155,1,0.218426727887001,0.398333025347793,1
"Acadl",0,0,0,0.001,-0.889342394397673,1,1,0.360036110092004,0.513333859228822,1,1.6074690186329,0.216998387094568,1
"Acadm",0.056,0.069,0.084,0.075,0.250208958001122,0.11795939112571,1,0.393459111629454,0.000834644513569742,1,0.242642965307824,0.0161189292985399,1
"Acads",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acadsb",0.058,0.039,0.056,0.045,-0.531529763811778,0.00410267338129898,1,-0.24104605599243,0.730808041344318,1,-0.505872454443045,0.0257266311088577,1
"Acadvl",0.049,0.046,0.036,0.064,-0.166520982551735,0.600964396036582,1,-0.439520441405193,0.0275713728889722,1,0.376449419943749,0.029461589223953,1
"Acan",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acap1",0,0,0,0,-0.889342394397673,1,1,-0.224926390629152,0.513333859228822,1,-1.71445907625446,1,1
"Acap2",0.032,0.025,0.039,0.029,-0.297427133034748,0.206740910787698,1,0.190111108649692,0.23811652639469,1,-0.122543814891539,0.558702039408594,1
"Acap3",0.017,0.006,0.009,0.016,-1.34390825786315,0.000460201891312443,1,-0.761954414286606,0.00968436962995971,1,0.00682489567947453,0.906059016480855,1
"Acat1",0.122,0.141,0.147,0.142,0.188180976104382,0.0841761331709785,1,0.167174297372533,0.0269318981602402,1,0.15212757610681,0.0530932601826922,1
"Acat2",0.001,0.003,0.003,0.003,0.918012527659932,0.181466971883952,1,0.775073609370847,0.200077878347173,1,0.809102879802551,0.219090871895694,1
"Acat3",0,0,0,0,0.695620106323485,0.462780616131123,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acbd3",0.071,0.069,0.075,0.073,0.0689717027954053,0.882854984808779,1,0.0026743217100571,0.5688166817106,1,0.0288840876824614,0.78378334895127,1
"Acbd4",0.019,0.021,0.031,0.021,0.298284608778101,0.717339211128654,1,0.713673064706705,0.0221305308179504,1,0.285540923745539,0.70533670326888,1
"Acbd5",0.108,0.102,0.129,0.106,-0.0867150408770518,0.522663148263874,1,0.144662631408394,0.0501965724825358,1,-0.170453249756163,0.694491015142038,1
"Acbd6",0,0,0,0.002,-0.889342394397673,1,1,-1.22492639062915,1,1,2.6778583465243,0.0669375564794992,1
"Acbd7",0.003,0.005,0.006,0.006,0.918012527659932,0.252371104227039,1,0.713673064706704,0.126992371973028,1,0.98598064188663,0.0946113387446623,1
"Accs",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-0.714459076254462,0.581185384358873,1
"Accsl",0,0,0,0.001,-0.889342394397673,1,1,-1.22492639062915,1,1,0.6074690186329,0.339046806882723,1
"Acd",0.043,0.034,0.05,0.033,-0.395078203968253,0.099233591446992,1,0.124658047161075,0.327912352436737,1,-0.478830827761319,0.0551197666147875,1
"Ace",0,0,0,0.001,-0.889342394397673,1,1,-1.22492639062915,1,1,1.28554092374554,0.269551958149752,1
"Ace2",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acer1",0,0,0,0,-0.889342394397673,1,1,-0.224926390629152,0.513333859228822,1,-1.71445907625446,1,1
"Acer2",0.009,0.011,0.014,0.016,0.904206728134902,0.499413580250027,1,0.868183013762329,0.116455240311815,1,1.16001004166168,0.0395038680972017,1
"Acer3",0.003,0.001,0.001,0.003,-1.15237680023147,0.103758387108916,1,-1.0025339692927,0.166491157051584,1,-0.299421576975618,0.657658981152627,1
"Ache",0.02,0.014,0.012,0.012,-0.916309441997941,0.100288277925406,1,-1.25189343822942,0.0230271076709581,1,-1.04308182371583,0.0255690292579216,1
"Acin1",0.089,0.101,0.12,0.123,0.181954574316925,0.187967745958988,1,0.274954609202236,0.00191620835200137,1,0.41609447801691,0.000252742122610265,1
"Ackr1",0.004,0.003,0.006,0.011,-0.88934239439767,0.539009742493651,1,0.814601973557486,0.321416274497901,1,1.89697563582789,0.00893680851962449,1
"Ackr2",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Ackr3",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Ackr4",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acly",0.299,0.28,0.329,0.31,-0.0629524426478396,0.239395617449429,1,0.0450430817739994,0.117573714178197,1,0.0131527210171964,0.505038290837859,1
"Acnat1",0,0,0,0,0.695620106323485,0.462780616131123,1,0.360036110092004,0.513333859228822,1,-1.71445907625446,1,1
"Aco1",0.038,0.034,0.039,0.04,-0.149101668198604,0.570050026348289,1,0.0435624452967502,0.832687455151277,1,0.025781649944606,0.714071981065613,1
"Aco2",0.057,0.057,0.063,0.065,0.0550436303913293,0.940202555996042,1,-0.000803081213588186,0.426668838449361,1,0.14894637516432,0.286729361024371,1
"Acod1",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acot1",0,0,0,0.001,-0.889342394397673,1,1,-1.22492639062915,1,1,1.45546592518785,0.269551958149752,1
"Acot11",0,0.001,0.001,0.002,2.28058260704464,0.14162509147804,1,0.360036110092004,0.355071207391399,1,1.87050342446669,0.118282057865226,1
"Acot12",0,0,0,0,-0.889342394397673,1,1,-0.224926390629152,0.513333859228822,1,-0.714459076254462,0.581185384358873,1
"Acot13",0.044,0.048,0.056,0.057,0.117644035918436,0.524083808717306,1,0.233231325019512,0.0836139196680597,1,0.217425898820927,0.0551921328170416,1
"Acot2",0,0,0,0.001,-0.889342394397673,1,1,0.360036110092004,0.513333859228822,1,0.6074690186329,0.269551958149752,1
"Acot4",0.001,0,0,0,-2.47430489511883,0.173662891863097,1,-2.80988889135031,0.126402417369652,1,-2.29942157697562,0.373090198935284,1
"Acot6",0,0,0,0,0.695620106323485,0.462780616131123,1,-1.22492639062915,1,1,-0.129496575533306,0.43511516082047,1
"Acot7",0.016,0.028,0.02,0.031,0.884381749778653,0.0166933636863869,1,0.493302640955469,0.356272919094185,1,1.09289584580314,0.00177668651502903,1
"Acot8",0.028,0.02,0.024,0.021,-0.38977138490716,0.0945919793313669,1,-0.288491519406619,0.461752429729311,1,-0.506350880924262,0.106520637106227,1
"Acot9",0,0,0,0.001,-0.889342394397673,1,1,-1.22492639062915,1,1,0.6074690186329,0.339046806882723,1
"Acox1",0.12,0.115,0.137,0.152,-0.0526481369082226,0.624770599331796,1,0.0941037554279807,0.126794519077749,1,0.279496947411547,0.00263811730842799,1
"Acox2",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-0.129496575533306,0.581185384358873,1
"Acox3",0.01,0.015,0.014,0.012,0.776920208425333,0.16787646742288,1,0.573439748201197,0.242539732192839,1,0.204922463537254,0.59068254113477,1
"Acoxl",0.011,0.008,0.009,0.006,-0.666949973061223,0.261200482220194,1,-0.639963889907996,0.463544004695261,1,-0.977493482088255,0.0472452591556759,1
"Acp1",0.085,0.059,0.096,0.087,-0.449577809216451,0.00148256545757143,1,0.100068007305993,0.235780509805995,1,0.00707647734213879,0.795469289742918,1
"Acp2",0.021,0.022,0.025,0.026,0.0262654183119562,0.835498284324019,1,0.25815649607279,0.334957575479946,1,0.260737532744966,0.241598110541219,1
"Acp5",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,0.6074690186329,0.43511516082047,1
"Acp6",0.003,0,0.002,0.002,-1.62630798856388,0.0352096241703946,1,0.153585232624577,0.489789627813311,1,0.211540342301761,0.646232515177131,1
"Acpp",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-0.714459076254462,0.581185384358873,1
"Acr",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acrbp",0.003,0.001,0,0.004,-0.889342394397671,0.104854741313782,1,-3.54685448551651,0.00222512611616626,1,0.870503424466695,0.436358715651146,1
"Acrv1",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acsbg1",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acsbg2",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acsf2",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,0.6074690186329,0.43511516082047,1
"Acsf3",0.017,0.024,0.028,0.028,0.448527244358713,0.129672062057068,1,0.593833294700702,0.0187611293631628,1,0.730325766418435,0.0144474968941681,1
"Acsl1",0.065,0.049,0.048,0.055,-0.280700897207005,0.0267180250982517,1,-0.500291598373666,0.0105218221174023,1,-0.239300584538047,0.132443240226231,1
"Acsl3",0.058,0.05,0.045,0.074,-0.146730237090323,0.302827424816194,1,-0.437920113963351,0.0573105959894109,1,0.276080594496472,0.0316494155280279,1
"Acsl4",0.014,0.015,0.016,0.018,0.161283678672296,0.833757385817867,1,0.0338078777710153,0.584107697110653,1,0.432382312074809,0.277961228512919,1
"Acsl5",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acsl6",0.291,0.272,0.313,0.307,-0.0389739837958485,0.226175525509657,1,0.0963442902386824,0.190207135531829,1,0.0432251721968356,0.304766317684798,1
"Acsm1",0,0,0,0,-0.889342394397673,1,1,-0.224926390629152,0.513333859228822,1,-1.71445907625446,1,1
"Acsm5",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-1.71445907625446,1,1
"Acss1",0,0,0,0,-0.889342394397673,1,1,-1.22492639062915,1,1,-0.714459076254462,0.581185384358873,1
"Acss2",0.034,0.027,0.036,0.038,-0.185735397177896,0.15387842223183,1,-0.0413264522897627,0.814009587976447,1,0.110454217187447,0.540116152373422,1
"Acss3",0,0,0,0,-0.889342394397673,1,1,-0.224926390629152,0.513333859228822,1,-0.129496575533306,0.43511516082047,1
