_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-7.814590905836053,R-MMU-3371497,M1,1,0,Reactome Gene Sets,6,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,,-7.814590905836053,24.084552845528457,12.49598725546049,21160,50,123,7,5.691056910569106,2.0889129749832684,15511|15516|20867|69654|81489|193740|227613,Hspa1b|Hsp90ab1|Stip1|Dctn2|Dnajb1|Hspa1a|Tubb4b,-3.5716521358064726,0,1,1,1,-7.814590905836053,52.933083176985605,
1,-6.127019584298483,R-MMU-3371568,M1,1,0,Reactome Gene Sets,6,Attenuation phase,,-6.127019584298483,52.933083176985605,14.321866517646114,21160,13,123,4,3.252032520325203,1.5993584499342726,15511|15516|81489|193740,Hspa1b|Hsp90ab1|Dnajb1|Hspa1a,-2.1851108099328838,0,1,0,0,-7.814590905836053,52.933083176985605,
1,-5.555615650695347,GO:0061077,M1,1,0,GO Biological Processes,19,chaperone-mediated protein folding,19_GO:0009987 cellular process,-5.555615650695347,15.179340028694405,8.954880894126816,21160,68,123,6,4.878048780487805,1.9422757545882816,12759|15511|15516|81489|193740|243912,Clu|Hspa1b|Hsp90ab1|Dnajb1|Hspa1a|Hspb6,-1.9147368719937286,0,1,0,0,-7.814590905836053,52.933083176985605,
1,-5.219901522008833,GO:0090083,M1,1,0,GO Biological Processes,19,regulation of inclusion body assembly,19_GO:0050789 regulation of biological process,-5.219901522008833,32.76809910956252,11.136965606955147,21160,21,123,4,3.252032520325203,1.5993584499342726,12759|15511|70369|81489,Clu|Hspa1b|Bag5|Dnajb1,-1.6759327563152708,0,1,0,0,-7.814590905836053,52.933083176985605,
1,-5.1347050100508485,R-MMU-3371571,M1,1,0,Reactome Gene Sets,6,HSF1-dependent transactivation,,-5.1347050100508485,31.27864005912786,10.864856144246298,21160,22,123,4,3.252032520325203,1.5993584499342726,15511|15516|81489|193740,Hspa1b|Hsp90ab1|Dnajb1|Hspa1a,-1.6699174904049114,0,1,0,0,-7.814590905836053,52.933083176985605,
1,-4.870876977029359,mmu04915,M1,1,0,KEGG Pathway,24,Estrogen signaling pathway - Mus musculus (house mouse),,-4.870876977029359,8.986773449824051,7.091753900671824,21160,134,123,7,5.691056910569106,2.0889129749832684,11911|12315|15511|15516|16668|18709|193740,Atf4|Calm3|Hspa1b|Hsp90ab1|Krt18|Pik3r2|Hspa1a,-1.473036247014035,0,1,0,0,-7.814590905836053,52.933083176985605,
1,-4.770508096613853,R-MMU-8953897,M1,1,0,Reactome Gene Sets,6,Cellular responses to stimuli,,-4.770508096613853,4.118642291395289,5.629385172173348,21160,543,123,13,10.56910569105691,2.7721093110654214,12315|14695|15511|15516|20867|50868|54170|66144|69654|70369|81489|193740|227613,Calm3|Gnb3|Hspa1b|Hsp90ab1|Stip1|Keap1|Rragc|Atp6v1f|Dctn2|Bag5|Dnajb1|Hspa1a|Tubb4b,-1.4488183332785003,0,1,0,0,-7.814590905836053,52.933083176985605,
1,-4.737514593868756,GO:0009408,M1,1,0,GO Biological Processes,19,response to heat,19_GO:0050896 response to stimulus,-4.737514593868756,10.980799169693825,7.415602212509827,21160,94,123,6,4.878048780487805,1.9422757545882816,15511|15516|20449|81489|193740|243912,Hspa1b|Hsp90ab1|St8sia1|Dnajb1|Hspa1a|Hspb6,-1.4488183332785003,0,1,0,0,-7.814590905836053,52.933083176985605,
1,-4.128062657170298,GO:0009266,M1,1,0,GO Biological Processes,19,response to temperature stimulus,19_GO:0050896 response to stimulus,-4.128062657170298,6.881300813008131,5.973737738117701,21160,175,123,7,5.691056910569106,2.0889129749832684,15511|15516|20449|80751|81489|193740|243912,Hspa1b|Hsp90ab1|St8sia1|Rnf34|Dnajb1|Hspa1a|Hspb6,-0.926516572298942,0,1,0,0,-7.814590905836053,52.933083176985605,
1,-4.009891502749439,R-MMU-3371556,M1,1,0,Reactome Gene Sets,6,Cellular response to heat stress,,-4.009891502749439,10.888134197797676,6.732719402716241,21160,79,123,5,4.065040650406504,1.780608075434452,15511|15516|70369|81489|193740,Hspa1b|Hsp90ab1|Bag5|Dnajb1|Hspa1a,-0.8736605844136961,0,1,0,0,-7.814590905836053,52.933083176985605,
