,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,0,6.31011928400186,0.984,0.078,0,Egr1,0.906
2,0,7.36374912247231,0.778,0.019,0,Fos,0.759
3,0,3.34420243947446,0.538,0.094,0,Nr4a1,0.444
4,0,7.79501560093408,0.42,0.004,0,Fosb,0.416
5,0,4.80220147596943,0.413,0.022,0,Ier2,0.391
6,0,1.99766733008535,0.477,0.187,0,Jun,0.29
7,0,4.02445636437202,0.251,0.02,0,Junb,0.231
8,3.29889758478708e-287,1.44557691570271,0.401,0.172,4.59569422536688e-283,Btg2,0.229
9,2.39585275539219e-234,1.35267110152158,0.38,0.174,3.33766247353686e-230,Jund,0.206
10,1.23609355392897e-132,0.692574206237063,0.663,0.472,1.72200192997845e-128,Mat2a,0.191
11,1.01957629889375e-192,1.12286123733261,0.364,0.175,1.42037174198889e-188,Per1,0.189
12,2.14149299377057e-163,1.02329560085394,0.377,0.198,2.98331388962178e-159,Cotl1,0.179
13,1.10928149945405e-119,0.688084806496325,0.493,0.318,1.54534005688944e-115,Slc25a25,0.175
14,3.00859897449896e-114,0.661545061409088,0.477,0.305,4.1912792313745e-110,Plekhf2,0.172
15,1.39753260334818e-108,0.632650444892676,0.482,0.311,1.94690266972435e-104,Trp53inp2,0.171
16,2.00870521209558e-92,0.481847148227324,0.627,0.461,2.79832723097035e-88,Dyrk2,0.166
17,1.34662948788024e-106,0.668091706132257,0.476,0.311,1.87598953956597e-102,Odc1,0.165
18,7.20674293728271e-114,0.711279060711906,0.535,0.373,1.00397135859285e-109,Pfkp,0.162
19,9.11270810698127e-130,0.899444548070367,0.367,0.205,1.26949136638356e-125,Zfp36l2,0.162
20,2.01820194775691e-110,0.791935817142844,0.449,0.288,2.81155713342016e-106,Hspa8,0.161
21,9.54222431155887e-119,0.919483401652084,0.383,0.225,1.32932726884327e-114,Ddit4,0.158
22,9.9206426516452e-75,0.480169958629197,0.536,0.385,1.38204472780069e-70,Ccnl1,0.151
23,7.83058721406509e-170,1.50484821520541,0.264,0.114,1.09087910479141e-165,Dnajb1,0.15
24,2.07685634079602e-80,0.54275376165626,0.485,0.336,2.89326856836294e-76,Tob1,0.149
25,2.78908363958547e-75,0.475005906205095,0.537,0.389,3.88547241830651e-71,Kif1a,0.148
26,5.78631727798952e-103,0.808695343653708,0.373,0.227,8.0609185999672e-99,Hk2,0.146
27,7.22180560174068e-85,0.61014786548123,0.406,0.261,1.00606973837849e-80,Zfand5,0.145
28,2.07932246331439e-82,0.60843486563263,0.449,0.307,2.89670412364327e-78,Guca1a,0.142
