,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,0,0.836418812683495,0.908,0.77,0,Pcdh15,0.138
2,0,0.772451861855958,0.825,0.724,0,Msi2,0.101
3,7.46471957681064e-139,0.915211206137468,0.415,0.315,1.03991008424549e-134,Cspp1,0.1
4,0,0.83434812741697,0.726,0.628,0,Atp8a2,0.098
5,7.26144354254401e-176,0.877118824186392,0.491,0.395,1.01159169991181e-171,Cacna1f,0.096
6,2.07864298686854e-302,0.587336684212337,0.844,0.751,2.89575754500656e-298,Ddx17,0.093
7,3.36621921200436e-221,0.801476862064243,0.59,0.497,4.68947998424327e-217,Leng8,0.093
8,0,0.856781701667678,0.685,0.593,0,Tnfsf13,0.0920000000000001
9,6.52108181377672e-91,0.926478146279309,0.314,0.231,9.08451907477235e-87,Senp3,0.083
10,3.09315448367304e-197,0.781365179806359,0.675,0.596,4.30907351120492e-193,Agtpbp1,0.0790000000000001
11,5.20602186645132e-86,0.807524071529225,0.365,0.29,7.25250906215333e-82,Rpgr,0.075
12,7.62554117572741e-203,0.497054622914245,0.907,0.834,1.06231414119059e-198,Cadm1,0.0730000000000001
13,1.8423401120771e-112,0.761101079377851,0.455,0.382,2.5665640101346e-108,Zfp207,0.073
14,1.59248046696675e-88,0.822459792237619,0.378,0.305,2.21848453853138e-84,Ttc14,0.073
15,6.00507904600852e-157,0.773412485531078,0.552,0.486,8.36567561899447e-153,Adamts3,0.0660000000000001
16,1.19886825528945e-62,0.854369198781373,0.287,0.223,1.67014336644373e-58,Exoc4,0.064
17,9.50947016570956e-251,0.566481944965336,0.829,0.765,1.324764288785e-246,Mpp4,0.0639999999999999
18,9.55620113824917e-83,0.741782390590228,0.415,0.353,1.33127438056949e-78,Adgrv1,0.062
19,1.08702683278711e-56,0.81266745749277,0.294,0.233,1.51433708075572e-52,Patj,0.061
20,7.09216948130704e-54,0.82263260231967,0.273,0.213,9.88010130440883e-50,Zfc3h1,0.06
21,3.12876131773547e-63,0.625092690826747,0.429,0.369,4.35867739173728e-59,Gnb3,0.06
22,1.35536494686678e-53,0.805703577749068,0.288,0.229,1.88815890748011e-49,Sfi1,0.059
23,1.91251902807748e-61,0.699054071901546,0.363,0.305,2.66433025801474e-57,Ccnl2,0.058
24,1.42664032158347e-146,0.443305538379526,0.853,0.797,1.98745263199794e-142,Ric8b,0.0559999999999999
25,3.74659156304786e-170,0.424607473368789,0.868,0.814,5.21937670648198e-166,Pitpnm3,0.054
26,1.67786797832649e-47,0.900621434272395,0.296,0.242,2.33743788060663e-43,Psd2,0.054
27,6.31068868858661e-141,0.348610113450238,0.965,0.911,8.79142041207001e-137,Samd11,0.0539999999999999
28,4.43952401218425e-43,0.771365785496867,0.267,0.214,6.18470090137388e-39,Snx29,0.053
29,2.92487703095038e-153,0.446201667147412,0.814,0.761,4.07464619181697e-149,Bin1,0.0529999999999999
30,7.80467309398816e-126,0.688903606473218,0.543,0.491,1.08726900872349e-121,Memo1,0.052
31,2.424094103679e-42,0.731803426585651,0.27,0.218,3.37700549583522e-38,Snd1,0.052
32,1.12022036255605e-57,0.715765149005116,0.365,0.313,1.56057898707683e-53,Cerkl,0.052
33,1.86388778468689e-57,0.71455622593308,0.366,0.314,2.59658207284731e-53,C2cd5,0.052
34,6.900292988521e-49,0.759985746712386,0.31,0.258,9.61279816230861e-45,Wwox,0.052
35,6.02937472346389e-154,0.674487503809258,0.594,0.545,8.39952192725755e-150,Nfasc,0.0489999999999999
36,8.15400571250872e-43,0.746269809624378,0.287,0.239,1.13593453580959e-38,Btbd9,0.048
37,8.60542998854335e-37,0.719609453087931,0.252,0.205,1.19882245170397e-32,Thada,0.047
38,1.40755235580569e-55,0.663628063542988,0.385,0.338,1.96086118687291e-51,Rbm25,0.047
39,2.7250606317795e-39,0.724731714579066,0.285,0.238,3.79628196613203e-35,Macrod2,0.047
40,3.06807023909949e-141,0.435981495618978,0.794,0.748,4.2741286500895e-137,Wdr17,0.046
41,8.8632795390912e-37,0.678685715720647,0.302,0.259,1.23474347259079e-32,Lrch4,0.043
42,2.36843215627252e-70,0.638771245993774,0.449,0.407,3.29946283690325e-66,Cacnb2,0.042
43,7.08601233531073e-43,0.620548586644176,0.36,0.318,9.87152378432138e-39,Rnpc3,0.042
44,1.39820782979126e-33,0.661448220514553,0.297,0.255,1.94784332768221e-29,Rnf207,0.042
45,4.27588383468665e-40,0.663456039662188,0.337,0.296,5.95673377010198e-36,Ptbp2,0.041
46,8.68156667833376e-39,0.672817003528679,0.323,0.282,1.20942905395868e-34,Slc12a5,0.041
47,4.44535621064432e-31,0.697304150083935,0.262,0.221,6.19282573704861e-27,Amy1,0.041
48,1.97749319671868e-30,0.695305523531431,0.254,0.213,2.7548457723488e-26,Nsmce2,0.041
49,1.65546242482177e-146,0.706210396238647,0.596,0.555,2.30622470401921e-142,Pla2r1,0.0409999999999999
50,1.23787963369222e-41,0.652705387397775,0.351,0.312,1.72449011769663e-37,Zfp536,0.039
51,1.11741788938123e-31,0.663310455879637,0.29,0.252,1.55667486169699e-27,Ogt,0.038
52,9.79103797562419e-45,0.582359916514688,0.398,0.361,1.36398950038421e-40,Srsf1,0.037
53,2.07043888962418e-26,0.673098139158596,0.251,0.214,2.88432841713544e-22,Borcs8,0.037
54,3.64384437141001e-40,0.622579968822604,0.356,0.319,5.07623959381128e-36,Faf1,0.037
55,1.76203959828453e-69,0.498568583580887,0.525,0.489,2.45469736437018e-65,Mat2a,0.036
56,5.09071126596077e-62,0.571646563920154,0.463,0.427,7.09186986460995e-58,Wdfy3,0.036
57,1.77257752798445e-27,0.632050318909338,0.279,0.243,2.46937775423514e-23,Far1,0.036
58,2.91436323597732e-144,0.616638470284331,0.618,0.583,4.05999942404001e-140,Clasp1,0.035
59,1.45800825447461e-25,0.645132208681077,0.264,0.229,2.03115129930858e-21,Wdr7,0.035
60,2.35689584620005e-25,0.636259763550743,0.266,0.231,3.28339160334129e-21,Zc3h7a,0.035
61,7.84097270215197e-38,0.576131064406636,0.375,0.34,1.09232590713679e-33,Abhd14a,0.035
62,1.1998379022578e-58,0.610785342382077,0.445,0.412,1.67149418163534e-54,Epc1,0.033
63,5.9478349483398e-26,0.655311314198958,0.277,0.244,8.28592886653217e-22,Ttll5,0.033
64,1.53192518574673e-23,0.602414263350963,0.271,0.238,2.13412497626377e-19,Slc25a19,0.033
65,2.67478766414615e-138,0.445162735640228,0.784,0.753,3.72624669492201e-134,Madd,0.031
66,5.28216684818591e-47,0.631054331865891,0.4,0.369,7.35858663620779e-43,Prpf39,0.031
67,4.82747214982767e-21,0.596986093309697,0.261,0.23,6.72515145192492e-17,Rbm45,0.031
68,7.02670298830815e-24,0.604807883908847,0.288,0.257,9.78889993301208e-20,Pnn,0.031
69,5.51028276812732e-34,0.584946436264375,0.368,0.338,7.67637492427816e-30,Meis1,0.03
70,2.77086007658913e-139,0.594741832321981,0.635,0.606,3.86008517269631e-135,Mak,0.029
71,3.7554738919482e-57,0.608822253247174,0.448,0.419,5.23175067887303e-53,Cep290,0.029
72,3.37251833502438e-22,0.592854646382889,0.288,0.259,4.69825529252246e-18,Mcts1,0.029
73,1.13766697971625e-77,0.569796147691895,0.52,0.492,1.58488386944271e-73,Fyco1,0.028
74,1.58281099453978e-22,0.637680758868306,0.285,0.257,2.20501399649337e-18,Ocrl,0.028
75,7.3997234214853e-31,0.561994438988687,0.36,0.333,1.03085546984712e-26,Zdhhc17,0.027
76,1.04539956603804e-26,0.605705075189732,0.336,0.312,1.45634613544759e-22,Kat6b,0.024
77,6.47124567864938e-90,0.556626575238679,0.557,0.534,9.01509235492645e-86,Aff1,0.023
78,4.53721372367189e-40,0.564418927702252,0.41,0.387,6.32079243844731e-36,Eml5,0.023
79,5.55891885936772e-31,0.549750221624075,0.383,0.361,7.74412986298517e-27,Btrc,0.022
80,2.6175374747435e-22,0.579177248760921,0.318,0.296,3.64649145606517e-18,Gtf3c2,0.022
81,8.40363718150196e-134,0.496677126630179,0.695,0.673,1.17071069575504e-129,Crocc,0.0219999999999999
82,2.28279202589136e-17,0.540929636092014,0.292,0.271,3.18015757126925e-13,Rbm6,0.021
83,6.02096270563633e-13,0.524880095610109,0.251,0.231,8.38780314522197e-09,Rbm4,0.02
84,3.70308885654589e-25,0.525332404780373,0.36,0.34,5.15877308605408e-21,Luc7l3,0.02
85,4.96966355856258e-87,0.395558354546822,0.733,0.714,6.92323830343353e-83,Tnpo1,0.019
86,5.61958097892975e-35,0.553801510359388,0.404,0.385,7.82863826174704e-31,Ppp1r9a,0.019
87,2.46973394333919e-68,0.317037721023281,0.791,0.773,3.44058635646583e-64,Pfkfb2,0.018
88,2.57464584462726e-20,0.535769591363463,0.329,0.311,3.58673912615023e-16,Ralgapa1,0.018
89,4.4310117445713e-28,0.514148517480552,0.399,0.382,6.17284246136228e-24,Acadvl,0.017
90,7.0358419609275e-12,0.532311167310833,0.257,0.24,9.8016314357681e-08,Xpo6,0.017
91,4.10135758891466e-11,0.50342710095412,0.255,0.238,5.71360125711701e-07,Ttc19,0.017
92,6.91833396262703e-11,0.490976460113842,0.25,0.233,9.63793104333571e-07,Trp53bp1,0.017
93,5.33053544130581e-15,0.541172258972539,0.283,0.266,7.42596892328312e-11,Fubp1,0.017
94,5.12416921915096e-56,0.554069890521613,0.488,0.472,7.1384801391992e-52,Rasgrf2,0.016
95,1.52787882412572e-15,0.51062834229342,0.306,0.291,2.12848798988954e-11,Trappc9,0.015
96,5.8577017978088e-13,0.534912215276085,0.278,0.263,8.16036437452744e-09,Araf,0.015
97,1.33664832876086e-85,0.55774584763791,0.553,0.539,1.86208478679675e-81,Bbs9,0.014
98,1.33254278043979e-26,0.512354173569618,0.396,0.382,1.85636534743067e-22,Zmynd11,0.014
99,2.50692343309e-19,0.509552658900901,0.342,0.328,3.49239503463768e-15,Srek1,0.014
100,2.87185156444182e-17,0.541655798651908,0.312,0.298,4.0007764144239e-13,Acaca,0.014
