,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,1.18993351152105e-86,4.78231708809515,0.919,0.12,1.57249713547507e-82,Tfap2b,0.799
2,5.34962954042857e-68,3.38829496493959,0.919,0.158,7.06953543767636e-64,Apoe,0.761
3,4.39053969510733e-52,3.39096010652952,0.959,0.288,5.80209820708434e-48,Ccdc3,0.671
4,1.25005491961142e-61,4.12423991018949,0.716,0.095,1.65194757626649e-57,C4b,0.621
5,3.95683974607891e-67,5.3429268991755,0.662,0.069,5.22896372444328e-63,Ogfrl1,0.593
6,1.99070220903591e-41,3.61783831772733,0.784,0.192,2.63071296924096e-37,Tuba1c,0.592
7,2.36536880292934e-49,3.87743382500095,0.703,0.117,3.12583487307112e-45,Tagln,0.586
8,1.35210945283592e-33,2.61748844427406,0.824,0.252,1.78681264192267e-29,Col23a1,0.572
9,2.13912169696039e-37,2.94884617967395,0.784,0.222,2.82684932253316e-33,Rerg,0.562
10,1.85036263485004e-40,3.39070455177603,0.703,0.145,2.44525422195432e-36,Pcdh7,0.558
11,4.94044806298488e-34,2.79320540423789,0.676,0.149,6.52880211523452e-30,Heph,0.527
12,5.99203709846404e-47,3.63423836304307,0.595,0.079,7.91847702562024e-43,Rspo2,0.516
13,5.12064635844333e-29,2.5085287046471,0.689,0.178,6.76693416268286e-25,Ncald,0.511
14,4.20352425033641e-28,2.03638321619928,0.959,0.45,5.55495729681956e-24,Slc5a3,0.509
15,2.61702805457409e-38,3.23910386722149,0.608,0.11,3.45840257411966e-34,Glis1,0.498
16,2.59968930139425e-21,0.971545010076001,0.757,0.265,3.4354894117925e-17,Fmod,0.492
17,6.07497855699226e-53,3.67327501656501,0.541,0.054,8.02808416306528e-49,Spp1,0.487
18,1.94368601231586e-21,1.70859612580932,0.838,0.356,2.56858106527541e-17,Agrn,0.482
19,5.5495726835575e-28,2.45892010283054,0.608,0.138,7.33376030132124e-24,Col4a5,0.47
20,2.12629440652918e-27,2.73649101324357,0.757,0.296,2.80989805822832e-23,Lmx1b,0.461
21,3.46552842097727e-24,2.54572200193861,0.676,0.217,4.57969580832146e-20,Hs3st3a1,0.459
22,3.61765714444306e-24,2.40142781122815,0.743,0.287,4.78073391638151e-20,Chst2,0.456
23,1.91462830271342e-35,3.69374050480658,0.541,0.092,2.53018130203579e-31,Cdh23,0.449
24,1.35331796522931e-24,2.37377613584189,0.595,0.147,1.78840969105053e-20,Aqp1,0.448
25,1.97899097714959e-22,2.20062971940686,0.662,0.215,2.61523657630318e-18,Fgfr3,0.447
26,2.11504223182942e-83,5.40953207586838,0.459,0.015,2.79502830936259e-79,Plcxd3,0.444
27,1.7803152657928e-20,1.74073798434375,0.676,0.237,2.35268662374518e-16,Ifitm1,0.439
28,2.65362943930116e-21,2.22567749685275,0.649,0.212,3.50677130403648e-17,Slc22a17,0.437
29,5.31342544420699e-23,1.96392716664422,0.838,0.401,7.02169172451953e-19,Ncam1,0.437
30,8.01345950387613e-23,2.63221352756558,0.595,0.168,1.05897867343723e-18,Vegfc,0.427
31,2.41489818603426e-17,1.21160387193462,0.649,0.223,3.19128795284428e-13,Penk,0.426
32,8.74903724793151e-21,2.21493755609074,0.649,0.224,1.15618527231415e-16,Plekhg1,0.425
33,1.48675341941056e-16,1.53839150520906,0.743,0.326,1.96474464375106e-12,Scube1,0.417
34,1.37895591851738e-22,2.94127097171646,0.581,0.172,1.82229024632071e-18,Dipk2a,0.409
