,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,3.26995960151551e-88,2.39696539808622,0.742,0.217,4.32125161340275e-84,Mical2,0.525
2,4.84439239454065e-86,2.50200304938544,0.749,0.231,6.40186454938547e-82,Pgf,0.518
3,2.91656327904333e-81,1.94402857601083,0.791,0.276,3.85423837325576e-77,Foxf2,0.515
4,5.39568895963885e-90,2.05262444494458,0.834,0.324,7.13040296016274e-86,Kitl,0.51
5,1.98612497307008e-135,2.13339066694348,0.989,0.483,2.62466415191211e-131,Edn3,0.506
6,4.82171683256394e-78,1.66205068397891,0.85,0.367,6.37189879423325e-74,Nr2f2,0.483
7,1.72179574888252e-68,2.19967775686794,0.675,0.202,2.27535308214825e-64,Emcn,0.473
8,1.92049140761428e-85,1.94498203359222,0.868,0.397,2.53792939516228e-81,Aldh1a2,0.471
9,4.61307859174907e-66,2.54480086412326,0.654,0.213,6.0961833589964e-62,Rgs5,0.441
10,4.82637239628877e-57,1.88757954022058,0.652,0.215,6.37805112169561e-53,Gucy1a1,0.437
11,4.67531582208363e-91,1.6032151784764,0.968,0.531,6.17842985888352e-87,Smoc1,0.437
12,1.68694158014899e-52,0.9778446023352,0.883,0.456,2.22929329816689e-48,Nrp2,0.427
13,2.50269495717439e-43,0.512403355572234,0.921,0.507,3.30731138590595e-39,Col8a1,0.414
14,2.59261782864386e-55,1.71541553211725,0.671,0.258,3.42614446055286e-51,Ntrk3,0.413
15,1.03496501449367e-58,1.56412122392123,0.831,0.418,1.36770626665338e-54,Icam1,0.413
16,1.90461662083362e-88,1.71940548636708,0.91,0.501,2.51695086443163e-84,Atp1b3,0.409
17,4.02349662304832e-73,1.54662333544429,0.928,0.527,5.31705078735836e-69,Crispld2,0.401
18,4.84519040736998e-54,1.44481416594471,0.778,0.377,6.40291912333944e-50,Epas1,0.401
19,4.47893528031869e-59,1.73303564529419,0.793,0.397,5.91891297294115e-55,Angpt1,0.396
20,4.13615915315881e-42,1.1970338831761,0.678,0.299,5.46593432089937e-38,Klf5,0.379
21,4.29296178518592e-48,2.02142861955678,0.566,0.19,5.6731489991232e-44,Magi1,0.376
22,5.2680614966136e-42,1.4287230933238,0.605,0.23,6.96174326777488e-38,Cfh,0.375
23,3.15022771954244e-70,1.32935581929893,0.944,0.575,4.16302593137533e-66,Foxc1,0.369
24,1.52852034835837e-39,1.24313775763832,0.78,0.412,2.01993964035558e-35,Hspa1b,0.368
25,5.00202597541527e-45,1.49106866230715,0.707,0.339,6.61017732651128e-41,Lifr,0.368
26,1.17196069158129e-33,0.500327004261098,0.871,0.507,1.54874605392467e-29,Col11a1,0.364
27,6.32477993758623e-56,1.67509436249262,0.73,0.369,8.3581966875202e-52,Igsf3,0.361
28,5.39171438102311e-45,1.54017910568638,0.713,0.352,7.12515055452204e-41,Marcksl1,0.361
29,9.3979879313245e-47,2.10326211230571,0.555,0.195,1.24194410512453e-42,Hhip,0.36
30,1.30450669226306e-43,1.57442259028863,0.674,0.314,1.72390559382563e-39,Ptch1,0.36
31,6.16044992515877e-43,1.4787796100863,0.665,0.307,8.14103457609732e-39,Cd200,0.358
32,5.35561100823273e-44,2.21577484572731,0.518,0.165,7.07743994737956e-40,Ano1,0.353
33,3.67243104858015e-44,1.73569565905143,0.595,0.243,4.85311763069867e-40,Dock6,0.352
34,1.589823321668e-42,1.34692422132958,0.707,0.355,2.10095151958426e-38,Gli1,0.352
35,6.11933902869379e-42,1.80962413278354,0.528,0.179,8.08670652641884e-38,Fhl2,0.349
36,2.38723311306852e-50,1.46499298093248,0.764,0.42,3.15472855892006e-46,Tmtc1,0.344
37,4.99493858265064e-41,1.109501016778,0.786,0.446,6.60081133697282e-37,Pde5a,0.34
38,9.0715568834848e-41,1.28486486632134,0.768,0.428,1.19880624215252e-36,Sdc3,0.34
39,4.75310982148179e-50,1.26450891016549,0.871,0.536,6.28123462908818e-46,Wnt5a,0.335
40,4.57652827319424e-45,1.55095867260209,0.764,0.431,6.04788211302618e-41,Cebpb,0.333
41,1.28038252337745e-32,0.974153029298006,0.725,0.392,1.69202550464329e-28,Tmem176b,0.333
42,5.64375968050089e-39,1.93812317123518,0.522,0.19,7.45822841778193e-35,Sox9,0.332
43,4.67647951285044e-37,1.76027768155719,0.506,0.175,6.17996767623185e-33,Rgs7bp,0.331
44,3.528701770106e-35,1.56467916458018,0.651,0.321,4.66317938919508e-31,Phlda1,0.33
45,5.2484706478946e-54,1.58417401071524,0.859,0.529,6.93585396119271e-50,Bhlhe40,0.33
46,7.86755580129756e-40,1.62400803362176,0.636,0.307,1.03969749914147e-35,Tspan11,0.329
47,6.81130677873147e-33,1.15880547545241,0.627,0.302,9.00114190809364e-29,Tmem176a,0.325
48,4.25608341028843e-62,1.49640396978153,0.886,0.564,5.62441422669616e-58,Pdgfrb,0.322
