p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
1.26515110019931e-138,0.455973037124543,0.932,0.788,4.07758199594236e-134,0,Tnfsf13,0.144,0.134208
7.64749756893572e-105,0.367436024368206,0.936,0.811,2.46478846646798e-100,0,Atp8a2,0.125,0.117
2.59262733105695e-102,0.450674374130362,0.911,0.74,8.35603788799654e-98,0,Leng8,0.171,0.155781
4.36133345183859e-91,0.286369834751537,0.953,0.853,1.40565777152758e-86,0,Pitpnm3,0.1,0.0953
3.96550040033471e-86,0.420814210396216,0.861,0.728,1.27808077902788e-81,0,Rabgef1,0.133,0.114513
8.61646662946157e-81,0.329768732036808,0.915,0.797,2.77708719467546e-76,0,Fam161a,0.118,0.10797
2.34606337378572e-79,0.348564698215477,0.917,0.791,7.56136225371137e-75,0,Clasp1,0.126,0.115542
1.03301829296118e-71,0.407866012821451,0.838,0.724,3.32941795821388e-67,0,Cacna1f,0.114,0.095532
6.75227782926396e-71,0.258201605512665,0.941,0.858,2.17625914437177e-66,0,Ric8b,0.083,0.078103
5.21215830180596e-68,0.410381216838208,0.857,0.713,1.67987862067206e-63,0,Zfp207,0.144,0.123408
1.59134048275622e-67,0.345671681822403,0.905,0.774,5.1288903759233e-63,0,Frmpd2,0.131,0.118555
2.00604040552248e-67,0.419544466104196,0.817,0.682,6.46546822699896e-63,0,Dusp11,0.135,0.110295
6.70919358325581e-66,0.324051923643374,0.9,0.786,2.16237309188335e-61,0,Ddhd1,0.114,0.1026
4.22537083931404e-64,0.356083032126198,0.891,0.748,1.36183702151092e-59,0,Aff1,0.143,0.127413
4.28097268026461e-63,0.373463286408453,0.872,0.733,1.37975749484928e-58,0,Fyco1,0.139,0.121208
9.62861337783505e-61,0.435958192177987,0.803,0.656,3.10330209167624e-56,0,Prpf39,0.147,0.118041
6.18902267208975e-60,0.333916886071061,0.856,0.751,1.99472200721453e-55,0,Kdm4c,0.105,0.08988
1.8408616956387e-59,0.359905929584234,0.862,0.737,5.93309724504353e-55,0,Cacnb2,0.125,0.10775
3.02549763106835e-58,0.611152047427235,0.655,0.516,9.75117886493329e-54,0,Senp3,0.139,0.091045
1.31614167082116e-57,0.451945913270419,0.767,0.638,4.24192460505659e-53,0,Ttc14,0.129,0.098943
3.44960670323724e-56,0.556226487980069,0.671,0.535,1.11180824045336e-51,0,Slc25a19,0.136,0.091256
4.63414710171077e-56,0.349886588529819,0.86,0.738,1.49358561088138e-51,0,Tbc1d8,0.122,0.10492
2.37862873208261e-55,0.365793776223243,0.823,0.707,7.66632040350224e-51,0,Kirrel,0.116,0.095468
2.55239860138241e-55,0.457783377541542,0.76,0.617,8.2263806922555e-51,0,Cspp1,0.143,0.10868
4.27431624785312e-55,0.339865976531228,0.873,0.742,1.37761212668306e-50,0,Fam53b,0.131,0.114363
1.03387830662446e-54,0.361372068090467,0.839,0.722,3.33218978225064e-50,0,Srsf1,0.117,0.098163
7.16321177904273e-54,0.302219223821852,0.881,0.777,2.30870315638547e-49,0,Map4k3,0.104,0.091624
1.09649034990759e-52,0.390874130273659,0.821,0.677,3.53398839775215e-48,0,Snrnp70,0.144,0.118224
3.58342558677195e-51,0.257984850515807,0.932,0.83,1.1549380666166e-46,0,Crocc,0.102,0.0950640000000001
1.75278262837203e-50,0.279817617624484,0.885,0.795,5.64921841124306e-46,0,Bbs9,0.09,0.07965
1.57169612041957e-49,0.388653626401967,0.763,0.657,5.06557659611227e-45,0,BC034090,0.106,0.080878
3.12558124317719e-49,0.342617259685966,0.844,0.726,1.00737483467601e-44,0,Dscaml1,0.118,0.099592
5.52727060821817e-48,0.266770680459698,0.944,0.825,1.78143931702872e-43,0,Pcdh15,0.119,0.112336
1.25055263315401e-47,0.401717397852591,0.754,0.639,4.03053113665537e-43,0,Luc7l3,0.115,0.08671
5.85699661566964e-47,0.658073974618586,0.558,0.426,1.88771000923033e-42,0,Tgfbr3l,0.132,0.073656
8.72167240759798e-47,0.319734804946218,0.851,0.751,2.81099501696883e-42,0,Pla2r1,0.1,0.0851
1.37073670632398e-46,0.383093010819364,0.773,0.662,4.41788440448219e-42,0,Wdr31,0.111,0.085803
2.89662862450526e-46,0.49216041110893,0.668,0.543,9.33583405678046e-42,0,Lrch4,0.125,0.0835
4.66887305988525e-46,0.498736436503908,0.659,0.544,1.50477778720102e-41,0,Mcts1,0.115,0.075785
2.45152429771881e-45,0.89732869068067,0.441,0.295,7.90126281154773e-41,0,Psd2,0.146,0.064386
7.15418267652676e-45,0.370845237918044,0.778,0.662,2.30579307664457e-40,0,Rapgef5,0.116,0.090248
2.02608978207657e-44,0.283004638817841,0.896,0.782,6.53008736763278e-40,0,Stard7,0.114,0.102144
5.3360121570034e-44,0.377131965973933,0.772,0.655,1.7197967182022e-39,0,Hs3st3b1,0.117,0.090324
6.13855500499178e-44,0.293614689977828,0.841,0.751,1.97845627810885e-39,0,Dmxl2,0.09,0.07569
6.31428229318551e-44,0.302026626542418,0.818,0.73,2.03509318309369e-39,0,Ppef2,0.088,0.071984
2.53586579194348e-43,0.336744925588811,0.826,0.703,8.17309544743384e-39,0,Pnisr,0.123,0.101598
2.54851705068888e-43,0.34128612254616,0.782,0.692,8.21387045437025e-39,0,Susd3,0.0900000000000001,0.0703800000000001
4.6774720552831e-43,0.341940425876528,0.823,0.705,1.50754924341774e-38,0,Cep290,0.118,0.097114
2.27455924413472e-42,0.351605455499589,0.791,0.675,7.3309044438462e-38,0,Slc31a2,0.116,0.091756
7.77425068894083e-42,0.340460888594593,0.794,0.679,2.50564099704563e-37,0,Slc25a22,0.115,0.09131
2.10980465726935e-41,0.279643521930717,0.879,0.776,6.79990041037913e-37,0,Nfasc,0.103,0.090537
7.98925585313212e-41,0.449257119720639,0.687,0.563,2.57493716146448e-36,0,Rpgr,0.124,0.0851880000000001
2.4408844839075e-40,0.673209034274851,0.514,0.388,7.86697069163386e-36,0,Apex2,0.126,0.064764
2.76826847835833e-40,0.371648249623133,0.757,0.644,8.9221293057489e-36,0,Btrc,0.113,0.085541
8.27086513021235e-40,0.388771270351477,0.716,0.61,2.66569983146744e-35,0,Polg2,0.106,0.075896
2.02303492707687e-39,0.3612783818462,0.762,0.66,6.52024156996876e-35,0,Acadvl,0.102,0.077724
2.07844454925643e-39,0.36378617655374,0.772,0.657,6.69882678225347e-35,0,Rbm25,0.115,0.08878
