Gene,TotalEvidenceCounts,EvidenceHit:hits,EvidenceGO:hits,EvidencePPI:hits
98711,3.0,1,1,1
11984,3.0,1,1,1
14725,3.0,1,1,1
17750,3.0,1,1,1
12868,3.0,1,1,1
21351,3.0,1,1,1
16998,3.0,1,1,1
208846,3.0,1,1,1
20377,3.0,1,1,1
27999,3.0,1,1,1
72621,3.0,1,1,1
246154,3.0,1,1,1
110323,3.0,1,1,1
96979,3.0,1,1,1
67838,3.0,1,1,1
66594,3.0,1,1,1
20347,3.0,1,1,1
14607,3.0,1,1,1
21672,3.0,1,1,1
15519,3.0,1,1,1
19771,3.0,1,1,1
18643,3.0,1,1,1
18102,3.0,1,1,1
18538,3.0,1,1,1
15902,3.0,1,1,1
56213,3.0,1,1,1
66414,3.0,1,1,1
52898,3.0,1,1,1
107351,3.0,1,1,1
19211,3.0,1,1,1
235339,3.0,1,1,1
68197,3.0,1,1,1
226757,3.0,1,1,1
18604,3.0,1,1,1
399558,3.0,1,1,1
66359,3.0,1,1,1
192176,3.0,1,1,1
102098,3.0,1,1,1
12010,3.0,1,1,1
12560,3.0,1,1,1
69683,3.0,1,1,1
13014,3.0,1,1,1
14734,3.0,1,1,1
20193,3.0,1,1,1
15488,3.0,1,1,1
232341,3.0,1,1,1
240725,3.0,1,1,1
320910,3.0,1,1,1
54208,3.0,1,1,1
109333,3.0,1,1,1
56334,3.0,1,1,1
19230,3.0,1,1,1
56508,3.0,1,1,1
30948,3.0,1,1,1
74754,3.0,1,1,1
15183,3.0,1,1,1
71704,3.0,1,1,1
19739,3.0,1,1,1
20660,3.0,1,1,1
19241,3.0,1,1,1
23996,3.0,1,1,1
66111,3.0,1,1,1
104001,3.0,1,1,1
15481,3.0,1,1,1
16922,3.0,1,1,1
20351,3.0,1,1,1
12654,3.0,1,1,1
66105,3.0,1,1,1
12527,3.0,1,1,1
11820,3.0,1,1,1
12861,3.0,1,1,1
16691,3.0,1,1,1
21859,3.0,1,1,1
18844,3.0,1,1,1
107895,3.0,1,1,1
26941,3.0,1,1,1
18424,3.0,1,1,1
12859,3.0,1,1,1
20393,3.0,1,1,1
54405,3.0,1,1,1
17748,3.0,1,1,1
11430,3.0,1,1,1
14368,3.0,1,1,1
20333,3.0,1,1,1
56395,3.0,1,1,1
14598,3.0,1,1,1
50766,3.0,1,1,1
231070,3.0,1,1,1
17919,3.0,1,1,1
67126,3.0,1,1,1
76687,3.0,1,1,1
12336,3.0,1,1,1
20867,3.0,1,1,1
22070,3.0,1,1,1
14870,3.0,1,1,1
68375,3.0,1,1,1
18542,3.0,1,1,1
66734,3.0,1,1,1
66142,3.0,1,1,1
11816,3.0,1,1,1
17242,3.0,1,1,1
22139,3.0,1,1,1
234839,3.0,1,1,1
14645,3.0,1,1,1
11674,3.0,1,1,1
14107,3.0,1,1,1
26384,3.0,1,1,1
233977,3.0,1,1,1
11803,3.0,1,1,1
14569,3.0,1,1,1
12857,3.0,1,1,1
407785,3.0,1,1,1
14630,3.0,1,1,1
13039,3.0,1,1,1
71949,3.0,1,1,1
67180,3.0,1,1,1
110379,3.0,1,1,1
22027,3.0,1,1,1
16410,3.0,1,1,1
79235,3.0,1,1,1
11842,3.0,1,1,1
56494,3.0,1,1,1
18263,3.0,1,1,1
12867,3.0,1,1,1
57764,3.0,1,1,1
66445,3.0,1,1,1
16011,3.0,1,1,1
19164,3.0,1,1,1
19215,3.0,1,1,1
215449,3.0,1,1,1
57423,3.0,1,1,1
19035,3.0,1,1,1
14827,3.0,1,1,1
70350,3.0,1,1,1
22284,3.0,1,1,1
72333,3.0,1,1,1
329941,3.0,1,1,1
14828,3.0,1,1,1
18655,3.0,1,1,1
19224,3.0,1,1,1
65098,3.0,1,1,1
18212,3.0,1,1,1
11553,3.0,1,1,1
68194,3.0,1,1,1
18746,3.0,1,1,1
67184,3.0,1,1,1
66411,3.0,1,1,1
52538,3.0,1,1,1
66357,3.0,1,1,1
21371,3.0,1,1,1
235611,3.0,1,1,1
12317,3.0,1,1,1
16561,3.0,1,1,1
19186,3.0,1,1,1
232975,3.0,1,1,1
14456,3.0,1,1,1
21937,3.0,1,1,1
20742,3.0,1,1,1
50997,3.0,1,1,1
15275,3.0,1,1,1
11931,3.0,1,1,1
15312,3.0,1,1,1
11932,3.0,1,1,1
18830,3.0,1,1,1
229776,3.0,1,1,1
75608,3.0,1,1,1
12828,3.0,1,1,1
56041,3.0,1,1,1
12759,3.0,1,1,1
53382,3.0,1,1,1
12628,2.0,1,1,0
63913,2.0,1,0,1
19879,2.0,1,1,0
319520,2.0,1,1,0
66492,2.0,1,0,1
433667,2.0,1,1,0
73046,2.0,1,0,1
58859,2.0,1,1,0
28019,2.0,1,0,1
30055,2.0,1,1,0
330260,2.0,1,1,0
74199,2.0,1,0,1
28199,2.0,1,0,1
108148,2.0,1,0,1
67811,2.0,1,1,0
15212,2.0,1,1,0
24017,2.0,1,0,1
58243,2.0,1,0,1
19062,2.0,1,1,0
27984,2.0,1,0,1
70083,2.0,1,0,1
18174,2.0,1,1,0
272589,2.0,1,1,0
67389,2.0,1,1,0
81907,2.0,1,1,0
13190,2.0,1,1,0
68090,2.0,1,0,1
99887,2.0,1,0,1
83997,2.0,1,1,0
17364,2.0,1,1,0
18674,2.0,1,0,1
66055,2.0,1,0,1
15205,2.0,1,1,0
100040591,2.0,1,1,0
171486,2.0,1,1,0
319996,2.0,1,0,1
66070,2.0,1,0,1
22282,2.0,1,1,0
20431,2.0,1,1,0
27784,2.0,1,0,1
19039,2.0,1,0,1
14412,2.0,1,1,0
67991,2.0,1,1,0
14897,2.0,1,0,1
66882,2.0,1,0,1
232345,2.0,1,1,0
74340,2.0,1,1,0
66092,2.0,1,1,0
20442,2.0,1,1,0
20638,2.0,1,0,1
18414,2.0,1,0,1
16975,2.0,1,0,1
67860,2.0,1,0,1
54608,2.0,1,1,0
78829,2.0,1,1,0
68066,2.0,1,1,0
12521,2.0,1,0,1
67603,2.0,1,1,0
53761,2.0,1,0,1
60527,2.0,1,1,0
56473,2.0,1,1,0
20720,2.0,1,1,0
229663,2.0,1,0,1
224088,2.0,1,0,1
20826,2.0,1,0,1
225020,2.0,1,1,0
28018,2.0,1,0,1
23876,2.0,1,1,0
69731,2.0,1,0,1
67988,2.0,1,0,1
12751,2.0,1,1,0
56347,2.0,1,0,1
83964,2.0,1,1,0
18431,2.0,1,1,0
67160,2.0,1,0,1
66042,2.0,1,1,0
67199,2.0,1,1,0
268470,2.0,1,0,1
52004,2.0,1,0,1
114249,2.0,1,1,0
12476,2.0,1,1,0
26894,2.0,1,0,1
11855,2.0,1,1,0
108015,2.0,1,1,0
93736,2.0,1,0,1
23980,2.0,1,0,1
52840,2.0,1,1,0
12450,2.0,1,0,1
319655,2.0,1,0,1
13681,2.0,1,0,1
20397,2.0,1,1,0
22057,2.0,1,1,0
13167,2.0,1,0,1
24010,2.0,1,0,1
104725,2.0,1,1,0
66253,2.0,1,1,0
19125,2.0,1,1,0
77889,2.0,1,1,0
69064,2.0,1,1,0
20132,2.0,1,0,1
60613,2.0,1,0,1
66168,2.0,1,1,0
21452,2.0,1,0,1
27357,2.0,1,0,1
26558,2.0,1,0,1
56449,2.0,1,0,1
54197,2.0,1,1,0
18807,2.0,1,0,1
12417,2.0,1,0,1
56375,2.0,1,1,0
57776,2.0,1,1,0
17775,2.0,1,0,1
140481,2.0,1,1,0
57811,2.0,1,0,1
66314,2.0,1,0,1
66467,2.0,1,0,1
329872,2.0,1,1,0
14227,2.0,1,1,0
15932,2.0,1,1,0
77219,2.0,1,1,0
170755,2.0,1,0,1
68801,2.0,1,1,0
67067,2.0,1,1,0
16668,2.0,1,0,1
20516,2.0,1,1,0
276770,2.0,1,0,1
27388,2.0,1,0,1
277468,2.0,1,1,0
68038,2.0,1,0,1
76299,2.0,1,0,1
67465,2.0,1,0,1
24070,1.0,1,0,0
238799,1.0,1,0,0
14426,1.0,1,0,0
353502,1.0,1,0,0
68212,1.0,1,0,0
228608,1.0,1,0,0
69470,1.0,1,0,0
109910,1.0,1,0,0
17434,1.0,1,0,0
245867,1.0,1,0,0
70021,1.0,1,0,0
58909,1.0,1,0,0
245049,1.0,1,0,0
319433,1.0,1,0,0
235461,1.0,1,0,0
208634,1.0,1,0,0
21981,1.0,1,0,0
67568,1.0,1,0,0
74413,1.0,1,0,0
66911,1.0,1,0,0
270097,1.0,1,0,0
83965,1.0,1,0,0
209195,1.0,1,0,0
224613,1.0,1,0,0
232989,1.0,1,0,0
68001,1.0,1,0,0
100121,1.0,1,0,0
381820,1.0,1,0,0
24045,1.0,1,0,0
27276,1.0,1,0,0
69556,1.0,1,0,0
55987,1.0,1,0,0
234353,1.0,1,0,0
109594,1.0,1,0,0
28250,1.0,1,0,0
55980,1.0,1,0,0
207214,1.0,1,0,0
66259,1.0,1,0,0
68991,1.0,1,0,0
226255,1.0,1,0,0
70544,1.0,1,0,0
81910,1.0,1,0,0
66167,1.0,1,0,0
71306,1.0,1,0,0
229595,1.0,1,0,0
268567,1.0,1,0,0
98396,1.0,1,0,0
69094,1.0,1,0,0
15374,1.0,1,0,0
66058,1.0,1,0,0
65963,1.0,1,0,0
56434,1.0,1,0,0
20745,1.0,1,0,0
