,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,0,5.51977801835671,0.958,0.04,0,Plac8,0.918
2,0,6.95108998167235,0.88,0.025,0,Adgre4,0.855
3,0,6.33583536457195,0.883,0.037,0,Ifitm6,0.846
4,0,5.37034805279835,0.963,0.139,0,Itgal,0.824
5,1.99537721256213e-303,3.45517689939353,0.94,0.121,2.65445030587141e-299,S100a11,0.819
6,0,4.1075375420165,0.893,0.077,0,S100a4,0.816
7,0,4.09105636844543,0.971,0.161,0,Adgre5,0.81
8,6.40757072238815e-284,2.86117385094147,0.922,0.116,8.52399133199295e-280,Plbd1,0.806
9,2.63115950667969e-276,3.35340010401586,0.94,0.15,3.500231491736e-272,Gpr132,0.79
10,0,4.34611296610505,0.854,0.067,0,Clec4e,0.787
11,0,4.31966622605579,0.906,0.124,0,Emilin2,0.782
12,1.15690589413495e-277,4.00427458402596,0.901,0.148,1.53903191096773e-273,Smpdl3a,0.753
13,5.78493721073668e-290,4.15456478484674,0.864,0.112,7.695701971443e-286,Itga4,0.752
14,1.65111944794718e-276,3.95802077964119,0.906,0.154,2.19648420160413e-272,Fgr,0.752
15,7.570098561118e-257,3.32141773507978,0.979,0.231,1.00705021158553e-252,Cytip,0.748
16,8.24664171299597e-249,3.24598694745695,0.903,0.156,1.09705074707985e-244,Clec4a1,0.747
17,0,5.28856254805743,0.802,0.059,0,Trem1,0.743
18,2.80020706164315e-268,3.93892903058917,0.943,0.204,3.72511545410389e-264,Gsr,0.739
19,0,9.18509343998972,0.744,0.007,0,Ace,0.737
20,0,4.8969308439484,0.768,0.036,0,Mcemp1,0.732
21,0,6.23737653963272,0.757,0.028,0,Treml4,0.729
22,0,7.33858100697969,0.736,0.011,0,Hp,0.725
23,0,4.85556187317049,0.765,0.045,0,Gda,0.72
24,1.2056233849497e-249,3.43265894839269,0.833,0.113,1.60384078899859e-245,Emb,0.72
25,9.43130582276872e-203,2.5919564957538,0.864,0.161,1.25464661360292e-198,Ahnak,0.703
26,1.16611362687037e-217,3.12963974100485,0.935,0.24,1.55128095782565e-213,Clec4a3,0.695
27,1.37633084451476e-222,3.43389413257849,0.833,0.146,1.83093292245799e-218,Tgm2,0.687
28,1.6272382670058e-279,3.75389946031094,0.744,0.058,2.16471506659782e-275,S100a6,0.686
29,0,4.46187272201326,0.705,0.028,0,F10,0.677
30,1.73163120570082e-272,4.41993810586034,0.723,0.06,2.3035889929438e-268,Krt80,0.663
31,1.10731162997742e-224,3.48750080215464,0.943,0.286,1.47305666135897e-220,Msrb1,0.657
32,3.67518065667435e-303,4.8795983746512,0.695,0.038,4.88909282757389e-299,Thbd,0.657
33,5.88499875958413e-276,4.13854529422675,0.708,0.051,7.82881384987477e-272,Napsa,0.657
