,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,4.45810713613274e-287,6.03355579885852,0.956,0.028,6.00685355522525e-283,Ptgds,0.928
2,0,10.0391808742339,0.835,0.004,0,Ttr,0.831
3,0,8.34281460467706,0.824,0.007,0,Rgr,0.817
4,8.9250896388192e-243,5.87845279741985,0.802,0.022,1.2025665779345e-238,Mfrp,0.78
5,6.63335004842343e-175,5.4124508422758,0.824,0.046,8.93777585524573e-171,Atp1b1,0.778
6,5.94509126970347e-275,6.9072372385298,0.791,0.015,8.01041597679845e-271,Col8a1,0.776
7,3.41345881055045e-85,2.49784239570187,0.989,0.22,4.59929440133568e-81,Cst3,0.769
8,2.27891461444955e-283,7.11131772361503,0.736,0.01,3.07060955150932e-279,Dct,0.726
9,9.52677996197762e-271,7.07051560869509,0.736,0.011,1.28363833207686e-266,Slc1a1,0.725
10,1.04832308430966e-82,3.6747061288808,0.89,0.169,1.41251052379884e-78,Tmem98,0.721
11,1.00446011478349e-192,5.54419311405852,0.736,0.027,1.35340955865927e-188,Slc4a5,0.709
12,5.01077353891045e-259,7.46377068551585,0.692,0.01,6.75151626632794e-255,Stra6,0.682
13,3.68394764084143e-230,6.3034523238588,0.67,0.013,4.96375105126974e-226,Cpxm2,0.657
14,7.33109184616362e-219,6.78768733349667,0.67,0.015,9.87791315352086e-215,Cfh,0.655
15,6.03722648513996e-264,8.18934262085477,0.648,0.007,8.13455896607759e-260,Rdh5,0.641
16,5.84631217679252e-260,7.85032342423606,0.648,0.007,7.87732102701024e-256,Cltrn,0.641
17,7.18089721180457e-201,6.07986808498998,0.648,0.016,9.67554090318548e-197,Krt18,0.632
18,2.00026346107576e-68,3.67686585239924,0.747,0.127,2.69515498745348e-64,Inpp5k,0.62
19,1.94294566142589e-270,8.77519638931347,0.615,0.004,2.61792498420525e-266,Rpe65,0.611
20,1.49717648032124e-230,7.22736895987617,0.615,0.009,2.01729558958484e-226,Col8a2,0.606
21,5.43233333591101e-49,2.69392412527674,0.868,0.264,7.31952593680649e-45,Gpc3,0.604
22,6.0752780543277e-228,7.19175371495451,0.604,0.008,8.18582965040114e-224,Pltp,0.596
23,7.96610706070455e-229,7.00068105683087,0.593,0.007,1.07335326535933e-224,Slc16a8,0.586
24,7.29724687652518e-58,3.82050151102567,0.956,0.372,9.83231044143003e-54,Trf,0.584
25,3.67124085648887e-51,2.60064434894542,0.967,0.389,4.9466299300331e-47,Ctsd,0.578
26,5.87789882251415e-95,2.88937147362616,0.626,0.049,7.91988087345556e-91,Gja1,0.577
27,8.11641441758369e-211,6.85346740813548,0.582,0.009,1.09360567862523e-206,Tyr,0.573
28,4.84892807864754e-228,7.15268415027592,0.571,0.006,6.53344569316969e-224,Clic6,0.565
29,2.76133600520157e-42,2.49415849966775,0.813,0.252,3.7206241334086e-38,Prxl2a,0.561
30,1.74329021977793e-179,6.24711895213397,0.571,0.014,2.34890924212878e-175,Car12,0.557
31,1.07808404494535e-44,2.65862417254739,0.879,0.324,1.45261044215937e-40,Degs1,0.555
32,1.58049443353238e-42,2.24409526719537,0.714,0.165,2.12955819974153e-38,A2m,0.549
33,3.82505270475737e-47,3.14726955584765,0.736,0.189,5.15387601439009e-43,Tmem56,0.547
34,5.17807883973588e-195,6.55563817323974,0.549,0.009,6.97694342866012e-191,Gpnmb,0.54
35,4.65762634142399e-45,2.86996501762665,0.835,0.295,6.27568573243469e-41,Arl6ip1,0.54
36,1.11624940913976e-169,6.12552181929339,0.549,0.014,1.50403445387491e-165,Tbc1d1,0.535
37,1.02166400554142e-80,3.70597158793248,0.593,0.058,1.37659008106651e-76,Otx2,0.535
38,6.23924537855685e-212,7.16263381068352,0.538,0.006,8.40675922306749e-208,Slc6a20a,0.532
39,3.31670914614802e-181,6.3200352080544,0.538,0.011,4.46893390351985e-177,Thbs1,0.527
40,2.73333693017406e-178,6.09598356279627,0.538,0.011,3.68289817971653e-174,Rab27a,0.527
41,3.30975151433881e-142,5.74639912500604,0.538,0.019,4.45955919042011e-138,Cdh3,0.519
42,8.96245627648089e-95,4.41023301702598,0.56,0.041,1.20760135869304e-90,Slc16a9,0.519
43,4.20282444197625e-72,3.68708339255826,0.582,0.063,5.6628856531188e-68,Met,0.519
44,6.23281073608872e-177,6.54095473999198,0.516,0.01,8.39808918580594e-173,Tspan10,0.506
45,2.30685016878796e-30,2.02453980350915,0.802,0.298,3.1082499174249e-26,Gns,0.504
46,9.24176151265019e-43,2.6739184585391,0.901,0.4,1.24523494621449e-38,Abhd2,0.501
47,9.14880260140615e-156,5.31314882246916,0.505,0.012,1.23270966251346e-151,Wls,0.493
48,4.19619960529647e-94,4.00576745881534,0.527,0.034,5.65395934817646e-90,Pcolce,0.493
49,1.57807862467029e-36,2.68354240669317,0.67,0.179,2.12630313888075e-32,Chchd10,0.491
50,2.5482898784509e-186,6.31644641256974,0.495,0.007,3.43356578222474e-182,Myrf,0.488
51,9.40232510032245e-33,2.47274754902704,0.692,0.211,1.26686928401745e-28,Spg21,0.481
52,4.2386237182934e-185,7.19207758857601,0.484,0.006,5.71112159802853e-181,Sema3c,0.478
53,9.71139805591623e-65,3.31740833262238,0.527,0.056,1.30851377405415e-60,Slc6a9,0.471
54,5.47318625107518e-127,6.13370104690835,0.484,0.017,7.3745711546987e-123,Wfikkn2,0.467
55,6.82079658792756e-27,1.91543263664597,0.736,0.274,9.1903413225736e-23,Cd82,0.462
56,5.01663176790997e-53,2.9367966918214,0.989,0.528,6.7594096440819e-49,Rbp1,0.461
57,5.45562216727262e-178,7.69200398544136,0.462,0.006,7.35090530818313e-174,Lrat,0.456
58,2.09553133526956e-26,2.0990961746636,0.725,0.27,2.8235189211422e-22,Tcn2,0.455
59,1.65779721978031e-42,2.92541866918606,0.549,0.098,2.23371597393199e-38,Myrip,0.451
60,3.68824550317669e-144,5.99257600719381,0.462,0.011,4.96954199098027e-140,Flvcr2,0.451
61,3.6450402184867e-27,2.02548219397437,0.758,0.307,4.91132719038898e-23,Cltb,0.451
62,3.16769683031596e-28,2.10030376818102,0.637,0.188,4.26815470916772e-24,Vit,0.449
63,2.90002535978737e-24,1.7655440819195,0.813,0.377,3.90749416977751e-20,Mt3,0.436
64,1.40474337833602e-23,1.91581532706657,0.703,0.268,1.89275122796996e-19,Vasn,0.435
65,9.72322628658014e-96,3.24808536617539,0.451,0.021,1.31010750985381e-91,Slc6a13,0.43
66,1.96308010525151e-22,1.6098873395705,0.846,0.418,2.64505413381588e-18,Npc2,0.428
67,1.54106242300864e-32,1.8881272346177,0.538,0.114,2.07642750876184e-28,Sgk1,0.424
68,3.16184953399464e-20,1.2910528143288,0.901,0.477,4.26027606210438e-16,Crim1,0.424
69,3.54779189404488e-68,3.89921135758665,0.462,0.039,4.78029479803607e-64,Sfrp1,0.423
70,2.77541993957134e-161,6.3200352080544,0.429,0.006,3.73960082657842e-157,Slc24a5,0.423
71,7.27759732079061e-27,2.39144954134657,0.604,0.182,9.80583463003327e-23,Eci1,0.422
72,3.08255448755417e-25,1.96356752895966,0.582,0.167,4.15343391653049e-21,Loxl1,0.415
73,9.10502792343322e-112,4.2058817159627,0.429,0.015,1.22681146240339e-107,Tyrp1,0.414
74,3.88450207761236e-22,1.85982195860244,0.659,0.251,5.23397809937489e-18,Taldo1,0.408
75,1.58206412293023e-98,4.86699519881988,0.418,0.018,2.13167319923619e-94,Slc22a8,0.4
76,3.91524915610783e-18,1.29482217466257,0.868,0.468,5.27540671293969e-14,Nt5dc2,0.4
77,6.3073503809141e-19,1.5748956824425,0.615,0.221,8.49852390324366e-15,Lgals3bp,0.394
78,1.47483924803782e-29,2.4344551186913,0.505,0.112,1.98719840280615e-25,Pla2g7,0.393
79,1.09922893566818e-22,2.31047188362356,0.593,0.2,1.48110106791931e-18,Ezr,0.393
80,9.60311025660476e-19,1.54102589739708,0.692,0.302,1.29392307597493e-14,Mdh1,0.39
81,4.00706995927465e-70,4.17929307573437,0.418,0.03,5.39912606312667e-66,Pon3,0.388
82,3.88438569050521e-44,3.28872735067274,0.44,0.057,5.23382127938672e-40,Tmem229b,0.383
83,2.67810216798931e-30,2.63037725740453,0.912,0.53,3.60847486114879e-26,Enpp2,0.382
84,4.81173067162498e-158,7.65018380974674,0.385,0.004,6.48332590694749e-154,Tmem72,0.381
85,3.70666472667638e-25,1.47402108068329,0.868,0.487,4.99436005272375e-21,Col18a1,0.381
86,1.33266793641033e-18,1.74854893958971,0.615,0.234,1.79563677751928e-14,Ndufv3,0.381
87,6.78902277641358e-49,3.6117096619321,0.429,0.049,9.14752928893966e-45,Cdr2,0.38
88,2.46765358854625e-22,2.09280714069748,0.538,0.159,3.32491644520722e-18,Atp5mpl,0.379
89,4.8713393934572e-129,5.90798156721438,0.385,0.007,6.56364269874424e-125,Ermn,0.378
90,4.44672074031375e-165,8.50816480487431,0.374,0.002,5.99151152549874e-161,Thbs4,0.372
91,2.50359525957803e-49,3.66323996257218,0.418,0.046,3.37334425275544e-45,Ucp2,0.372
92,1.0063952996541e-97,4.80490640454538,0.385,0.014,1.35601702675394e-93,Bace2,0.371
93,5.05274832433361e-92,5.09764278671796,0.385,0.016,6.80807309220711e-88,Kcnj13,0.369
94,8.54188062713234e-14,1.06017867879253,0.67,0.302,1.15093299569981e-09,Parm1,0.368
95,9.91798279910922e-20,2.3307889816049,0.56,0.196,1.33634900235198e-15,Slc4a2,0.364
96,9.64698466250575e-61,4.20119897854455,0.396,0.032,1.29983471342602e-56,Slc26a7,0.364
97,2.93919331973037e-58,4.21408469494006,0.396,0.034,3.9602690790047e-54,Man1a,0.362
98,6.04780237967931e-151,7.82010881118905,0.363,0.003,8.1488089263799e-147,Cox8b,0.36
99,3.77234444416051e-18,1.80728477083146,0.626,0.269,5.08285690406187e-14,Cox8a,0.357
100,7.26096295849706e-15,1.54390748474282,0.626,0.271,9.78342149027894e-11,Acsl6,0.355
