,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,0,9.42154191230328,0.952,0.003,0,Crhbp,0.949
2,2.71681442851246e-245,9.46224048679553,0.952,0.018,3.66063576097769e-241,Fbln1,0.934
3,0,8.71138252534207,0.929,0.007,0,Fam129a,0.922
4,1.07718286622688e-219,6.76770227073182,0.905,0.018,1.4513961939541e-215,Slc13a4,0.887
5,1.88741275944956e-140,5.92180230501245,0.929,0.042,2.54309995208234e-136,Bmp7,0.887
6,2.57049451221626e-91,4.0165108890216,0.952,0.074,3.46348430576019e-87,Ntrk2,0.878
7,1.65407904967837e-112,5.55832799805762,0.929,0.056,2.22870611153663e-108,Gja1,0.873
8,4.27634104306151e-306,7.61939366084451,0.857,0.007,5.76194192142108e-302,Ogn,0.85
9,1.71457428362468e-290,8.09353746358168,0.857,0.008,2.3102173897559e-286,Reln,0.849
10,1.87827208692885e-235,7.38123392364974,0.857,0.014,2.53078380992793e-231,Bmp4,0.843
11,7.65154451984384e-97,5.1588415023133,0.905,0.064,1.03096910860376e-92,Fmod,0.841
12,8.56922100878075e-203,6.67975741420216,0.857,0.018,1.15461683872312e-198,Vcan,0.839
13,8.68392862537303e-140,5.78050410707027,0.857,0.034,1.17007254298276e-135,Isyna1,0.823
14,1.75835274688398e-66,4.47618232770501,0.929,0.111,2.36920449115148e-62,Zic2,0.818
15,7.26698984631437e-113,5.75160237359486,0.857,0.046,9.79154211892398e-109,Fbn1,0.811
16,3.29212698172787e-65,5.05556342707657,0.929,0.122,4.43581189518014e-61,Zic1,0.807
17,3.55434767839963e-264,8.20769766865505,0.81,0.009,4.78912806187566e-260,Mfap4,0.801
18,1.62438584052476e-138,6.1872920410889,0.833,0.032,2.18869748152306e-134,Bcam,0.801
19,3.52407507014064e-138,8.11676328570043,0.833,0.033,4.7483387495075e-134,Optc,0.8
20,6.6879487236148e-76,5.13592711036529,0.881,0.084,9.01134211019858e-72,Iqgap2,0.797
21,4.23872972756316e-86,4.17421960347221,0.857,0.061,5.7112644349186e-82,F11r,0.796
22,3.21956764213385e-195,6.52666436317131,0.81,0.017,4.33804544101115e-191,Ptprk,0.793
23,4.19298970808582e-119,5.65686836626317,0.833,0.04,5.64963433267484e-115,Dll1,0.793
24,8.81076104587259e-73,5.57819715818583,0.881,0.09,1.18716194332087e-68,Olfml2a,0.791
25,4.65332078754671e-55,4.48663660423265,0.929,0.142,6.26988442914044e-51,Pkp4,0.787
26,0,10.9661964243709,0.786,0,0,Mecom,0.786
27,1.7424503379657e-52,5.1811889338311,0.952,0.171,2.34777758537498e-48,Podxl2,0.781
28,6.55493458272468e-258,7.65876789917865,0.786,0.008,8.83211885676324e-254,Ism2,0.778
29,9.44112446347418e-61,4.22784428993373,0.881,0.106,1.27209711020851e-56,Gas6,0.775
30,7.10850547098437e-70,4.67881384138041,0.857,0.083,9.57800027160434e-66,Etl4,0.774
31,4.42849579595721e-202,6.25264971758833,0.786,0.014,5.96695523547274e-198,Slit2,0.772
32,1.97317090306233e-55,4.50996723777195,0.905,0.135,2.65865047478619e-51,Fbn2,0.77
33,1.29389459756571e-177,6.24765076927115,0.786,0.018,1.74339358076004e-173,Cpne8,0.768
34,1.20201927463612e-150,6.548343909485,0.786,0.024,1.61960077064471e-146,Slc6a13,0.762
35,3.46519061536609e-56,4.08111019908073,0.881,0.119,4.66899783514427e-52,Pcdh7,0.762
36,7.82061065926819e-144,5.09765214041186,0.786,0.025,1.0537490802298e-139,Cldn1,0.761
37,4.69055576709698e-64,4.66402362463015,0.857,0.097,6.32005484058647e-60,Rab38,0.76
38,1.13641500737884e-256,7.67074054084473,0.762,0.007,1.53120558094226e-252,Otx1,0.755
39,9.36287094081487e-69,4.4023572152155,0.833,0.079,1.2615532305654e-64,Ifi30,0.754
40,9.50774858056605e-210,7.07154942451713,0.762,0.012,1.28107404374547e-205,Igfbp7,0.75
41,1.44848789440039e-110,5.58875817793091,0.786,0.038,1.95169258891508e-106,Wfdc1,0.748
42,7.11211981140532e-185,6.60723759853857,0.762,0.015,9.58287023388753e-181,Nid2,0.747
43,5.40144459462419e-102,5.54134206673185,0.786,0.042,7.27790644679663e-98,Dio3,0.744
44,1.24497210094922e-49,5.79938403479592,0.905,0.162,1.67747540881898e-45,Slc6a6,0.743
45,3.07939551267542e-54,4.14022582414595,0.857,0.116,4.14917751377886e-50,Lipa,0.741
46,4.54294494179776e-147,6.14244706406263,0.762,0.023,6.1211640145783e-143,Wnk4,0.739
47,6.65070524767271e-133,5.59923457586903,0.762,0.027,8.9611602507142e-129,Cldn19,0.735
48,7.51289363324552e-53,3.74112986873613,0.833,0.102,1.0122872881435e-48,Gng11,0.731
49,2.41891851604924e-46,4.1720494917602,0.881,0.151,3.25925080852475e-42,Ltbp1,0.73
50,1.54200912439973e-42,4.23833008744527,0.929,0.201,2.07770309421619e-38,Atp1a2,0.728
51,1.58804738361431e-77,4.96149380540561,0.786,0.061,2.13973504468192e-73,Slc6a9,0.725
52,4.39986356533631e-45,4.30619157062905,0.905,0.18,5.92837616793414e-41,Folr1,0.725
53,7.02653432045875e-50,3.8693893521326,0.833,0.11,9.46755234338612e-46,Ggact,0.723
54,1.73665256292021e-94,4.53323701709479,0.762,0.042,2.33996566327869e-90,Prrg3,0.72
55,1.67429456736987e-39,3.4947351168724,0.881,0.164,2.25594450007416e-35,Nrep,0.717
56,2.52248599428306e-64,4.37113804591424,0.786,0.073,3.39879762869699e-60,Bicdl1,0.713
57,0,10.2336767352359,0.714,0.001,0,Lgi2,0.713
58,2.36797077234894e-39,3.97030082270364,0.881,0.17,3.19060381866296e-35,Loxl1,0.711
59,2.66012968037615e-121,5.49819006999559,0.738,0.028,3.58425873133882e-117,Foxi3,0.71
60,1.80536031224605e-57,3.76141266571694,0.786,0.081,2.43254248472032e-53,Ccnd2,0.705
61,3.00266781862599e-90,4.5425148306828,0.738,0.041,4.04579461881666e-86,Pcolce,0.697
62,1.52424587876742e-31,2.6690170377323,0.905,0.21,2.05376889705123e-27,Ndrg1,0.695
63,1.73102492560782e-90,5.25977041116408,0.738,0.043,2.33238298476398e-86,Slc7a11,0.695
64,0,9.02893217971886,0.69,0.002,0,Tmprss11e,0.688
65,2.61716338125287e-39,4.02329529299668,0.881,0.193,3.52636593990012e-35,Cgn,0.688
66,1.14018065425703e-279,9.34470804762463,0.69,0.003,1.53627941354592e-275,Best2,0.687
67,8.77372981062228e-37,4.10875627087699,0.881,0.195,1.18217235468325e-32,Necab2,0.686
68,4.16607695339855e-258,8.3405919391524,0.69,0.005,5.6133720870092e-254,Cldn2,0.685
69,3.72995608802195e-41,3.82503041591001,0.833,0.148,5.02574283300078e-37,Col5a1,0.685
70,9.61944314841068e-41,3.61810713558036,0.833,0.149,1.29612376981686e-36,Tenm4,0.684
71,1.94691912102211e-224,7.4700431906076,0.69,0.007,2.62327882366519e-220,Sod3,0.683
72,6.1436781775113e-34,3.63049295083887,0.929,0.251,8.27799197637872e-30,Rhoj,0.678
73,2.69172320498997e-37,3.89017591967466,0.929,0.253,3.62682784640348e-33,Mab21l2,0.676
74,1.86802654440179e-166,5.72227084148481,0.69,0.014,2.51697896592698e-162,Fgfr2,0.676
75,5.21841571789393e-91,5.45523450509352,0.714,0.039,7.03129333829028e-87,Shisa2,0.675
76,1.21487682463856e-152,6.00062992143477,0.69,0.016,1.636925033518e-148,Emp3,0.674
77,3.09047071494273e-81,4.03182509234027,0.714,0.042,4.16410024131383e-77,Slc4a5,0.672
78,1.48362827714218e-40,3.5926370598795,0.81,0.141,1.99904074062138e-36,Col4a6,0.669
79,2.2686871423409e-31,2.87804935496408,0.881,0.212,3.05682905559013e-27,Tmem176a,0.669
80,1.06519717823046e-128,5.09765214041186,0.69,0.021,1.43524667794772e-124,Slc22a8,0.669
81,4.73703895198475e-125,5.36455518250311,0.69,0.022,6.38268628390425e-121,Chrnb4,0.668
82,1.18543417556001e-56,4.19651192027935,0.738,0.072,1.59725400814955e-52,Ifitm3,0.666
83,2.11357235226113e-291,8.16972981845603,0.667,0.002,2.84782738743665e-287,F5,0.665
84,2.30003319078848e-65,3.85853009871074,0.714,0.052,3.0990647212684e-61,Ptgds,0.662
85,1.05796891471656e-66,4.0530468382907,0.714,0.054,1.42550731568909e-62,Foxp1,0.66
86,2.60211509600467e-92,3.50435589710767,0.69,0.032,3.5060898803567e-88,Clec18a,0.658
87,1.9480494980008e-90,5.07457258541569,0.69,0.036,2.62480189360627e-86,Flrt1,0.654
88,2.0560543078815e-39,3.69600729945516,0.786,0.136,2.77032757443954e-35,Ifitm2,0.65
89,7.60706906629987e-31,2.75637869580507,0.929,0.28,1.02497648599324e-26,Twsg1,0.649
90,2.13156882116393e-81,4.89113060927003,0.69,0.041,2.87207582963628e-77,Lrrn1,0.649
91,7.1203336787783e-38,3.08006438892918,0.762,0.118,9.59393759878589e-34,Actn1,0.644
