Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0046548,retinal rod cell development,19_GO:0032502 developmental process,-4.6,52,12,21160,16,76,3,3.9,2.2,18185|19888|75953,Nrl|Rp1|Samd7,-0.37,hits
GO Biological Processes,19,GO:0060221,retinal rod cell differentiation,19_GO:0032502 developmental process,-4,32,9.5,21160,26,76,3,3.9,2.2,18185|19888|75953,Nrl|Rp1|Samd7,-0.02,hits
GO Biological Processes,19,GO:0022618,protein-RNA complex assembly,19_GO:0009987 cellular process,-3.3,7.6,5.4,21160,183,76,5,6.6,2.8,15519|26908|53890|66978|78784,Hsp90aa1|Eif2s3y|Sart3|Luc7l|Celf3,0,hits
GO Biological Processes,19,GO:0071826,protein-RNA complex organization,19_GO:0009987 cellular process,-3.2,7.3,5.2,21160,192,76,5,6.6,2.8,15519|26908|53890|66978|78784,Hsp90aa1|Eif2s3y|Sart3|Luc7l|Celf3,0,hits
GO Biological Processes,19,GO:0060219,camera-type eye photoreceptor cell differentiation,19_GO:0032502 developmental process,-3.1,17,6.8,21160,49,76,3,3.9,2.2,18185|19888|75953,Nrl|Rp1|Samd7,0,hits
GO Biological Processes,19,GO:0042462,eye photoreceptor cell development,19_GO:0032502 developmental process,-3.1,17,6.7,21160,50,76,3,3.9,2.2,18185|19888|75953,Nrl|Rp1|Samd7,0,hits
GO Biological Processes,19,GO:0040029,epigenetic regulation of gene expression,19_GO:0050789 regulation of biological process,-3,5.2,4.6,21160,320,76,6,7.9,3.1,13990|15081|20602|22290|75953|214133,Smarcad1|H3f3b|Ncor2|Uty|Samd7|Tet2,0,hits
GO Biological Processes,19,GO:0006511,ubiquitin-dependent protein catabolic process,19_GO:0009987 cellular process,-3,3.9,4.2,21160,577,76,8,11,3.5,24017|57751|70382|84585|94090|109331|216825|360216,Rnf13|Rnf25|Kctd2|Rnf123|Trim9|Rnf20|Usp22|Zranb1,0,hits
GO Biological Processes,19,GO:0045814,"negative regulation of gene expression, epigenetic",19_GO:0048519 negative regulation of biological process,-2.9,6.4,4.8,21160,219,76,5,6.6,2.8,13990|15081|20602|22290|75953,Smarcad1|H3f3b|Ncor2|Uty|Samd7,0,hits
GO Biological Processes,19,GO:0019941,modification-dependent protein catabolic process,19_GO:0009987 cellular process,-2.9,3.8,4.1,21160,589,76,8,11,3.5,24017|57751|70382|84585|94090|109331|216825|360216,Rnf13|Rnf25|Kctd2|Rnf123|Trim9|Rnf20|Usp22|Zranb1,0,hits
GO Biological Processes,19,GO:0043632,modification-dependent macromolecule catabolic process,19_GO:0009987 cellular process,-2.9,3.7,4.1,21160,594,76,8,11,3.5,24017|57751|70382|84585|94090|109331|216825|360216,Rnf13|Rnf25|Kctd2|Rnf123|Trim9|Rnf20|Usp22|Zranb1,0,hits
