,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,2.92286243210184e-31,2.33118361295153,0.456,0.121,3.69771326285204e-27,Msn,0.335
2,2.420180163799e-22,1.40837350249831,0.84,0.505,3.06176992522211e-18,Itm2b,0.335
3,2.34169399831317e-17,1.57653748744584,0.72,0.412,2.96247707726599e-13,Tpt1,0.308
4,2.91207367796881e-21,2.07751147526692,0.48,0.174,3.68406440999835e-17,Qk,0.306
5,2.3886340548946e-14,1.19442187477844,0.608,0.302,3.02186094284716e-10,Eif4a2,0.306
6,5.11248089496201e-22,2.24176578908014,0.528,0.224,6.46779958021644e-18,Cd9,0.304
7,6.10193861621008e-22,2.01933974397506,0.44,0.144,7.71956254336737e-18,Sept8,0.296
8,4.81242908114338e-15,1.39372591895989,0.528,0.246,6.08820403055449e-11,Cfl1,0.282
9,2.95498383337786e-20,2.48842884146941,0.44,0.164,3.73835004760633e-16,Serinc3,0.276
10,6.01564623839502e-29,2.26664045771917,0.352,0.078,7.61039405619353e-25,Gnai2,0.274
11,1.33285906803846e-37,2.87702877616446,0.328,0.057,1.68620000697546e-33,Ttyh3,0.271
12,6.43460278912479e-17,1.79340484581453,0.448,0.18,8.14041598852177e-13,Cap1,0.268
13,4.30689713078364e-15,1.81757306374768,0.488,0.23,5.44865556015439e-11,Fau,0.258
14,1.09674501908784e-11,1.09501417745553,0.456,0.203,1.38749212364802e-07,Brk1,0.253
15,5.1889824374262e-25,3.35917533142144,0.344,0.092,6.56458168158789e-21,Selenop,0.252
16,7.30087543332798e-15,1.48024564758222,0.4,0.15,9.23633751070323e-11,Cd47,0.25
17,9.55686826959449e-10,1.00054949345204,0.616,0.367,1.2090394047864e-05,Cotl1,0.249
18,5.11646524881052e-15,2.17386439132456,0.464,0.218,6.47284018627019e-11,Rtn4,0.246
19,1.4741619193061e-11,1.32120593110335,0.456,0.215,1.86496224411414e-07,B2m,0.241
20,2.80670712209414e-08,0.850870516564207,0.632,0.394,0.000355076518016129,Actg1,0.238
21,1.88947979898412e-08,0.762665750515547,0.656,0.419,0.000239038089369481,Gnas,0.237
22,1.2996986315e-23,2.98610798106355,0.304,0.072,1.64424873871065e-19,Vim,0.232
23,1.14554798373297e-09,1.07533207642774,0.456,0.227,1.44923275422058e-05,Serf2,0.229
24,6.1682039904953e-13,1.38004287587322,0.368,0.14,7.8033948683756e-09,Pak2,0.228
25,1.49929157832849e-32,2.8276098248572,0.272,0.045,1.89675377574337e-28,Sh3bgrl3,0.227
26,3.71673661255617e-10,1.25185460670373,0.432,0.207,4.70204348854481e-06,Ctnnb1,0.225
27,2.94517469132755e-09,1.06340951729062,0.472,0.247,3.72594050199848e-05,Nfix,0.225
28,3.55559475600041e-09,0.979065130124625,0.448,0.224,4.49818292581612e-05,Map1lc3b,0.224
29,7.4702917523528e-08,0.893021029147594,0.504,0.281,0.000945066609590152,Ccni,0.223
30,8.64969767619984e-26,2.49474653025001,0.28,0.058,1.09427325301604e-21,Glud1,0.222
31,1.07479270545158e-20,2.13527846239399,0.296,0.074,1.3597202516668e-16,Crot,0.222
32,3.75851499016505e-29,3.69696397868648,0.272,0.051,4.75489731405781e-25,Mfge8,0.221
33,1.58591654708318e-08,0.91983769419278,0.456,0.235,0.000200634302371493,Hnrnpk,0.221
34,1.4480481193464e-12,1.60140010588203,0.376,0.155,1.83192567578514e-08,Rap1b,0.221
35,1.72772645691026e-21,2.92037914476806,0.296,0.075,2.18574674063716e-17,Mcl1,0.221
36,8.55994121569584e-13,1.53081395949262,0.36,0.141,1.08291816319768e-08,Erbin,0.219
37,1.34126743539679e-12,1.60678479246374,0.352,0.135,1.69683743252047e-08,Pfn1,0.217
38,2.46692726742805e-10,1.68215189745207,0.568,0.351,3.12090968602322e-06,Dkk3,0.217
39,5.46664591816112e-14,1.68353688897879,0.328,0.112,6.91585375106563e-10,Wnk1,0.216
40,2.21176464230647e-11,1.29311266908036,0.36,0.145,2.79810344898191e-07,Akt1,0.215
41,2.53317210465602e-12,1.55551725387536,0.352,0.137,3.20471602960034e-08,Ddx5,0.215
42,1.70275060723036e-08,1.07530521495016,0.456,0.245,0.000215414979320713,Gpx1,0.211
43,1.25891425593223e-05,0.563802413199536,0.584,0.373,0.159265242517986,Gtf2i,0.211
44,3.15350871310051e-21,2.36902017427643,0.272,0.063,3.98950387294345e-17,Skil,0.209
45,3.98158171975631e-14,1.65168683348793,0.312,0.104,5.03709903366371e-10,Sept2,0.208
46,4.44522167463627e-16,1.98447473059397,0.296,0.088,5.62364994058234e-12,Tln1,0.208
47,5.8984610282772e-08,0.704843143180507,0.72,0.513,0.000746214304687349,Hspa8,0.207
48,1.23121709304353e-10,1.33446235925206,0.352,0.147,1.55761274440938e-06,Anxa5,0.205
49,1.35963688212813e-12,1.62713573783799,0.32,0.116,1.7200766195803e-08,Dpysl2,0.204
50,4.04327823496799e-07,0.808728106677259,0.448,0.245,0.005115151295058,Uba1,0.203
51,1.10791252380457e-05,0.616198898030862,0.52,0.318,0.140162013386516,Uqcr11,0.202
52,3.99038413681575e-12,1.57004058541076,0.32,0.119,5.0482349714856e-08,Arpc5,0.201
53,3.74214443595473e-07,0.882088417593282,0.44,0.24,0.00473418692592633,Cdc42,0.2
54,2.64277758622096e-09,1.49035476113286,0.416,0.217,3.34337792432814e-05,Ddr1,0.199
55,1.30925228609634e-06,0.772667235453102,0.504,0.308,0.0165633506714048,Morf4l1,0.196
56,6.36685590629702e-18,2.76715807316633,0.264,0.069,8.05470940705636e-14,Zfp36l2,0.195
57,8.4771403777513e-07,0.916342967413999,0.456,0.261,0.0107244302918932,Hnrnpa2b1,0.195
58,2.25002946795696e-13,2.08439786085216,0.296,0.104,2.84651227991235e-09,Cdh2,0.192
59,1.62182566895764e-11,2.9590097522108,0.36,0.168,2.0517716537983e-07,Acsl3,0.192
60,1.53903350100552e-05,0.640708174178915,0.536,0.347,0.194703128212208,Arf4,0.189
61,1.65829103267118e-08,1.22773492597739,0.368,0.179,0.000209790398543232,Irf2bp2,0.189
62,9.81486023376289e-09,1.21573333951407,0.352,0.164,0.000124167796817334,Wdr26,0.188
63,2.69128318422783e-13,2.6132569846561,0.28,0.094,3.40474235636663e-09,Flna,0.186
64,2.87260647202814e-12,1.49620370977806,0.792,0.608,3.6341344477628e-08,Glul,0.184
65,2.47955216471921e-06,0.840197818716528,0.448,0.264,0.0313688144358627,Ccnd3,0.184
66,2.21111997880427e-13,1.91260179417634,0.264,0.082,2.79728788518529e-09,Atp1b3,0.182
67,7.68915926918446e-12,1.47966254669008,0.272,0.091,9.72755539144526e-08,Ldb1,0.181
68,1.32940923271673e-09,1.37730963531924,0.304,0.124,1.68183562030993e-05,Hbp1,0.18
69,9.78707041756667e-07,0.915933239736864,0.496,0.316,0.0123816227852636,Grn,0.18
70,0.000157376759490558,0.501981835173227,0.48,0.301,1,Gabarap,0.179
71,1.10854409089995e-06,1.0150591202403,0.376,0.2,0.0140241912939752,Bhlhe40,0.176
72,1.26382680236101e-11,1.73725488470639,0.264,0.09,1.59886728766691e-07,Maf,0.174
73,5.84261374325538e-08,1.18341355060185,0.32,0.146,0.000739149064659238,Tnfrsf1a,0.174
74,3.52957119306572e-06,0.874933166431031,0.392,0.218,0.0446526051634744,Cux1,0.174
75,5.24038357128087e-07,1.05609105693612,0.352,0.178,0.00662960925602743,Jpt1,0.174
76,8.71516822295716e-09,1.1987106592282,0.288,0.118,0.000110255593188631,Rcn1,0.17
77,9.26063157896196e-06,0.830018801148616,0.384,0.215,0.117156250105448,Trir,0.169
78,3.54198275404635e-09,1.39081908758194,0.28,0.112,4.48096238214404e-05,Gna12,0.168
79,8.36160190004266e-05,0.626006772401255,0.464,0.296,1,Paip2,0.168
80,0.000442020086812588,0.463819906970114,0.584,0.416,1,Mapre1,0.168
81,2.98954214095561e-09,3.22928344166231,0.312,0.145,3.78206976252294e-05,Hexb,0.167
82,2.97977081460727e-05,0.661664944319021,0.392,0.225,0.376970805755966,Fnbp1,0.167
83,1.59928423139888e-06,1.09801835539972,0.488,0.321,0.0202325448114272,Ubc,0.167
84,2.71033851321165e-06,0.903347334426675,0.352,0.185,0.0342884925306405,Capzb,0.167
85,2.82612840299708e-06,1.26513047264197,0.368,0.204,0.035753350426316,Ifitm2,0.164
86,1.84917077261449e-05,0.873983613931977,0.424,0.261,0.233938594443459,Sptbn1,0.163
87,6.04362429232913e-05,0.784200154918375,0.432,0.269,0.764578909222558,Pfn2,0.163
88,5.88467193913829e-10,1.54612289298593,0.256,0.094,7.44469847020385e-06,Pygb,0.162
89,1.22629946551321e-09,1.46273613534739,0.256,0.094,1.55139145382076e-05,Mlec,0.162
90,0.000193594593128574,0.587871267047118,0.6,0.438,1,Vat1l,0.162
91,0.000281450752480814,0.580557112230431,0.552,0.391,1,Timp2,0.161
92,8.49893472090866e-06,0.892522946960397,0.368,0.207,0.107520023154215,Ube2d2a,0.161
93,2.57343471912685e-09,0.932155832657744,0.792,0.632,3.25565226316737e-05,Fth1,0.16
94,6.28088884309351e-05,0.691986882187957,0.392,0.232,0.79459524753976,Rab5a,0.16
95,5.9783251125644e-06,0.962693173154577,0.352,0.193,0.0756317909990522,Tmem50a,0.159
96,5.24281012504061e-06,0.914383456820152,0.336,0.178,0.0663267908918887,Sri,0.158
97,3.94103481996599e-08,1.4043747813496,0.272,0.115,0.000498580315073898,Tuba1a,0.157
98,1.46690125758297e-07,1.20844234509337,0.28,0.123,0.00185577678096822,Stk38,0.157
