,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,0,5.66902884921578,0.998,0.117,0,Serpine3,0.881
2,0,2.82819230302692,0.659,0.132,0,Upk3b,0.527
3,0,1.65772241528462,0.951,0.562,0,Wfikkn2,0.389
4,1.58337987265054e-198,1.55220078032414,0.643,0.274,2.0031338768902e-194,Aplp1,0.369
5,4.44210435501684e-145,1.69382980281278,0.45,0.166,5.6197062195318e-141,Nog,0.284
6,2.0574772666754e-124,1.12511785442693,0.704,0.428,2.60291449007105e-120,Slc7a5,0.276
7,1.5107041270699e-137,1.13841780435435,0.771,0.506,1.91119179115613e-133,Thbs4,0.265
8,2.220690205021e-138,1.79922990148316,0.592,0.334,2.80939517837207e-134,Hspa5,0.258
9,4.07950826372347e-117,1.61537962392543,0.577,0.329,5.16098590443656e-113,Hsp90b1,0.248
10,4.17733185043495e-92,1.30990219708693,0.456,0.219,5.28474252398525e-88,Adamtsl4,0.237
11,5.95812923416524e-96,1.40852749627022,0.517,0.28,7.53762929414244e-92,Pdia6,0.237
12,1.49456457509638e-109,1.51467425015526,0.623,0.394,1.89077364395443e-105,Pdia4,0.229
13,1.09587668458417e-101,1.84255103417977,0.411,0.188,1.38639359366744e-97,Manf,0.223
14,4.22561616412356e-144,2.16765390751575,0.299,0.078,5.34582700923271e-140,Htr3a,0.221
15,3.93078196923899e-77,1.1241317408316,0.493,0.273,4.97283226928425e-73,Dbndd2,0.22
16,3.61761916372557e-181,3.02649732871716,0.272,0.053,4.57665000402922e-177,Sdf2l1,0.219
17,6.28074746830142e-91,0.90401170079761,0.71,0.493,7.94577362214813e-87,Myrf,0.217
18,3.54038424861025e-69,1.09605532128249,0.492,0.278,4.47894011291683e-65,Trpm1,0.214
19,1.03312734726449e-73,1.20563439956479,0.414,0.205,1.30700940702431e-69,Rasgrp3,0.209
20,3.70702445077492e-65,0.966486014506991,0.526,0.319,4.68975663267535e-61,Slc16a2,0.207
21,1.64416031766555e-77,1.19660687166099,0.565,0.364,2.08002721787869e-73,Calr,0.201
22,2.76084213228158e-74,0.859423911390408,0.775,0.575,3.49274138154943e-70,Pmel,0.2
23,1.52220204064567e-79,1.66293351235811,0.388,0.189,1.92573780162084e-75,Hyou1,0.199
24,5.73837255821466e-71,1.27041408240725,0.421,0.222,7.25961512339737e-67,Padi2,0.199
25,5.94203709569406e-53,0.804627628313905,0.521,0.327,7.51727112976255e-49,Dkk3,0.194
26,3.45878920741936e-75,1.17097082195535,0.566,0.375,4.37571422630623e-71,Pdia3,0.191
27,4.02157056000565e-53,1.03573686573299,0.507,0.339,5.08768891546314e-49,Dnajc3,0.168
28,1.68059813337472e-77,0.769861024263375,0.799,0.632,2.12612469853236e-73,Cdh3,0.167
29,3.42496849957825e-49,1.06298823678082,0.394,0.227,4.33292764881644e-45,P4hb,0.167
30,2.78392754303714e-49,1.01269281390077,0.344,0.178,3.52194673469628e-45,Ramp2,0.166
31,1.86737311836264e-166,0.851323124022676,0.946,0.784,2.36241373204057e-162,Spon1,0.162
32,3.91525642685148e-84,0.623273980299335,0.939,0.782,4.95319090560981e-80,Gpnmb,0.157
33,9.82291167838058e-33,0.677280136525158,0.468,0.317,1.24269655643193e-28,Ggt1,0.151
34,2.66319998964611e-39,0.909557118453646,0.359,0.209,3.3692143069013e-35,Prss23,0.15
35,6.1872742223336e-38,1.00340719142478,0.273,0.141,7.82752061867423e-34,Nt5e,0.132
36,9.6117360012125e-49,0.659241496792385,0.721,0.59,1.21598072151339e-44,Tcn2,0.131
37,3.65844772660403e-26,0.629984865344884,0.447,0.317,4.62830221892675e-22,Lrp2,0.13
38,2.98962112873608e-29,0.826701844624769,0.403,0.275,3.78216968996402e-25,Atp2a2,0.128
39,6.14366482758916e-28,0.86436474646801,0.349,0.226,7.77235037338305e-24,Dnajb11,0.123
40,1.09451354361827e-29,0.979805081880584,0.32,0.198,1.38466908403147e-25,Dnajb9,0.122
41,2.29072683618471e-33,1.05554107175838,0.263,0.142,2.89799852045728e-29,Rnaset2a,0.121
42,7.16279430844488e-29,0.891640944814919,0.286,0.167,9.06165107961362e-25,Chrnb4,0.119
43,4.76218178007872e-33,0.556614035921712,0.67,0.553,6.02463616997758e-29,Slc3a2,0.117
44,2.97314439793403e-22,0.675303211656486,0.416,0.301,3.76132497782634e-18,Ddost,0.115
45,3.5528906267203e-21,0.6083355205722,0.398,0.285,4.49476193186385e-17,Mlana,0.113
46,7.27447917733632e-27,0.599968613595177,0.581,0.47,9.20294360724818e-23,Nid2,0.111
47,3.97397498779502e-32,0.503594804274768,0.722,0.613,5.02747575705948e-28,Acsl6,0.109
48,1.48139870323271e-20,0.666647814030112,0.326,0.219,1.87411749945971e-16,Aldoc,0.107
49,7.87589562179534e-23,0.446055776992059,0.659,0.552,9.96379555113328e-19,Clstn1,0.107
50,3.97628759136061e-19,0.59811645914584,0.379,0.273,5.03040143183031e-15,St6galnac2,0.106
51,1.12519726575148e-18,0.639719870199533,0.373,0.269,1.4234870609022e-14,Elovl1,0.104
52,1.66271926411179e-18,0.600618106721144,0.414,0.311,2.10350614102782e-14,F3,0.103
53,2.28337910666e-17,0.51187090480702,0.419,0.316,2.88870290783556e-13,B4galt1,0.103
54,2.38460155207912e-20,0.780065132550255,0.317,0.215,3.0167594235353e-16,Pttg1ip,0.102
55,1.08230958257381e-17,0.397022877029315,0.634,0.532,1.36922985291413e-13,Sdcbp,0.102
56,1.03110369566433e-18,0.679157907080399,0.318,0.219,1.30444928538495e-14,Ptges,0.099
57,1.75681614591049e-18,0.430466865071918,0.597,0.502,2.22254810619137e-14,Tmem229b,0.095
58,5.79166875303429e-17,0.667421286968043,0.311,0.217,7.32704013946368e-13,Csrp1,0.094
59,2.56625045000959e-14,0.535781367364819,0.332,0.243,3.24656344430713e-10,Cpz,0.089
60,3.07003095315519e-13,0.403051817282154,0.468,0.38,3.88389615883663e-09,Bmp7,0.088
61,1.05588749136704e-27,0.403755979649162,0.846,0.758,1.33580326532844e-23,Tyrp1,0.088
62,1.80591030498298e-12,0.426881256192479,0.459,0.373,2.28465712683396e-08,Gm2a,0.086
63,2.01422318259684e-22,0.442215783736772,0.688,0.603,2.54819374830326e-18,Slc24a5,0.085
64,2.45287611501605e-13,0.547216436759822,0.283,0.2,3.1031335731068e-09,Man2a1,0.083
65,2.32132818109006e-13,0.534820741823907,0.272,0.19,2.93671228189704e-09,Capn6,0.082
66,5.55512990209867e-13,0.555926447907257,0.308,0.226,7.02779483914503e-09,Prodh,0.082
67,3.56955244551867e-10,0.333064794234889,0.506,0.428,4.51584079882568e-06,Osmr,0.078
68,3.79243415061165e-09,0.253044897497427,0.624,0.547,4.7978084439388e-05,Igfbp5,0.077
69,3.20038038379204e-12,0.358904357321273,0.552,0.476,4.04880122353531e-08,Vit,0.0760000000000001
70,1.79235737300087e-10,0.450059070454889,0.36,0.285,2.26751131258341e-06,Rtn4rl1,0.075
71,6.37103087275557e-16,0.397280132832439,0.6,0.525,8.05999115712307e-12,Sema3b,0.075
72,1.33119635068715e-17,0.300613491005163,0.799,0.725,1.68409650325432e-13,Plxnb2,0.0740000000000001
73,4.20044818823823e-11,0.536664285661621,0.314,0.24,5.31398700294019e-07,Tram1,0.074
74,6.27610766064146e-11,0.464818148233751,0.428,0.355,7.93990380147751e-07,Rpn1,0.073
75,3.39030717964714e-11,0.578242660033389,0.288,0.215,4.2890776129716e-07,Sel1l,0.073
76,1.86004147796753e-14,0.340481998698015,0.667,0.595,2.35313847377672e-10,Gns,0.0720000000000001
77,8.29926218331728e-10,0.470840524819136,0.375,0.303,1.04993965881147e-05,Dhrs1,0.072
78,5.50869824950634e-09,0.37522078992912,0.368,0.297,6.96905415545047e-05,Ak2,0.071
79,3.94003048940203e-10,0.326988769890811,0.546,0.476,4.98453257214251e-06,Man1a,0.0700000000000001
80,2.71445773635926e-13,0.305094889140844,0.712,0.643,3.4340604822681e-09,Slc6a9,0.069
81,5.85704203040155e-10,0.513983024124581,0.252,0.184,7.409743872661e-06,Neo1,0.068
82,1.7437254052761e-09,0.502218410113975,0.277,0.21,2.20598701021479e-05,Nectin1,0.067
83,4.79295051397958e-09,0.453605601631429,0.3,0.233,6.06356169523556e-05,Surf4,0.067
84,3.60363317649343e-09,0.463504224401505,0.272,0.206,4.55895633158183e-05,Il17re,0.066
85,6.60472685556959e-114,0.630804294161432,0.975,0.909,8.35563994498109e-110,Degs1,0.0659999999999999
86,3.91293089150514e-11,0.283820779759385,0.657,0.592,4.95024887084315e-07,Cryab,0.0650000000000001
87,1.01263543786103e-10,0.428970380802208,0.46,0.395,1.28108509243799e-06,Canx,0.065
88,3.5910561091161e-08,0.411206320099097,0.31,0.245,0.000454304508364278,Ephx1,0.065
89,4.39940260534331e-09,0.509075232325555,0.293,0.228,5.56568423601982e-05,Oat,0.065
90,1.02475996471065e-08,0.466791670374259,0.268,0.204,0.000129642383135544,Mcrip1,0.064
91,2.07134838572179e-08,0.425574876358606,0.273,0.209,0.000262046284277664,Mif4gd,0.064
92,1.53707566766231e-28,0.40581853640961,0.845,0.781,1.94455442715958e-24,Prxl2a,0.0639999999999999
93,2.09441583931915e-07,0.348233722534505,0.369,0.306,0.00264964547832266,Pip4k2c,0.063
94,1.74234561351897e-08,0.506790575585218,0.257,0.195,0.000220424143566285,Sytl2,0.062
