,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,0,1.36739145472179,0.762,0.424,0,Pon1,0.338
2,1.70042468920195e-142,1.02273055096248,0.586,0.373,2.15120727430939e-138,Slc9a3r1,0.213
3,2.17618949246182e-132,0.837005251782993,0.647,0.449,2.75309732691345e-128,Kcnj13,0.198
4,9.27821345226587e-151,2.04265023731518,0.269,0.074,1.17378678384616e-146,Rab37,0.195
5,5.52662096010501e-80,0.769897203705103,0.454,0.275,6.99172817662885e-76,Ntrk2,0.179
6,6.77742589157561e-81,0.846617522839031,0.424,0.251,8.5741214954323e-77,Spock1,0.173
7,6.47562538966886e-152,0.760407591385783,0.781,0.612,8.19231368047007e-148,Epas1,0.169
8,2.93758935989287e-86,0.676445135085966,0.621,0.453,3.71634429920046e-82,Slc6a13,0.168
9,8.57179849707378e-232,0.793947191452122,0.904,0.737,1.0844182278648e-227,Lrat,0.167
10,7.15990708634555e-101,1.47299299426727,0.265,0.102,9.05799845493576e-97,Igf2,0.163
11,9.29506492775408e-98,1.44338904398511,0.274,0.112,1.17591866401017e-93,Trhde,0.162
12,2.66119473934138e-67,0.746703399768176,0.49,0.337,3.36667746474078e-63,Csad,0.153
13,8.69348137886352e-77,1.11830537682467,0.293,0.143,1.09981232924002e-72,Bmp6,0.15
14,1.37253276529308e-62,0.704877769533602,0.505,0.36,1.73639120137227e-58,Vat1l,0.145
15,5.04783156898563e-67,0.718042969222145,0.532,0.389,6.38601171792372e-63,Krt8,0.143
16,3.97777954535105e-53,0.607992686299188,0.516,0.373,5.03228890282361e-49,Mest,0.143
17,6.76008089195983e-60,0.857523799591756,0.342,0.203,8.55217833641838e-56,Rhoc,0.139
18,2.02590290511784e-63,0.631561922451494,0.567,0.428,2.56296976526458e-59,Map1lc3a,0.139
19,1.52734672745496e-64,1.0421397578963,0.289,0.153,1.93224634490327e-60,Sfrp5,0.136
20,3.84017160526929e-56,0.565800124643254,0.569,0.434,4.85820109782618e-52,Hmgcs2,0.135
21,4.86510754078691e-51,0.752571856577051,0.344,0.215,6.15484754984952e-47,Tuba1c,0.129
22,0,0.973402294040318,0.994,0.867,0,Rpe65,0.127
23,8.90479884484917e-53,0.881290075916702,0.316,0.189,1.12654610186187e-48,Gip,0.127
24,8.52221207019864e-90,0.508955611109821,0.837,0.712,1.07814504900083e-85,Mt3,0.125
25,1.32361402682508e-61,0.520045403241574,0.679,0.555,1.67450410533641e-57,Cltb,0.124
