Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,Reactome Gene Sets,6,R-MMU-72203,Processing of Capped Intron-Containing Pre-mRNA,,-4.2,8.6,6.4,21160,259,57,6,11,4.1,66420|66492|66810|72654|103468|228410,Polr2e|Zmat2|Rbm22|Ccdc12|Nup107|Cstf3,-0.18
hits,GO Biological Processes,19,GO:2000377,regulation of reactive oxygen species metabolic process,19_GO:0050789 regulation of biological process,-4.1,11,6.9,21160,162,57,5,8.8,3.7,16337|16418|56484|68197|93759,Insr|Eif6|Foxo3|Ndufc2|Sirt1,-0.18
hits,GO Biological Processes,19,GO:0006289,nucleotide-excision repair,19_GO:0050896 response to stimulus,-3.5,23,8,21160,48,57,3,5.3,3,17846|93759|107986,Commd1|Sirt1|Ddb2,-0.092
hits,GO Biological Processes,19,GO:1903426,regulation of reactive oxygen species biosynthetic process,19_GO:0050789 regulation of biological process,-3.4,21,7.6,21160,53,57,3,5.3,3,56484|68197|93759,Foxo3|Ndufc2|Sirt1,-0.092
hits,KEGG Pathway,24,mmu04014,Ras signaling pathway - Mus musculus (house mouse),,-3.4,7.9,5.5,21160,236,57,5,8.8,3.7,14700|16337|20662|56392|170758,Gng10|Insr|Sos1|Shoc2|Rac3,-0.092
hits,GO Biological Processes,19,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,19_GO:0050789 regulation of biological process,-3.4,11,6.1,21160,132,57,4,7,3.4,17846|93759|170823|170930,Commd1|Sirt1|Glmn|Sumo2,-0.092
hits,KEGG Pathway,24,mmu04068,FoxO signaling pathway - Mus musculus (house mouse),,-3.3,11,6.1,21160,133,57,4,7,3.4,16337|20662|56484|93759,Insr|Sos1|Foxo3|Sirt1,-0.092
hits,KEGG Pathway,24,mmu05213,Endometrial cancer - Mus musculus (house mouse),,-3.3,19,7.2,21160,58,57,3,5.3,3,20662|56484|107986,Sos1|Foxo3|Ddb2,-0.092
hits,GO Biological Processes,19,GO:0071456,cellular response to hypoxia,19_GO:0050896 response to stimulus,-3.3,11,5.9,21160,140,57,4,7,3.4,12177|53417|56484|93759,Bnip3l|Hif3a|Foxo3|Sirt1,-0.092
hits,KEGG Pathway,24,mmu04213,Longevity regulating pathway - multiple species - Mus musculus (house mouse),,-3.2,18,7,21160,61,57,3,5.3,3,16337|56484|93759,Insr|Foxo3|Sirt1,-0.092
hits,Reactome Gene Sets,6,R-MMU-8953897,Cellular responses to stimuli,,-3.2,4.8,4.6,21160,543,57,7,12,4.3,14700|15270|22143|53417|56484|93759|103468,Gng10|H2ax|Tuba1b|Hif3a|Foxo3|Sirt1|Nup107,-0.092
hits,Reactome Gene Sets,6,R-MMU-2995410,Nuclear Envelope (NE) Reassembly,,-3.2,18,6.9,21160,63,57,3,5.3,3,19384|22143|103468,Ran|Tuba1b|Nup107,-0.092
hits,GO Biological Processes,19,GO:1990090,cellular response to nerve growth factor stimulus,19_GO:0050896 response to stimulus,-3.2,18,6.9,21160,63,57,3,5.3,3,23991|56392|56484,Cib1|Shoc2|Foxo3,-0.092
hits,GO Biological Processes,19,GO:1990089,response to nerve growth factor,19_GO:0050896 response to stimulus,-3.1,17,6.8,21160,65,57,3,5.3,3,23991|56392|56484,Cib1|Shoc2|Foxo3,-0.092
hits,GO Biological Processes,19,GO:0002931,response to ischemia,19_GO:0050896 response to stimulus,-3.1,17,6.8,21160,65,57,3,5.3,3,16523|20662|23991,Kcnj8|Sos1|Cib1,-0.092
hits,KEGG Pathway,24,mmu04723,Retrograde endocannabinoid signaling - Mus musculus (house mouse),,-3.1,9.7,5.6,21160,153,57,4,7,3.4,14700|23945|68197|68198,Gng10|Mgll|Ndufc2|Ndufb2,-0.092
hits,Reactome Gene Sets,6,R-MMU-8953854,Metabolism of RNA,,-3.1,4.6,4.5,21160,568,57,7,12,4.3,53975|66420|66492|66810|72654|103468|228410,Ddx20|Polr2e|Zmat2|Rbm22|Ccdc12|Nup107|Cstf3,-0.092
hits,Reactome Gene Sets,6,R-MMU-3108214,SUMOylation of DNA damage response and repair proteins,,-3,16,6.5,21160,70,57,3,5.3,3,15204|103468|170930,Herc2|Nup107|Sumo2,-0.092
hits,KEGG Pathway,24,mmu05223,Non-small cell lung cancer - Mus musculus (house mouse),,-3,15,6.4,21160,72,57,3,5.3,3,20662|56484|107986,Sos1|Foxo3|Ddb2,-0.092
hits,GO Biological Processes,19,GO:0032868,response to insulin,19_GO:0050896 response to stimulus,-3,6.4,4.8,21160,289,57,5,8.8,3.7,16337|16418|16523|20662|93759,Insr|Eif6|Kcnj8|Sos1|Sirt1,-0.092
hits,GO Biological Processes,19,GO:0036294,cellular response to decreased oxygen levels,19_GO:0050896 response to stimulus,-2.9,8.7,5.3,21160,170,57,4,7,3.4,12177|53417|56484|93759,Bnip3l|Hif3a|Foxo3|Sirt1,-0.092
hits,GO Biological Processes,19,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,19_GO:0050789 regulation of biological process,-2.9,8.7,5.3,21160,170,57,4,7,3.4,17846|93759|170823|170930,Commd1|Sirt1|Glmn|Sumo2,-0.092
hits,GO Biological Processes,19,GO:0051057,positive regulation of small GTPase mediated signal transduction,19_GO:0048518 positive regulation of biological process,-2.9,14,6.1,21160,79,57,3,5.3,3,20662|56392|100040531,Sos1|Shoc2|Dynlt1f,-0.092
hits,Reactome Gene Sets,6,R-MMU-73894,DNA Repair,,-2.8,6,4.6,21160,308,57,5,8.8,3.7,15204|15270|66420|107986|170930,Herc2|H2ax|Polr2e|Ddb2|Sumo2,-0.092
hits,GO Biological Processes,19,GO:0007292,female gamete generation,19_GO:0022414 reproductive process,-2.8,8.1,5,21160,183,57,4,7,3.4,20662|53975|56484|93759,Sos1|Ddx20|Foxo3|Sirt1,-0.092
