Network,Annotation
hits,R-MMU-72203|Processing of Capped Intron-Containing Pre-mRNA|-4.2;GO:2000377|regulation of reactive oxygen species metabolic process|-4.1;GO:0006289|nucleotide-excision repair|-3.5
