,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,2.79039527076414e-163,4.98359028028959,0.957,0.092,3.84600180169421e-159,Dync1i1,0.865
2,6.39483473823987e-142,4.13470198764193,0.993,0.13,8.81400071971601e-138,Lamp5,0.863
3,1.49668907251652e-165,4.79080793003512,0.922,0.07,2.06288654864952e-161,Kcnh1,0.852
4,5.58173370045855e-134,4.20849913158769,0.986,0.152,7.69330355934202e-130,Ccsap,0.834
5,9.26187319653864e-138,4.10004717685033,0.922,0.102,1.27656398267892e-133,St8sia5,0.82
6,4.10625091872432e-136,4.50625310916545,0.908,0.104,5.65964564127774e-132,Zyx,0.804
7,2.2289231823639e-175,5.36282545157813,0.83,0.036,3.07212482225217e-171,Slc6a12,0.794
8,2.38885196042616e-175,5.45267206896061,0.823,0.034,3.29255465705537e-171,Fgf1,0.789
9,5.55254993189434e-132,3.82408263583919,0.872,0.084,7.65307957112997e-128,Gabrg3,0.788
10,3.10481976375535e-122,4.00079780150139,0.915,0.13,4.279373080384e-118,Rnf152,0.785
11,4.33042190200144e-112,3.59391799439636,0.894,0.132,5.96862050752858e-108,Nfia,0.762
12,5.79931561765497e-128,4.09971707845262,0.844,0.086,7.99319671581385e-124,Slc24a2,0.758
13,4.01108336846743e-101,2.84608675653966,0.887,0.13,5.52847620675866e-97,Gria3,0.757
14,7.30593077934531e-102,3.22914767813424,0.936,0.183,1.00697643931716e-97,Epha8,0.753
15,2.5760794223852e-110,3.8937047767724,0.943,0.19,3.55061026787352e-106,Ncald,0.753
16,1.19767896685798e-147,4.63808557767193,0.787,0.045,1.65076092002035e-143,Vwc2l,0.742
17,1.27901232850524e-94,2.74581322992524,0.965,0.223,1.76286269237877e-90,Tfap2b,0.742
18,2.19873408517604e-120,3.94337383817152,0.83,0.09,3.03051518959814e-116,Gfra1,0.74
19,1.86208598163384e-130,4.2453470957131,0.809,0.07,2.56651310848592e-126,Drd2,0.739
20,2.11212384008566e-119,3.88817367079917,0.83,0.092,2.91114028879007e-115,Galnt16,0.738
21,1.05612144515117e-115,3.27370192791529,0.816,0.079,1.45565218785186e-111,Neurod2,0.737
22,1.97461447083075e-111,3.66323905490027,0.844,0.108,2.72161112514603e-107,Scn1a,0.736
23,4.07783507043685e-113,4.11552115134902,0.986,0.251,5.62048007758311e-109,Hspa12a,0.735
24,3.37449918639404e-103,3.7079708260148,0.922,0.194,4.65107222860691e-99,Scn1b,0.728
25,6.21448129148196e-115,3.86235633374525,0.823,0.097,8.56541956404958e-111,Pak7,0.726
26,4.29538751141225e-92,3.00391395183776,0.901,0.18,5.92033260697951e-88,Dab1,0.721
27,6.46794719460678e-98,3.23972621129025,0.972,0.252,8.91477161832652e-94,Nebl,0.72
28,8.94385793108617e-98,3.3858405604824,0.851,0.134,1.23273193864161e-93,Rcan2,0.717
29,5.57092902060154e-98,3.11412926022235,0.844,0.128,7.6784114690951e-94,Tnr,0.716
30,1.45399179019072e-111,3.73676809032223,0.801,0.087,2.00403688441987e-107,Adcy5,0.714
31,9.61776197730203e-97,3.08683629305856,0.986,0.276,1.32561613333154e-92,Ptprf,0.71
32,1.62895498815012e-122,4.21820681532359,0.773,0.066,2.24518866016732e-118,Fbxo32,0.707
33,6.02124894467424e-77,2.42061999212568,0.957,0.25,8.29908742044451e-73,Lhfp,0.707
34,1.32163997354698e-86,2.92483967552537,0.901,0.196,1.8216163755398e-82,Tmtc2,0.705
35,7.81196176216723e-99,3.44992145794457,0.823,0.121,1.07672268967951e-94,Cacng5,0.702
36,5.53453694665807e-89,3.11356883026511,0.879,0.178,7.62825227357882e-85,Fstl5,0.701
37,2.8780845850014e-102,3.36909150105557,0.787,0.093,3.96686398350743e-98,Kcnh7,0.694
38,6.22717899408035e-106,4.02151490431849,0.993,0.3,8.58292080754095e-102,Tmem132a,0.693
39,1.00856116065499e-89,2.95455751263464,0.979,0.286,1.39009984773078e-85,Plch1,0.693
40,1.37337401841089e-84,2.98813957863045,0.887,0.194,1.89292140957573e-80,Cntnap1,0.693
41,2.83779848582925e-87,3.21363698242159,0.894,0.206,3.91133765301846e-83,Apba1,0.688
42,8.57528422281906e-87,3.07185028501968,0.823,0.143,1.18193142443115e-82,Ntrk3,0.68
43,3.04123366223725e-87,3.03080253619934,0.809,0.13,4.1917323566616e-83,Galnt13,0.679
44,1.86303850256092e-116,4.1095793640752,0.738,0.063,2.56782596807972e-112,Slc6a5,0.675
45,1.2264960902987e-73,2.7251979237717,0.887,0.215,1.6904795612587e-69,Grin1,0.672
46,2.19780015363151e-73,2.51054046756855,0.908,0.236,3.02922795175032e-69,Galnt17,0.672
47,9.78034778043001e-93,3.69132231616744,0.95,0.279,1.34802533457667e-88,Dner,0.671
48,7.1924431957091e-89,3.46856197089019,0.837,0.166,9.91334445664585e-85,Tmem65,0.671
49,5.62681463927004e-143,5.21277974293926,0.702,0.032,7.75543861730589e-139,Tll1,0.67
50,6.47567498268187e-101,3.7364650349612,0.752,0.087,8.92542282863042e-97,Traip,0.665
51,8.70386896665065e-86,3.56250662056659,0.929,0.266,1.19965425967346e-81,Eif1b,0.663
52,1.6823036598395e-84,2.29590831559354,0.766,0.103,2.31871913435678e-80,Lgr5,0.663
53,5.70076484335508e-78,2.90914752243472,0.844,0.182,7.8573641835963e-74,Slc43a2,0.662
54,1.12271428904583e-57,1.8937047767724,0.908,0.249,1.54743710459186e-53,Fat3,0.659
55,3.68498094833006e-87,3.16672327117881,0.773,0.116,5.07900924108333e-83,Fam131b,0.657
56,4.41193161960409e-74,2.75898472323388,0.879,0.228,6.08096535130032e-70,Wnk2,0.651
57,3.185738414028e-72,2.85569955057004,0.858,0.212,4.39090325605479e-68,Rgmb,0.646
58,2.43606001817923e-104,3.7157064747944,0.709,0.066,3.35762152305643e-100,Akain1,0.643
