_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-6.867564288135753,GO:0019320,M1,1,0,GO Biological Processes,19,hexose catabolic process,19_GO:0009987 cellular process,-6.867564288135753,17.442298634008477,10.474688571757428,21160,44,193,7,3.626943005181347,1.3457659277938658,11674|14751|18640|18641|21991|72157|244757,Aldoa|Gpi1|Pfkfb2|Pfkl|Tpi1|Pgm1|Glb1l2,-2.7197077177724123,0,1,1,1,-6.867564288135753,24.363845710995967,
1,-6.662434863138361,GO:0046365,M1,1,0,GO Biological Processes,19,monosaccharide catabolic process,19_GO:0009987 cellular process,-6.662434863138361,16.328960423327086,10.093568489456981,21160,47,193,7,3.626943005181347,1.3457659277938658,11674|14751|18640|18641|21991|72157|244757,Aldoa|Gpi1|Pfkfb2|Pfkl|Tpi1|Pgm1|Glb1l2,-2.7197077177724123,0,1,0,0,-6.867564288135753,24.363845710995967,
1,-5.471845087075801,GO:0006007,M1,1,0,GO Biological Processes,19,glucose catabolic process,19_GO:0009987 cellular process,-5.471845087075801,21.08409724990036,9.831192824786445,21160,26,193,5,2.5906735751295336,1.1434783946659275,11674|14751|18640|18641|21991,Aldoa|Gpi1|Pfkfb2|Pfkl|Tpi1,-1.8301479373738332,0,1,0,0,-6.867564288135753,24.363845710995967,
1,-5.158454514320841,GO:0019318,M1,1,0,GO Biological Processes,19,hexose metabolic process,19_GO:0009987 cellular process,-5.158454514320841,6.024027785685816,6.530760574114699,21160,182,193,10,5.181347150259067,1.5954734492059999,11674|12894|14751|18640|18641|19013|19017|21991|72157|244757,Aldoa|Cpt1a|Gpi1|Pfkfb2|Pfkl|Ppara|Ppargc1a|Tpi1|Pgm1|Glb1l2,-1.6985983462606093,0,1,0,0,-6.867564288135753,24.363845710995967,
1,-5.097257447276283,GO:0006006,M1,1,0,GO Biological Processes,19,glucose metabolic process,19_GO:0009987 cellular process,-5.097257447276283,6.75846404996806,6.698642491802911,21160,146,193,9,4.66321243523316,1.5177288959467448,11674|12894|14751|18640|18641|19013|19017|21991|72157,Aldoa|Cpt1a|Gpi1|Pfkfb2|Pfkl|Ppara|Ppargc1a|Tpi1|Pgm1,-1.6985983462606093,0,1,0,0,-6.867564288135753,24.363845710995967,
1,-4.731107943682532,GO:0006735,M1,1,0,GO Biological Processes,19,NADH regeneration,19_GO:0009987 cellular process,-4.731107943682532,24.363845710995967,9.514054263645582,21160,18,193,4,2.0725388601036268,1.0254746624541011,11674|14751|18641|21991,Aldoa|Gpi1|Pfkl|Tpi1,-1.5486770449578844,0,1,0,0,-6.867564288135753,24.363845710995967,
1,-4.731107943682532,GO:0061621,M1,1,0,GO Biological Processes,19,canonical glycolysis,19_GO:0009987 cellular process,-4.731107943682532,24.363845710995967,9.514054263645582,21160,18,193,4,2.0725388601036268,1.0254746624541011,11674|14751|18641|21991,Aldoa|Gpi1|Pfkl|Tpi1,-1.5486770449578844,0,1,0,0,-6.867564288135753,24.363845710995967,
1,-4.731107943682532,GO:0061718,M1,1,0,GO Biological Processes,19,glucose catabolic process to pyruvate,19_GO:0009987 cellular process,-4.731107943682532,24.363845710995967,9.514054263645582,21160,18,193,4,2.0725388601036268,1.0254746624541011,11674|14751|18641|21991,Aldoa|Gpi1|Pfkl|Tpi1,-1.5486770449578844,0,1,0,0,-6.867564288135753,24.363845710995967,
1,-4.689396842639489,GO:0005996,M1,1,0,GO Biological Processes,19,monosaccharide metabolic process,19_GO:0009987 cellular process,-4.689396842639489,5.3221993058000905,5.980851313996963,21160,206,193,10,5.181347150259067,1.5954734492059999,11674|12894|14751|18640|18641|19013|19017|21991|72157|244757,Aldoa|Cpt1a|Gpi1|Pfkfb2|Pfkl|Ppara|Ppargc1a|Tpi1|Pgm1|Glb1l2,-1.5486770449578844,0,1,0,0,-6.867564288135753,24.363845710995967,
1,-4.628994983398673,GO:0046031,M1,1,0,GO Biological Processes,19,ADP metabolic process,19_GO:0009987 cellular process,-4.628994983398673,10.441648161855415,7.200552348996541,21160,63,193,6,3.1088082901554404,1.249281949265101,11639|11674|14751|18640|18641|21991,Ak4|Aldoa|Gpi1|Pfkfb2|Pfkl|Tpi1,-1.5486770449578844,0,1,0,0,-6.867564288135753,24.363845710995967,
