"GeneID","logFC_1","adj.P.Val_1","logFC_2","adj.P.Val_2","logFC_3","adj.P.Val_3","logFC_4","adj.P.Val_4","logFC_5","adj.P.Val_5","logFC_6","adj.P.Val_6"
"Depdc5",0.0182392371938578,0.999455473488465,0.0707227590712933,0.972599774869665,0.079092196786692,0.680176337960185,-0.0548854500774393,0.629514937203892,-0.22097739867102,0.00544863871936968,0.139424212708661,0.404038279215682
"DEPRECATED-ENSMUSG00000031144",0.51236008156869,0.330016728033653,-0.0999720867296231,0.977374707066814,-0.405766468994218,0.347292126140795,-0.46657222989714,0.0945130280779711,0.202683301905573,0.426235710780488,0.292515908802105,0.54755257978577
"Desi1",0.15083621247594,0.999455473488465,0.177822200742898,0.972599774869665,-0.085623524069451,0.85937689227955,0.221197861312855,0.386980604190031,-0.591709167285934,0.000338127441573545,0.185710236115771,0.67167432112192
"Dexi",0.0251504929047988,0.999455473488465,0.134403041890989,0.827589055563426,0.0629557879194611,0.756360895793061,0.0184826095130087,0.872835674390245,-0.272286550319153,0.000195770885029868,0.0501369114415223,0.807340744253947
"Dgkd",0.117386733608407,0.999455473488465,0.0145606895139379,0.995078741273058,0.108315033199962,0.84501850561236,0.580729727558433,0.021857493159343,-0.759535184699067,1.48337762101112e-05,-0.0278850869761951,0.969862608795983
"Dhcr7",0.164095816328455,0.429209289356705,0.0654453115811423,0.972599774869665,-0.00890906355127485,0.970545953557668,-0.122064277351921,0.250830259494272,-0.190351890006857,0.0170257256933795,0.116755509226329,0.500856216772458
"Dhdh",0.251988449872365,0.316493323837026,0.00224393126889488,0.997632167016267,-0.0812039019627093,0.754231558499487,0.0198033653674317,0.893243073352576,-0.212052311836808,0.0305419392550759,0.032758314234443,0.923240686733959
"Dhrs3",0.371281075195267,0.631487946861212,0.386843465574728,0.827589055563426,-0.159277292027733,0.793595667392679,-0.520017504262932,0.079238309441845,-0.56390356661779,0.0186223785781805,0.601283045272343,0.227275537320281
"Dhrs7b",0.0867604243736601,0.55262947279433,0.00820562708540595,0.97907710099522,-0.0871506753572056,0.370236327612821,0.00175683876993171,0.979363935989858,-0.0566062904595158,0.295244014766865,0.0596035142876902,0.598275075944488
"Dhx57",-0.00982293719838601,0.999455473488465,0.0474712727727385,0.977374707066814,0.0569680714331211,0.74926170413966,0.14165160570157,0.101426600977643,-0.230882631298956,0.000559134681195696,0.00685404190564504,0.975837588451636
"Diaph2",-0.0374475017064106,0.999455473488465,0.0275354398110565,0.977374707066814,0.048659462461869,0.792536843327559,0.196476754872425,0.0263118428822263,-0.151968322705555,0.045827864418118,-0.0899930240386772,0.565033935037959
"Diaph3",-0.033129052079595,0.999455473488465,0.0918551292124744,0.675664310853847,-0.0269724005870329,0.832042995552052,0.0176425289984908,0.786242295837171,-0.0639054720657329,0.200912602477613,0.0207206083594667,0.876452873065568
"Dipk2a",0.0161699973490863,0.999455473488465,0.0542277554644244,0.972599774869665,-0.0115527964391906,0.926724747447397,0.0214620854016232,0.753843838476693,-0.119151474489484,0.00866866304716438,0.0528636788413681,0.617872855517592
"Diras2",-0.0190263736096687,0.999455473488465,-0.0481698053414097,0.974147915642406,0.00178194916159352,0.994596202198544,0.11594629303282,0.143117273298111,-0.0704158728841975,0.329498616209984,0.0301818568460046,0.8676287026967
"Dis3l",0.0689703855039697,0.509030343382101,0.0288739372894888,0.972599774869665,-0.00796875048890766,0.934510700454478,-0.025900237388764,0.624346536471552,-0.0811026059030379,0.032055962536041,0.0236143828156234,0.804849538122327
"Dixdc1",0.0407287863616668,0.999455473488465,0.378596820175314,0.755319654268858,0.353376562299383,0.388233958487056,0.194861204427547,0.501451265656619,-0.861380191469634,5.8107334094916e-07,-0.0876887152996115,0.895078411201334
"Dkk3",-0.053252704083048,0.660441707357791,-0.0420156408314131,0.972599774869665,0.0360151607122966,0.661032590923742,0.0832714139127301,0.0558015486067032,-0.0108225246923195,0.792255814622905,-0.0134247541975949,0.905675108900839
"Dlc1",0.191488717131586,0.948120388720794,0.278566585551356,0.893033520145578,-0.197100438532493,0.661142983993028,-0.0138241413047862,0.960330782614356,-0.499017529961117,0.0102940593468398,0.312566761465591,0.432978597589409
"Dmac2l",0.0479687433395495,0.552098168678449,0.0323618240180272,0.972599774869665,-0.00631658461594237,0.933780514080059,-0.0285710495332559,0.453479692567172,-0.0252405798180627,0.401557275111624,-0.0243077040024226,0.711809431139125
"Dmd",-0.0266939375138429,0.999455473488465,0.293851262492772,0.960590090319162,0.289958648508623,0.575133916094791,0.514850718096811,0.0792179582846554,-0.784927123319641,0.000317980662815593,-0.30327082012312,0.555034354563081
"Dmpk",-0.0354522450864647,0.999455473488465,0.00178026255002911,0.996141447619893,0.106183948108534,0.15215683276644,-0.0598103794098466,0.316594470547828,-0.0729901912480077,0.138347868369597,0.0752231640732539,0.419283615763223
"Dmtf1",0.0298687490916819,0.999455473488465,0.213952717558403,0.972599774869665,0.137041295153001,0.767602476426547,0.421606874826948,0.0626537528518208,-0.634331580476609,0.000193318692471172,-0.167307975940722,0.697560628031731
"Dnaaf1",-0.00983080882520349,0.999455473488465,0.0287365320475704,0.977374707066814,0.0291384287788469,0.908942047688893,0.220477545504719,0.0433034677993935,-0.102326974072409,0.307967892600446,-0.192591828396401,0.298340076107262
"Dnah9",-0.140736999755119,0.999455473488465,0.337349755023847,0.755319654268858,0.4030631205741,0.198275812783046,0.204854845447377,0.411652797184804,-0.669021422633204,7.83656962111888e-05,-0.131200101250425,0.779276331364041
"Dnajb1",0.0453817364517646,0.999455473488465,0.39427701099749,0.263381982479132,-0.241168955510087,0.424050799250691,-0.171103988001319,0.393171934291238,-0.364942505669197,0.0173429002337882,0.421779100082356,0.153354263076408
"Dnajb11",0.298992607370152,0.330016728033653,-0.0446539536696584,0.977374707066814,-0.226472550208023,0.337060683003511,-0.0397823196531308,0.82549029594791,-0.0902445468468138,0.502983173336574,0.126957023923604,0.656599048564264
"Dnajc10",0.205235114211775,0.596285764471204,-0.0144218831405468,0.990711265875386,-0.0470844974080223,0.893038114979465,-0.291002777431111,0.0671497913533139,-0.189062693733659,0.160078417944727,0.410437348208325,0.0977806200028683
"Dnajc27",-0.00949864504172848,0.999455473488465,0.131845144631078,0.972599774869665,0.191392860924066,0.61531002850272,0.424588062226181,0.0390243606570734,-0.55388066981175,0.000322289517474297,-0.190360469784263,0.602753346241128
"Dnajc9",0.134406516299574,0.711467639190952,-0.0344188716695337,0.977374707066814,-0.198368488714991,0.232816100025492,-0.168595196445436,0.163123964256793,-0.0210660213960716,0.850351547370572,0.347330263572202,0.0344384276454402
"Dnase1l2",0.00366158044582895,0.999455473488465,0.0183041878676873,0.977374707066814,0.128257827447531,0.348406368911989,0.186172792234988,0.0331542756867732,-0.186759960023271,0.0109523259496534,-0.169533160138693,0.254565815461217
"Dnhd1",-0.0293168464277476,0.999455473488465,0.028752511323187,0.977374707066814,0.0732729437280502,0.650088682920216,0.028702620508976,0.774002444613356,-0.139841411821667,0.0612673389251179,0.0535793940507108,0.750315901920152
"Dnm3",0.133011141233209,0.999455473488465,0.108319747989661,0.977374707066814,0.165525258254353,0.746085075019116,0.343367381464904,0.186770761535569,-0.566033124606037,0.00408062448550003,-0.191615627078554,0.689419603332288
"Dnmt3a",0.382027586252061,0.500814249398121,0.118997718518444,0.977374707066814,-0.597493545812624,0.0656557120483114,-0.318722546025444,0.234121344740937,0.287880816880479,0.170423287184088,0.133800416255166,0.801427769773394
"Dnttip2",0.144807102775607,0.999455473488465,0.234042098145411,0.913637345651906,-0.278133909340951,0.424368049481366,-0.27273717005448,0.221409198899272,-0.375922020711603,0.0349521484265547,0.676107810583661,0.0150362062529557
"Doc2g",-0.0184718277247035,0.999455473488465,0.0459218813863872,0.977374707066814,0.156374741056598,0.268379076738515,0.110389838051413,0.283184403475315,-0.205521546214035,0.0108116903802969,-0.0963617040049807,0.57780426085535
"Dock6",-0.00692949546941146,0.999455473488465,-0.00596865103696875,0.977374707066814,0.0104137876157023,0.846318293187199,0.0271961548562385,0.31025157392434,-0.0379674128077146,0.0646985216856432,0.0184703238171317,0.697560628031731
"Donson",-0.00996508116206871,0.999455473488465,0.043539684518952,0.977374707066814,0.0468384572709045,0.84801099160689,0.225521731481825,0.0490156302457993,-0.204051024454699,0.0353251411222419,-0.109769133612886,0.595071538072304
"Dpf3",0.111373147754392,0.999455473488465,0.503490227483377,0.827589055563426,0.359624005970713,0.618850655311231,0.378012617669548,0.369943565284461,-1.32489399165677,1.64641190408917e-07,0.0322374341708596,0.975828582705816
"Dph5",0.0260539033445013,0.999455473488465,-0.0129139613197043,0.977374707066814,0.011327790809956,0.925935329005816,0.0713774425425685,0.220814216228431,-0.114487807771567,0.0140860544889643,0.0293976378509066,0.801427769773394
"Dph6",-0.0197816585247136,0.999455473488465,0.0522073838808164,0.977374707066814,0.126208832203631,0.756247301781818,0.391818692180726,0.0473529061551854,-0.514882955199092,0.000757161100694008,-0.0114684803590189,0.982940376114844
"Dpy30",0.0858287191136728,0.999455473488465,0.208199652050506,0.876746534798637,-0.0747181616804672,0.84501850561236,0.219768878979415,0.227250513298192,-0.411826271294622,0.00192944113582084,-0.0104985277892631,0.982940376114844
"Dscam",0.0374443682393802,0.999455473488465,0.011810165268622,0.990711265875386,0.0420495121815642,0.886862492563641,0.234688894647046,0.0802574459703556,-0.108216609115615,0.388122037667558,-0.254807690256708,0.271851436726417
"Dsel",0.000617430116743645,0.999455473488465,-0.00631659917195279,0.977374707066814,0.00740348500502724,0.922855147649375,0.058046688900738,0.0997368933228948,-0.0552845105605291,0.0636368500446682,-0.00161775872571736,0.986985600038645
"Dst",-0.046220043130121,0.852117713765617,-0.0271949972585143,0.977374707066814,0.0179953261035769,0.862952474333007,0.0816726784395076,0.0999123491636109,-0.071181105344925,0.0959380919811223,0.0598791380883152,0.479383963272692
"Dtnbp1",0.0161679673755273,0.999455473488465,0.0709209050866302,0.972599774869665,-0.00025048164427266,0.998423968333499,0.0991695754784834,0.201111200828901,-0.0952650983235515,0.140896586995707,-0.104092284818233,0.404038279215682
"Dtymk",0.0216763405650351,0.999455473488465,0.190934471774203,0.868203445976829,0.200805111394349,0.446476041262899,0.0844272522101346,0.64281390852142,-0.469055494781363,2.37312141042638e-05,-0.0128928052443216,0.975828582705816
"Dus3l",0.0404534471146334,0.999455473488465,0.175280879827211,0.97110338941975,0.18855062480725,0.54621757714648,0.0640018519648182,0.755711846831322,-0.566573446733042,1.60214145484412e-06,0.145563669392297,0.653681111375369
"Dusp1",-0.0344191081593757,0.999455473488465,0.157520155137385,0.480079232859142,-0.066314913516987,0.684940612031954,0.0235474312175735,0.810908941938563,-0.130523896909772,0.0761681677745633,0.0670573906592034,0.670997894634862
"Dusp11",0.0702867333713897,0.999455473488465,0.338097867644159,0.972599774869665,0.607129452767209,0.345036289975354,0.619612471868436,0.141326107951134,-1.49174288256868,1.78231745209142e-08,-0.0951413695547139,0.929975624099228
"Dusp12",-0.0418454597658795,0.999455473488465,0.0788694913877576,0.972599774869665,0.0817214692205227,0.630395092311744,0.169117216888981,0.0620980273533926,-0.200979021979072,0.00500113833871722,-0.0930130553614175,0.563218058451285
"Dusp26",0.0843356985803099,0.779047209435369,-0.0525306284692609,0.972599774869665,-0.145776707530741,0.181987441090935,0.0422056593437645,0.653798272759863,0.0305078614532461,0.680609786320633,0.0498459919161597,0.760333449998202
"Dusp5",0.085867669928637,0.999455473488465,0.248293327173752,0.467455309867355,-0.17154410512342,0.426371039751502,-0.0530214252767524,0.72863178425509,-0.295927527346094,0.00438018892474858,0.237782382944282,0.296712294462446
"Dusp7",0.321787361982795,0.639121145968001,0.571978488718617,0.226006888690056,-0.345347640954365,0.399850017253391,-0.141548382507906,0.629514937203892,-0.393330042967914,0.0726976034562394,-0.00443042790697268,0.993019995737461
"Dusp8",0.320592963489066,0.760438254321106,0.267346216685087,0.972599774869665,-0.61965325177249,0.123051205480168,-0.372263901166678,0.243659205286281,-0.239278367964794,0.37469260296955,0.783355639827825,0.0977806200028683
"Dxo",0.0308365705033655,0.999455473488465,0.111171891010174,0.972599774869665,0.0723710812146323,0.76177439091257,-0.00863500645093618,0.949515427852044,-0.308165524854585,0.000434719276630216,0.137678122370311,0.494482848256765
"Dync1li1",0.314176074157754,0.750794813352801,0.399077885392181,0.827589055563426,0.0011622646538032,0.998423968333499,-0.356242974946745,0.253718273931226,-0.799385533966555,0.000195770885029868,0.562203759796058,0.273780511656519
"Dynll2",0.45530404711834,0.251670771085733,0.0623244778545513,0.977374707066814,-0.518111072091401,0.0617136328048136,-0.234341408008696,0.291556669992161,0.0920037173139097,0.622051462715838,0.163300657334615,0.67506877327579
"Dynlrb1",0.409894866682754,0.330016728033653,-0.152177468155704,0.972599774869665,-0.466652932336979,0.101627702014337,-0.265391247725845,0.244814400544653,0.241521296296688,0.205451943782271,0.266086855178358,0.47073777856371
"Dyrk2",0.358096116702301,0.732101320698776,0.589518506146465,0.522787330704285,-0.3308300627151,0.572630223627831,0.0143738430698588,0.967610731198293,-1.00784679641545,1.10160038294114e-05,0.501073687103072,0.370176496148983
"Dzip3",-0.0209211330906963,0.999455473488465,-0.02433183705812,0.977374707066814,0.0407347395947307,0.875802934567064,0.147044441825783,0.237427107261155,-0.166961634083067,0.111901873109202,0.0406498429956338,0.891075082816892
"E2f3",0.093213116291759,0.999455473488465,0.187696141805429,0.827589055563426,-0.0098839378055815,0.979459623244327,-0.0572767586114941,0.722334242677093,-0.34365044825971,0.00150929525998307,0.171244007161063,0.474657312915332
"E2f6",-0.210834291313375,0.96767333183197,-0.203481113733852,0.972599774869665,-0.115933200430462,0.847358421385641,0.588794267211873,0.0323275300700466,-0.533622373315642,0.0237808618622877,0.616369013117477,0.169517773292059
"Eapp",0.29377618887127,0.64432500271699,0.291765806987251,0.841152059537588,-0.10281752782486,0.844109556204977,-0.551105541326679,0.0201332259745321,-0.307512260493692,0.133086639930389,0.456760034901995,0.254565815461217
"Ebpl",0.747472810054141,0.137710561019152,0.0114869408359475,0.996141447619893,-0.405137543109389,0.349149707619633,-0.532665165721264,0.0634285306153256,0.0425284260553003,0.868783211428832,0.150146183875511,0.801427769773394
"Echdc1",0.022322240192677,0.999455473488465,0.0471307196321469,0.936603469564617,-0.027399393521878,0.760427172398338,-0.0269214678130604,0.590995888987456,-0.0810143346860341,0.0219371653913288,0.0829528656764943,0.278874273156732
"Edem1",0.0274173112650891,0.999455473488465,0.113667391809534,0.972599774869665,0.129555764603126,0.568343732817502,0.080371123147081,0.570029878675222,-0.254492448068278,0.0144669583752758,-0.104679795602375,0.650720218916311
"Edil3",0.00553409999576007,0.999455473488465,-0.00202173219044097,0.996141447619893,-0.0138603764121165,0.9275998112817,-0.0308321231753439,0.69856003363182,-0.0162398282686758,0.806515107735995,0.069858573781375,0.572293695358565
"Edn2",-0.268663961931597,0.857224108496809,-0.165377020894858,0.977374707066814,-0.224630075794436,0.690448844491412,0.250557408528053,0.423239982821483,-0.332630977757335,0.208192445010512,0.922844135848854,0.0146539107760002
"Eef1a1",0.601464226646054,0.589158750643468,-0.190847033423902,0.977374707066814,-1.13544695094567,0.0617136328048136,-0.83145953099384,0.0693636082888525,1.24485789275896,0.000471845374102605,0.304017113521893,0.728224576275807
"Eef1a2",-0.00715547145747886,0.999455473488465,-0.0191535446043214,0.977374707066814,0.0247452502498939,0.850848477043969,0.131300253284286,0.0366098999713603,-0.0316287769346035,0.596214805590936,-0.114840460759477,0.281009318828981
"Eef1akmt2",0.106218145226372,0.999455473488465,0.0392796264344157,0.977374707066814,0.123911609106804,0.756360895793061,-0.0472244446549495,0.835724850205654,-0.387814165929138,0.0159754339856502,0.217238282699713,0.51055718379659
"Eef2",0.297358666247158,0.669829357295747,-0.0969497268742744,0.977374707066814,-0.525139548593167,0.101627702014337,-0.437928154444589,0.0715500585875365,0.668659070911747,0.000386298326922266,0.0743550092345437,0.90722847615395
"Efcab2",0.0173290903017735,0.999455473488465,0.0119873823510339,0.977374707066814,-0.0295361518024322,0.572630223627831,0.00669383609080443,0.844414658386794,-0.0132743400756634,0.611625250467511,0.00895941591262936,0.9087741437925
"Efr3a",0.0913959840638686,0.999455473488465,0.00655383035467472,0.996141447619893,0.0997650406088746,0.846318293187199,0.606100966518711,0.0112009443255862,-0.548507977850184,0.00389922745098377,-0.272413734866763,0.500856216772458
"Egln1",0.191319207512389,0.815981836771434,0.344449225162233,0.557371862880071,-0.393678008697343,0.130972412517425,-0.251251078177943,0.222169566075109,-0.182152912590789,0.289707753607874,0.355440631731507,0.296712294462446
"Egr1",-0.645867337558173,0.589158750643468,1.8369302804295,6.82745641330127e-08,-0.109807179845855,0.921274779209046,-0.0240964454294657,0.964403993541494,-0.830158752210785,0.0517004779197155,-0.243610049800552,0.807283352112155
"Ehd4",0.165742652695755,0.692996896124814,0.14022415315019,0.972599774869665,-0.133688887128691,0.61531002850272,-0.142608044570446,0.350302246060539,-0.206277327880431,0.0899292357335212,0.220012815233139,0.361453711752658
"Eid1",0.298195738745738,0.569380960680935,0.171966371853858,0.972599774869665,-0.493201106293098,0.0925203587895423,-0.481191951588921,0.0312209682089579,0.217454479073598,0.250882683827528,0.327138508539436,0.38593864465401
"Eif2ak3",0.000905543470928638,0.999455473488465,0.0449533353018717,0.977374707066814,0.0529934424353349,0.84501850561236,0.0638960726925137,0.65012761172052,-0.269335953209902,0.00617654267025633,0.142962174638728,0.496014522744261
"Eif2ak4",-0.00387311011098995,0.999455473488465,0.0276006452836587,0.977374707066814,0.0575701755829125,0.734204477925938,0.173046636895347,0.0389106975525695,-0.179118135893546,0.00858379160512085,-0.0796367554998205,0.595367473602888
"Eif2s3y",0.0332067443467277,0.999455473488465,0.1905828880286,0.913637345651906,0.17151741234394,0.571748082346395,0.0497344827028989,0.799475983550612,-0.429381948145059,0.00100703166774998,0.000499461253244959,0.998844929456467
"Eif3k",0.186198933326603,0.650943326473206,-0.0546288352209365,0.977374707066814,-0.268756279971101,0.183694637141822,0.112059214702718,0.50763445355007,0.076861755769301,0.568199948717141,-0.063878331897889,0.850458901776231
"Eif4e3",-0.0152227774127845,0.999455473488465,0.0313370619658263,0.977374707066814,-0.00146088177474979,0.998070408832909,0.235488254480954,0.0490633633584587,-0.105243495969999,0.345251577592237,-0.166189736258509,0.404038279215682
"Elmod2",0.408231924560336,0.285434270205405,-0.0196787426315188,0.98781260598076,-0.238751892384238,0.479906960492369,-0.40578882600797,0.0425320665018834,0.0103974380725145,0.954807839495195,0.288185734774395,0.390569362308872
"Elob",0.327066302571517,0.500814249398121,-0.196439670227722,0.972599774869665,-0.489163222653008,0.0867255384119126,-0.226170583941394,0.329090053710907,0.279212885396139,0.133030406399794,0.354058156159968,0.336895102160882
"Elovl1",0.0138638927279564,0.999455473488465,0.0685954480708395,0.977374707066814,0.0606790028903661,0.823813102550966,-0.204074356342004,0.0957627743251338,-0.193615306488974,0.0689090985052286,0.313286380666667,0.0977806200028683
"Elovl2",0.296516904546188,0.356827520812698,0.0224917861775571,0.977450023554185,-0.198128685396462,0.502204896246812,0.0219895188488622,0.907491610363903,-0.315522997459835,0.0230724277088978,0.223957308952439,0.429665736096622
"Elovl4",0.703003795816578,0.330016728033653,0.000344557429698522,0.999575422339721,-0.780864709728214,0.0964884219406705,-0.760156425727928,0.0408330861262811,0.424807880895229,0.156856265122433,0.464596576308819,0.459507699118901
"Eml6",-0.122631644539523,0.999455473488465,0.0749524183958019,0.977374707066814,0.196954754383132,0.635712556054463,0.520124951807178,0.0191649457243369,-0.477534184549219,0.00893728618634419,-0.20016563675952,0.61276274843629
"Enox1",0.0219794575255475,0.999455473488465,0.0369058868464599,0.972599774869665,0.045977302473244,0.628768668606382,0.0227579408382934,0.697723930279988,-0.105666465789027,0.010522641608434,-0.0216550885739829,0.849517042384126
"Epas1",0.34319358016469,0.604770584179706,0.171748312023192,0.972599774869665,-0.200976126890474,0.695948243318012,-0.313010514386484,0.265192021269763,-0.526517478273284,0.016718562579318,0.654362176759963,0.118138431341612
"Epc1",-0.135142774341098,0.999455473488465,0.250636391643757,0.977374707066814,0.493724722275901,0.500846068843463,0.959555505896493,0.021857493159343,-1.40783903903137,7.70299760183607e-07,-0.111608738507933,0.922198398213058
"Eps8",0.0289676488217281,0.999455473488465,0.330904816892742,0.557371862880071,0.0197961090943057,0.962103878241593,-0.0796056460009267,0.717001853820046,-0.366706933626007,0.0178061283147363,0.0945146837790214,0.807283352112155
"Eps8l1",-0.0229874492984419,0.999455473488465,0.00710213523468067,0.977450023554185,0.00303774072209709,0.982451143302858,0.0781180664234804,0.150650188810127,-0.0730815982788205,0.104302197783154,0.014587985770788,0.921378191680938
"Erc2",-0.17145738661099,0.999455473488465,0.11349836235985,0.977374707066814,0.276952285083694,0.534850192634144,0.601549704937766,0.0178945786397374,-0.611771307588148,0.00254627927530473,-0.212918432469399,0.640349761761102
"Ercc6l2",0.00397516717958513,0.999455473488465,0.0670791151909089,0.977374707066814,0.162922179135658,0.393541558845499,-0.0130575989713988,0.924270480953702,-0.204150713676337,0.0446500160561831,-0.0118975700260904,0.97010382037785
"Ero1l",-0.079874813809269,0.999455473488465,0.296318889447884,0.755319654268858,0.031571903987336,0.940122999396991,0.213720823835239,0.31499478287013,-0.520475318402434,0.000709703562404888,0.0988541397942797,0.807283352112155
"Esrrb",0.372085500858829,0.632809617381905,0.535441378699488,0.522787330704285,-0.169894630020071,0.777902939628441,-0.480734616735372,0.116430239672491,-0.563479127602791,0.0142525305565856,0.384619242058816,0.451890209952586
"Esrrg",0.147575766214439,0.999455473488465,0.189200341370504,0.972599774869665,0.0779504266772584,0.869617385598711,0.229680688803307,0.338553085549849,-0.403187065735906,0.0317323046441108,-0.271087391739702,0.476905258766193
"Etfrf1",0.0694348648078723,0.950829480515309,0.0384018035595048,0.977374707066814,0.0169710638803589,0.928401535345885,0.0829019020842764,0.378267167600442,-0.116555345586018,0.113677631814968,-0.104051811105424,0.483096842043464
"Evl",0.122069890346834,0.65505449072815,-0.099823534280988,0.970357139416507,-0.179051821377377,0.175845695295955,-0.00695186684661725,0.952133895843974,0.0573732759045812,0.506242481828475,0.126807088734243,0.451992722168766
"Exoc3l",-0.0297484696343346,0.999455473488465,0.0537741976259305,0.977374707066814,0.0756975301917284,0.841311123692781,0.315457072405767,0.0624105448205162,-0.159613291031812,0.311026684985809,-0.296615046854638,0.306583991961271
"Exoc4",-0.106606102542589,0.999455473488465,0.0678353114242721,0.977374707066814,0.335389638814331,0.469033491236014,0.649245906532968,0.0178945786397374,-0.7055958449158,0.000893443165570093,-0.245992914417309,0.61276274843629
"Extl2",0.16523856270836,0.665535131473105,0.00242903361476573,0.997632167016267,-0.222124425470085,0.253185455428987,-0.091207527346155,0.548529787970013,-0.0600592545362753,0.626429306698454,0.250556415174439,0.280277251586055
"Eya3",0.117393234060295,0.994763224919935,0.037245601766936,0.977374707066814,0.0582593033505423,0.863580199022627,0.361193362607641,0.025757537119959,-0.366065600288456,0.00528807058296726,-0.228803982064653,0.399453433405145
"Faah",0.113915793927841,0.776065923446131,0.0621614273361826,0.977374707066814,0.0421493707858001,0.850910886664045,0.0529644702974108,0.671704290664032,-0.158994000419859,0.0876425611319642,-0.128630994728645,0.488891341722791
"Fabp4",-0.037042649704532,0.999455473488465,0.0408506001675288,0.977374707066814,0.0564431153967193,0.746085075019116,0.211720750810173,0.0138999183629715,-0.167319358455657,0.0188040421466484,-0.11502855166288,0.41505899153604
"Fabp5",0.0486997661785749,0.538171291284785,0.00370791101651909,0.984492954192227,-0.0434240808090079,0.439994854889777,-0.0169203991981581,0.667762869030267,-0.0201135360940576,0.50534308620142,0.0345297986611381,0.573484543676546
"Fabp7",0.214559715070717,0.000682166335514865,-0.0354338799095899,0.977374707066814,-0.0216053514421282,0.8774675927303,-0.0199004915346205,0.79147386761444,-0.116651658674269,0.033968497370635,-0.0211306562569456,0.900168322567608
"Fabp9",-0.00692546576919301,0.999455473488465,0.00568803602413749,0.977374707066814,0.0298042065974685,0.461634469737351,0.00101903979992841,0.968402071950329,-0.026811303728934,0.184996715451241,-0.00217435091561362,0.973675367605427
"Fads2",0.191741628871618,0.549762054599649,-0.0291952302984448,0.977374707066814,-0.0206817437183626,0.942592230384845,-0.18078917907336,0.190916158187182,-0.000501661341921755,0.997680267135988,0.0434788422282588,0.901744150237204
"Fahd2a",-0.0314852391898813,0.999455473488465,-0.00026481424137928,0.998910292061954,0.067428913390952,0.61539620341345,0.0734306482388076,0.348365097770383,-0.170381449985213,0.00227293746941805,0.0838499025160773,0.500856216772458
"Faim",0.216756142421014,0.743030575461029,0.291072984066236,0.755319654268858,-0.228499641129064,0.514329625467287,-0.0942753386017978,0.683481446419857,0.0326916810594291,0.862098558906219,-0.269714468101323,0.420414648198968
"Fam110a",-0.00565514734378159,0.999455473488465,0.36201780901901,0.262340011259126,-0.0569546396316098,0.876112663101936,-0.157389820894413,0.391369608234087,-0.332911313683838,0.0173814587045834,0.242377435142835,0.395202190998916
"Fam120c",0.0634214850372912,0.999455473488465,-0.0254529757734058,0.977374707066814,-0.0577659544629002,0.830399628129981,-0.0268172187267327,0.844414658386794,-0.0989795144849707,0.35554394178112,0.180855396039868,0.37310565335507
"Fam151b",0.000929235675343254,0.999455473488465,0.0228039683277926,0.977374707066814,0.0137080712531636,0.8774675927303,-0.0280285531485139,0.550909873921962,-0.0365254612708232,0.314324099861963,0.0338836656461987,0.663048366559723
"Fam161a",0.173426898314177,0.999455473488465,0.565728648926526,0.884607729495558,0.565108313140247,0.49588647457634,0.490816705107113,0.338617922537607,-1.78419341212529,2.13839793042957e-10,0.075205310297866,0.949150725299177
"Fam162a",0.152323909101451,0.805170231325449,0.133979037914419,0.972599774869665,-0.183114988882221,0.49588647457634,-0.370170446500336,0.0178945786397374,-0.0184288304691796,0.901780562159993,0.338817870029725,0.183571081850931
"Fam210a",0.0478432477490214,0.999455473488465,0.149169430549626,0.680775331236354,0.00118190474324514,0.998070408832909,0.0219141905535657,0.837520729653021,-0.187350744374662,0.0134786415372821,-0.0315418741622853,0.891004413750452
"Fam220a.1",-3.40278258345039e-05,0.999455473488465,0.0347161139670855,0.972599774869665,-0.0409550220262793,0.566506631062416,-0.0232748714346176,0.60987925848696,-0.0439508747595539,0.195217433978198,0.0907442173674096,0.167797059618987
"Fam229b",0.0105442072379895,0.999455473488465,0.0163442125568545,0.990711265875386,0.017783573447961,0.967177253451179,0.38726906691742,0.0349773815764013,-0.293142977542326,0.0621284263913423,-0.146920965334367,0.664897005935016
"Fam3c",0.619572388674302,0.330016728033653,0.187449755870297,0.977374707066814,-0.570373866688624,0.210739613987105,-0.568341140269291,0.0917144570303429,0.374902729346864,0.185711289012664,-0.0840006406701561,0.923240686733959
"Fam53b",0.0373816988643765,0.999455473488465,0.707536690155806,0.715155492037453,0.547869464507165,0.494226269949884,0.297074835857161,0.565666078075451,-1.6523615809882,1.78231745209142e-08,0.154023840251522,0.89574354801888
"Fam57a",0.0254605704965365,0.999455473488465,0.124448751854724,0.972599774869665,0.128654985574414,0.64641422097427,-0.097723169610989,0.557120085582884,-0.206417355946457,0.118132752389327,0.0375590602986673,0.923240686733959
"Fam76b",-0.0081517516823576,0.999455473488465,0.145278413220242,0.972599774869665,0.176087915049485,0.596426023920998,0.0649104624271477,0.758469686167805,-0.419938645732306,0.0039860065058569,0.0705622731866123,0.8676287026967
"Fam78b",-0.0557126627246249,0.999455473488465,0.250121332354109,0.755319654268858,-0.0897463033864776,0.801444358265159,0.218359810329838,0.217280902628305,-0.431686897416312,0.000907623596285266,0.155883319233043,0.610964680292429
