Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:0050953,sensory perception of light stimulus,19_GO:0032501 multicellular organismal process,-19,15,17,21160,167,180,22,12,2.4,12296|12951|14685|14913|17921|18587|18588|19133|19739|19881|20028|22248|24013|54652|73750|94220|107477|224224|225004|225998|243923|245650,Cacnb2|Crx|Gnat1|Guca1a|Myo7a|Pde6b|Pde6g|Prph2|Rgs9|Rom1|Pdc|Unc119|Grk1|Cacna1f|Whrn|Cnnm4|Guca1b|Impg2|Pcare|Rorb|Rgs9bp|Gucy2f,-15
hits,GO Biological Processes,19,GO:0007601,visual perception,19_GO:0032501 multicellular organismal process,-18,15,17,21160,163,180,21,12,2.4,12296|12951|14685|14913|17921|18587|18588|19133|19739|19881|20028|22248|24013|54652|94220|107477|224224|225004|225998|243923|245650,Cacnb2|Crx|Gnat1|Guca1a|Myo7a|Pde6b|Pde6g|Prph2|Rgs9|Rom1|Pdc|Unc119|Grk1|Cacna1f|Cnnm4|Guca1b|Impg2|Pcare|Rorb|Rgs9bp|Gucy2f,-14
hits,KEGG Pathway,24,mmu04744,Phototransduction - Mus musculus (house mouse),,-14,44,20,21160,27,180,10,5.6,1.7,14685|14688|14699|14913|18587|18588|19739|24013|107477|245650,Gnat1|Gnb1|Gngt1|Guca1a|Pde6b|Pde6g|Rgs9|Grk1|Guca1b|Gucy2f,-11
hits,GO Biological Processes,19,GO:0009583,detection of light stimulus,19_GO:0050896 response to stimulus,-14,26,17,21160,54,180,12,6.7,1.9,14685|14688|14699|14913|18587|19133|19881|54652|107477|225004|243923|245650,Gnat1|Gnb1|Gngt1|Guca1a|Pde6b|Prph2|Rom1|Cacna1f|Guca1b|Pcare|Rgs9bp|Gucy2f,-10
hits,Reactome Gene Sets,6,R-MMU-2514856,The phototransduction cascade,,-12,39,18,21160,27,180,9,5,1.6,14685|14688|14699|14913|18587|18588|107477|243923|245650,Gnat1|Gnb1|Gngt1|Guca1a|Pde6b|Pde6g|Guca1b|Rgs9bp|Gucy2f,-9.3
hits,Reactome Gene Sets,6,R-MMU-2187338,Visual phototransduction,,-11,17,13,21160,85,180,12,6.7,1.9,14685|14688|14699|14725|14913|17921|18587|18588|20970|107477|243923|245650,Gnat1|Gnb1|Gngt1|Lrp2|Guca1a|Myo7a|Pde6b|Pde6g|Sdc3|Guca1b|Rgs9bp|Gucy2f,-8.5
hits,GO Biological Processes,19,GO:0009416,response to light stimulus,19_GO:0050896 response to stimulus,-11,6.7,10,21160,350,180,20,11,2.3,12696|14281|14685|14688|14699|14913|18587|18708|19133|19739|19881|20393|24013|54652|76123|107477|225004|225028|243923|245650,Cirbp|Fos|Gnat1|Gnb1|Gngt1|Guca1a|Pde6b|Pik3r1|Prph2|Rgs9|Rom1|Sgk1|Grk1|Cacna1f|Gpsm2|Guca1b|Pcare|Map4k3|Rgs9bp|Gucy2f,-8.1
hits,Reactome Gene Sets,6,R-MMU-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",,-10,36,17,21160,26,180,8,4.4,1.5,14685|14699|14913|18587|18588|107477|243923|245650,Gnat1|Gngt1|Guca1a|Pde6b|Pde6g|Guca1b|Rgs9bp|Gucy2f,-8
hits,GO Biological Processes,19,GO:0060041,retina development in camera-type eye,19_GO:0032502 developmental process,-10,8.9,11,21160,212,180,16,8.9,2.1,11789|12951|14281|14685|14688|15165|18185|18587|19133|19881|20848|24013|54652|56297|224224|225998,Apc|Crx|Fos|Gnat1|Gnb1|Hcn1|Nrl|Pde6b|Prph2|Rom1|Stat3|Grk1|Cacna1f|Arl6|Impg2|Rorb,-7.9
hits,GO Biological Processes,19,GO:0048880,sensory system development,19_GO:0032502 developmental process,-10,5.5,9.1,21160,470,180,22,12,2.4,11622|11789|12951|14281|14685|14688|14699|15165|16476|18185|18587|19133|19881|20848|22241|24013|26401|54652|56297|224224|225998|238021,Ahr|Apc|Crx|Fos|Gnat1|Gnb1|Gngt1|Hcn1|Jun|Nrl|Pde6b|Prph2|Rom1|Stat3|Ulk1|Grk1|Map3k1|Cacna1f|Arl6|Impg2|Rorb|Fscn2,-7.6
hits,GO Biological Processes,19,GO:0009314,response to radiation,19_GO:0050896 response to stimulus,-9.9,5.4,9,21160,478,180,22,12,2.4,12696|13653|14281|14685|14688|14699|14725|14913|18587|18708|19133|19739|19881|20393|24013|54652|76123|107477|225004|225028|243923|245650,Cirbp|Egr1|Fos|Gnat1|Gnb1|Gngt1|Lrp2|Guca1a|Pde6b|Pik3r1|Prph2|Rgs9|Rom1|Sgk1|Grk1|Cacna1f|Gpsm2|Guca1b|Pcare|Map4k3|Rgs9bp|Gucy2f,-7.5
hits,GO Biological Processes,19,GO:0009582,detection of abiotic stimulus,19_GO:0050896 response to stimulus,-9.5,11,11,21160,144,180,13,7.2,1.9,14685|14688|14699|14913|18587|19133|19881|54652|73750|107477|225004|243923|245650,Gnat1|Gnb1|Gngt1|Guca1a|Pde6b|Prph2|Rom1|Cacna1f|Whrn|Guca1b|Pcare|Rgs9bp|Gucy2f,-7.2
hits,GO Biological Processes,19,GO:0046530,photoreceptor cell differentiation,19_GO:0032502 developmental process,-9.5,14,12,21160,91,180,11,6.1,1.8,14685|14699|15165|18185|19133|19881|20848|24013|225004|225998|238021,Gnat1|Gngt1|Hcn1|Nrl|Prph2|Rom1|Stat3|Grk1|Pcare|Rorb|Fscn2,-7.2
hits,GO Biological Processes,19,GO:0009581,detection of external stimulus,19_GO:0050896 response to stimulus,-9.5,11,11,21160,145,180,13,7.2,1.9,14685|14688|14699|14913|18587|19133|19881|54652|73750|107477|225004|243923|245650,Gnat1|Gnb1|Gngt1|Guca1a|Pde6b|Prph2|Rom1|Cacna1f|Whrn|Guca1b|Pcare|Rgs9bp|Gucy2f,-7.2
hits,GO Biological Processes,19,GO:0042461,photoreceptor cell development,19_GO:0032502 developmental process,-9.4,17,12,21160,70,180,10,5.6,1.7,14685|14699|15165|18185|19133|19881|24013|225004|225998|238021,Gnat1|Gngt1|Hcn1|Nrl|Prph2|Rom1|Grk1|Pcare|Rorb|Fscn2,-7.1
hits,GO Biological Processes,19,GO:0001654,eye development,19_GO:0032502 developmental process,-9.4,5.4,8.8,21160,460,180,21,12,2.4,11622|11789|12951|14281|14685|14688|14699|15165|16476|18185|18587|19133|19881|20848|24013|26401|54652|56297|224224|225998|238021,Ahr|Apc|Crx|Fos|Gnat1|Gnb1|Gngt1|Hcn1|Jun|Nrl|Pde6b|Prph2|Rom1|Stat3|Grk1|Map3k1|Cacna1f|Arl6|Impg2|Rorb|Fscn2,-7.1
hits,GO Biological Processes,19,GO:0150063,visual system development,19_GO:0032502 developmental process,-9.3,5.3,8.7,21160,463,180,21,12,2.4,11622|11789|12951|14281|14685|14688|14699|15165|16476|18185|18587|19133|19881|20848|24013|26401|54652|56297|224224|225998|238021,Ahr|Apc|Crx|Fos|Gnat1|Gnb1|Gngt1|Hcn1|Jun|Nrl|Pde6b|Prph2|Rom1|Stat3|Grk1|Map3k1|Cacna1f|Arl6|Impg2|Rorb|Fscn2,-7.1
hits,GO Biological Processes,19,GO:0050908,detection of light stimulus involved in visual perception,19_GO:0032501 multicellular organismal process,-8.9,33,15,21160,25,180,7,3.9,1.4,14685|19133|19881|54652|225004|243923|245650,Gnat1|Prph2|Rom1|Cacna1f|Pcare|Rgs9bp|Gucy2f,-6.7
hits,GO Biological Processes,19,GO:0050962,detection of light stimulus involved in sensory perception,19_GO:0032501 multicellular organismal process,-8.9,33,15,21160,25,180,7,3.9,1.4,14685|19133|19881|54652|225004|243923|245650,Gnat1|Prph2|Rom1|Cacna1f|Pcare|Rgs9bp|Gucy2f,-6.7
hits,GO Biological Processes,19,GO:0007423,sensory organ development,19_GO:0032502 developmental process,-8.7,4.1,7.9,21160,710,180,25,14,2.6,11622|11789|12951|14173|14281|14685|14688|14699|15165|16476|17921|18185|18587|19133|19881|20848|24013|26380|26401|54652|56297|73750|224224|225998|238021,Ahr|Apc|Crx|Fgf2|Fos|Gnat1|Gnb1|Gngt1|Hcn1|Jun|Myo7a|Nrl|Pde6b|Prph2|Rom1|Stat3|Grk1|Esrrb|Map3k1|Cacna1f|Arl6|Whrn|Impg2|Rorb|Fscn2,-6.6
hits,Reactome Gene Sets,6,R-MMU-2485179,Activation of the phototransduction cascade,,-8.6,73,19,21160,8,180,5,2.8,1.2,14685|14688|14699|18587|18588,Gnat1|Gnb1|Gngt1|Pde6b|Pde6g,-6.5
hits,GO Biological Processes,19,GO:0043010,camera-type eye development,19_GO:0032502 developmental process,-8.6,5.4,8.4,21160,413,180,19,11,2.3,11622|11789|12951|14281|14685|14688|15165|16476|18185|18587|19133|19881|20848|24013|26401|54652|56297|224224|225998,Ahr|Apc|Crx|Fos|Gnat1|Gnb1|Hcn1|Jun|Nrl|Pde6b|Prph2|Rom1|Stat3|Grk1|Map3k1|Cacna1f|Arl6|Impg2|Rorb,-6.5
hits,Reactome Gene Sets,6,R-MMU-9709957,Sensory Perception,,-8.5,8.8,9.6,21160,173,180,13,7.2,1.9,14685|14688|14695|14699|14725|14913|17921|18587|18588|20970|107477|243923|245650,Gnat1|Gnb1|Gnb3|Gngt1|Lrp2|Guca1a|Myo7a|Pde6b|Pde6g|Sdc3|Guca1b|Rgs9bp|Gucy2f,-6.4
hits,GO Biological Processes,19,GO:0030522,intracellular receptor signaling pathway,19_GO:0050896 response to stimulus,-8.4,8.6,9.4,21160,178,180,13,7.2,1.9,11622|11798|15370|17978|20848|26381|64383|67070|70572|170826|225998|231130|353187,Ahr|Xiap|Nr4a1|Ncoa2|Stat3|Esrrg|Sirt2|Lsm14a|Ipo5|Ppargc1b|Rorb|Tnip2|Nr1d2,-6.3
hits,GO Biological Processes,19,GO:0033365,protein localization to organelle,19_GO:0051179 localization,-8.4,3.8,7.5,21160,799,180,26,14,2.6,11426|11622|12759|14725|15275|15277|16647|18708|19386|19881|20848|21856|21929|52440|56297|58869|70572|71648|76123|100732|103573|107305|109676|225004|230872|238799,Macf1|Ahr|Clu|Lrp2|Hk1|Hk2|Kpna2|Pik3r1|Ranbp2|Rom1|Stat3|Timm44|Tnfaip3|Tax1bp1|Arl6|Pex5l|Ipo5|Optn|Gpsm2|Mapre3|Xpo1|Vps37c|Ank2|Pcare|Crocc|Tnpo1,-6.3
hits,GO Biological Processes,19,GO:0060042,retina morphogenesis in camera-type eye,19_GO:0032502 developmental process,-7.1,12,9.4,21160,91,180,9,5,1.6,14685|15165|18185|19881|20848|24013|56297|224224|225998,Gnat1|Hcn1|Nrl|Rom1|Stat3|Grk1|Arl6|Impg2|Rorb,-5.2
hits,GO Biological Processes,19,GO:0001754,eye photoreceptor cell differentiation,19_GO:0032502 developmental process,-6.8,13,9.7,21160,70,180,8,4.4,1.5,14685|14699|15165|18185|19881|20848|225998|238021,Gnat1|Gngt1|Hcn1|Nrl|Rom1|Stat3|Rorb|Fscn2,-4.9
hits,GO Biological Processes,19,GO:0006002,fructose 6-phosphate metabolic process,19_GO:0009987 cellular process,-6.8,37,13,21160,16,180,5,2.8,1.2,14583|15275|15277|18641|56421,Gfpt1|Hk1|Hk2|Pfkl|Pfkp,-4.9
hits,GO Biological Processes,19,GO:0072594,establishment of protein localization to organelle,19_GO:0051179 localization,-6.3,4.9,6.9,21160,362,180,15,8.3,2.1,11426|12759|14725|15275|15277|16647|18708|19386|20848|21856|21929|58869|70572|107305|238799,Macf1|Clu|Lrp2|Hk1|Hk2|Kpna2|Pik3r1|Ranbp2|Stat3|Timm44|Tnfaip3|Pex5l|Ipo5|Vps37c|Tnpo1,-4.4
hits,KEGG Pathway,24,mmu04725,Cholinergic synapse - Mus musculus (house mouse),,-6.3,9.4,8.3,21160,113,180,9,5,1.6,14281|14688|14693|14695|14699|18708|18798|54652|108058,Fos|Gnb1|Gnb2|Gnb3|Gngt1|Pik3r1|Plcb4|Cacna1f|Camk2d,-4.4
hits,GO Biological Processes,19,GO:1990778,protein localization to cell periphery,19_GO:0051179 localization,-6,5.4,6.9,21160,283,180,13,7.2,1.9,11426|12296|16500|16561|19133|19878|20910|56297|71648|76123|108797|109676|269116,Macf1|Cacnb2|Kcnb1|Kif1b|Prph2|Rock2|Stxbp1|Arl6|Optn|Gpsm2|Mex3b|Ank2|Nfasc,-4.2
hits,GO Biological Processes,19,GO:0048592,eye morphogenesis,19_GO:0032502 developmental process,-6,6.5,7.2,21160,198,180,11,6.1,1.8,14685|14699|15165|18185|19881|20848|24013|56297|224224|225998|238021,Gnat1|Gngt1|Hcn1|Nrl|Rom1|Stat3|Grk1|Arl6|Impg2|Rorb|Fscn2,-4.2
hits,WikiPathways,27,WP65,Insulin signaling,,-6,7.4,7.5,21160,159,180,10,5.6,1.7,13653|14281|16476|18641|18708|20393|20614|20910|26401|225028,Egr1|Fos|Jun|Pfkl|Pik3r1|Sgk1|Snap25|Stxbp1|Map3k1|Map4k3,-4.2
hits,Reactome Gene Sets,6,R-MMU-9009391,Extra-nuclear estrogen signaling,,-5.8,12,8.6,21160,66,180,7,3.9,1.4,12223|14688|14693|14695|14699|18708|103573,Btc|Gnb1|Gnb2|Gnb3|Gngt1|Pik3r1|Xpo1,-4.1
hits,GO Biological Processes,19,GO:0003407,neural retina development,19_GO:0032502 developmental process,-5.7,9.5,7.9,21160,99,180,8,4.4,1.5,14281|14685|15165|18185|19881|20848|56297|225998,Fos|Gnat1|Hcn1|Nrl|Rom1|Stat3|Arl6|Rorb,-3.9
hits,GO Biological Processes,19,GO:0009135,purine nucleoside diphosphate metabolic process,19_GO:0009987 cellular process,-5.7,12,8.3,21160,70,180,7,3.9,1.4,15275|15277|18640|18641|23959|56421|56524,Hk1|Hk2|Pfkfb2|Pfkl|Nt5e|Pfkp|Pals2,-3.9
hits,GO Biological Processes,19,GO:0009179,purine ribonucleoside diphosphate metabolic process,19_GO:0009987 cellular process,-5.7,12,8.3,21160,70,180,7,3.9,1.4,15275|15277|18640|18641|23959|56421|56524,Hk1|Hk2|Pfkfb2|Pfkl|Nt5e|Pfkp|Pals2,-3.9
hits,Reactome Gene Sets,6,R-MMU-383280,Nuclear Receptor transcription pathway,,-5.6,15,9,21160,46,180,6,3.3,1.3,15370|26380|26381|217166|225998|353187,Nr4a1|Esrrb|Esrrg|Nr1d1|Rorb|Nr1d2,-3.9
hits,Reactome Gene Sets,6,R-MMU-4086398,Ca2+ pathway,,-5.6,15,9,21160,46,180,6,3.3,1.3,14688|14693|14695|14699|18587|18588,Gnb1|Gnb2|Gnb3|Gngt1|Pde6b|Pde6g,-3.9
hits,GO Biological Processes,19,GO:0060219,camera-type eye photoreceptor cell differentiation,19_GO:0032502 developmental process,-5.4,14,8.7,21160,49,180,6,3.3,1.3,14685|15165|18185|19881|20848|225998,Gnat1|Hcn1|Nrl|Rom1|Stat3|Rorb,-3.7
hits,GO Biological Processes,19,GO:0042462,eye photoreceptor cell development,19_GO:0032502 developmental process,-5.4,14,8.6,21160,50,180,6,3.3,1.3,14685|14699|15165|18185|225998|238021,Gnat1|Gngt1|Hcn1|Nrl|Rorb|Fscn2,-3.7
hits,WikiPathways,27,WP385,Myometrial relaxation and contraction pathways,,-5.2,7.1,6.9,21160,150,180,9,5,1.6,14281|14688|14693|14695|14699|16476|19739|58175|108058,Fos|Gnb1|Gnb2|Gnb3|Gngt1|Jun|Rgs9|Rgs20|Camk2d,-3.5
hits,Reactome Gene Sets,6,R-MMU-418597,G alpha (z) signalling events,,-5.2,19,9.3,21160,31,180,5,2.8,1.2,14688|14693|14695|14699|58175,Gnb1|Gnb2|Gnb3|Gngt1|Rgs20,-3.5
hits,Reactome Gene Sets,6,R-MMU-381676,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,,-5.2,19,9.3,21160,31,180,5,2.8,1.2,14688|14693|14695|14699|16500,Gnb1|Gnb2|Gnb3|Gngt1|Kcnb1,-3.5
hits,GO Biological Processes,19,GO:0007602,phototransduction,19_GO:0050896 response to stimulus,-5.2,19,9.3,21160,31,180,5,2.8,1.2,14685|14688|14699|14913|107477,Gnat1|Gnb1|Gngt1|Guca1a|Guca1b,-3.5
hits,GO Biological Processes,19,GO:0009185,ribonucleoside diphosphate metabolic process,19_GO:0009987 cellular process,-5.2,10,7.6,21160,82,180,7,3.9,1.4,15275|15277|18640|18641|23959|56421|56524,Hk1|Hk2|Pfkfb2|Pfkl|Nt5e|Pfkp|Pals2,-3.5
hits,GO Biological Processes,19,GO:0090596,sensory organ morphogenesis,19_GO:0032502 developmental process,-5.2,4.5,6,21160,338,180,13,7.2,1.9,14685|14699|15165|17921|18185|19881|20848|24013|56297|73750|224224|225998|238021,Gnat1|Gngt1|Hcn1|Myo7a|Nrl|Rom1|Stat3|Grk1|Arl6|Whrn|Impg2|Rorb|Fscn2,-3.5
