Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,GO Biological Processes,19,GO:0006366,transcription by RNA polymerase II,19_GO:0009987 cellular process,-7.8,9.7,9.4,21160,400,60,11,18,5,11911|12608|13653|14281|14282|16476|16477|16600|18708|22433|53417,Atf4|Cebpb|Egr1|Fos|Fosb|Jun|Junb|Klf4|Pik3r1|Xbp1|Hif3a,-4.7
hits,GO Biological Processes,19,GO:0006351,DNA-templated transcription,19_GO:0009987 cellular process,-7.5,7.8,8.6,21160,542,60,12,20,5.2,11911|12608|12611|13653|14281|14282|16476|16477|16600|18708|22433|53417,Atf4|Cebpb|Cebpg|Egr1|Fos|Fosb|Jun|Junb|Klf4|Pik3r1|Xbp1|Hif3a,-4.5
hits,KEGG Pathway,24,mmu04668,TNF signaling pathway - Mus musculus (house mouse),,-7.4,21,12,21160,118,60,7,12,4.1,11911|12608|14281|16476|16477|18035|18708,Atf4|Cebpb|Fos|Jun|Junb|Nfkbia|Pik3r1,-4.4
hits,Reactome Gene Sets,6,R-MMU-1280218,Adaptive Immune System,,-6.7,6.7,7.7,21160,636,60,12,20,5.2,12330|18035|18708|19173|20333|22201|26377|67665|71745|77113|81018|224105,Canx|Nfkbia|Pik3r1|Psmb5|Sec22b|Uba1|Dapp1|Dctn4|Cul2|Klhl2|Rnf114|Pak2,-3.9
hits,Reactome Gene Sets,6,R-MMU-2454202,Fc epsilon receptor (FCERI) signaling,,-6.6,23,11,21160,94,60,6,10,3.9,14281|16476|18035|18708|19173|224105,Fos|Jun|Nfkbia|Pik3r1|Psmb5|Pak2,-3.8
hits,Reactome Gene Sets,6,R-MMU-8953897,Cellular responses to stimuli,,-6.5,7.1,7.7,21160,543,60,11,18,5,12608|14281|16476|17750|18035|19173|50497|53417|67665|71745|277854,Cebpb|Fos|Jun|Mt2|Nfkbia|Psmb5|Hspa14|Hif3a|Dctn4|Cul2|Depdc5,-3.7
hits,KEGG Pathway,24,mmu05166,Human T-cell leukemia virus 1 infection - Mus musculus (house mouse),,-6.3,11,8.8,21160,247,60,8,13,4.4,11911|12330|13653|14281|16476|18035|18186|18708,Atf4|Canx|Egr1|Fos|Jun|Nfkbia|Nrp1|Pik3r1,-3.6
hits,GO Biological Processes,19,GO:0071248,cellular response to metal ion,19_GO:0050896 response to stimulus,-5.8,12,8.5,21160,204,60,7,12,4.1,11911|14281|14282|16476|16477|17748|17750,Atf4|Fos|Fosb|Jun|Junb|Mt1|Mt2,-3.2
hits,GO Biological Processes,19,GO:0071276,cellular response to cadmium ion,19_GO:0050896 response to stimulus,-5.7,44,13,21160,32,60,4,6.7,3.2,14281|16476|17748|17750,Fos|Jun|Mt1|Mt2,-3.2
hits,KEGG Pathway,24,mmu04380,Osteoclast differentiation - Mus musculus (house mouse),,-5.6,16,9.1,21160,136,60,6,10,3.9,14281|14282|16476|16477|18035|18708,Fos|Fosb|Jun|Junb|Nfkbia|Pik3r1,-3.1
hits,KEGG Pathway,24,mmu04662,B cell receptor signaling pathway - Mus musculus (house mouse),,-5.4,21,9.8,21160,84,60,5,8.3,3.6,14281|16476|18035|18708|26377,Fos|Jun|Nfkbia|Pik3r1|Dapp1,-2.9
hits,GO Biological Processes,19,GO:0034976,response to endoplasmic reticulum stress,19_GO:0050896 response to stimulus,-5.3,10,7.7,21160,242,60,7,12,4.1,11911|12330|12608|16476|18708|22433|66212,Atf4|Canx|Cebpb|Jun|Pik3r1|Xbp1|Sec61b,-2.8
hits,KEGG Pathway,24,mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),,-5.2,13,8.2,21160,162,60,6,10,3.9,11911|14281|16476|18708|22433|407790,Atf4|Fos|Jun|Pik3r1|Xbp1|Ndufa4l2,-2.8
hits,KEGG Pathway,24,mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),,-5.2,19,9.3,21160,93,60,5,8.3,3.6,12608|14281|14282|16476|18035,Cebpb|Fos|Fosb|Jun|Nfkbia,-2.8
hits,KEGG Pathway,24,mmu05161,Hepatitis B - Mus musculus (house mouse),,-5.2,13,8.2,21160,164,60,6,10,3.9,11911|13655|14281|16476|18035|18708,Atf4|Egr3|Fos|Jun|Nfkbia|Pik3r1,-2.8
hits,Reactome Gene Sets,6,R-MMU-2262752,Cellular responses to stress,,-5.1,6.6,6.6,21160,480,60,9,15,4.6,12608|14281|16476|19173|50497|53417|67665|71745|277854,Cebpb|Fos|Jun|Psmb5|Hspa14|Hif3a|Dctn4|Cul2|Depdc5,-2.8
hits,GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-5,5.6,6.2,21160,633,60,10,17,4.8,13653|13655|16007|16476|16477|18186|22433|22682|53417|67784,Egr1|Egr3|Ccn1|Jun|Junb|Nrp1|Xbp1|Zfand5|Hif3a|Plxnd1,-2.7
hits,GO Biological Processes,19,GO:0046686,response to cadmium ion,19_GO:0050896 response to stimulus,-4.7,25,9.7,21160,56,60,4,6.7,3.2,14281|16476|17748|17750,Fos|Jun|Mt1|Mt2,-2.5
hits,GO Biological Processes,19,GO:1902895,positive regulation of miRNA transcription,19_GO:0048518 positive regulation of biological process,-4.7,24,9.5,21160,58,60,4,6.7,3.2,13653|14281|16476|16600,Egr1|Fos|Jun|Klf4,-2.4
hits,KEGG Pathway,24,mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),,-4.6,14,7.9,21160,122,60,5,8.3,3.6,14281|16476|18035|18708|224105,Fos|Jun|Nfkbia|Pik3r1|Pak2,-2.4
hits,GO Biological Processes,19,GO:0009267,cellular response to starvation,19_GO:0050896 response to stimulus,-4.6,10,7.1,21160,207,60,6,10,3.9,11911|14281|16476|22433|224105|277854,Atf4|Fos|Jun|Xbp1|Pak2|Depdc5,-2.3
hits,GO Biological Processes,19,GO:0062197,cellular response to chemical stress,19_GO:0050896 response to stimulus,-4.5,7.9,6.5,21160,313,60,7,12,4.1,11911|14281|16476|16600|22433|68031|100604,Atf4|Fos|Jun|Klf4|Xbp1|Rnf146|Lrrc8c,-2.3
hits,KEGG Pathway,24,mmu04926,Relaxin signaling pathway - Mus musculus (house mouse),,-4.5,14,7.7,21160,130,60,5,8.3,3.6,11911|14281|16476|18035|18708,Atf4|Fos|Jun|Nfkbia|Pik3r1,-2.3
hits,KEGG Pathway,24,mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),,-4.5,9.8,6.9,21160,217,60,6,10,3.9,11911|14281|16476|18035|18708|22433,Atf4|Fos|Jun|Nfkbia|Pik3r1|Xbp1,-2.3
hits,GO Biological Processes,19,GO:2000630,positive regulation of miRNA metabolic process,19_GO:0048518 positive regulation of biological process,-4.5,22,8.9,21160,65,60,4,6.7,3.2,13653|14281|16476|16600,Egr1|Fos|Jun|Klf4,-2.3
hits,Reactome Gene Sets,6,R-MMU-983169,Class I MHC mediated antigen processing & presentation,,-4.4,7.6,6.4,21160,324,60,7,12,4.1,12330|19173|20333|22201|71745|77113|81018,Canx|Psmb5|Sec22b|Uba1|Cul2|Klhl2|Rnf114,-2.3
hits,GO Biological Processes,19,GO:0043524,negative regulation of neuron apoptotic process,19_GO:0048519 negative regulation of biological process,-4.4,9.6,6.8,21160,221,60,6,10,3.9,11911|12608|16476|17748|18186|67784,Atf4|Cebpb|Jun|Mt1|Nrp1|Plxnd1,-2.2
hits,KEGG Pathway,24,mmu04210,Apoptosis - Mus musculus (house mouse),,-4.4,13,7.5,21160,134,60,5,8.3,3.6,11911|14281|16476|18035|18708,Atf4|Fos|Jun|Nfkbia|Pik3r1,-2.2
hits,GO Biological Processes,19,GO:0043523,regulation of neuron apoptotic process,19_GO:0050789 regulation of biological process,-4.4,7.5,6.3,21160,330,60,7,12,4.1,11911|12608|13653|16476|17748|18186|67784,Atf4|Cebpb|Egr1|Jun|Mt1|Nrp1|Plxnd1,-2.2
hits,GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-4.4,5.4,5.7,21160,593,60,9,15,4.6,13653|13655|16007|16476|16477|18186|22433|53417|67784,Egr1|Egr3|Ccn1|Jun|Junb|Nrp1|Xbp1|Hif3a|Plxnd1,-2.2
hits,GO Biological Processes,19,GO:0035994,response to muscle stretch,19_GO:0050896 response to stimulus,-4.4,44,11,21160,24,60,3,5,2.8,14281|16476|18035,Fos|Jun|Nfkbia,-2.2
hits,KEGG Pathway,24,mmu05031,Amphetamine addiction - Mus musculus (house mouse),,-4.4,20,8.6,21160,69,60,4,6.7,3.2,11911|14281|14282|16476,Atf4|Fos|Fosb|Jun,-2.2
