Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,WikiPathways,27,WP295,Electron transport chain,,-16,27,19,21160,99,112,14,12,3.1,12857|12859|12861|22272|27425|54405|57423|66043|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Uqcrq|Atp5mg|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-13
hits,GO Biological Processes,19,GO:0009060,aerobic respiration,19_GO:0009987 cellular process,-15,18,16,21160,168,112,16,14,3.3,12857|12859|12861|12867|20917|22272|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Suclg2|Uqcrq|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-13
hits,KEGG Pathway,24,mmu00190,Oxidative phosphorylation - Mus musculus (house mouse),,-15,20,17,21160,141,112,15,13,3.2,12857|12859|12861|12867|22272|27425|54405|57423|66043|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Uqcrq|Atp5mg|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-12
hits,GO Biological Processes,19,GO:0006119,oxidative phosphorylation,19_GO:0009987 cellular process,-15,22,17,21160,122,112,14,12,3.1,12857|12859|12861|12867|22272|54405|57423|66043|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Uqcrq|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-12
hits,KEGG Pathway,24,mmu04714,Thermogenesis - Mus musculus (house mouse),,-14,13,14,21160,238,112,17,15,3.4,12857|12859|12861|12867|18176|19082|22272|27425|54405|57423|66043|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Nras|Prkag1|Uqcrq|Atp5mg|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-11
hits,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0009987 cellular process,-14,9.9,13,21160,383,112,20,18,3.6,12857|12859|12861|12867|14387|18642|18655|20917|21881|22272|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Gaa|Pfkm|Pgk1|Suclg2|Tkt|Uqcrq|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-11
hits,GO Biological Processes,19,GO:0015980,energy derivation by oxidation of organic compounds,19_GO:0009987 cellular process,-14,12,13,21160,293,112,18,16,3.5,12857|12859|12861|12867|14387|18642|20917|22272|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Gaa|Pfkm|Suclg2|Uqcrq|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-11
hits,GO Biological Processes,19,GO:0045333,cellular respiration,19_GO:0009987 cellular process,-14,14,14,21160,211,112,16,14,3.3,12857|12859|12861|12867|20917|22272|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Suclg2|Uqcrq|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-11
hits,Reactome Gene Sets,6,R-MMU-1428517,Aerobic respiration and respiratory electron transport,,-13,13,13,21160,231,112,16,14,3.3,12857|12861|12867|20917|22272|27425|54405|57423|66043|66414|68194|68375|78330|110323|170718|407785,Cox4i1|Cox6a1|Cox7c|Suclg2|Uqcrq|Atp5mg|Ndufa1|Atp5mf|Atp5f1d|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Idh3b|Ndufs6,-11
hits,KEGG Pathway,24,mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),,-13,16,14,21160,162,112,14,12,3.1,12857|12859|12861|12867|19082|21937|22272|54405|66414|68194|68375|78330|110323|407785,Cox4i1|Cox5b|Cox6a1|Cox7c|Prkag1|Tnfrsf1a|Uqcrq|Ndufa1|Ndufa12|Ndufb4|Ndufa8|Ndufv3|Cox6b1|Ndufs6,-10
