,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,pct.1_pct.2
1,3.24682010311762e-64,2.1997323476573,0.78,0.267,3.7403367587915e-60,Pde6h,0.513
2,6.07270315187983e-52,1.78864302324352,0.846,0.427,6.99575403096556e-48,Cplx3,0.419
3,3.26983263057123e-42,1.58136940809679,0.757,0.339,3.76684719041806e-38,Idh3a,0.418
4,1.34004259488364e-40,1.52504621710194,0.811,0.398,1.54372906930596e-36,Cltb,0.413
5,5.50182891359305e-39,2.02130378003379,0.645,0.259,6.33810690845919e-35,Tmsb10,0.386
6,1.05203351608924e-40,1.50009985997171,0.826,0.444,1.21194261053481e-36,Olfm1,0.382
7,3.99502026423072e-38,1.37996834798932,0.834,0.459,4.60226334439379e-34,Sphkap,0.375
8,1.1250264452047e-36,1.85963978881343,0.656,0.283,1.29603046487582e-32,Klhdc8a,0.373
9,6.2411938110586e-45,1.62895982907937,0.884,0.513,7.18985527033951e-41,Pygm,0.371
10,7.91157727732991e-38,1.39083025529356,0.826,0.469,9.11413702348406e-34,Got1,0.357
11,4.78387939774163e-37,1.24868512342071,0.884,0.53,5.51102906619836e-33,Mdh1,0.354
12,2.74313530382844e-44,1.54863597354291,0.903,0.557,3.16009187001036e-40,Kcne2,0.346
13,6.19553526424194e-41,1.2387273828168,0.934,0.589,7.13725662440671e-37,Apbb1,0.345
14,5.84239379517699e-29,1.14438314017804,0.838,0.496,6.73043765204389e-25,Hk2,0.342
15,3.09789613452163e-30,1.64320704119671,0.61,0.271,3.56877634696892e-26,Hspb6,0.339
16,1.18993439531525e-36,1.41704113981104,0.834,0.499,1.37080442340317e-32,Kcnab2,0.335
17,2.22831156983385e-33,1.05969601471621,0.869,0.539,2.5670149284486e-29,Mlf2,0.33
18,8.65573627927738e-27,0.950491979580746,0.9,0.571,9.97140819372754e-23,Scg3,0.329
19,9.19087118725854e-24,1.06976111199199,0.703,0.374,1.05878836077218e-19,Rab3a,0.329
20,1.44848184861329e-26,1.38735382367175,0.683,0.355,1.66865108960251e-22,Tafa3,0.328
21,2.17988105027479e-24,1.34401787060439,0.571,0.249,2.51122296991655e-20,Prdx2,0.322
22,1.21254509656505e-34,2.31887266929275,0.429,0.111,1.39685195124294e-30,Hopx,0.318
23,3.7060677231754e-19,0.782594201159355,0.838,0.521,4.26939001709806e-15,Fth1,0.317
24,4.93174929861419e-33,1.06475051713573,0.923,0.607,5.68137519200355e-29,Sncb,0.316
25,2.93158820174064e-26,1.19995371354459,0.714,0.4,3.37718960840522e-22,Parvb,0.314
26,1.29451777847692e-24,0.834927047520115,0.919,0.608,1.49128448080541e-20,Purb,0.311
27,1.39873147663306e-23,1.08163297495152,0.772,0.461,1.61133866108129e-19,Gabarapl1,0.311
28,1.93347659391688e-21,1.20030873052865,0.529,0.219,2.22736503619225e-17,Smim13,0.31
29,1.57399828379235e-29,1.89653081498386,0.44,0.131,1.81324602292879e-25,Klhl4,0.309
30,1.44989769070195e-22,1.11267107574005,0.71,0.401,1.67028213968864e-18,Pde6d,0.309
31,5.55365989881012e-22,0.803395986189288,0.892,0.584,6.39781620342926e-18,Prnp,0.308
32,8.12897365261385e-16,0.757616718662567,0.664,0.362,9.36457764781115e-12,Cnga3,0.302
33,1.72810826566913e-20,1.11693394215553,0.656,0.355,1.99078072205084e-16,Cox8a,0.301
34,8.63916801240235e-22,1.30912254089015,0.521,0.222,9.95232155028751e-18,Ndn,0.299
35,8.94243981770949e-24,1.64767577872514,0.475,0.184,1.03016906700013e-19,Fzd10,0.291
36,4.55436954499124e-28,1.03464720659282,0.853,0.562,5.24663371582991e-24,Atp5b,0.291
37,2.03244638167694e-19,1.13354230730922,0.633,0.343,2.34137823169184e-15,Cyfip2,0.29
38,4.70630417744455e-24,1.36596980644739,0.722,0.433,5.42166241241612e-20,Rd3l,0.289
39,6.06617532615214e-18,0.692201652258695,0.857,0.569,6.98823397572727e-14,Chgb,0.288
40,2.55409818094464e-18,1.05393478427376,0.649,0.362,2.94232110444822e-14,Atp6v1a,0.287
41,2.56805197377457e-17,0.787398905134011,0.842,0.556,2.9583958737883e-13,Zdhhc5,0.286
42,2.44421071063265e-27,1.05557172057184,0.849,0.564,2.81573073864882e-23,Ckmt1,0.285
43,3.9429775877229e-20,1.16555133629305,0.699,0.416,4.54231018105678e-16,Aplp1,0.283
44,3.40949606649793e-20,0.895731379753725,0.838,0.556,3.92773946860561e-16,Psip1,0.282
45,3.34460978985629e-19,1.20325725607397,0.514,0.233,3.85299047791445e-15,Megf9,0.281
46,4.69587145433965e-17,0.963089166088497,0.653,0.372,5.40964391539928e-13,Slc25a4,0.281
47,2.17610025082571e-18,0.870302539876455,0.792,0.513,2.50686748895122e-14,Map4,0.279
48,7.6156036967114e-18,1.15497505070659,0.525,0.248,8.77317545861154e-14,Asic4,0.277
49,1.00052736801668e-16,0.884260923659334,0.741,0.464,1.15260752795521e-12,Rer1,0.277
50,1.3493396928185e-17,0.860129643827779,0.772,0.496,1.55443932612692e-13,Atp6v0e2,0.276
51,1.26728770794047e-16,0.888468097326701,0.734,0.458,1.45991543954742e-12,Chchd10,0.276
52,1.50968591268284e-15,0.898132170823856,0.61,0.336,1.73915817141063e-11,Hist3h2a,0.274
53,7.6730946410899e-18,1.117581095759,0.571,0.298,8.83940502653556e-14,Ube2v1,0.273
54,4.99819516937916e-17,1.07229506461899,0.571,0.298,5.75792083512479e-13,Rnf187,0.273
55,3.91985615447876e-18,1.0112176752093,0.653,0.381,4.51567428995953e-14,Mtch1,0.272
56,1.30840431109253e-17,0.966640072185392,0.699,0.427,1.5072817663786e-13,Ndufb11,0.272
57,5.2055586297494e-27,2.01933153770219,0.375,0.104,5.99680354147131e-23,Usp46,0.271
58,2.59064603842821e-24,0.85215756135851,0.911,0.642,2.9844242362693e-20,Tspan3,0.269
59,1.88739230924418e-13,0.643805704309558,0.764,0.495,2.1742759402493e-09,Otop3,0.269
60,2.8856384304715e-19,0.951007000818751,0.846,0.579,3.32425547190317e-15,Car2,0.267
61,4.99284555159857e-30,0.946326435804841,0.946,0.68,5.75175807544155e-26,Lgalsl,0.266
62,6.91502495294527e-18,0.967524374545905,0.691,0.426,7.96610874579295e-14,Osgep,0.265
63,2.97666791035705e-17,1.18111746550882,0.517,0.253,3.42912143273132e-13,Cisd1,0.264
64,1.45434923798063e-15,0.991991326360585,0.579,0.316,1.67541032215369e-11,Slc25a5,0.263
65,5.33527610948856e-87,2.12895165049535,0.988,0.726,6.14623807813082e-83,Gngt2,0.262
66,1.74545779868346e-16,1.05814054821416,0.583,0.321,2.01076738408334e-12,Pacsin1,0.262
67,7.85069444127257e-21,1.57733351697977,0.421,0.16,9.043999996346e-17,Dnajc12,0.261
68,1.87035250577812e-12,0.569809289827415,0.888,0.627,2.1546460866564e-08,Qsox1,0.261
69,6.83487337213207e-17,0.782186995746973,0.795,0.535,7.87377412469615e-13,Tmem9,0.26
70,2.51229982661829e-16,0.672240598987834,0.869,0.609,2.89416940026427e-12,Atp6v0c,0.26
71,1.18255972416838e-15,0.879947930788251,0.668,0.409,1.36230880224198e-11,Lbh,0.259
72,2.264849295496e-25,1.92676878754124,0.355,0.096,2.60910638841139e-21,Clca1,0.259
73,5.58229808448816e-28,1.01885682056363,0.911,0.656,6.43080739333036e-24,Ckb,0.255
74,1.04220262742347e-19,1.48792708423438,0.413,0.158,1.20061742679184e-15,Higd2a,0.255
75,1.15021617418626e-48,1.21430984760422,0.973,0.72,1.32504903266257e-44,Guk1,0.253
76,5.66104057652039e-18,1.39784596317883,0.479,0.226,6.52151874415148e-14,Ppa1,0.253
77,1.59077362625968e-15,1.20306882858845,0.49,0.24,1.83257121745115e-11,Diras2,0.25
78,3.26817760361696e-15,0.992046237013564,0.598,0.348,3.76494059936674e-11,Park7,0.25
79,1.86701383180447e-13,0.852057853699753,0.579,0.329,2.15079993423875e-09,Abhd8,0.25
80,8.13265483774737e-18,1.41486974900981,0.429,0.18,9.36881837308497e-14,Mpc2,0.249
81,1.89071493027996e-13,0.844168626406231,0.645,0.396,2.17810359968251e-09,Akr1a1,0.249
