Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits,Reactome Gene Sets,6,R-MMU-71387,Metabolism of carbohydrates,,-3.5,4.3,4.8,21160,254,176,9,5.1,1.7,11674|11676|14751|18648|20970|21991|27416|56421|110095,Aldoa|Aldoc|Gpi1|Pgam1|Sdc3|Tpi1|Abcc5|Pfkp|Pygl,-2.1
hits,Reactome Gene Sets,6,R-MMU-202733,Cell surface interactions at the vascular wall,,-3.5,6.7,5.4,21160,108,176,6,3.4,1.4,11932|11933|12389|14268|20539|20970,Atp1b2|Atp1b3|Cav1|Fn1|Slc7a5|Sdc3,-2.1
hits,GO Biological Processes,19,GO:0030007,intracellular potassium ion homeostasis,19_GO:0042592 homeostatic process,-3.5,23,7.9,21160,16,176,3,1.7,0.98,11928|11932|11933,Atp1a1|Atp1b2|Atp1b3,-2.1
hits,GO Biological Processes,19,GO:0040011,locomotion,19_GO:0040011 locomotion,-3.5,3.5,4.5,21160,373,176,11,6.2,1.8,13609|14763|18595|18606|19242|19876|20315|20351|22339|66102|104099,S1pr1|Gpr37|Pdgfra|Enpp2|Ptn|Robo1|Cxcl12|Sema4a|Vegfa|Cxcl16|Itga9,-2.1
hits,GO Biological Processes,19,GO:1902003,regulation of amyloid-beta formation,19_GO:0050789 regulation of biological process,-3.5,12,6.5,21160,39,176,4,2.3,1.1,11816|12759|20168|68585,Apoe|Clu|Rtn3|Rtn4,-2.1
hits,GO Biological Processes,19,GO:0089718,amino acid import across plasma membrane,19_GO:0051179 localization,-3.5,12,6.5,21160,39,176,4,2.3,1.1,14580|16513|20511|20539,Gfap|Kcnj10|Slc1a2|Slc7a5,-2.1
hits,Reactome Gene Sets,6,R-MMU-8948216,Collagen chain trimerization,,-3.5,12,6.5,21160,39,176,4,2.3,1.1,12822|12824|12841|237759,Col18a1|Col2a1|Col9a3|Col23a1,-2.1
hits,GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-3.5,3.8,4.6,21160,313,176,10,5.7,1.7,11816|12389|16337|19645|54725|67916|101490|109294|211770|230126,Apoe|Cav1|Insr|Rb1|Cadm1|Plpp3|Inpp5f|Prex2|Trib1|Shb,-2.1
hits,GO Biological Processes,19,GO:0006163,purine nucleotide metabolic process,19_GO:0009987 cellular process,-3.5,3.5,4.5,21160,374,176,11,6.2,1.8,11674|11676|14751|15937|16828|17436|18648|21991|56421|56524|67763,Aldoa|Aldoc|Gpi1|Ier3|Ldha|Me1|Pgam1|Tpi1|Pfkp|Pals2|Prpsap1,-2.1
hits,GO Biological Processes,19,GO:0001936,regulation of endothelial cell proliferation,19_GO:0050789 regulation of biological process,-3.5,5.5,5.1,21160,154,176,7,4,1.5,11816|12389|12822|16002|20315|20848|22339,Apoe|Cav1|Col18a1|Igf2|Cxcl12|Stat3|Vegfa,-2.1
hits,GO Biological Processes,19,GO:0046324,regulation of D-glucose import,19_GO:0051179 localization,-3.5,8.5,5.8,21160,71,176,5,2.8,1.3,16337|16367|17869|20511|24014,Insr|Irs1|Myc|Slc1a2|Rnasel,-2.1
hits,GO Biological Processes,19,GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,19_GO:0009987 cellular process,-3.5,6.5,5.3,21160,111,176,6,3.4,1.4,19876|22295|54725|58998|65945|239857,Robo1|Cdh23|Cadm1|Nectin3|Clstn1|Cadm2,-2
hits,KEGG Pathway,24,mmu04920,Adipocytokine signaling pathway - Mus musculus (house mouse),,-3.5,8.3,5.7,21160,72,176,5,2.8,1.3,16367|20848|74205|109648|216739,Irs1|Stat3|Acsl3|Npy|Acsl6,-2
hits,Reactome Gene Sets,6,R-MMU-8957275,Post-translational protein phosphorylation,,-3.5,6.4,5.3,21160,112,176,6,3.4,1.4,11816|12268|14268|16010|16011|83554,Apoe|C4b|Fn1|Igfbp4|Igfbp5|Fstl3,-2
hits,GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0009987 cellular process,-3.4,3.1,4.3,21160,510,176,13,7.4,2,11674|11676|14751|15937|16828|17436|18648|21991|56421|56524|67763|74205|216739,Aldoa|Aldoc|Gpi1|Ier3|Ldha|Me1|Pgam1|Tpi1|Pfkp|Pals2|Prpsap1|Acsl3|Acsl6,-2
hits,GO Biological Processes,19,GO:0019693,ribose phosphate metabolic process,19_GO:0009987 cellular process,-3.4,3.8,4.6,21160,320,176,10,5.7,1.7,11674|11676|14751|15937|18648|21991|56421|56524|67763|110095,Aldoa|Aldoc|Gpi1|Ier3|Pgam1|Tpi1|Pfkp|Pals2|Prpsap1|Pygl,-2
hits,GO Biological Processes,19,GO:0110020,regulation of actomyosin structure organization,19_GO:0050789 regulation of biological process,-3.4,6.4,5.3,21160,113,176,6,3.4,1.4,13609|18479|18645|50768|52428|104027,S1pr1|Pak1|Pfn2|Dlc1|Rhpn2|Synpo,-2
hits,GO Biological Processes,19,GO:0001935,endothelial cell proliferation,19_GO:0009987 cellular process,-3.4,12,6.3,21160,41,176,4,2.3,1.1,12389|12822|22339|94352,Cav1|Col18a1|Vegfa|Loxl2,-2
hits,Reactome Gene Sets,6,R-MMU-3000178,ECM proteoglycans,,-3.4,12,6.3,21160,41,176,4,2.3,1.1,12824|12841|14268|104099,Col2a1|Col9a3|Fn1|Itga9,-2
hits,GO Biological Processes,19,GO:0034762,regulation of transmembrane transport,19_GO:0051179 localization,-3.4,3.1,4.3,21160,512,176,13,7.4,2,11932|11933|12349|12389|14168|16337|16367|16513|17869|20511|20539|24014|216739,Atp1b2|Atp1b3|Car2|Cav1|Fgf13|Insr|Irs1|Kcnj10|Myc|Slc1a2|Slc7a5|Rnasel|Acsl6,-2
hits,GO Biological Processes,19,GO:0006091,generation of precursor metabolites and energy,19_GO:0009987 cellular process,-3.4,3.5,4.4,21160,383,176,11,6.2,1.8,11674|11676|14751|15937|16828|18648|21991|56421|93757|110078|110095,Aldoa|Aldoc|Gpi1|Ier3|Ldha|Pgam1|Tpi1|Pfkp|Immp2l|Pygb|Pygl,-2
hits,GO Biological Processes,19,GO:0043405,regulation of MAP kinase activity,19_GO:0050789 regulation of biological process,-3.4,5.3,5,21160,160,176,7,4,1.5,11816|12389|14367|16337|18479|19876|211770,Apoe|Cav1|Fzd5|Insr|Pak1|Robo1|Trib1,-2
hits,GO Biological Processes,19,GO:0045927,positive regulation of growth,19_GO:0040007 growth,-3.4,3.7,4.5,21160,324,176,10,5.7,1.7,11816|14268|16002|16337|17755|17967|18479|20315|22339|66102,Apoe|Fn1|Igf2|Insr|Map1b|Ncam1|Pak1|Cxcl12|Vegfa|Cxcl16,-2
hits,GO Biological Processes,19,GO:0021537,telencephalon development,19_GO:0032502 developmental process,-3.4,3.7,4.5,21160,324,176,10,5.7,1.7,11932|14168|15902|19876|20315|20511|22151|68585|73710|109648,Atp1b2|Fgf13|Id2|Robo1|Cxcl12|Slc1a2|Tubb2a|Rtn4|Tubb2b|Npy,-2
hits,KEGG Pathway,24,mmu04972,Pancreatic secretion - Mus musculus (house mouse),,-3.4,6.3,5.2,21160,115,176,6,3.4,1.4,11928|11932|11933|12349|18784|54403,Atp1a1|Atp1b2|Atp1b3|Car2|Pla2g5|Slc4a4,-2
hits,GO Biological Processes,19,GO:0032231,regulation of actin filament bundle assembly,19_GO:0050789 regulation of biological process,-3.4,6.3,5.2,21160,115,176,6,3.4,1.4,13609|18479|18645|50768|52428|104027,S1pr1|Pak1|Pfn2|Dlc1|Rhpn2|Synpo,-2
hits,GO Biological Processes,19,GO:0071827,plasma lipoprotein particle organization,19_GO:0032501 multicellular organismal process,-3.4,11,6.2,21160,42,176,4,2.3,1.1,11816|18784|27226|74205,Apoe|Pla2g5|Pla2g7|Acsl3,-2
hits,WikiPathways,27,WP1983,Splicing factor NOVA regulated synaptic proteins,,-3.4,11,6.2,21160,42,176,4,2.3,1.1,13822|18007|54725|65945,Epb41l2|Neo1|Cadm1|Clstn1,-2
hits,KEGG Pathway,24,mmu04971,Gastric acid secretion - Mus musculus (house mouse),,-3.4,8,5.6,21160,75,176,5,2.8,1.3,11928|11932|11933|12349|16513,Atp1a1|Atp1b2|Atp1b3|Car2|Kcnj10,-2
hits,GO Biological Processes,19,GO:0048662,negative regulation of smooth muscle cell proliferation,19_GO:0048519 negative regulation of biological process,-3.4,8,5.6,21160,75,176,5,2.8,1.3,11816|12389|16011|29811|211770,Apoe|Cav1|Igfbp5|Ndrg2|Trib1,-2
hits,GO Biological Processes,19,GO:0033605,positive regulation of catecholamine secretion,19_GO:0051179 localization,-3.4,20,7.4,21160,18,176,3,1.7,0.98,18799|20315|68585,Plcd1|Cxcl12|Rtn4,-2
hits,GO Biological Processes,19,GO:0098810,neurotransmitter reuptake,19_GO:0051179 localization,-3.4,20,7.4,21160,18,176,3,1.7,0.98,16513|20511|232333,Kcnj10|Slc1a2|Slc6a1,-2
hits,WikiPathways,27,WP578,Leptin insulin signaling overlap,,-3.4,20,7.4,21160,18,176,3,1.7,0.98,16337|16367|20848,Insr|Irs1|Stat3,-2
hits,GO Biological Processes,19,GO:0008344,adult locomotory behavior,19_GO:0032501 multicellular organismal process,-3.4,6.2,5.2,21160,116,176,6,3.4,1.4,15902|16513|20315|22295|101490|109294,Id2|Kcnj10|Cxcl12|Cdh23|Inpp5f|Prex2,-2
hits,GO Biological Processes,19,GO:0048708,astrocyte differentiation,19_GO:0032502 developmental process,-3.4,7.9,5.5,21160,76,176,5,2.8,1.3,14580|15902|20848|22352|67916,Gfap|Id2|Stat3|Vim|Plpp3,-2
hits,GO Biological Processes,19,GO:1990573,potassium ion import across plasma membrane,19_GO:0051179 localization,-3.4,11,6.1,21160,43,176,4,2.3,1.1,11928|11932|11933|16513,Atp1a1|Atp1b2|Atp1b3|Kcnj10,-2
