_MEMBER_hits,_LogP_hits,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.433387808920069,R-MMU-2142753,M1,1,0,Reactome Gene Sets,6,Arachidonate metabolism,,-4.433387808920069,46.0,11.514278373381941,21160,60,23,3,13.043478260869565,7.02237263554129,14598|18979|19215,Ggt1|Pon1|Ptgds,-0.6656953257149972,0,1,1,1,-4.433387808920069,46.0,
1,-4.42564752531017,R-MMU-556833,M1,1,0,Reactome Gene Sets,6,Metabolism of lipids,,-4.42564752531017,9.034369885433716,6.647630848202136,21160,611,23,6,26.08695652173913,9.156053715170007,14598|14732|18979|19215|66234|71949,Ggt1|Gpam|Pon1|Ptgds|Msmo1|Cers5,-0.6656953257149972,0,1,0,0,-4.433387808920069,46.0,
1,-3.1109132567146904,R-MMU-8978868,M1,1,0,Reactome Gene Sets,6,Fatty acid metabolism,,-3.1109132567146904,16.428571428571427,6.622824719035251,21160,168,23,3,13.043478260869565,7.02237263554129,14598|18979|19215,Ggt1|Pon1|Ptgds,0.0,0,1,0,0,-4.433387808920069,46.0,
1,-2.8312956281993977,GO:0044283,M1,1,0,GO Biological Processes,19,small molecule biosynthetic process,19_GO:0009987 cellular process,-2.8312956281993977,7.896995708154506,4.9661576870399555,21160,466,23,4,17.391304347826086,7.903419644751181,11674|14598|19215|66234,Aldoa|Ggt1|Ptgds|Msmo1,0.0,0,1,0,0,-4.433387808920069,46.0,
1,-2.5433956382063996,GO:0008610,M1,1,0,GO Biological Processes,19,lipid biosynthetic process,19_GO:0009987 cellular process,-2.5433956382063996,6.583184257602862,4.412995933518258,21160,559,23,4,17.391304347826086,7.903419644751181,14732|19215|66234|71949,Gpam|Ptgds|Msmo1|Cers5,0.0,0,1,0,0,-4.433387808920069,46.0,
1,-2.006719135078015,GO:0043603,M1,1,0,GO Biological Processes,19,amide metabolic process,19_GO:0009987 cellular process,-2.006719135078015,6.666666666666667,3.8410544530960977,21160,414,23,3,13.043478260869565,7.02237263554129,14598|14732|71949,Ggt1|Gpam|Cers5,0.0,0,1,0,0,-4.433387808920069,46.0,
1,-4.386213304939487,GO:0030335,M1,1,0,GO Biological Processes,19,positive regulation of cell migration,19_GO:0040011 locomotion,-4.386213304939487,8.88888888888889,6.582059524639889,21160,621,23,6,26.08695652173913,9.156053715170007,11674|14366|18590|22339|56508|83964,Aldoa|Fzd4|Pdgfa|Vegfa|Rapgef4|Jam3,-0.6656953257149972,0,2,1,1,-4.386213304939487,24.0,
1,-4.271917894126929,GO:2000147,M1,1,0,GO Biological Processes,19,positive regulation of cell motility,19_GO:0040011 locomotion,-4.271917894126929,8.47926267281106,6.3939148939596,21160,651,23,6,26.08695652173913,9.156053715170007,11674|14366|18590|22339|56508|83964,Aldoa|Fzd4|Pdgfa|Vegfa|Rapgef4|Jam3,-0.6656953257149972,0,2,0,0,-4.386213304939487,24.0,
1,-4.209664091408559,GO:0040017,M1,1,0,GO Biological Processes,19,positive regulation of locomotion,19_GO:0040011 locomotion,-4.209664091408559,8.263473053892216,6.292601086672152,21160,668,23,6,26.08695652173913,9.156053715170007,11674|14366|18590|22339|56508|83964,Aldoa|Fzd4|Pdgfa|Vegfa|Rapgef4|Jam3,-0.6656953257149972,0,2,0,0,-4.386213304939487,24.0,
1,-3.592064552182982,R-MMU-114608,M1,1,0,Reactome Gene Sets,6,Platelet degranulation,,-3.592064552182982,24.0,8.158157861873319,21160,115,23,3,13.043478260869565,7.02237263554129,11674|18590|22339,Aldoa|Pdgfa|Vegfa,-0.15052076231972392,0,2,0,0,-4.386213304939487,24.0,
1,-3.5483614923350477,R-MMU-76005,M1,1,0,Reactome Gene Sets,6,Response to elevated platelet cytosolic Ca2+,,-3.5483614923350477,23.19327731092437,8.008506749212659,21160,119,23,3,13.043478260869565,7.02237263554129,11674|18590|22339,Aldoa|Pdgfa|Vegfa,-0.15052076231972392,0,2,0,0,-4.386213304939487,24.0,
