Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0040008,regulation of growth,19_GO:0040007 growth,-3.1,6.7,5,21160,691,23,5,22,8.6,14732|22088|22339|56449|67603,Gpam|Tsg101|Vegfa|Ybx3|Dusp6,0,hits
Reactome Gene Sets,6,R-MMU-8978868,Fatty acid metabolism,,-3.1,16,6.6,21160,168,23,3,13,7,14598|18979|19215,Ggt1|Pon1|Ptgds,0,hits
GO Biological Processes,19,GO:0048638,regulation of developmental growth,19_GO:0040007 growth,-3.1,9.2,5.5,21160,398,23,4,17,7.9,14732|22339|56449|67603,Gpam|Vegfa|Ybx3|Dusp6,0,hits
GO Biological Processes,19,GO:0032940,secretion by cell,19_GO:0051179 localization,-2.9,8,5,21160,460,23,4,17,7.9,14366|19215|22088|56508,Fzd4|Ptgds|Tsg101|Rapgef4,0,hits
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0009987 cellular process,-2.8,7.9,5,21160,466,23,4,17,7.9,11674|14598|19215|66234,Aldoa|Ggt1|Ptgds|Msmo1,0,hits
KEGG Pathway,24,mmu04015,Rap1 signaling pathway - Mus musculus (house mouse),,-2.8,13,5.8,21160,214,23,3,13,7,18590|22339|56508,Pdgfa|Vegfa|Rapgef4,0,hits
GO Biological Processes,19,GO:0048514,blood vessel morphogenesis,19_GO:0032502 developmental process,-2.8,7.7,4.9,21160,476,23,4,17,7.9,14366|18590|22339|83964,Fzd4|Pdgfa|Vegfa|Jam3,0,hits
GO Biological Processes,19,GO:0048639,positive regulation of developmental growth,19_GO:0040007 growth,-2.8,13,5.7,21160,220,23,3,13,7,14732|22339|56449,Gpam|Vegfa|Ybx3,0,hits
GO Biological Processes,19,GO:1901615,organic hydroxy compound metabolic process,19_GO:0009987 cellular process,-2.8,7.6,4.8,21160,485,23,4,17,7.9,18979|19682|22178|66234,Pon1|Rdh5|Tyrp1|Msmo1,0,hits
GO Biological Processes,19,GO:2000241,regulation of reproductive process,19_GO:0022414 reproductive process,-2.7,12,5.6,21160,225,23,3,13,7,19215|22339|56449,Ptgds|Vegfa|Ybx3,0,hits
Reactome Gene Sets,6,R-MMU-109582,Hemostasis,,-2.7,7.3,4.7,21160,505,23,4,17,7.9,11674|18590|22339|83964,Aldoa|Pdgfa|Vegfa|Jam3,0,hits
Reactome Gene Sets,6,R-MMU-76002,"Platelet activation, signaling and aggregation",,-2.7,12,5.4,21160,239,23,3,13,7,11674|18590|22339,Aldoa|Pdgfa|Vegfa,0,hits
GO Biological Processes,19,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,19_GO:0050789 regulation of biological process,-2.7,11,5.4,21160,241,23,3,13,7,18590|22088|22339,Pdgfa|Tsg101|Vegfa,0,hits
GO Biological Processes,19,GO:0140352,export from cell,19_GO:0051179 localization,-2.6,6.9,4.6,21160,530,23,4,17,7.9,14366|19215|22088|56508,Fzd4|Ptgds|Tsg101|Rapgef4,0,hits
Reactome Gene Sets,6,R-MMU-5673001,RAF/MAP kinase cascade,,-2.6,11,5.3,21160,250,23,3,13,7,18590|20742|67603,Pdgfa|Sptbn1|Dusp6,0,hits
GO Biological Processes,19,GO:0006887,exocytosis,19_GO:0051179 localization,-2.6,11,5.3,21160,251,23,3,13,7,19215|22088|56508,Ptgds|Tsg101|Rapgef4,0,hits
Reactome Gene Sets,6,R-MMU-5684996,MAPK1/MAPK3 signaling,,-2.6,11,5.2,21160,256,23,3,13,7,18590|20742|67603,Pdgfa|Sptbn1|Dusp6,0,hits
GO Biological Processes,19,GO:0071900,regulation of protein serine/threonine kinase activity,19_GO:0050789 regulation of biological process,-2.6,11,5.2,21160,259,23,3,13,7,14366|18590|22088,Fzd4|Pdgfa|Tsg101,0,hits
GO Biological Processes,19,GO:1903829,positive regulation of protein localization,19_GO:0051179 localization,-2.6,6.6,4.4,21160,556,23,4,17,7.9,20742|22088|22339|56508,Sptbn1|Tsg101|Vegfa|Rapgef4,0,hits
GO Biological Processes,19,GO:0008610,lipid biosynthetic process,19_GO:0009987 cellular process,-2.5,6.6,4.4,21160,559,23,4,17,7.9,14732|19215|66234|71949,Gpam|Ptgds|Msmo1|Cers5,0,hits
Reactome Gene Sets,6,R-MMU-5683057,MAPK family signaling cascades,,-2.5,9.9,4.9,21160,279,23,3,13,7,18590|20742|67603,Pdgfa|Sptbn1|Dusp6,0,hits
GO Biological Processes,19,GO:0008202,steroid metabolic process,19_GO:0009987 cellular process,-2.5,9.8,4.9,21160,281,23,3,13,7,18979|19682|66234,Pon1|Rdh5|Msmo1,0,hits
GO Biological Processes,19,GO:0022604,regulation of cell morphogenesis,19_GO:0032502 developmental process,-2.5,9.8,4.9,21160,283,23,3,13,7,11674|14366|22339,Aldoa|Fzd4|Vegfa,0,hits
GO Biological Processes,19,GO:0008406,gonad development,19_GO:0022414 reproductive process,-2.5,9.7,4.9,21160,284,23,3,13,7,14366|22339|56449,Fzd4|Vegfa|Ybx3,0,hits
GO Biological Processes,19,GO:0001568,blood vessel development,19_GO:0032502 developmental process,-2.5,6.2,4.2,21160,593,23,4,17,7.9,14366|18590|22339|83964,Fzd4|Pdgfa|Vegfa|Jam3,0,hits
GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0009987 cellular process,-2.4,6.2,4.2,21160,595,23,4,17,7.9,11674|14732|19215|22178,Aldoa|Gpam|Ptgds|Tyrp1,0,hits
GO Biological Processes,19,GO:0045137,development of primary sexual characteristics,19_GO:0022414 reproductive process,-2.4,9.6,4.8,21160,288,23,3,13,7,14366|22339|56449,Fzd4|Vegfa|Ybx3,0,hits
KEGG Pathway,24,mmu04010,MAPK signaling pathway - Mus musculus (house mouse),,-2.4,9.2,4.7,21160,299,23,3,13,7,18590|22339|67603,Pdgfa|Vegfa|Dusp6,0,hits
GO Biological Processes,19,GO:0001944,vasculature development,19_GO:0032502 developmental process,-2.4,5.8,4.1,21160,633,23,4,17,7.9,14366|18590|22339|83964,Fzd4|Pdgfa|Vegfa|Jam3,0,hits
GO Biological Processes,19,GO:0006066,alcohol metabolic process,19_GO:0009987 cellular process,-2.3,8.7,4.6,21160,318,23,3,13,7,18979|19682|66234,Pon1|Rdh5|Msmo1,0,hits
GO Biological Processes,19,GO:0007162,negative regulation of cell adhesion,19_GO:0048519 negative regulation of biological process,-2.3,8.6,4.5,21160,322,23,3,13,7,14366|22339|83964,Fzd4|Vegfa|Jam3,0,hits
GO Biological Processes,19,GO:0045927,positive regulation of growth,19_GO:0040007 growth,-2.3,8.5,4.5,21160,324,23,3,13,7,14732|22339|56449,Gpam|Vegfa|Ybx3,0,hits
GO Biological Processes,19,GO:0070372,regulation of ERK1 and ERK2 cascade,19_GO:0050896 response to stimulus,-2.3,8.3,4.4,21160,333,23,3,13,7,18590|22339|67603,Pdgfa|Vegfa|Dusp6,0,hits
GO Biological Processes,19,GO:0007548,sex differentiation,19_GO:0022414 reproductive process,-2.2,7.7,4.2,21160,360,23,3,13,7,14366|22339|56449,Fzd4|Vegfa|Ybx3,0,hits
GO Biological Processes,19,GO:0030855,epithelial cell differentiation,19_GO:0032502 developmental process,-2.2,5.1,3.7,21160,720,23,4,17,7.9,14366|14598|22088|22339,Fzd4|Ggt1|Tsg101|Vegfa,0,hits
GO Biological Processes,19,GO:0048608,reproductive structure development,19_GO:0022414 reproductive process,-2.1,7.4,4.1,21160,372,23,3,13,7,14366|22339|56449,Fzd4|Vegfa|Ybx3,0,hits
GO Biological Processes,19,GO:0040011,locomotion,19_GO:0040011 locomotion,-2.1,7.4,4.1,21160,373,23,3,13,7,14366|18590|22339,Fzd4|Pdgfa|Vegfa,0,hits
GO Biological Processes,19,GO:0061458,reproductive system development,19_GO:0032502 developmental process,-2.1,7.3,4.1,21160,377,23,3,13,7,14366|22339|56449,Fzd4|Vegfa|Ybx3,0,hits
GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-2.1,7.2,4.1,21160,382,23,3,13,7,18590|22088|67603,Pdgfa|Tsg101|Dusp6,0,hits
GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-2.1,7.2,4.1,21160,382,23,3,13,7,18590|22088|67603,Pdgfa|Tsg101|Dusp6,0,hits
GO Biological Processes,19,GO:0048872,homeostasis of number of cells,19_GO:0042592 homeostatic process,-2.1,7.2,4,21160,385,23,3,13,7,14732|22339|83964,Gpam|Vegfa|Jam3,0,hits
GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0050896 response to stimulus,-2.1,4.9,3.6,21160,752,23,4,17,7.9,14366|18590|22339|67603,Fzd4|Pdgfa|Vegfa|Dusp6,0,hits
GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0009987 cellular process,-2.1,7.1,4,21160,391,23,3,13,7,14732|19215|22178,Gpam|Ptgds|Tyrp1,0,hits
Reactome Gene Sets,6,R-MMU-9006934,Signaling by Receptor Tyrosine Kinases,,-2,6.9,3.9,21160,400,23,3,13,7,18590|22339|67603,Pdgfa|Vegfa|Dusp6,0,hits
GO Biological Processes,19,GO:0035239,tube morphogenesis,19_GO:0032502 developmental process,-2,4.7,3.5,21160,782,23,4,17,7.9,14366|18590|22339|83964,Fzd4|Pdgfa|Vegfa|Jam3,0,hits
GO Biological Processes,19,GO:0043603,amide metabolic process,19_GO:0009987 cellular process,-2,6.7,3.8,21160,414,23,3,13,7,14598|14732|71949,Ggt1|Gpam|Cers5,0,hits
