p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,pct.1_pct.2,pct_method_1
9.87597981450592e-155,0.649362512917636,0.981,0.787,3.18302829421526e-150,0,Rpe65,0.194,0.190314
2.8082713326873e-135,0.34203660266343,0.999,0.919,9.05105850525116e-131,0,Rgr,0.08,0.07992
2.14162158654609e-99,1.3430072143783,0.782,0.434,6.90244637343805e-95,0,Pon1,0.348,0.272136
7.82662748890781e-83,0.417474645101087,0.953,0.86,2.52252203967499e-78,0,Pltp,0.093,0.088629
2.47591914653604e-66,0.523322436811011,0.881,0.756,7.97988740928565e-62,0,Lrat,0.125,0.110125
4.01136407990491e-55,0.438838498277789,0.934,0.814,1.29286264295335e-50,0,Enpp2,0.12,0.11208
2.34055017014196e-45,0.348064932847463,0.912,0.838,7.54359319836755e-41,0,Mt2,0.0740000000000001,0.0674880000000001
1.05023233081993e-33,0.984558335374325,0.576,0.333,3.38489880223265e-29,0,Ntrk2,0.243,0.139968
1.02504577625391e-31,0.534974052907637,0.741,0.617,3.30372253686636e-27,0,Cltb,0.124,0.091884
2.04992590350076e-31,0.390515030207655,0.816,0.725,6.60691118698294e-27,0,Mt3,0.091,0.074256
5.52116869173385e-31,0.838462211035697,0.608,0.472,1.77947266934582e-26,0,Slc9a3r1,0.136,0.082688
1.06867522627018e-29,0.442126873302316,0.774,0.68,3.44434025426879e-25,0,Epas1,0.094,0.072756
1.45088500339462e-29,0.448836122893714,0.796,0.684,4.67620236594085e-25,0,Slc6a13,0.112,0.089152
1.55916842561099e-28,1.53738483215049,0.374,0.169,5.02519983574421e-24,0,Trhde,0.205,0.07667
1.05365756216364e-27,0.492064837234088,0.745,0.65,3.3959383228534e-23,0,Kcnj13,0.095,0.070775
5.01472863319124e-27,1.3930230694135,0.381,0.175,1.61624703847754e-22,0,Sfrp5,0.206,0.078486
2.95160956486235e-26,1.96408733073082,0.275,0.094,9.51303762755135e-22,0,Dmpk,0.181,0.049775
4.5269656651098e-23,1.75236040233982,0.259,0.091,1.45904103386489e-18,0,Ccnd1,0.168,0.043512
1.52405456260956e-19,0.687815814158198,0.572,0.442,4.91202785529062e-15,0,Rom1,0.13,0.07436
7.6953599486043e-17,0.436271083232061,0.677,0.583,2.48021451143517e-12,0,Hmgcs2,0.0940000000000001,0.063638
1.16718632788066e-16,0.61165028006357,0.564,0.464,3.76184153475936e-12,0,Csad,0.0999999999999999,0.0564
1.32330789656557e-16,1.14684530184557,0.312,0.161,4.26502135063085e-12,0,Bmp6,0.151,0.047112
2.04582321764471e-16,1.49135192531911,0.256,0.12,6.59368823046889e-12,0,Zfp691,0.136,0.034816
3.33197651664979e-15,0.846138969832145,0.44,0.314,1.07389603131623e-10,0,Rhoc,0.126,0.05544
4.47222913109619e-14,1.19356602938326,0.29,0.162,1.4413994489523e-09,0,Rtn1,0.128,0.03712
4.55655268811693e-14,0.882832550905788,0.404,0.283,1.46857693138009e-09,0,Osbp2,0.121,0.048884
5.64957936641332e-14,0.566663541931226,0.559,0.428,1.82085942979501e-09,0,Spock1,0.131,0.073229
6.12468972371271e-14,0.97811200205059,0.349,0.219,1.97398749795261e-09,0,Rhobtb2,0.13,0.04537
3.7296598390248e-13,0.740801033339898,0.458,0.349,1.20206936611769e-08,0,Tuba1c,0.109,0.049922
1.38567867371035e-12,0.617914803779048,0.489,0.391,4.46604236536847e-08,0,Pmm1,0.098,0.047922
2.60514826534178e-11,0.439716161502166,0.599,0.507,8.39639285919656e-07,0,Mest,0.092,0.055108
5.62438086351177e-11,0.737030297080071,0.406,0.303,1.81273795230984e-06,0,Dusp6,0.103,0.041818
4.09121575145421e-10,0.797279237749143,0.374,0.277,1.31859883669369e-05,0,Desi1,0.097,0.036278
1.91834476603804e-08,0.287883714127159,0.65,0.611,0.00061828251809406,0,Pitpna,0.039,0.02535
2.1856482946581e-08,0.3323900781935,0.602,0.566,0.000704434445368306,0,Map1lc3a,0.036,0.021672
2.85901758421056e-08,0.784792528343809,0.307,0.211,0.000921461367391062,0,Bcat1,0.096,0.029472
4.92585960529842e-08,0.438325503529032,0.519,0.452,0.00158760455078768,0,Vat1l,0.067,0.034773
1.38142430633074e-07,0.713560456794952,0.322,0.233,0.00445233053930398,0,Ptgis,0.089,0.028658
2.0039981096427e-07,0.407872126211642,0.513,0.446,0.00645888590737843,0,Csf1r,0.067,0.034371
2.4836312422263e-07,0.438789212416477,0.492,0.434,0.00800474349369538,0,Atp5k,0.058,0.028536
3.98780306950064e-07,0.779167335691534,0.325,0.252,0.0128526892930005,0,Jam3,0.073,0.023725
4.13326268079243e-07,0.643784982489804,0.351,0.271,0.013321505620194,0,Gip,0.08,0.02808
4.76089359805781e-07,0.410287563521786,0.504,0.447,0.0153443600665403,0,Fam13a,0.057,0.028728
1.29040058251046e-06,0.391100286305853,0.5,0.448,0.0415896107743123,0,Skp1a,0.052,0.026
2.21131768111793e-06,0.772450714597419,0.258,0.182,0.071270768862431,0,Fam107a,0.076,0.019608
3.4890453270716e-06,0.76516768611751,0.25,0.175,0.112451930891518,0,Krt23,0.075,0.01875
3.7453634031923e-06,0.336070962840034,0.538,0.501,0.120713062484888,0,Tma7,0.037,0.019906
5.9657119448717e-06,0.527369147625294,0.39,0.326,0.192274895983215,0,Trp53inp2,0.064,0.02496
6.69358798507874e-06,0.386821611065114,0.487,0.432,0.215734340759088,0,Dbp,0.055,0.026785
8.7122447952566e-06,0.332016881074963,0.528,0.487,0.28079564975112,0,Ppdpf,0.041,0.021648
8.80278037676515e-06,0.313783677740343,0.542,0.486,0.283713611543141,0,Nqo1,0.056,0.030352
1.04830076456376e-05,0.441150818499525,0.441,0.379,0.337867336418899,0,Slco1c1,0.062,0.027342
1.42712912691904e-05,0.497403830514474,0.398,0.342,0.459963717606007,0,Tspo,0.056,0.022288
6.21289732303703e-05,0.293959423952841,0.523,0.496,1,0,Fez2,0.027,0.014121
7.31014815199446e-05,0.382502946568306,0.465,0.429,1,0,Vegfa,0.036,0.01674
0.000125777751630012,0.373990446595096,0.447,0.412,1,0,Ndrg2,0.035,0.015645
0.000162826134438224,0.417192993989314,0.412,0.364,1,0,Dhrs3,0.048,0.019776
0.0001673946194393,0.619637689996366,0.295,0.244,1,0,Src,0.051,0.015045
0.000186407059276486,0.416189298667145,0.4,0.356,1,0,Ndufa7,0.044,0.0176
0.000197399436780051,0.391939760298118,0.42,0.377,1,0,Acaa2,0.043,0.01806
0.000252475612853287,0.567357340954869,0.26,0.202,1,0,Cntnap2,0.058,0.01508
0.000255661919363455,0.256443439277623,0.541,0.512,1,0,Calml4,0.029,0.015689
0.000276009571911563,0.573167989777502,0.298,0.246,1,0,Hist3h2a,0.052,0.015496
0.000518328505341868,0.418257867936306,0.386,0.344,1,0,Efcab14,0.042,0.016212
0.000896846504093782,0.435304413984927,0.352,0.309,1,0,Abat,0.043,0.015136
0.00132761178645707,0.526085748013216,0.28,0.234,1,0,Lasp1,0.046,0.01288
0.00149575627035004,0.344303738057637,0.422,0.389,1,0,Fkbp8,0.033,0.013926
0.00201289715112951,0.379396441597395,0.348,0.303,1,0,Aco1,0.045,0.01566
0.00229987697545833,0.337462684456904,0.423,0.399,1,0,Wbp2,0.024,0.010152
0.00233767862428883,0.53054165010158,0.285,0.245,1,0,Rd3l,0.04,0.0114
0.00282663949230555,0.359358344162332,0.41,0.395,1,0,Scp2,0.015,0.00614999999999998
0.00420131860457034,0.307721826402489,0.442,0.424,1,0,Higd2a,0.018,0.00795600000000001
0.00455559660672949,0.48028281309206,0.278,0.238,1,0,Jag1,0.04,0.01112
0.00574940326613083,0.303655239820629,0.426,0.408,1,0,Dynlt3,0.018,0.00766800000000001
0.00585139462680264,0.426807334232852,0.301,0.263,1,0,Decr1,0.038,0.011438
0.00783730881316148,0.27215806485996,0.422,0.394,1,0,Olfml1,0.028,0.011816
0.00929409157727935,0.461620921806224,0.276,0.242,1,0,Suclg1,0.034,0.00938400000000001
