"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tmem254a",3.58303637649448e-10,0.979123669835673,0.765,0.455,1.15481262414417e-05
"Srp54b",3.17516017854475e-07,0.582955728495719,0.849,0.691,0.0102335412554497
"Tmem254c",3.9232648722224e-06,0.765473059039763,0.723,0.455,0.126446826831728
"Zbtb16",1.05553031771813e-05,-0.67858749175146,0.622,0.775,0.340197421400553
"Ide",1.58143195002773e-05,-0.556105950120315,0.706,0.82,0.509695517493938
"Myl12b",3.16071432123363e-05,0.385918636688324,0.891,0.837,1
"Ddit4",9.91875595830782e-05,-0.626027858529324,0.58,0.758,1
"Naaladl2",0.000131621467416901,-1.03226166907552,0.261,0.449,1
"Limch1",0.000136222828604194,1.34284051303074,0.319,0.135,1
"Ttr",0.000151385607494172,-1.39329700675263,0.168,0.354,1
"Zfp185",0.000215217535529446,-1.87705882439036,0.076,0.236,1
"Ammecr1l",0.000226917900135169,0.582465070260929,0.697,0.472,1
"Samd5",0.000229950922470373,-1.15728288543427,0.235,0.421,1
"Kcnip4",0.000263454879871451,-3.19382473851875,0.008,0.124,1
"Spock2",0.000281388694976663,-0.999730092563595,0.336,0.506,1
"Sac3d1",0.000285637863579085,-1.10775833910821,0.185,0.376,1
"Fkbp5",0.000363637807859914,-0.637663358854698,0.538,0.674,1
"Ifit3b",0.000416828552449343,1.69248834616916,0.176,0.051,1
"Snap25",0.00046555623931858,-1.42819818096493,0.092,0.258,1
"Ubiad1",0.00051848113484761,-1.04919959175582,0.151,0.337,1
"Dsc2",0.00053518609962954,-3.68945551119911,0,0.096,1
"Exoc8",0.000544298897463849,1.00633940467071,0.37,0.197,1
"Slc16a9",0.000593288235038808,0.538496004392732,0.731,0.545,1
"Ptgds",0.000609850585749608,-0.940200609725184,0.202,0.376,1
"Lcmt2",0.000614470202392565,0.963953522711934,0.378,0.191,1
"Pithd1",0.000751943576958951,0.713565226805191,0.563,0.36,1
"Emp2",0.000820104721190101,-0.857776399311132,0.387,0.534,1
"Trabd2b",0.000838738988807135,0.520815021907763,0.723,0.522,1
"Insr",0.000858687123234987,-0.530349994645606,0.521,0.697,1
"Gskip",0.000927872906386635,0.618237444913146,0.597,0.416,1
"Caap1",0.000930083957121599,0.870531001966335,0.361,0.18,1
"Nbas",0.00101097521840289,0.667864321463918,0.563,0.404,1
"Cdh8",0.00108568687309286,2.79600828724013,0.076,0.006,1
"Fam117a",0.00134644990056268,0.72212244865946,0.445,0.258,1
"Pcp4",0.00145642607345464,-2.20789423480364,0.017,0.118,1
"Tle1",0.00147399780627607,-0.486312818142964,0.639,0.764,1
"Mterf4",0.00170906583782481,1.07593890535967,0.328,0.174,1
"Syt5",0.00171604058338391,1.96271055054158,0.109,0.022,1
"Prtg",0.00177048248341257,-1.83999674725545,0.025,0.129,1
"Kifap3",0.00191073206564098,0.424947084086809,0.748,0.612,1
"Rpp21",0.00195162859068479,0.731296133912595,0.437,0.258,1
"Mien1",0.00203693552682933,0.780186282074358,0.42,0.258,1
"Auts2",0.00209977056869403,-0.446462952720389,0.63,0.742,1
"Tlnrd1",0.0022289252646134,0.840994930396488,0.445,0.303,1
"Adam17",0.00227186244978565,0.329928982518221,0.874,0.781,1
"Nle1",0.00228807079059652,1.10959922628689,0.261,0.124,1
"Tti1",0.00231665428640871,0.739632893044857,0.387,0.225,1
"Igfbp4",0.00242389314683391,0.149739138330957,0.983,0.966,1
"Trip10",0.00244380072270454,0.376283845114078,0.798,0.702,1
"Astn2",0.00246090043772925,0.75280120903356,0.353,0.185,1
"Fry",0.00247260074084732,-0.739250580631329,0.345,0.5,1
"Rxfp3",0.00251858724672373,1.7661512304158,0.16,0.056,1
"Sulf1",0.00254825823520866,0.313089817735199,0.874,0.798,1
"Cxxc4",0.00258312249438104,0.583930766915072,0.555,0.343,1
"Tbl2",0.00260223853209422,0.592535749600643,0.529,0.354,1
"Mcph1",0.00260450676851181,1.69143961617371,0.151,0.051,1
"Slc8a1",0.00262951595993692,-0.707891986181174,0.126,0.287,1
"Fxyd2",0.00264059366096768,-2.3453138665911,0,0.073,1
"Suox",0.00266165272709974,0.983914988316485,0.328,0.191,1
"Bmpr2",0.00266651738432963,0.16681229759128,0.975,0.955,1
"Nacc1",0.00269660773895628,0.50285689201737,0.597,0.399,1
"Herc2",0.00273168796791815,0.42132881969895,0.815,0.652,1
"Grb14",0.00276945695974604,-1.86141181217216,0.059,0.174,1
"Cdc42bpb",0.00278609877511211,0.26466121109719,0.958,0.848,1
"Zfp975",0.00285387276117893,1.83649849394848,0.092,0.017,1
"Fat3",0.00290244690497946,-2.636919984148,0.008,0.09,1
"Rabif",0.00293971315438382,0.627850807596043,0.555,0.376,1
"Ap4s1",0.00295111294534631,0.486188512095734,0.681,0.478,1
"Faxc",0.00297914454938371,1.57168548599226,0.168,0.062,1
"Grin3a",0.00298132670590099,0.954584495352261,0.378,0.242,1
"Fstl1",0.00298545423281406,0.14235766456795,1,0.983,1
"D5Ertd579e",0.00301331493610741,-0.397939479236,0.639,0.787,1
"Fgf13",0.00302649791874087,1.45483992297709,0.143,0.045,1
"Stx2",0.00304831750880297,0.585595891785148,0.58,0.393,1
"Zfp248",0.00304938495641959,0.81920134601277,0.311,0.157,1
"BC005624",0.00305609887867816,-0.441525529208272,0.513,0.64,1
"Atp7a",0.0030741710559541,-0.53874520678979,0.58,0.691,1
"Adsl",0.00310539438058066,0.592029778141898,0.529,0.382,1
"P2ry1",0.00312070696412659,-1.88717919372135,0.042,0.146,1
"Zmat2",0.00313810459615324,0.448358854469953,0.731,0.59,1
"Pyroxd2",0.00319004627002682,0.72695236050821,0.412,0.253,1
"Dpp3",0.00319657316396339,0.685307497881666,0.479,0.32,1
"Taldo1",0.00325472156203097,0.40290516408992,0.765,0.607,1
"Svbp",0.00326211637656106,0.682649493497343,0.454,0.281,1
"Sord",0.00328261029592873,0.585197755390963,0.504,0.315,1
"Ddx5",0.00332320748283826,0.131113685295406,1,0.978,1
"Btbd19",0.00332575136801843,-1.28031053549624,0.168,0.298,1
"Col8a1",0.00345549355639573,0.328998845018348,0.824,0.742,1
"Nid1",0.00348895602786021,-0.191220321358783,0.958,0.978,1
"Ifit3",0.00359830375391302,0.906826037388779,0.37,0.225,1
"Selenop",0.00359840678601316,0.131593484373451,0.966,0.966,1
"Snapin",0.00364617113932449,0.410638986462561,0.756,0.618,1
"Smim11",0.0037904354759245,0.468015179172683,0.731,0.539,1
"Cdan1",0.00380332465427352,0.795881791838824,0.378,0.219,1
"Smarcc1",0.00393601355364728,0.433512983496986,0.697,0.528,1
"Foxp2",0.00408591472117127,0.44861390048472,0.714,0.567,1
"Mrgprf",0.00420271041185308,0.864429860573515,0.345,0.202,1
"Klhdc4",0.00422496981147232,0.766290729246994,0.361,0.208,1
"Kpna3",0.00440426870232779,0.491658991952781,0.639,0.466,1
"Ifi27",0.00441357125963456,0.301616859198794,0.933,0.826,1
"Arhgap29",0.00465174235155681,0.403030782571143,0.798,0.73,1
"Fancc",0.00469430305692806,0.641481521491995,0.546,0.376,1
"Cnksr3",0.00471316553773403,0.543138067768924,0.479,0.298,1
"Osr1",0.00478080162162373,0.670030281664581,0.429,0.258,1
"Pink1",0.00478826434522643,-0.205929154439264,0.882,0.916,1
"Sbsn",0.00482201027410463,0.96402903730499,0.311,0.174,1
"Ces2g",0.00488179586339218,1.20718644794331,0.218,0.101,1
"Rab27b",0.0048947189496747,0.700806585437985,0.429,0.264,1
"Dipk2a",0.00492112116754477,-0.97651823942676,0.336,0.455,1
"Shisa2",0.00493007833926865,0.571513677850711,0.605,0.494,1
"Eml1",0.00502127728293175,0.44017722232698,0.697,0.562,1
"Bbs5",0.00510518623305099,-1.01399215077617,0.118,0.247,1
"Neurl1b",0.00518481428435736,0.938497220852077,0.277,0.146,1
"Sdc2",0.0051848440788363,-0.281648013227056,0.832,0.876,1
"Lypd1",0.00519007331190633,-2.55733158551374,0.025,0.112,1
"Nup107",0.00532136890098261,0.683879810905662,0.345,0.191,1
"Mto1",0.00536294588663146,-1.03917286211198,0.101,0.225,1
"Cd47",0.00537619041240821,0.180676960634857,0.933,0.927,1
"Irx1",0.0054185384830355,0.436310332152049,0.739,0.596,1
"Ap5b1",0.00542913244065116,0.761069634019033,0.294,0.152,1
"Rexo5",0.00550242481210139,1.38217773859089,0.218,0.107,1
"Wfdc2",0.00551515194997878,2.22431145864112,0.059,0.006,1
"Sos1",0.00552651541190142,0.615873551212671,0.487,0.337,1
"Ntn4",0.00552811404287002,0.386202880688461,0.706,0.528,1
"Fam135a",0.00555110863802558,-0.501273492605961,0.471,0.612,1
"Crtc2",0.00558410083729136,-0.475257105452779,0.529,0.64,1
"Ogfrl1",0.00559451034785377,-1.72527449413984,0.176,0.303,1
"Ptpmt1",0.00561285080922392,-0.741197446198026,0.345,0.455,1
"Inka2",0.00565148122417807,1.67357161098146,0.151,0.056,1
"Sgca",0.00575021241404457,1.94773132192329,0.084,0.017,1
"Vsig10l",0.00578633201232411,-1.4267522799551,0.05,0.152,1
"Cln6",0.00582460394157217,0.854054837456399,0.345,0.213,1
"Abcb10",0.00583450665434742,-0.92342570815908,0.16,0.292,1
"Dsc3",0.00585024257028448,-3.10252076259053,0,0.062,1
"Spin1",0.00586163059499494,0.276415585392278,0.916,0.848,1
"Ankfy1",0.0059026919694077,0.458619143013133,0.714,0.562,1
"Limd2",0.00592297756486456,-1.10506648234029,0.084,0.208,1
"Foxl2",0.00595549882237203,2.98883837816629,0.042,0,1
"Bco2",0.00595549882237203,2.45368710267874,0.042,0,1
"Pomt1",0.00599871819814289,0.693367889227223,0.311,0.169,1
"Lypd2",0.00600338370898718,1.50984648758693,0.168,0.067,1
"Eif2b2",0.00608971108569412,0.63529514494062,0.563,0.404,1
"Map4k3",0.00619019223049346,-0.42015267975802,0.748,0.809,1
"Senp8",0.0061909709899901,1.28846621030484,0.126,0.039,1
"Pde1c",0.0062917664562335,-1.56555618544063,0.084,0.191,1
"Tmtc1",0.00633046995770965,0.263601019299539,0.908,0.831,1
"Plac9a",0.00636553100140596,0.470660905007372,0.655,0.5,1
"Cacna2d3",0.0063920040263431,-2.63074030625862,0.008,0.079,1
"Thap11",0.00640239821450151,0.508285853131116,0.546,0.371,1
"Clptm1l",0.00646717912796819,0.307172213013823,0.874,0.764,1
"Wdr77",0.00649679703652424,0.52962196701899,0.588,0.461,1
"Gas6",0.00659514811741182,-0.367688026149352,0.63,0.753,1
"Gpr165",0.0066063292025268,-3.57226745861259,0.008,0.079,1
"Plcxd3",0.00671703928722887,-2.01610036574184,0.042,0.135,1
"P4ha3",0.00674520550791834,1.23339468387088,0.168,0.067,1
"Plod3",0.00705323777623941,0.395606824174243,0.714,0.562,1
"Hes6",0.00709844679467884,-0.983308587184755,0.101,0.219,1
"Ppargc1a",0.0071317550169241,1.68219137856589,0.092,0.022,1
"Lactb2",0.00714718642311712,-0.580417218577561,0.345,0.483,1
"Zfp575",0.00724329613931633,1.23099581452623,0.134,0.045,1
"Cd81",0.00724786319003821,-0.150592382558734,0.933,0.994,1
"Adgra3",0.00725965057965486,-0.576408178779957,0.353,0.5,1
"Arhgap18",0.00732333028015538,-1.15352039558499,0.092,0.208,1
"Zfp597",0.00735735158541605,0.861933421140543,0.303,0.169,1
"Hif3a",0.00740852014805196,-0.778489683609975,0.328,0.444,1
"Sept6",0.00752080581450148,-0.615239004773992,0.395,0.534,1
"Hspb2",0.00753393290347865,-1.16138705252382,0.042,0.14,1
"Osbpl8",0.00754159263867636,-0.501661404585767,0.462,0.596,1
"Bub3",0.00763994308165682,-0.509097815669617,0.479,0.584,1
"Ednra",0.00764714235488549,0.264064216367747,0.874,0.77,1
"Spidr",0.00766778826103285,0.751005409233526,0.361,0.219,1
"Brk1",0.00778860678326072,0.260626160516082,0.908,0.848,1
"Pgls",0.007810493050532,-0.435176751552661,0.546,0.657,1
"Zfp853",0.00782182663156336,0.966026227612636,0.244,0.124,1
"Polr2e",0.0078760650636952,0.454913138743777,0.672,0.567,1
"Lss",0.00789464139921098,-1.31616001974674,0.034,0.124,1
"Nrip1",0.00794063352801875,0.397592364393918,0.689,0.494,1
"Casp3",0.0080088227882654,0.677569168297325,0.445,0.292,1
"Atg4c",0.00805613174593918,-0.547106866036901,0.294,0.433,1
"Tmem18",0.00810074543313045,0.599730947154433,0.521,0.365,1
"Dnase1l1",0.00816326403689198,0.675648270411915,0.437,0.298,1
"Angptl2",0.00821138325639071,0.284617649335817,0.916,0.775,1
"Gnl2",0.00827028667690233,-0.478990525090644,0.454,0.584,1
"Batf",0.00828963288468661,1.84328983636295,0.134,0.051,1
"Rex1bd",0.00831677334764542,0.474866396301817,0.538,0.371,1
"Nat9",0.00831919110321466,-0.791635553481711,0.151,0.281,1
"Rusc1",0.0083674728101995,-0.916912333263304,0.134,0.264,1
"Kdm1b",0.00844070571807265,0.817163226761907,0.361,0.213,1
"Blzf1",0.00846059946698036,0.722844781394565,0.454,0.337,1
"Mmp16",0.0085974308946548,0.539412654058627,0.588,0.455,1
"Slc1a6",0.00871269264746402,-2.08441583164379,0,0.056,1
"Rtn4r",0.00874936808491023,1.58002982259172,0.109,0.034,1
"Akt1",0.00880267191104225,0.153861207891254,0.924,0.921,1
"Nup50",0.00885020797612482,0.556582840193208,0.487,0.331,1
"Pcdhb20",0.00886052986074261,-1.1630718337514,0.134,0.253,1
"Tenm4",0.00890111407942264,1.1520745103241,0.193,0.09,1
"Cirbp",0.00896251394784606,-0.24484848096569,0.849,0.888,1
"Tfdp1",0.00909794746363251,0.351977821632314,0.773,0.629,1
"Eif6",0.00924308972403358,-0.643228605460133,0.277,0.421,1
"Tenm3",0.0092530634085629,-0.329218036354916,0.731,0.77,1
"Fitm2",0.00926362220659608,1.27276074042676,0.227,0.118,1
"Adrb2",0.00935655146693049,-1.0774790079335,0.151,0.27,1
"Tm4sf1",0.00936225761644652,0.346294977983383,0.84,0.669,1
"Pdia6",0.00937098196161814,0.269076708356944,0.924,0.86,1
"Bsdc1",0.00949668622044159,-0.431006202928416,0.513,0.652,1
"Gemin7",0.00958348990023523,0.353059217376766,0.765,0.652,1
"Cstf3",0.00961030800271442,-0.635548997662134,0.252,0.393,1
"Nudt4",0.00970746085398041,-0.372050715695597,0.681,0.736,1
"Eps8l1",0.00983869017810722,1.32085534109038,0.118,0.039,1
"Smarcd3",0.0098459548076626,0.501313009748345,0.546,0.399,1
"Ptpn3",0.00989382054411611,0.518655963931989,0.571,0.41,1
"Pcdhb3",0.00992748309157822,1.49433864995879,0.118,0.039,1
"Ptges2",0.0100646453864371,0.699427351309355,0.361,0.219,1
"Adamts10",0.0100773556805784,0.177897354819678,0.95,0.927,1
"Pofut1",0.0101181421282473,0.399322679749822,0.79,0.68,1
"Ndufb2",0.0101221265522154,0.535674500870029,0.529,0.382,1
"Ehd2",0.0101409070681875,0.221109378646847,0.916,0.876,1
"Nacc2",0.0101567497213885,0.586919944669563,0.487,0.354,1
"Sft2d1",0.0101665176589262,1.27124920914079,0.168,0.073,1
"Stt3b",0.0104150003854105,0.217221889796317,0.95,0.865,1
"Irx2",0.0104812035091642,0.412863053274701,0.689,0.528,1
"Lmx1b",0.0106712427768242,-0.660588369723022,0.546,0.618,1
"Blmh",0.0106924217689988,0.331589311630695,0.765,0.68,1
"Cib1",0.0107836703844312,0.802673010793766,0.429,0.292,1
"Lrp1b",0.0108492509990875,-1.58130236208483,0.008,0.073,1
"Pappa2",0.0108507617944052,0.683516681105756,0.445,0.32,1
"Tnxb",0.0108751657648296,0.447820600379155,0.672,0.539,1
"Stx12",0.0109145298259849,0.269084659419779,0.857,0.758,1
"Chmp1b",0.0109175514006289,0.464789035833128,0.605,0.472,1
"Prcp",0.0109638861559807,0.562597384249665,0.361,0.219,1
"Vps26c",0.0110410581852612,0.454968038400952,0.639,0.494,1
"Inpp5k",0.0111153097144339,-0.608709951606424,0.319,0.449,1
"Zfp932",0.0111645031197148,0.93021415345079,0.235,0.124,1
"Tulp3",0.0112641865270276,0.493266616915821,0.513,0.354,1
"Zfp830",0.0112771991214667,0.651914346467277,0.37,0.219,1
"Sp7",0.0112881974072733,0.590276301945219,0.429,0.27,1
"Tspan6",0.0112896705038543,-0.42052160109604,0.538,0.652,1
"Ccdc85b",0.0113739021462865,-0.649859003471561,0.311,0.449,1
"Uchl3",0.0115233186156749,0.704476363353144,0.328,0.197,1
"Slc26a7",0.0116756023333748,0.52814065860551,0.571,0.433,1
"Wnk2",0.0116923614938349,1.36101422933746,0.126,0.045,1
"Sh3d19",0.0116952625884542,0.357247103658296,0.756,0.697,1
"Ran",0.0117512122032303,1.09370707914955,0.218,0.112,1
"Rbpms",0.0118454576939783,-0.299213677310317,0.765,0.848,1
"Sdc4",0.011946004507216,-0.301049801143358,0.756,0.803,1
"Slc22a23",0.0119988952500948,-1.29028734280044,0.084,0.185,1
"Lifr",0.0120326464387236,0.293505715056691,0.866,0.764,1
"Larp6",0.0121143010106195,0.924272111126546,0.21,0.101,1
"Pea15a",0.0121286058521343,0.258748033192586,0.924,0.843,1
"Bcl10",0.0122252294760007,0.484319952125043,0.571,0.461,1
"Cops4",0.0122312920460635,0.370119392392556,0.748,0.579,1
"Mta2",0.0122896889175801,-0.209777704364758,0.832,0.854,1
"Tspyl5",0.0123671892835914,-1.33141878844473,0.076,0.174,1
"Grtp1",0.0123682267169022,-0.993841448007871,0.126,0.242,1
"AI597479",0.0123939805599984,0.554462730898263,0.504,0.343,1
"Rbm22",0.0124244591205954,-0.480420885268101,0.546,0.612,1
"Slc37a2",0.0124280583374685,1.64819193849605,0.076,0.017,1
"Calhm6",0.0124280583374685,1.566537316998,0.076,0.017,1
"Ttf1",0.0124687847591807,0.576460497993148,0.353,0.208,1
