"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Chtf18",9.00574944682262e-05,3.68030377179726,0.455,0,1
"Samd7",0.000274198202241311,2.7143638612349,0.636,0.097,1
"Tcf25",0.000433639306214357,-0.726634009521962,0.909,1,1
"Fbxl22",0.000552394377991084,3.33766128277733,0.364,0,1
"Prdm15",0.000600469497145355,2.93244767753088,0.455,0.032,1
"Brd4",0.000662031105066877,-0.672852268786791,0.818,0.968,1
"Fkbp11",0.000845688165061614,2.94969919015323,0.455,0.032,1
"Zfat",0.00086184639237369,2.19416368263891,0.636,0.097,1
"Sema5b",0.00118559336485495,1.74838983033297,0.818,0.226,1
"Dmd",0.00131389819706246,2.4978928507529,0.636,0.194,1
"Ppp2r1a",0.00135516081737104,-0.519175754038863,0.909,1,1
"Slc16a1",0.00140726539210578,2.21324426190176,0.636,0.161,1
"Oxsr1",0.00145775288144936,1.27723841532578,0.818,0.452,1
"Tle4",0.00214664273725632,2.30099941410411,0.545,0.097,1
"Sulf2",0.00233659646751286,1.44949222049462,0.909,0.387,1
"Ccdc159",0.0025802681292072,2.03139938078946,0.636,0.161,1
"Zfc3h1",0.00264517888716652,0.743181778777234,1,0.839,1
"Ide",0.00265580512647335,-0.870153321005582,0.818,0.935,1
"Ppp2r5c",0.00266219335592155,0.58803600076577,1,0.903,1
"Ifngr1",0.00266764592632137,1.64680789335337,0.818,0.323,1
"Hemk1",0.00305273004406851,1.85526089812054,0.727,0.29,1
"Slc12a2",0.00310419393660087,-1.18869156619649,0.364,0.742,1
"Plpp2",0.00318124520969064,3.20695719733909,0.364,0.032,1
"Smim27",0.00318124520969064,2.73818583946689,0.364,0.032,1
"Sorl1",0.00320826111245702,0.775707848100385,1,0.903,1
"Pdia5",0.00321040322696795,3.23987628530481,0.273,0,1
"Prkcz",0.00321040322696795,3.19290335953752,0.273,0,1
"Syne3",0.00321040322696795,3.18227027943409,0.273,0,1
"Nos1ap",0.00321040322696795,3.12712224267003,0.273,0,1
"Nudt15",0.00321040322696795,3.04891085931868,0.273,0,1
"Insl5",0.00321040322696795,3.0202416963203,0.273,0,1
"Arhgef10l",0.00321040322696795,2.92825609443223,0.273,0,1
"Rad18",0.00321040322696795,2.65919575136465,0.273,0,1
"Ryk",0.00338215777557281,1.42517536037437,0.909,0.484,1
"Klhl2",0.00374590041785712,2.70192218681064,0.364,0.032,1
"Akap17b",0.00375576650684823,1.75389627268563,0.727,0.29,1
"Dmxl1",0.00381024295270949,0.745356326025827,1,0.806,1
"Psen2",0.00383195083342349,2.13978792300346,0.545,0.129,1
"Atcay",0.00389440908100102,-1.15373697785302,0.455,0.839,1
"Tsr3",0.00394301290590739,-1.57773350795406,0.182,0.677,1
"Ttc8",0.00411266080590952,1.37431259745053,0.909,0.548,1
"Eif3g",0.00411266080590952,-1.36534525953219,0.364,0.742,1
"Mt1",0.00414045079209372,-1.06708963285597,0.727,0.871,1
"Myo7a",0.00432576938035938,2.20759334587526,0.545,0.129,1
"Ago4",0.00440022637333951,2.45437465340445,0.364,0.032,1
"Vps18",0.00441046586610147,-1.78454968674929,0.091,0.581,1
"Sema3f",0.00467269143876391,2.05467332961004,0.636,0.194,1
"Mif",0.00499048924485039,-1.09211725258107,0.455,0.806,1
"Gpr89",0.00510727691268137,1.63981349176142,0.727,0.258,1
"Prmt6",0.00522860975228711,-1.47318642041136,0.182,0.677,1
"Elp3",0.00529505481395636,-0.902601625675575,0.455,0.903,1
"Abcd3",0.00540999556821251,-1.0720662026515,0.364,0.742,1
"Acvr2b",0.00557942733865421,1.32825369455097,0.818,0.484,1
"Scap",0.00558626782682417,0.944180594390907,0.909,0.677,1
"Gal3st3",0.00585093874122187,1.29262976418829,0.818,0.419,1
"Pdzd2",0.00589900319561931,1.50840338815521,0.818,0.323,1
"Plk5",0.00602687616843702,0.398807090607611,1,0.968,1
"Magohb",0.00602836528141203,2.10904810415154,0.364,0.032,1
"Mbd3",0.00610178663613991,-1.16759374044357,0.455,0.839,1
"Pcgf3",0.00619909709459141,-1.66724226767742,0,0.484,1
"Ap5s1",0.00619909709459141,-1.80616031930749,0,0.484,1
"Igfbp5",0.00629247630144589,2.05688734669099,0.455,0.065,1
"Pcare",0.00666095635095524,2.2593843618066,0.455,0.097,1
"Slc25a35",0.00706672386906578,1.92557895286753,0.636,0.226,1
"Zdhhc20",0.00708501737482077,1.11831539028176,0.909,0.516,1
"Bbs4",0.00711779342757095,-0.524678819712656,0.909,0.871,1
"Wbp2",0.00715513077408114,-0.600320878597664,0.818,0.968,1
"Ncor1",0.00716448115181303,0.511907241439285,1,0.968,1
"Adgrf2",0.00716492564759504,1.62270008363587,0.636,0.194,1
"Micos13",0.00735550320209284,-1.49313421342177,0.182,0.645,1
"Parn",0.00752907550797893,1.3708463832736,0.818,0.452,1
"Sema6b",0.00757829361263127,1.65715318887381,0.636,0.258,1
"Il3ra",0.0077707356809966,1.97545547224845,0.545,0.129,1
"Taf11",0.0077707356809966,1.92498845748844,0.545,0.129,1
"Spock2",0.00780263013023698,-0.279572739485163,1,1,1
"Minpp1",0.00799406768156668,-1.51355044260224,0.273,0.677,1
"Csf2ra",0.00817450964498853,0.933489223297907,0.909,0.742,1
"Ndufv1",0.00817450964498853,-0.857368835202264,0.636,0.839,1
"Btbd9",0.00848058477993051,0.647503362200347,1,0.903,1
"Cc2d2a",0.00854229077853677,2.35168838279408,0.455,0.097,1
"Ccdc14",0.00854229077853677,2.18972692491215,0.455,0.097,1
"Sertad1",0.00854229077853677,2.01908156433263,0.455,0.097,1
"Csdc2",0.00870130612403712,1.71794107064349,0.545,0.129,1
"Srp68",0.00870345938133213,-1.02587316766965,0.455,0.742,1
"Anapc4",0.00877088435373419,0.911682048461552,1,0.677,1
"Ap4s1",0.00918653234041485,1.1010461906399,1,0.613,1
"Ackr1",0.00954039233896475,0.902463356276145,1,0.677,1
"Rhof",0.00965055732412473,2.2795298022478,0.455,0.097,1
"Ebna1bp2",0.00988681761272862,1.00450296611226,0.909,0.581,1
"Guk1",0.00992792487584549,-0.625726385161118,0.818,0.871,1
"Tomm22",0.00997790972256066,-1.11695739605476,0.364,0.742,1
"Ddx6",0.0100335520548345,0.396688443953323,1,1,1
"Tnfsf12",0.010308994798271,1.99098244823549,0.545,0.194,1
"Hspbap1",0.0106988788518821,1.83198242365455,0.545,0.161,1
"Yipf1",0.0107912325765617,1.58959950624272,0.636,0.194,1
