"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Camta1",3.01932956268401e-06,-0.545157666645644,1,0.984,0.0973129918053057
"Rrm2b",1.73154801416842e-05,2.16596026590053,0.5,0.082,0.558077924966482
"Igf1",2.02263165002385e-05,2.75632578095124,0.464,0.082,0.651894180802686
"Pcdh1",2.41824030272075e-05,-1.03978095180969,0.643,0.902,0.779398849566897
"Rxfp3",2.79442441123919e-05,3.26798598946177,0.393,0.049,0.90064298774239
"Tfap2c",2.85333461631413e-05,2.11165548620214,0.571,0.164,0.919629746838044
"Nhp2",4.39677685749937e-05,1.87333650757475,0.571,0.148,1
"Ndufs2",5.65953219991796e-05,0.577103308883234,1,0.852,1
"Nefl",5.86955961630745e-05,1.93879472492431,0.643,0.23,1
"Creb3l1",8.38117227082722e-05,2.22829284410165,0.464,0.098,1
"Rabif",9.73872155792028e-05,1.25155931532827,0.786,0.344,1
"Nrsn1",0.000102928346980657,0.926921985615329,1,0.754,1
"Olfm4",0.000103070861900092,2.43750549071382,0.429,0.082,1
"Spink13",0.000109769584999502,1.98824960275481,0.5,0.131,1
"Il10rb",0.000112501229146331,2.9070012423029,0.357,0.049,1
"Prkca",0.000123044228811575,0.870398202789713,0.893,0.738,1
"Prkar1b",0.000124053832056328,1.20292503193056,0.786,0.492,1
"Bpnt1",0.000129233214830152,0.867280747796975,0.929,0.656,1
"Nkd1",0.000129944934750279,2.32745013367469,0.464,0.115,1
"Eif3d",0.000138916039218542,0.779409361166466,0.893,0.672,1
"Ephx2",0.000152326561641363,1.69721053843179,0.607,0.197,1
"Mycbp",0.000152943790619802,1.98629214368492,0.5,0.131,1
"Fgfr4",0.000156696938446853,2.25613099031702,0.429,0.082,1
"Nfe2l2",0.00017314728027365,2.07217938058261,0.321,0.033,1
"Arrb1",0.000179427557701615,0.664695110935173,1,0.803,1
"Ndufs8",0.000181399896198533,0.802181802444082,0.929,0.672,1
"Cxcl12",0.000194491015875304,2.27243654969613,0.393,0.066,1
"Syde2",0.000194491015875304,1.95694669445614,0.393,0.066,1
"Serf2",0.00019667789118088,1.05442940082656,0.857,0.541,1
"Ror1",0.00021247773131811,2.14898214528206,0.357,0.049,1
"Mt3",0.000216429900021059,1.72594022505325,0.607,0.246,1
"Ackr1",0.000225338268593955,-0.441875728823524,0.964,1,1
"Spr",0.000232112416958005,1.8786718558707,0.5,0.131,1
"Ndufv3",0.000246662344470181,0.624331723142798,1,0.82,1
"Enho",0.000271112819724342,1.12498342310864,0.821,0.426,1
"Pacs2",0.000280962754751745,1.11668571796728,0.821,0.41,1
"Acyp2",0.000288950258659182,1.20359154142559,0.821,0.459,1
"Rbm24",0.000313071736633644,1.4400764986089,0.643,0.246,1
"Akt1",0.000348165536675053,0.77121977525496,1,0.672,1
"Tspyl2",0.000384160017384516,-0.730456918736268,0.75,0.934,1
"Eef2",0.000401888874771109,0.751129964600083,0.929,0.672,1
"Psat1",0.000422692682594889,1.95832692896457,0.464,0.131,1
"Arhgap24",0.000439183695789695,1.40934948831238,0.679,0.311,1
"Megf9",0.000441188641521138,0.806560360147025,0.929,0.574,1
"Cacna1h",0.00045614817842835,-1.7593454611588,0.25,0.623,1
"Atp5mpl",0.00047848188634255,0.970836606792222,0.821,0.557,1
"Stat5a",0.000482272459588963,2.38525067280853,0.393,0.098,1
"Htra1",0.000490433908042428,1.55651271370781,0.643,0.328,1
"Bcl9",0.000491909179643057,1.04922110583898,0.821,0.443,1
"Fkbp5",0.000512527755422657,1.10287773046299,0.786,0.426,1
"Esrrg",0.000536234179536921,1.00813131867623,0.821,0.475,1
"Gpx3",0.000547436524462864,2.35162371101592,0.286,0.033,1
"Adamts2",0.000558345771904318,1.80179103708834,0.393,0.082,1
"Mtss2",0.000560104606327828,0.356504366764144,1,0.984,1
"Tmem178b",0.000596138703708951,-0.644108419271369,0.893,0.934,1
"Pygb",0.000598527229227262,1.19713967405205,0.786,0.41,1
"Mast1",0.000613756451174672,-0.637011858964489,0.821,0.934,1
"Rbx1",0.000639148848077238,1.15095916350925,0.786,0.443,1
"Srr",0.00063962624797687,0.964504070858357,0.786,0.525,1
"Zfp932",0.000674612599067187,0.780340086357967,0.929,0.623,1
"Cadm1",0.000680059791338046,0.511416866893031,1,0.918,1
"Rassf4",0.000764812817876603,3.30550748067951,0.179,0,1
"Fancd2",0.000764812817876603,2.8583377967223,0.179,0,1
"Micos13",0.000772346492435521,1.07382987746789,0.786,0.426,1
"Mylk",0.000783616327376018,1.14162572551743,0.679,0.262,1
"Txn2",0.000786690212096669,0.759202957914917,0.964,0.672,1
"Sept8",0.000797576174695394,0.713889986869376,0.964,0.721,1
"Esr1",0.000811808564812335,2.1694856533262,0.393,0.098,1
"Caskin1",0.00083952070082802,-0.504351926429828,0.786,0.902,1
"Cenpc1",0.000854593658473505,-0.704629634071535,0.75,0.869,1
"Epc1",0.000878923752718279,-0.3890048466971,0.929,0.967,1
"Slc35b2",0.000883624017308094,1.10428351158049,0.786,0.393,1
"Spats2l",0.000936688060362494,1.66289050499262,0.571,0.246,1
"Pnpo",0.00096519046082937,1.01843562600227,0.821,0.443,1
"Epha5",0.000980881294523746,-1.21596236810269,0.429,0.705,1
"Dmxl1",0.00102657025804097,-0.458303935628733,0.893,0.934,1
"Baiap2",0.00102962693824578,-1.18718894465098,0.321,0.721,1
"Spop",0.00103315176460962,0.526155392306188,0.929,0.787,1
"Tubg2",0.0010356422071982,0.752383077795207,0.929,0.672,1
"Lhpp",0.00104574700256531,1.4254820884806,0.571,0.197,1
"Ntrk2",0.00107648873561885,-0.758610367286074,0.679,0.885,1
